group,period,period_start,scenario,hs,wave_period_s,wave_asymmetry,wave_angle_high_fraction,source_sink_preset,groin,offset_mode,island_offset_version,barrier3d_route_overwash_fix,status,mean_bias_interior_m_yr,rmse_interior_m_yr,variance_explained,pattern_variance_explained,r_alongshore,model_sd_m_yr,sd_ratio,roads_drowned,run_name,run_dir,log
asymmetry,2010-2024,2010,natural,1.0,8.0,0.9,0.45,zeroBE,False,metres,duneline/v1,False,scored,-4.454969811366452,4.870885430416473,-10.066726096828695,-0.8092443790726849,0.35374376344237213,1.9332862004785312,1.320376594069937,0,HAT_2010_2024_zeroBE_offsetmetres_noroad_nobdm_nogroin_waveHs1asym0p9ahf0p45,asymmetry/2010_2024/zeroBE/HAT_2010_2024_zeroBE_offsetmetres_noroad_nobdm_nogroin_waveHs1asym0p9ahf0p45,logs/asymmetry/2010_2024/Hs1.0_period8.0_asymmetry0.9_highangle0.45.log
baseline,2010-2024,2010,natural,1.0,8.0,0.8,0.45,zeroBE,False,metres,duneline/v1,False,scored,-4.467950944137905,4.873935503748747,-10.080590062567616,-0.769079838615778,0.35167954667172324,1.8983825522813298,1.2965384473352068,0,HAT_2010_2024_zeroBE_offsetmetres_noroad_nobdm_nogroin_waveHs1asym0p8ahf0p45,baseline/2010_2024/zeroBE/HAT_2010_2024_zeroBE_offsetmetres_noroad_nobdm_nogroin_waveHs1asym0p8ahf0p45,logs/baseline/2010_2024/Hs1.0_period8.0_asymmetry0.8_highangle0.45.log
baseline_full_management,2010-2024,2010,full_management,1.0,8.0,0.8,0.45,zeroBE,False,metres,duneline/v1,False,scored,-1.8696988806964356,2.5881111768478826,-2.124418414377237,-0.49382130434106286,0.14591876889104805,1.2645252868513217,0.8636329121651947,0,HAT_2010_2024_zeroBE_offsetmetres_road_bdm_nourish_nogroin_waveHs1asym0p8ahf0p45,baseline_full_management/2010_2024/zeroBE/HAT_2010_2024_zeroBE_offsetmetres_road_bdm_nourish_nogroin_waveHs1asym0p8ahf0p45,logs/baseline_full_management/2010_2024/Hs1.0_period8.0_asymmetry0.8_highangle0.45.log
crash_check,2010-2024,2010,natural,1.0,8.0,0.8,0.4,zeroBE,False,metres,,,IndexError: index is out of bounds,,,,,,,,,,,logs/crash_check/2010_2024/Hs1.0_period8.0_asymmetry0.8_highangle0.4_boundscheck.log
crash_check_div10,2010-2024,2010,natural,1.0,8.0,0.8,0.45,zeroBE,False,metres,,,IndexError: index is out of bounds,,,,,,,,,,,logs/crash_check_div10/2010_2024/Hs1.0_period8.0_asymmetry0.8_highangle0.45.log
crash_check_managed_baseline,2010-2024,2010,natural,1.0,8.0,0.8,0.45,zeroBE,False,metres,,,IndexError: index is out of bounds,,,,,,,,,,,logs/crash_check_managed_baseline/2010_2024/Hs1.0_period8.0_asymmetry0.8_highangle0.45_boundscheck.log
crash_check_nojit,2010-2024,2010,natural,1.0,8.0,0.8,0.45,zeroBE,False,metres,,,IndexError: index 45 is out of bounds for axis 1 with size 45,,,,,,,,,,,logs/crash_check_nojit/2010_2024/Hs1.0_period8.0_asymmetry0.8_highangle0.45.log
full_management_asymmetry,2010-2024,2010,full_management,1.0,8.0,0.3,0.45,zeroBE,False,metres,duneline/v1,True,scored,-1.7335942596056209,2.538561444154328,-2.005928814404934,-0.604089444697532,0.25899669570942,1.5787596571608595,1.0782455791910701,1,HAT_2010_2024_zeroBE_offsetmetres_road_bdm_nourish_nogroin_waveHs1asym0p3ahf0p45,full_management_asymmetry/2010_2024/zeroBE/HAT_2010_2024_zeroBE_offsetmetres_road_bdm_nourish_nogroin_waveHs1asym0p3ahf0p45,logs/full_management_asymmetry/2010_2024/Hs1.0_period8.0_asymmetry0.3_highangle0.45.log
full_management_asymmetry,2010-2024,2010,full_management,1.0,8.0,0.4,0.45,zeroBE,False,metres,duneline/v1,True,scored,-1.753858372011458,2.508392704088897,-1.9349073104822971,-0.5001039916244465,0.26182729740725263,1.4875046497614473,1.0159211412304419,1,HAT_2010_2024_zeroBE_offsetmetres_road_bdm_nourish_nogroin_waveHs1asym0p4ahf0p45,full_management_asymmetry/2010_2024/zeroBE/HAT_2010_2024_zeroBE_offsetmetres_road_bdm_nourish_nogroin_waveHs1asym0p4ahf0p45,logs/full_management_asymmetry/2010_2024/Hs1.0_period8.0_asymmetry0.4_highangle0.45.log
full_management_asymmetry,2010-2024,2010,full_management,1.0,8.0,0.5,0.45,zeroBE,False,metres,duneline/v1,True,scored,-1.795730058548031,2.5095540364463336,-1.9376255386362167,-0.43349531888961557,0.25498977737270156,1.4071565561485975,0.961045798842808,1,HAT_2010_2024_zeroBE_offsetmetres_road_bdm_nourish_nogroin_waveHs1asym0p5ahf0p45,full_management_asymmetry/2010_2024/zeroBE/HAT_2010_2024_zeroBE_offsetmetres_road_bdm_nourish_nogroin_waveHs1asym0p5ahf0p45,logs/full_management_asymmetry/2010_2024/Hs1.0_period8.0_asymmetry0.5_highangle0.45.log
full_management_asymmetry,2010-2024,2010,full_management,1.0,8.0,0.6,0.45,zeroBE,False,metres,duneline/v1,True,scored,-1.8341373966435646,2.537564602360126,-2.003568542874254,-0.4344091386360265,0.21815296760525263,1.3359517706318025,0.9124150621423264,1,HAT_2010_2024_zeroBE_offsetmetres_road_bdm_nourish_nogroin_waveHs1asym0p6ahf0p45,full_management_asymmetry/2010_2024/zeroBE/HAT_2010_2024_zeroBE_offsetmetres_road_bdm_nourish_nogroin_waveHs1asym0p6ahf0p45,logs/full_management_asymmetry/2010_2024/Hs1.0_period8.0_asymmetry0.6_highangle0.45.log
full_management_asymmetry,2010-2024,2010,full_management,1.0,8.0,0.7,0.45,zeroBE,False,metres,duneline/v1,False,scored,-1.8791775868858962,2.598080809461365,-2.14853584714791,-0.501363737621153,0.1630202506724074,1.3025674841873829,0.8896145939964164,0,HAT_2010_2024_zeroBE_offsetmetres_road_bdm_nourish_nogroin_waveHs1ahf0p45,full_management_asymmetry/2010_2024/zeroBE/HAT_2010_2024_zeroBE_offsetmetres_road_bdm_nourish_nogroin_waveHs1ahf0p45,logs/full_management_asymmetry/2010_2024/Hs1.0_period8.0_asymmetry0.7_highangle0.45.log
full_management_asymmetry,2010-2024,2010,full_management,1.0,8.0,0.9,0.45,zeroBE,False,metres,duneline/v1,False,scored,-1.873431914579848,2.5799926346007718,-2.104847432449224,-0.4677325338644569,0.15215860152160107,1.2486496065701016,0.8527902978367666,0,HAT_2010_2024_zeroBE_offsetmetres_road_bdm_nourish_nogroin_waveHs1asym0p9ahf0p45,full_management_asymmetry/2010_2024/zeroBE/HAT_2010_2024_zeroBE_offsetmetres_road_bdm_nourish_nogroin_waveHs1asym0p9ahf0p45,logs/full_management_asymmetry/2010_2024/Hs1.0_period8.0_asymmetry0.9_highangle0.45.log
full_management_high_angle,2010-2024,2010,full_management,1.0,8.0,0.8,0.1,zeroBE,False,metres,duneline/v1,True,scored,-2.2977148878045295,3.3010052962475585,-4.082715187123683,-1.6201053576258162,0.3050299409873611,2.3630654822061286,1.6139029762832107,1,HAT_2010_2024_zeroBE_offsetmetres_road_bdm_nourish_nogroin_waveHs1asym0p8,full_management_high_angle/2010_2024/zeroBE/HAT_2010_2024_zeroBE_offsetmetres_road_bdm_nourish_nogroin_waveHs1asym0p8,logs/full_management_high_angle/2010_2024/Hs1.0_period8.0_asymmetry0.8_highangle0.1.log
full_management_high_angle,2010-2024,2010,full_management,1.0,8.0,0.8,0.2,zeroBE,False,metres,duneline/v1,True,scored,-2.2190417046323705,3.0673952972072276,-3.3887700544592754,-1.0919114480124494,0.2951840031565971,2.022083379829565,1.3810224090586927,1,HAT_2010_2024_zeroBE_offsetmetres_road_bdm_nourish_nogroin_waveHs1asym0p8ahf0p2,full_management_high_angle/2010_2024/zeroBE/HAT_2010_2024_zeroBE_offsetmetres_road_bdm_nourish_nogroin_waveHs1asym0p8ahf0p2,logs/full_management_high_angle/2010_2024/Hs1.0_period8.0_asymmetry0.8_highangle0.2.log
full_management_high_angle,2010-2024,2010,full_management,1.0,8.0,0.8,0.3,zeroBE,False,metres,duneline/v1,True,scored,-2.0845103971529166,2.819696319782238,-2.7085830339144326,-0.6817803837556191,0.26025565798061234,1.648681453210625,1.126000072497126,1,HAT_2010_2024_zeroBE_offsetmetres_road_bdm_nourish_nogroin_waveHs1asym0p8ahf0p3,full_management_high_angle/2010_2024/zeroBE/HAT_2010_2024_zeroBE_offsetmetres_road_bdm_nourish_nogroin_waveHs1asym0p8ahf0p3,logs/full_management_high_angle/2010_2024/Hs1.0_period8.0_asymmetry0.8_highangle0.3.log
full_management_high_angle,2010-2024,2010,full_management,1.0,8.0,0.8,0.4,zeroBE,False,metres,duneline/v1,True,scored,-1.9710288496075952,2.6783711697572756,-2.3461457610594363,-0.5340159946865557,0.18051939316593152,1.3664580241692728,0.9332499199785168,1,HAT_2010_2024_zeroBE_offsetmetres_road_bdm_nourish_nogroin_waveHs1asym0p8ahf0p4,full_management_high_angle/2010_2024/zeroBE/HAT_2010_2024_zeroBE_offsetmetres_road_bdm_nourish_nogroin_waveHs1asym0p8ahf0p4,logs/full_management_high_angle/2010_2024/Hs1.0_period8.0_asymmetry0.8_highangle0.4.log
full_management_high_angle,2010-2024,2010,full_management,1.0,8.0,0.8,0.5,zeroBE,False,metres,duneline/v1,False,scored,-1.799412301758114,2.5416523296268996,-2.0132531499671824,-0.5029480022720696,0.11569048799642158,1.221507635898809,0.8342531444745604,0,HAT_2010_2024_zeroBE_offsetmetres_road_bdm_nourish_nogroin_waveHs1asym0p8ahf0p5,full_management_high_angle/2010_2024/zeroBE/HAT_2010_2024_zeroBE_offsetmetres_road_bdm_nourish_nogroin_waveHs1asym0p8ahf0p5,logs/full_management_high_angle/2010_2024/Hs1.0_period8.0_asymmetry0.8_highangle0.5.log
full_management_high_angle,2010-2024,2010,full_management,1.0,8.0,0.8,0.55,zeroBE,False,metres,duneline/v1,False,scored,-1.7875749128097176,2.5432146226227035,-2.0169586379725355,-0.5264591392991445,0.11336254216345149,1.241254950526424,0.8477399691483123,0,HAT_2010_2024_zeroBE_offsetmetres_road_bdm_nourish_nogroin_waveHs1asym0p8ahf0p55,full_management_high_angle/2010_2024/zeroBE/HAT_2010_2024_zeroBE_offsetmetres_road_bdm_nourish_nogroin_waveHs1asym0p8ahf0p55,logs/full_management_high_angle/2010_2024/Hs1.0_period8.0_asymmetry0.8_highangle0.55.log
full_management_wave_height,2010-2024,2010,full_management,0.65,8.0,0.8,0.45,zeroBE,False,metres,duneline/v1,False,scored,-4.374941074521167,6.416036314609526,-18.20157968588369,-9.273711941787655,0.005332390327911154,4.466687813905807,3.0506140482660187,2,HAT_2010_2024_zeroBE_offsetmetres_road_bdm_nourish_nogroin_waveHs0p65asym0p8ahf0p45,full_management_wave_height/2010_2024/zeroBE/HAT_2010_2024_zeroBE_offsetmetres_road_bdm_nourish_nogroin_waveHs0p65asym0p8ahf0p45,logs/full_management_wave_height/2010_2024/Hs0.65_period8.0_asymmetry0.8_highangle0.45.log
full_management_wave_height,2010-2024,2010,full_management,0.75,8.0,0.8,0.45,zeroBE,False,metres,duneline/v1,False,scored,-1.8605128835511877,2.791525710068503,-2.634850861057667,-1.020236928639798,0.07111374387976038,1.5867193517830505,1.0836818123119003,0,HAT_2010_2024_zeroBE_offsetmetres_road_bdm_nourish_nogroin_waveHs0p75asym0p8ahf0p45,full_management_wave_height/2010_2024/zeroBE/HAT_2010_2024_zeroBE_offsetmetres_road_bdm_nourish_nogroin_waveHs0p75asym0p8ahf0p45,logs/full_management_wave_height/2010_2024/Hs0.75_period8.0_asymmetry0.8_highangle0.45.log
full_management_wave_height,2010-2024,2010,full_management,1.25,8.0,0.8,0.45,zeroBE,False,metres,duneline/v1,False,scored,-1.9178945301139003,2.523281048402185,-1.9698504731792177,-0.2541053494887604,0.21154295401300588,1.1101804069315553,0.7582199801274284,0,HAT_2010_2024_zeroBE_offsetmetres_road_bdm_nourish_nogroin_waveHs1p25asym0p8ahf0p45,full_management_wave_height/2010_2024/zeroBE/HAT_2010_2024_zeroBE_offsetmetres_road_bdm_nourish_nogroin_waveHs1p25asym0p8ahf0p45,logs/full_management_wave_height/2010_2024/Hs1.25_period8.0_asymmetry0.8_highangle0.45.log
full_management_wave_height,2010-2024,2010,full_management,1.5,8.0,0.8,0.45,zeroBE,False,metres,duneline/v1,False,scored,-2.0221872712770192,2.615161444268874,-2.190070945782146,-0.2826520662307237,0.20500183488897136,1.1344668674389,0.7748069055390745,0,HAT_2010_2024_zeroBE_offsetmetres_road_bdm_nourish_nogroin_waveHs1p5asym0p8ahf0p45,full_management_wave_height/2010_2024/zeroBE/HAT_2010_2024_zeroBE_offsetmetres_road_bdm_nourish_nogroin_waveHs1p5asym0p8ahf0p45,logs/full_management_wave_height/2010_2024/Hs1.5_period8.0_asymmetry0.8_highangle0.45.log
full_management_wave_height,2010-2024,2010,full_management,2.0,8.0,0.8,0.45,zeroBE,False,metres,duneline/v1,False,scored,-2.13061315624977,2.691318695845845,-2.378575192161,-0.26112822966485716,0.26608907906453,1.2331787363828237,0.8422241566828496,0,HAT_2010_2024_zeroBE_offsetmetres_road_bdm_nourish_nogroin_waveHs2asym0p8ahf0p45,full_management_wave_height/2010_2024/zeroBE/HAT_2010_2024_zeroBE_offsetmetres_road_bdm_nourish_nogroin_waveHs2asym0p8ahf0p45,logs/full_management_wave_height/2010_2024/Hs2.0_period8.0_asymmetry0.8_highangle0.45.log
full_management_wave_height,2010-2024,2010,full_management,2.5,8.0,0.8,0.45,zeroBE,False,metres,duneline/v1,False,scored,-2.358719135715277,3.0260606745599845,-3.2712854424733786,-0.6761753124331087,0.266560543707855,1.6559805146627917,1.1309851129415949,0,HAT_2010_2024_zeroBE_offsetmetres_road_bdm_nourish_nogroin_waveasym0p8ahf0p45,full_management_wave_height/2010_2024/zeroBE/HAT_2010_2024_zeroBE_offsetmetres_road_bdm_nourish_nogroin_waveasym0p8ahf0p45,logs/full_management_wave_height/2010_2024/Hs2.5_period8.0_asymmetry0.8_highangle0.45.log
full_management_wave_height,2010-2024,2010,full_management,3.0,8.0,0.8,0.45,zeroBE,False,metres,duneline/v1,False,scored,-2.614145218018304,3.4853178839170664,-4.666150708173257,-1.4785585416426716,0.2764799713822337,2.2306632986689547,1.523476248930083,0,HAT_2010_2024_zeroBE_offsetmetres_road_bdm_nourish_nogroin_waveHs3asym0p8ahf0p45,full_management_wave_height/2010_2024/zeroBE/HAT_2010_2024_zeroBE_offsetmetres_road_bdm_nourish_nogroin_waveHs3asym0p8ahf0p45,logs/full_management_wave_height/2010_2024/Hs3.0_period8.0_asymmetry0.8_highangle0.45.log
full_management_wave_period,2010-2024,2010,full_management,1.0,6.0,0.8,0.45,zeroBE,False,metres,duneline/v1,False,scored,-1.9655326894305738,2.6914372545825183,-2.3788728666281234,-0.5768351587315244,0.17837079494256086,1.4034756754897892,0.9585318675551114,0,HAT_2010_2024_zeroBE_offsetmetres_road_bdm_nourish_nogroin_waveHs1Tp6asym0p8ahf0p45,full_management_wave_period/2010_2024/zeroBE/HAT_2010_2024_zeroBE_offsetmetres_road_bdm_nourish_nogroin_waveHs1Tp6asym0p8ahf0p45,logs/full_management_wave_period/2010_2024/Hs1.0_period6.0_asymmetry0.8_highangle0.45.log
full_management_wave_period,2010-2024,2010,full_management,1.0,7.0,0.8,0.45,zeroBE,False,metres,duneline/v1,False,scored,-1.9047587822070546,2.5908073493580384,-2.1309315494874266,-0.438608375805573,0.18506948765725423,1.277826134084019,0.8727169926096763,0,HAT_2010_2024_zeroBE_offsetmetres_road_bdm_nourish_nogroin_waveHs1Tp7asym0p8ahf0p45,full_management_wave_period/2010_2024/zeroBE/HAT_2010_2024_zeroBE_offsetmetres_road_bdm_nourish_nogroin_waveHs1Tp7asym0p8ahf0p45,logs/full_management_wave_period/2010_2024/Hs1.0_period7.0_asymmetry0.8_highangle0.45.log
full_management_wave_period,2010-2024,2010,full_management,1.0,10.0,0.8,0.45,zeroBE,False,metres,duneline/v1,False,scored,-2.5304745390933245,3.19541811183437,-3.762760214744283,-0.7759524201262549,0.036119292616379264,1.3437501282249709,0.9177411069026202,0,HAT_2010_2024_zeroBE_offsetmetres_road_bdm_nourish_nogroin_waveHs1Tp10asym0p8ahf0p45,full_management_wave_period/2010_2024/zeroBE/HAT_2010_2024_zeroBE_offsetmetres_road_bdm_nourish_nogroin_waveHs1Tp10asym0p8ahf0p45,logs/full_management_wave_period/2010_2024/Hs1.0_period10.0_asymmetry0.8_highangle0.45.log
full_management_wave_period,2010-2024,2010,full_management,1.0,12.0,0.8,0.45,zeroBE,False,metres,,,barrier drowned (height/width) in year 4,,,,,,,,,,,logs/full_management_wave_period/2010_2024/Hs1.0_period12.0_asymmetry0.8_highangle0.45.log
grid_wave_height_x_high_angle,2010-2024,2010,natural,0.75,8.0,0.8,0.3,zeroBE,False,metres,duneline/v1,False,scored,-5.186054455283043,5.646416591135672,-13.871307932811009,-1.3261111625829765,0.38051366198944314,2.332929598941633,1.5933210702549079,0,HAT_2010_2024_zeroBE_offsetmetres_noroad_nobdm_nogroin_waveHs0p75asym0p8ahf0p3,grid_wave_height_x_high_angle/2010_2024/zeroBE/HAT_2010_2024_zeroBE_offsetmetres_noroad_nobdm_nogroin_waveHs0p75asym0p8ahf0p3,logs/grid_wave_height_x_high_angle/2010_2024/Hs0.75_period8.0_asymmetry0.8_highangle0.3.log
grid_wave_height_x_high_angle,2010-2024,2010,natural,0.75,8.0,0.8,0.4,zeroBE,False,metres,duneline/v1,False,scored,-4.91262406956277,5.386677148782429,-12.534593786884082,-1.277393432953851,0.359205098758275,2.262370955630336,1.5451316293358623,0,HAT_2010_2024_zeroBE_offsetmetres_noroad_nobdm_nogroin_waveHs0p75asym0p8ahf0p4,grid_wave_height_x_high_angle/2010_2024/zeroBE/HAT_2010_2024_zeroBE_offsetmetres_noroad_nobdm_nogroin_waveHs0p75asym0p8ahf0p4,logs/grid_wave_height_x_high_angle/2010_2024/Hs0.75_period8.0_asymmetry0.8_highangle0.4.log
grid_wave_height_x_high_angle,2010-2024,2010,natural,0.75,8.0,0.8,0.5,zeroBE,False,metres,duneline/v1,False,scored,-4.738502797032442,5.321941170929115,-12.211236625075681,-1.7378866800119237,0.28237510645698766,2.3874653719613517,1.6305673704751875,0,HAT_2010_2024_zeroBE_offsetmetres_noroad_nobdm_nogroin_waveHs0p75asym0p8ahf0p5,grid_wave_height_x_high_angle/2010_2024/zeroBE/HAT_2010_2024_zeroBE_offsetmetres_noroad_nobdm_nogroin_waveHs0p75asym0p8ahf0p5,logs/grid_wave_height_x_high_angle/2010_2024/Hs0.75_period8.0_asymmetry0.8_highangle0.5.log
grid_wave_height_x_high_angle,2010-2024,2010,natural,0.75,8.0,0.8,0.55,zeroBE,False,metres,duneline/v1,False,scored,-4.744127546933168,5.338705498575451,-12.294599564936997,-1.7963704795318862,0.27723100139488893,2.409900687707249,1.6458900194363806,0,HAT_2010_2024_zeroBE_offsetmetres_noroad_nobdm_nogroin_waveHs0p75asym0p8ahf0p55,grid_wave_height_x_high_angle/2010_2024/zeroBE/HAT_2010_2024_zeroBE_offsetmetres_noroad_nobdm_nogroin_waveHs0p75asym0p8ahf0p55,logs/grid_wave_height_x_high_angle/2010_2024/Hs0.75_period8.0_asymmetry0.8_highangle0.55.log
grid_wave_height_x_high_angle,2010-2024,2010,natural,1.25,8.0,0.8,0.3,zeroBE,False,metres,duneline/v1,False,scored,-4.869567906462297,5.2070725006262775,-11.647089193068984,-0.5863491556433564,0.47834156876323364,2.0223486496386647,1.3812035803963671,0,HAT_2010_2024_zeroBE_offsetmetres_noroad_nobdm_nogroin_waveHs1p25asym0p8ahf0p3,grid_wave_height_x_high_angle/2010_2024/zeroBE/HAT_2010_2024_zeroBE_offsetmetres_noroad_nobdm_nogroin_waveHs1p25asym0p8ahf0p3,logs/grid_wave_height_x_high_angle/2010_2024/Hs1.25_period8.0_asymmetry0.8_highangle0.3.log
grid_wave_height_x_high_angle,2010-2024,2010,natural,1.25,8.0,0.8,0.4,zeroBE,False,metres,duneline/v1,False,scored,-4.313072703244466,4.663646705882153,-9.145059963102918,-0.46791426101262656,0.4347765966231066,1.823356650855444,1.2452980028696032,0,HAT_2010_2024_zeroBE_offsetmetres_noroad_nobdm_nogroin_waveHs1p25asym0p8ahf0p4,grid_wave_height_x_high_angle/2010_2024/zeroBE/HAT_2010_2024_zeroBE_offsetmetres_noroad_nobdm_nogroin_waveHs1p25asym0p8ahf0p4,logs/grid_wave_height_x_high_angle/2010_2024/Hs1.25_period8.0_asymmetry0.8_highangle0.4.log
grid_wave_height_x_high_angle,2010-2024,2010,natural,1.25,8.0,0.8,0.5,zeroBE,False,metres,duneline/v1,False,scored,-3.9412134569955586,4.408622397976335,-8.06586270388358,-0.8204480325975354,0.29357658106924606,1.8240192475557269,1.2457505365783448,0,HAT_2010_2024_zeroBE_offsetmetres_noroad_nobdm_nogroin_waveHs1p25asym0p8ahf0p5,grid_wave_height_x_high_angle/2010_2024/zeroBE/HAT_2010_2024_zeroBE_offsetmetres_noroad_nobdm_nogroin_waveHs1p25asym0p8ahf0p5,logs/grid_wave_height_x_high_angle/2010_2024/Hs1.25_period8.0_asymmetry0.8_highangle0.5.log
grid_wave_height_x_high_angle,2010-2024,2010,natural,1.25,8.0,0.8,0.55,zeroBE,False,metres,duneline/v1,False,scored,-3.9195700178291175,4.400114150106433,-8.030903857954806,-0.8648480498276878,0.28370474187015554,1.8390101473917517,1.2559888723522383,0,HAT_2010_2024_zeroBE_offsetmetres_noroad_nobdm_nogroin_waveHs1p25asym0p8ahf0p55,grid_wave_height_x_high_angle/2010_2024/zeroBE/HAT_2010_2024_zeroBE_offsetmetres_noroad_nobdm_nogroin_waveHs1p25asym0p8ahf0p55,logs/grid_wave_height_x_high_angle/2010_2024/Hs1.25_period8.0_asymmetry0.8_highangle0.55.log
grid_wave_height_x_high_angle,2010-2024,2010,natural,1.5,8.0,0.8,0.3,zeroBE,False,metres,duneline/v1,False,scored,-4.98992232506144,5.454727658353701,-12.878721996211839,-1.264479145644711,0.43530482583075,2.402903831682306,1.6411113762509457,0,HAT_2010_2024_zeroBE_offsetmetres_noroad_nobdm_nogroin_waveHs1p5asym0p8ahf0p3,grid_wave_height_x_high_angle/2010_2024/zeroBE/HAT_2010_2024_zeroBE_offsetmetres_noroad_nobdm_nogroin_waveHs1p5asym0p8ahf0p3,logs/grid_wave_height_x_high_angle/2010_2024/Hs1.5_period8.0_asymmetry0.8_highangle0.3.log
grid_wave_height_x_high_angle,2010-2024,2010,natural,1.5,8.0,0.8,0.4,zeroBE,False,metres,duneline/v1,False,scored,-4.4775028134813155,4.821698712104709,-9.844348639655065,-0.49298238172135367,0.4031322909556773,1.7757156368438463,1.2127606166289622,0,HAT_2010_2024_zeroBE_offsetmetres_noroad_nobdm_nogroin_waveHs1p5asym0p8ahf0p4,grid_wave_height_x_high_angle/2010_2024/zeroBE/HAT_2010_2024_zeroBE_offsetmetres_noroad_nobdm_nogroin_waveHs1p5asym0p8ahf0p4,logs/grid_wave_height_x_high_angle/2010_2024/Hs1.5_period8.0_asymmetry0.8_highangle0.4.log
grid_wave_height_x_high_angle,2010-2024,2010,natural,1.5,8.0,0.8,0.5,zeroBE,False,metres,duneline/v1,False,scored,-3.924803617824962,4.3403794475095,-7.787366271890059,-0.6021607569140472,0.30530391003764334,1.6679986388301722,1.1391931319360447,0,HAT_2010_2024_zeroBE_offsetmetres_noroad_nobdm_nogroin_waveHs1p5asym0p8ahf0p5,grid_wave_height_x_high_angle/2010_2024/zeroBE/HAT_2010_2024_zeroBE_offsetmetres_noroad_nobdm_nogroin_waveHs1p5asym0p8ahf0p5,logs/grid_wave_height_x_high_angle/2010_2024/Hs1.5_period8.0_asymmetry0.8_highangle0.5.log
grid_wave_height_x_high_angle,2010-2024,2010,natural,1.5,8.0,0.8,0.55,zeroBE,False,metres,duneline/v1,False,scored,-3.8936272718019564,4.31657337429375,-7.691236890434054,-0.6197281506311414,0.2888222037684622,1.650673330837434,1.1273604652812046,0,HAT_2010_2024_zeroBE_offsetmetres_noroad_nobdm_nogroin_waveHs1p5asym0p8ahf0p55,grid_wave_height_x_high_angle/2010_2024/zeroBE/HAT_2010_2024_zeroBE_offsetmetres_noroad_nobdm_nogroin_waveHs1p5asym0p8ahf0p55,logs/grid_wave_height_x_high_angle/2010_2024/Hs1.5_period8.0_asymmetry0.8_highangle0.55.log
grid_wave_height_x_high_angle,2010-2024,2010,natural,2.0,8.0,0.8,0.3,zeroBE,False,metres,duneline/v1,False,scored,-5.226333729535074,6.1921849902671635,-16.88509193259766,-4.144265223256524,0.408260370301137,3.637847780819455,2.4845411203961114,0,HAT_2010_2024_zeroBE_offsetmetres_noroad_nobdm_nogroin_waveHs2asym0p8ahf0p3,grid_wave_height_x_high_angle/2010_2024/zeroBE/HAT_2010_2024_zeroBE_offsetmetres_noroad_nobdm_nogroin_waveHs2asym0p8ahf0p3,logs/grid_wave_height_x_high_angle/2010_2024/Hs2.0_period8.0_asymmetry0.8_highangle0.3.log
grid_wave_height_x_high_angle,2010-2024,2010,natural,2.0,8.0,0.8,0.4,zeroBE,False,metres,duneline/v1,False,scored,-4.5999478662260005,5.040977368878783,-10.853123996129037,-0.983305835367007,0.3918240843469304,2.1348626899121093,1.4580473013335602,0,HAT_2010_2024_zeroBE_offsetmetres_noroad_nobdm_nogroin_waveHs2asym0p8ahf0p4,grid_wave_height_x_high_angle/2010_2024/zeroBE/HAT_2010_2024_zeroBE_offsetmetres_noroad_nobdm_nogroin_waveHs2asym0p8ahf0p4,logs/grid_wave_height_x_high_angle/2010_2024/Hs2.0_period8.0_asymmetry0.8_highangle0.4.log
grid_wave_height_x_high_angle,2010-2024,2010,natural,2.0,8.0,0.8,0.5,zeroBE,False,metres,duneline/v1,False,scored,-3.9644217644428905,4.357083463816976,-7.855133047632872,-0.5241361514595744,0.262795960821999,1.512495813174097,1.0329893576282376,0,HAT_2010_2024_zeroBE_offsetmetres_noroad_nobdm_nogroin_waveHs2asym0p8ahf0p5,grid_wave_height_x_high_angle/2010_2024/zeroBE/HAT_2010_2024_zeroBE_offsetmetres_noroad_nobdm_nogroin_waveHs2asym0p8ahf0p5,logs/grid_wave_height_x_high_angle/2010_2024/Hs2.0_period8.0_asymmetry0.8_highangle0.5.log
grid_wave_height_x_high_angle,2010-2024,2010,natural,2.0,8.0,0.8,0.55,zeroBE,False,metres,duneline/v1,False,scored,-3.8587978365698317,4.24198416866703,-7.3934676116069955,-0.44790573164956626,0.22005711533623035,1.3537411116721934,0.9245646494759792,0,HAT_2010_2024_zeroBE_offsetmetres_noroad_nobdm_nogroin_waveHs2asym0p8ahf0p55,grid_wave_height_x_high_angle/2010_2024/zeroBE/HAT_2010_2024_zeroBE_offsetmetres_noroad_nobdm_nogroin_waveHs2asym0p8ahf0p55,logs/grid_wave_height_x_high_angle/2010_2024/Hs2.0_period8.0_asymmetry0.8_highangle0.55.log
high_angle,2010-2024,2010,natural,1.0,8.0,0.8,0.1,zeroBE,False,metres,duneline/v1,False,scored,-5.364594435286911,5.8312738007032445,-14.860986649633764,-1.437135688936368,0.45102718337604375,2.535793626417582,1.731871127453735,0,HAT_2010_2024_zeroBE_offsetmetres_noroad_nobdm_nogroin_waveHs1asym0p8,high_angle/2010_2024/zeroBE/HAT_2010_2024_zeroBE_offsetmetres_noroad_nobdm_nogroin_waveHs1asym0p8,logs/high_angle/2010_2024/Hs1.0_period8.0_asymmetry0.8_highangle0.1.log
