year,domain,profile,dune_crest_cell,interior_row0_cell,road_seaward_cell,road_landward_cell,road_center_cell,setback_m,road_width_m,n_road_cells,n_wet_road_cells,interior_x,interior_y,road_x,road_y
2004,23,26,4,5,27,28,27.5,220.0,20.0,2,0,454151.73,3910124.51,453931.73,3910124.51
2004,23,27,4,5,26,28,27.0,210.0,30.0,3,0,454151.73,3910134.51,453941.73,3910134.51
2004,23,28,4,5,26,28,27.0,210.0,30.0,3,0,454151.73,3910144.51,453941.73,3910144.51
2004,23,29,4,5,27,28,27.5,220.0,20.0,2,0,454161.73,3910154.51,453941.73,3910154.51
2004,23,30,4,5,27,28,27.5,220.0,20.0,2,0,454161.73,3910164.51,453941.73,3910164.51
2004,23,31,4,5,26,28,27.0,210.0,30.0,3,0,454161.73,3910174.51,453951.73,3910174.51
2004,23,32,4,5,26,28,27.0,210.0,30.0,3,0,454161.73,3910184.51,453951.73,3910184.51
2004,23,33,3,4,26,27,26.5,220.0,20.0,2,0,454171.73,3910194.51,453951.73,3910194.51
2004,23,34,3,4,26,27,26.5,220.0,20.0,2,0,454171.73,3910204.51,453951.73,3910204.51
2004,23,35,4,5,27,28,27.5,220.0,20.0,2,0,454171.73,3910214.51,453951.73,3910214.51
2004,23,36,4,5,26,28,27.0,210.0,30.0,3,0,454171.73,3910224.51,453961.73,3910224.51
2004,23,37,4,5,26,28,27.0,210.0,30.0,3,0,454171.73,3910234.51,453961.73,3910234.51
2004,23,38,4,5,26,27,26.5,210.0,20.0,2,0,454171.73,3910244.51,453961.73,3910244.51
2004,23,39,3,4,26,27,26.5,220.0,20.0,2,0,454181.73,3910254.51,453961.73,3910254.51
2004,23,40,6,7,25,27,26.0,180.0,30.0,3,0,454151.73,3910264.51,453971.73,3910264.51
2004,23,41,4,5,26,28,27.0,210.0,30.0,3,0,454181.73,3910274.51,453971.73,3910274.51
2004,23,42,4,5,26,27,26.5,210.0,20.0,2,0,454181.73,3910284.51,453971.73,3910284.51
2004,23,43,4,5,26,27,26.5,210.0,20.0,2,0,454181.73,3910294.51,453971.73,3910294.51
2004,23,44,3,4,26,27,26.5,220.0,20.0,2,0,454191.73,3910304.51,453971.73,3910304.51
2004,23,45,3,4,25,27,26.0,210.0,30.0,3,0,454191.73,3910314.51,453981.73,3910314.51
2004,23,46,6,7,25,27,26.0,180.0,30.0,3,0,454161.73,3910324.51,453981.73,3910324.51
2004,23,47,4,5,26,27,26.5,210.0,20.0,2,0,454191.73,3910334.51,453981.73,3910334.51
2004,23,48,4,5,26,27,26.5,210.0,20.0,2,0,454191.73,3910344.51,453981.73,3910344.51
2004,23,49,6,7,25,27,26.0,180.0,30.0,3,0,454171.73,3910354.51,453991.73,3910354.51
2004,24,0,8,9,27,29,28.0,180.0,30.0,3,0,454172.39,3910368.09,453992.39,3910368.09
2004,24,1,8,9,27,28,27.5,180.0,20.0,2,0,454172.39,3910378.09,453992.39,3910378.09
2004,24,2,8,9,27,28,27.5,180.0,20.0,2,0,454172.39,3910388.09,453992.39,3910388.09
2004,24,3,8,9,27,28,27.5,180.0,20.0,2,0,454172.39,3910398.09,453992.39,3910398.09
2004,24,4,7,8,26,28,27.0,180.0,30.0,3,0,454182.39,3910408.09,454002.39,3910408.09
2004,24,5,8,9,27,29,28.0,180.0,30.0,3,0,454182.39,3910418.09,454002.39,3910418.09
2004,24,6,8,9,27,28,27.5,180.0,20.0,2,0,454182.39,3910428.09,454002.39,3910428.09
2004,24,7,8,9,27,28,27.5,180.0,20.0,2,0,454182.39,3910438.09,454002.39,3910438.09
2004,24,8,8,9,26,28,27.0,170.0,30.0,3,0,454182.39,3910448.09,454012.39,3910448.09
2004,24,9,9,10,27,29,28.0,170.0,30.0,3,0,454182.39,3910458.09,454012.39,3910458.09
2004,24,10,8,9,27,28,27.5,180.0,20.0,2,0,454192.39,3910468.09,454012.39,3910468.09
2004,24,11,8,9,27,28,27.5,180.0,20.0,2,0,454192.39,3910478.09,454012.39,3910478.09
2004,24,12,8,9,26,28,27.0,170.0,30.0,3,0,454192.39,3910488.09,454022.39,3910488.09
2004,24,13,8,9,26,28,27.0,170.0,30.0,3,0,454192.39,3910498.09,454022.39,3910498.09
2004,24,14,9,10,27,28,27.5,170.0,20.0,2,0,454192.39,3910508.09,454022.39,3910508.09
2004,24,15,8,9,27,28,27.5,180.0,20.0,2,0,454202.39,3910518.09,454022.39,3910518.09
2004,24,16,8,9,27,28,27.5,180.0,20.0,2,0,454202.39,3910528.09,454022.39,3910528.09
2004,24,17,8,9,26,28,27.0,170.0,30.0,3,0,454202.39,3910538.09,454032.39,3910538.09
2004,24,18,8,9,26,28,27.0,170.0,30.0,3,0,454202.39,3910548.09,454032.39,3910548.09
2004,24,19,9,10,27,28,27.5,170.0,20.0,2,0,454202.39,3910558.09,454032.39,3910558.09
2004,24,20,8,9,27,28,27.5,180.0,20.0,2,0,454212.39,3910568.09,454032.39,3910568.09
2004,24,21,8,9,26,28,27.0,170.0,30.0,3,0,454212.39,3910578.09,454042.39,3910578.09
2004,24,22,8,9,26,28,27.0,170.0,30.0,3,0,454212.39,3910588.09,454042.39,3910588.09
2004,24,23,8,9,26,27,26.5,170.0,20.0,2,0,454212.39,3910598.09,454042.39,3910598.09
2004,24,24,9,10,27,28,27.5,170.0,20.0,2,0,454212.39,3910608.09,454042.39,3910608.09
2004,24,25,8,9,27,28,27.5,180.0,20.0,2,0,454222.39,3910618.09,454042.39,3910618.09
2004,24,26,8,9,26,28,27.0,170.0,30.0,3,0,454222.39,3910628.09,454052.39,3910628.09
2004,24,27,8,9,26,28,27.0,170.0,30.0,3,0,454222.39,3910638.09,454052.39,3910638.09
2004,24,28,9,10,27,28,27.5,170.0,20.0,2,0,454222.39,3910648.09,454052.39,3910648.09
2004,24,29,9,10,27,28,27.5,170.0,20.0,2,0,454222.39,3910658.09,454052.39,3910658.09
2004,24,30,8,9,26,28,27.0,170.0,30.0,3,0,454232.39,3910668.09,454062.39,3910668.09
2004,24,31,8,9,26,28,27.0,170.0,30.0,3,0,454232.39,3910678.09,454062.39,3910678.09
2004,24,32,8,9,26,27,26.5,170.0,20.0,2,0,454232.39,3910688.09,454062.39,3910688.09
2004,24,33,9,10,27,28,27.5,170.0,20.0,2,0,454232.39,3910698.09,454062.39,3910698.09
2004,24,34,9,10,26,28,27.0,160.0,30.0,3,0,454232.39,3910708.09,454072.39,3910708.09
2004,24,35,8,9,26,28,27.0,170.0,30.0,3,0,454242.39,3910718.09,454072.39,3910718.09
2004,24,36,8,9,26,27,26.5,170.0,20.0,2,0,454242.39,3910728.09,454072.39,3910728.09
2004,24,37,8,9,26,27,26.5,170.0,20.0,2,0,454242.39,3910738.09,454072.39,3910738.09
2004,24,38,9,10,26,28,27.0,160.0,30.0,3,0,454242.39,3910748.09,454082.39,3910748.09
2004,24,39,9,10,26,28,27.0,160.0,30.0,3,0,454242.39,3910758.09,454082.39,3910758.09
2004,24,40,9,10,26,28,27.0,160.0,30.0,3,0,454242.39,3910768.09,454082.39,3910768.09
2004,24,41,8,9,26,27,26.5,170.0,20.0,2,0,454252.39,3910778.09,454082.39,3910778.09
2004,24,42,9,10,27,28,27.5,170.0,20.0,2,0,454252.39,3910788.09,454082.39,3910788.09
2004,24,43,9,10,26,28,27.0,160.0,30.0,3,0,454252.39,3910798.09,454092.39,3910798.09
2004,24,44,9,10,26,28,27.0,160.0,30.0,3,0,454252.39,3910808.09,454092.39,3910808.09
2004,24,45,8,9,26,27,26.5,170.0,20.0,2,0,454262.39,3910818.09,454092.39,3910818.09
2004,24,46,8,9,26,27,26.5,170.0,20.0,2,0,454262.39,3910828.09,454092.39,3910828.09
2004,24,47,9,10,26,28,27.0,160.0,30.0,3,0,454262.39,3910838.09,454102.39,3910838.09
2004,24,48,9,10,26,28,27.0,160.0,30.0,3,0,454262.39,3910848.09,454102.39,3910848.09
2004,24,49,9,10,26,27,26.5,160.0,20.0,2,0,454262.39,3910858.09,454102.39,3910858.09
2004,25,0,8,9,25,27,26.0,160.0,30.0,3,0,454267.02,3910872.42,454107.02,3910872.42
2004,25,1,8,9,25,26,25.5,160.0,20.0,2,0,454267.02,3910882.42,454107.02,3910882.42
2004,25,2,8,9,25,26,25.5,160.0,20.0,2,0,454267.02,3910892.42,454107.02,3910892.42
2004,25,3,7,8,24,26,25.0,160.0,30.0,3,0,454277.02,3910902.42,454117.02,3910902.42
2004,25,4,7,8,24,26,25.0,160.0,30.0,3,0,454277.02,3910912.42,454117.02,3910912.42
2004,25,5,7,8,24,25,24.5,160.0,20.0,2,0,454277.02,3910922.42,454117.02,3910922.42
2004,25,6,8,9,25,26,25.5,160.0,20.0,2,0,454277.02,3910932.42,454117.02,3910932.42
2004,25,7,8,9,25,26,25.5,160.0,20.0,2,0,454277.02,3910942.42,454117.02,3910942.42
2004,25,8,7,8,24,26,25.0,160.0,30.0,3,0,454287.02,3910952.42,454127.02,3910952.42
2004,25,9,7,8,24,26,25.0,160.0,30.0,3,0,454287.02,3910962.42,454127.02,3910962.42
2004,25,10,7,8,24,25,24.5,160.0,20.0,2,0,454287.02,3910972.42,454127.02,3910972.42
2004,25,11,7,8,24,25,24.5,160.0,20.0,2,0,454287.02,3910982.42,454127.02,3910982.42
2004,25,12,7,8,24,26,25.0,160.0,30.0,3,0,454297.02,3910992.42,454137.02,3910992.42
2004,25,13,7,8,24,26,25.0,160.0,30.0,3,0,454297.02,3911002.42,454137.02,3911002.42
2004,25,14,7,8,24,25,24.5,160.0,20.0,2,0,454297.02,3911012.42,454137.02,3911012.42
2004,25,15,7,8,24,25,24.5,160.0,20.0,2,0,454297.02,3911022.42,454137.02,3911022.42
2004,25,16,7,8,24,25,24.5,160.0,20.0,2,0,454297.02,3911032.42,454137.02,3911032.42
2004,25,17,7,8,23,25,24.0,150.0,30.0,3,0,454297.02,3911042.42,454147.02,3911042.42
2004,25,18,7,8,24,26,25.0,160.0,30.0,3,0,454307.02,3911052.42,454147.02,3911052.42
2004,25,19,7,8,24,25,24.5,160.0,20.0,2,0,454307.02,3911062.42,454147.02,3911062.42
2004,25,20,7,8,24,25,24.5,160.0,20.0,2,0,454307.02,3911072.42,454147.02,3911072.42
2004,25,21,7,8,23,25,24.0,150.0,30.0,3,0,454307.02,3911082.42,454157.02,3911082.42
2004,25,22,7,8,23,25,24.0,150.0,30.0,3,0,454307.02,3911092.42,454157.02,3911092.42
2004,25,23,7,8,24,25,24.5,160.0,20.0,2,0,454317.02,3911102.42,454157.02,3911102.42
2004,25,24,7,8,24,25,24.5,160.0,20.0,2,0,454317.02,3911112.42,454157.02,3911112.42
2004,25,25,7,8,24,25,24.5,160.0,20.0,2,0,454317.02,3911122.42,454157.02,3911122.42
2004,25,26,7,8,23,25,24.0,150.0,30.0,3,0,454317.02,3911132.42,454167.02,3911132.42
2004,25,27,6,7,23,25,24.0,160.0,30.0,3,0,454327.02,3911142.42,454167.02,3911142.42
2004,25,28,6,7,23,24,23.5,160.0,20.0,2,0,454327.02,3911152.42,454167.02,3911152.42
2004,25,29,7,8,24,25,24.5,160.0,20.0,2,0,454327.02,3911162.42,454167.02,3911162.42
2004,25,30,7,8,24,25,24.5,160.0,20.0,2,0,454327.02,3911172.42,454167.02,3911172.42
2004,25,31,7,8,23,25,24.0,150.0,30.0,3,0,454327.02,3911182.42,454177.02,3911182.42
2004,25,32,6,7,23,25,24.0,160.0,30.0,3,0,454337.02,3911192.42,454177.02,3911192.42
2004,25,33,6,7,23,24,23.5,160.0,20.0,2,0,454337.02,3911202.42,454177.02,3911202.42
2004,25,34,6,7,23,24,23.5,160.0,20.0,2,0,454337.02,3911212.42,454177.02,3911212.42
2004,25,35,7,8,24,25,24.5,160.0,20.0,2,0,454337.02,3911222.42,454177.02,3911222.42
2004,25,36,7,8,23,25,24.0,150.0,30.0,3,0,454337.02,3911232.42,454187.02,3911232.42
2004,25,37,4,5,23,25,24.0,180.0,30.0,3,0,454367.02,3911242.42,454187.02,3911242.42
2004,25,38,6,7,23,25,24.0,160.0,30.0,3,0,454347.02,3911252.42,454187.02,3911252.42
2004,25,39,6,7,23,24,23.5,160.0,20.0,2,0,454347.02,3911262.42,454187.02,3911262.42
2004,25,40,6,7,23,24,23.5,160.0,20.0,2,0,454347.02,3911272.42,454187.02,3911272.42
2004,25,41,7,8,24,25,24.5,160.0,20.0,2,0,454347.02,3911282.42,454187.02,3911282.42
2004,25,42,6,7,24,25,24.5,170.0,20.0,2,0,454357.02,3911292.42,454187.02,3911292.42
2004,25,43,6,7,23,25,24.0,160.0,30.0,3,0,454357.02,3911302.42,454197.02,3911302.42
2004,25,44,6,7,23,25,24.0,160.0,30.0,3,0,454357.02,3911312.42,454197.02,3911312.42
2004,25,45,6,7,23,25,24.0,160.0,30.0,3,0,454357.02,3911322.42,454197.02,3911322.42
2004,25,46,6,7,23,24,23.5,160.0,20.0,2,0,454357.02,3911332.42,454197.02,3911332.42
2004,25,47,5,6,24,25,24.5,180.0,20.0,2,0,454377.02,3911342.42,454197.02,3911342.42
2004,25,48,5,6,24,25,24.5,180.0,20.0,2,0,454377.02,3911352.42,454197.02,3911352.42
2004,25,49,6,7,24,25,24.5,170.0,20.0,2,0,454367.02,3911362.42,454197.02,3911362.42
2004,26,0,7,8,25,26,25.5,170.0,20.0,2,0,454365.78,3911373.15,454195.78,3911373.15
2004,26,1,7,8,25,26,25.5,170.0,20.0,2,0,454365.78,3911383.15,454195.78,3911383.15
2004,26,2,7,8,25,26,25.5,170.0,20.0,2,0,454365.78,3911393.15,454195.78,3911393.15
2004,26,3,6,7,24,26,25.0,170.0,30.0,3,0,454375.78,3911403.15,454205.78,3911403.15
2004,26,4,7,8,25,27,26.0,170.0,30.0,3,0,454375.78,3911413.15,454205.78,3911413.15
2004,26,5,7,8,25,27,26.0,170.0,30.0,3,0,454375.78,3911423.15,454205.78,3911423.15
2004,26,6,7,8,25,26,25.5,170.0,20.0,2,0,454375.78,3911433.15,454205.78,3911433.15
2004,26,7,7,8,25,26,25.5,170.0,20.0,2,0,454375.78,3911443.15,454205.78,3911443.15
2004,26,8,8,9,26,27,26.5,170.0,20.0,2,0,454375.78,3911453.15,454205.78,3911453.15
2004,26,9,7,8,26,27,26.5,180.0,20.0,2,0,454385.78,3911463.15,454205.78,3911463.15
2004,26,10,7,8,26,27,26.5,180.0,20.0,2,0,454385.78,3911473.15,454205.78,3911473.15
2004,26,11,5,6,26,27,26.5,200.0,20.0,2,0,454405.78,3911483.15,454205.78,3911483.15
2004,26,12,7,8,26,27,26.5,180.0,20.0,2,0,454385.78,3911493.15,454205.78,3911493.15
2004,26,13,8,9,26,28,27.0,170.0,30.0,3,0,454385.78,3911503.15,454215.78,3911503.15
2004,26,14,8,9,26,28,27.0,170.0,30.0,3,0,454385.78,3911513.15,454215.78,3911513.15
2004,26,15,5,6,26,28,27.0,200.0,30.0,3,0,454415.78,3911523.15,454215.78,3911523.15
2004,26,16,7,8,26,27,26.5,180.0,20.0,2,0,454395.78,3911533.15,454215.78,3911533.15
2004,26,17,8,9,27,28,27.5,180.0,20.0,2,0,454395.78,3911543.15,454215.78,3911543.15
2004,26,18,8,9,27,28,27.5,180.0,20.0,2,0,454395.78,3911553.15,454215.78,3911553.15
2004,26,19,8,9,27,28,27.5,180.0,20.0,2,0,454395.78,3911563.15,454215.78,3911563.15
2004,26,20,8,9,27,28,27.5,180.0,20.0,2,0,454395.78,3911573.15,454215.78,3911573.15
2004,26,21,6,7,28,29,28.5,210.0,20.0,2,0,454425.78,3911583.15,454215.78,3911583.15
2004,26,22,6,7,28,29,28.5,210.0,20.0,2,0,454425.78,3911593.15,454215.78,3911593.15
2004,26,23,8,9,28,29,28.5,190.0,20.0,2,0,454405.78,3911603.15,454215.78,3911603.15
2004,26,24,8,9,27,29,28.0,180.0,30.0,3,0,454405.78,3911613.15,454225.78,3911613.15
2004,26,25,8,9,27,29,28.0,180.0,30.0,3,0,454405.78,3911623.15,454225.78,3911623.15
2004,26,26,6,7,28,30,29.0,210.0,30.0,3,0,454435.78,3911633.15,454225.78,3911633.15
2004,26,27,6,7,28,29,28.5,210.0,20.0,2,0,454435.78,3911643.15,454225.78,3911643.15
2004,26,28,5,6,28,29,28.5,220.0,20.0,2,0,454445.78,3911653.15,454225.78,3911653.15
2004,26,29,7,8,28,29,28.5,200.0,20.0,2,0,454425.78,3911663.15,454225.78,3911663.15
2004,26,30,6,7,29,30,29.5,220.0,20.0,2,0,454445.78,3911673.15,454225.78,3911673.15
2004,26,31,6,7,29,30,29.5,220.0,20.0,2,0,454445.78,3911683.15,454225.78,3911683.15
2004,26,32,6,7,29,30,29.5,220.0,20.0,2,0,454445.78,3911693.15,454225.78,3911693.15
2004,26,33,7,8,29,30,29.5,210.0,20.0,2,0,454435.78,3911703.15,454225.78,3911703.15
2004,26,34,7,8,30,31,30.5,220.0,20.0,2,0,454445.78,3911713.15,454225.78,3911713.15
2004,26,35,7,8,30,31,30.5,220.0,20.0,2,0,454445.78,3911723.15,454225.78,3911723.15
2004,26,36,7,8,29,31,30.0,210.0,30.0,3,0,454445.78,3911733.15,454235.78,3911733.15
2004,26,37,7,8,29,31,30.0,210.0,30.0,3,0,454445.78,3911743.15,454235.78,3911743.15
2004,26,38,7,8,29,31,30.0,210.0,30.0,3,0,454445.78,3911753.15,454235.78,3911753.15
2004,26,39,8,9,30,31,30.5,210.0,20.0,2,0,454445.78,3911763.15,454235.78,3911763.15
2004,26,40,8,9,30,31,30.5,210.0,20.0,2,0,454445.78,3911773.15,454235.78,3911773.15
2004,26,41,8,9,30,31,30.5,210.0,20.0,2,0,454445.78,3911783.15,454235.78,3911783.15
2004,26,42,7,8,30,31,30.5,220.0,20.0,2,0,454455.78,3911793.15,454235.78,3911793.15
2004,26,43,8,9,31,32,31.5,220.0,20.0,2,0,454455.78,3911803.15,454235.78,3911803.15
2004,26,44,8,9,31,32,31.5,220.0,20.0,2,0,454455.78,3911813.15,454235.78,3911813.15
2004,26,45,7,8,31,32,31.5,230.0,20.0,2,0,454465.78,3911823.15,454235.78,3911823.15
2004,26,46,7,8,31,32,31.5,230.0,20.0,2,0,454465.78,3911833.15,454235.78,3911833.15
2004,26,47,8,9,32,33,32.5,230.0,20.0,2,0,454465.78,3911843.15,454235.78,3911843.15
2004,26,48,8,9,31,33,32.0,220.0,30.0,3,0,454465.78,3911853.15,454245.78,3911853.15
2004,26,49,7,8,31,33,32.0,230.0,30.0,3,0,454475.78,3911863.15,454245.78,3911863.15
2004,27,0,8,9,32,33,32.5,230.0,20.0,2,0,454475.35,3911879.62,454245.35,3911879.62
2004,27,1,10,11,32,33,32.5,210.0,20.0,2,0,454455.35,3911889.62,454245.35,3911889.62
2004,27,2,10,11,32,33,32.5,210.0,20.0,2,0,454455.35,3911899.62,454245.35,3911899.62
2004,27,3,10,11,33,34,33.5,220.0,20.0,2,0,454465.35,3911909.62,454245.35,3911909.62
2004,27,4,8,9,33,34,33.5,240.0,20.0,2,0,454485.35,3911919.62,454245.35,3911919.62
2004,27,5,8,9,33,34,33.5,240.0,20.0,2,0,454485.35,3911929.62,454245.35,3911929.62
2004,27,6,8,9,34,35,34.5,250.0,20.0,2,0,454495.35,3911939.62,454245.35,3911939.62
2004,27,7,8,9,33,35,34.0,240.0,30.0,3,0,454495.35,3911949.62,454255.35,3911949.62
2004,27,8,8,9,33,35,34.0,240.0,30.0,3,0,454495.35,3911959.62,454255.35,3911959.62
2004,27,9,8,9,33,35,34.0,240.0,30.0,3,0,454495.35,3911969.62,454255.35,3911969.62
2004,27,10,9,10,34,36,35.0,240.0,30.0,3,0,454495.35,3911979.62,454255.35,3911979.62
2004,27,11,8,9,34,35,34.5,250.0,20.0,2,0,454505.35,3911989.62,454255.35,3911989.62
2004,27,12,8,9,34,35,34.5,250.0,20.0,2,0,454505.35,3911999.62,454255.35,3911999.62
2004,27,13,8,9,34,35,34.5,250.0,20.0,2,0,454505.35,3912009.62,454255.35,3912009.62
2004,27,14,9,10,35,36,35.5,250.0,20.0,2,0,454505.35,3912019.62,454255.35,3912019.62
2004,27,15,8,9,35,36,35.5,260.0,20.0,2,0,454515.35,3912029.62,454255.35,3912029.62
2004,27,16,8,9,35,36,35.5,260.0,20.0,2,0,454515.35,3912039.62,454255.35,3912039.62
2004,27,17,8,9,35,36,35.5,260.0,20.0,2,0,454515.35,3912049.62,454255.35,3912049.62
2004,27,18,9,10,36,37,36.5,260.0,20.0,2,0,454515.35,3912059.62,454255.35,3912059.62
2004,27,19,9,10,35,37,36.0,250.0,30.0,3,0,454515.35,3912069.62,454265.35,3912069.62
2004,27,20,8,9,35,37,36.0,260.0,30.0,3,0,454525.35,3912079.62,454265.35,3912079.62
2004,27,21,9,10,36,38,37.0,260.0,30.0,3,0,454525.35,3912089.62,454265.35,3912089.62
2004,27,22,9,10,36,37,36.5,260.0,20.0,2,0,454525.35,3912099.62,454265.35,3912099.62
2004,27,23,9,10,36,37,36.5,260.0,20.0,2,0,454525.35,3912109.62,454265.35,3912109.62
2004,27,24,9,10,36,37,36.5,260.0,20.0,2,0,454525.35,3912119.62,454265.35,3912119.62
2004,27,25,9,10,37,38,37.5,270.0,20.0,2,0,454535.35,3912129.62,454265.35,3912129.62
2004,27,26,9,10,37,38,37.5,270.0,20.0,2,0,454535.35,3912139.62,454265.35,3912139.62
2004,27,27,9,10,37,38,37.5,270.0,20.0,2,0,454535.35,3912149.62,454265.35,3912149.62
2004,27,28,9,10,37,38,37.5,270.0,20.0,2,0,454535.35,3912159.62,454265.35,3912159.62
2004,27,29,10,11,38,39,38.5,270.0,20.0,2,0,454535.35,3912169.62,454265.35,3912169.62
2004,27,30,10,11,38,39,38.5,270.0,20.0,2,0,454535.35,3912179.62,454265.35,3912179.62
2004,27,31,10,11,37,39,38.0,260.0,30.0,3,0,454535.35,3912189.62,454275.35,3912189.62
2004,27,32,9,10,37,39,38.0,270.0,30.0,3,0,454545.35,3912199.62,454275.35,3912199.62
2004,27,33,10,11,38,40,39.0,270.0,30.0,3,0,454545.35,3912209.62,454275.35,3912209.62
2004,27,34,10,11,38,39,38.5,270.0,20.0,2,0,454545.35,3912219.62,454275.35,3912219.62
2004,27,35,10,11,38,39,38.5,270.0,20.0,2,0,454545.35,3912229.62,454275.35,3912229.62
2004,27,36,10,11,39,40,39.5,280.0,20.0,2,0,454555.35,3912239.62,454275.35,3912239.62
2004,27,37,10,11,39,40,39.5,280.0,20.0,2,0,454555.35,3912249.62,454275.35,3912249.62
2004,27,38,10,11,39,40,39.5,280.0,20.0,2,0,454555.35,3912259.62,454275.35,3912259.62
2004,27,39,10,11,39,40,39.5,280.0,20.0,2,0,454555.35,3912269.62,454275.35,3912269.62
2004,27,40,10,11,40,41,40.5,290.0,20.0,2,0,454565.35,3912279.62,454275.35,3912279.62
2004,27,41,10,11,39,41,40.0,280.0,30.0,3,0,454565.35,3912289.62,454285.35,3912289.62
2004,27,42,10,11,39,41,40.0,280.0,30.0,3,0,454565.35,3912299.62,454285.35,3912299.62
2004,27,43,10,11,39,40,39.5,280.0,20.0,2,0,454565.35,3912309.62,454285.35,3912309.62
2004,27,44,10,11,40,41,40.5,290.0,20.0,2,0,454575.35,3912319.62,454285.35,3912319.62
2004,27,45,10,11,40,41,40.5,290.0,20.0,2,0,454575.35,3912329.62,454285.35,3912329.62
2004,27,46,10,11,40,41,40.5,290.0,20.0,2,0,454575.35,3912339.62,454285.35,3912339.62
2004,27,47,10,11,39,41,40.0,280.0,30.0,3,0,454575.35,3912349.62,454295.35,3912349.62
2004,27,48,10,11,40,42,41.0,290.0,30.0,3,0,454585.35,3912359.62,454295.35,3912359.62
2004,27,49,10,11,40,41,40.5,290.0,20.0,2,0,454585.35,3912369.62,454295.35,3912369.62
2004,28,0,10,11,40,41,40.5,290.0,20.0,2,0,454585.0,3912382.42,454295.0,3912382.42
2004,28,1,10,11,39,41,40.0,280.0,30.0,3,0,454585.0,3912392.42,454305.0,3912392.42
2004,28,2,11,12,40,42,41.0,280.0,30.0,3,0,454585.0,3912402.42,454305.0,3912402.42
2004,28,3,11,12,40,41,40.5,280.0,20.0,2,0,454585.0,3912412.42,454305.0,3912412.42
2004,28,4,10,11,40,41,40.5,290.0,20.0,2,0,454595.0,3912422.42,454305.0,3912422.42
2004,28,5,10,11,39,41,40.0,280.0,30.0,3,0,454595.0,3912432.42,454315.0,3912432.42
2004,28,6,11,12,40,42,41.0,280.0,30.0,3,0,454595.0,3912442.42,454315.0,3912442.42
2004,28,7,11,12,40,41,40.5,280.0,20.0,2,0,454595.0,3912452.42,454315.0,3912452.42
2004,28,8,10,11,40,41,40.5,290.0,20.0,2,0,454605.0,3912462.42,454315.0,3912462.42
2004,28,9,10,11,39,41,40.0,280.0,30.0,3,0,454605.0,3912472.42,454325.0,3912472.42
2004,28,10,11,12,40,42,41.0,280.0,30.0,3,0,454605.0,3912482.42,454325.0,3912482.42
2004,28,11,11,12,40,41,40.5,280.0,20.0,2,0,454605.0,3912492.42,454325.0,3912492.42
2004,28,12,11,12,40,41,40.5,280.0,20.0,2,0,454605.0,3912502.42,454325.0,3912502.42
2004,28,13,10,11,39,41,40.0,280.0,30.0,3,0,454615.0,3912512.42,454335.0,3912512.42
2004,28,14,11,12,40,42,41.0,280.0,30.0,3,0,454615.0,3912522.42,454335.0,3912522.42
2004,28,15,11,12,40,42,41.0,280.0,30.0,3,0,454615.0,3912532.42,454335.0,3912532.42
2004,28,16,11,12,40,41,40.5,280.0,20.0,2,0,454615.0,3912542.42,454335.0,3912542.42
2004,28,17,11,12,40,41,40.5,280.0,20.0,2,0,454615.0,3912552.42,454335.0,3912552.42
2004,28,18,12,13,40,42,41.0,270.0,30.0,3,0,454615.0,3912562.42,454345.0,3912562.42
2004,28,19,12,13,40,42,41.0,270.0,30.0,3,0,454615.0,3912572.42,454345.0,3912572.42
2004,28,20,12,13,40,41,40.5,270.0,20.0,2,0,454615.0,3912582.42,454345.0,3912582.42
2004,28,21,11,12,40,41,40.5,280.0,20.0,2,0,454625.0,3912592.42,454345.0,3912592.42
2004,28,22,11,12,39,41,40.0,270.0,30.0,3,0,454625.0,3912602.42,454355.0,3912602.42
2004,28,23,12,13,40,42,41.0,270.0,30.0,3,0,454625.0,3912612.42,454355.0,3912612.42
2004,28,24,11,12,40,41,40.5,280.0,20.0,2,0,454635.0,3912622.42,454355.0,3912622.42
2004,28,25,11,12,40,41,40.5,280.0,20.0,2,0,454635.0,3912632.42,454355.0,3912632.42
2004,28,26,11,12,40,41,40.5,280.0,20.0,2,0,454635.0,3912642.42,454355.0,3912642.42
2004,28,27,12,13,40,42,41.0,270.0,30.0,3,0,454635.0,3912652.42,454365.0,3912652.42
2004,28,28,12,13,40,42,41.0,270.0,30.0,3,0,454635.0,3912662.42,454365.0,3912662.42
2004,28,29,11,12,40,41,40.5,280.0,20.0,2,0,454645.0,3912672.42,454365.0,3912672.42
2004,28,30,11,12,40,41,40.5,280.0,20.0,2,0,454645.0,3912682.42,454365.0,3912682.42
2004,28,31,12,13,40,42,41.0,270.0,30.0,3,0,454645.0,3912692.42,454375.0,3912692.42
2004,28,32,13,14,40,42,41.0,260.0,30.0,3,0,454635.0,3912702.42,454375.0,3912702.42
2004,28,33,13,14,40,41,40.5,260.0,20.0,2,0,454635.0,3912712.42,454375.0,3912712.42
2004,28,34,12,13,40,41,40.5,270.0,20.0,2,0,454645.0,3912722.42,454375.0,3912722.42
2004,28,35,12,13,40,42,41.0,270.0,30.0,3,0,454655.0,3912732.42,454385.0,3912732.42
2004,28,36,12,13,40,42,41.0,270.0,30.0,3,0,454655.0,3912742.42,454385.0,3912742.42
2004,28,37,12,13,40,41,40.5,270.0,20.0,2,0,454655.0,3912752.42,454385.0,3912752.42
