year,topo_version,domain,profile,duneline_cell,interior_row0_cell,shift_m
1997,v3,14,41,23.86,25,11.4
1997,v3,14,42,24.69,26,13.1
1997,v3,14,43,24.51,26,14.9
1997,v3,14,44,24.33,26,16.7
1997,v3,14,45,24.15,26,18.5
1997,v3,14,46,23.98,26,20.2
1997,v3,14,47,24.8,26,12.0
1997,v3,14,48,24.62,26,13.8
1997,v3,14,49,24.44,26,15.6
1997,v3,15,0,19.06,21,19.4
1997,v3,15,1,18.88,21,21.2
1997,v3,15,2,18.71,20,12.9
1997,v3,15,3,19.53,21,14.7
1997,v3,15,4,19.35,21,16.5
1997,v3,15,5,19.17,21,18.3
1997,v3,15,6,19.0,21,20.0
1997,v3,15,7,18.82,21,21.8
1997,v3,15,8,19.64,22,23.6
1997,v3,15,9,19.53,22,24.7
1997,v3,15,10,19.42,21,15.8
1997,v3,15,11,19.32,21,16.8
1997,v3,15,12,19.22,21,17.8
1997,v3,15,13,20.11,22,18.9
1997,v3,15,14,20.01,22,19.9
1997,v3,15,15,19.9,22,21.0
1997,v3,15,16,19.8,22,22.0
1997,v3,15,17,20.69,23,23.1
1997,v3,15,18,20.59,23,24.1
1997,v3,15,19,20.48,23,25.2
1997,v3,15,20,20.38,23,26.2
1997,v3,15,21,20.28,23,27.2
1997,v3,15,22,21.17,24,28.3
1997,v3,15,23,21.07,23,19.3
1997,v3,15,24,20.91,23,20.9
1997,v3,15,25,20.72,23,22.8
1997,v3,15,26,20.54,22,14.6
1997,v3,15,27,21.35,23,16.5
1997,v3,15,28,21.16,23,18.4
1997,v3,15,29,20.98,24,30.2
1997,v3,15,30,20.73,23,22.7
1997,v3,15,31,20.49,23,25.1
1997,v3,15,32,21.24,24,27.6
1997,v3,15,33,20.99,24,30.1
1997,v3,15,34,20.75,24,32.5
1997,v3,15,35,20.5,24,35.0
1997,v3,15,36,20.26,23,27.4
1997,v3,15,37,21.01,24,29.9
1997,v3,15,38,21.03,25,39.7
1997,v3,15,39,21.08,25,39.2
1997,v3,15,40,21.12,24,28.8
1997,v3,15,41,20.9,24,31.0
1997,v3,15,42,21.68,25,33.2
1997,v3,15,43,21.46,25,35.4
1997,v3,15,44,21.24,24,27.6
1997,v3,15,45,21.02,24,29.8
1997,v3,15,46,20.8,24,32.0
1997,v3,15,47,21.61,25,33.9
1997,v3,15,48,21.45,25,35.5
1997,v3,15,49,21.3,24,27.0
1997,v3,16,0,21.7,25,33.0
1997,v3,16,1,21.55,25,34.5
1997,v3,16,2,21.39,25,36.1
1997,v3,16,3,21.24,24,27.6
1997,v3,16,4,22.11,25,28.9
1997,v3,16,5,21.99,25,30.1
1997,v3,16,6,21.87,25,31.3
1997,v3,16,7,21.75,25,32.5
1997,v3,16,8,21.63,24,23.7
1997,v3,16,9,22.51,26,34.9
1997,v3,16,10,22.39,25,26.1
1997,v3,16,11,22.28,25,27.2
1997,v3,16,12,22.16,24,18.4
1997,v3,16,13,23.05,25,19.5
1997,v3,16,14,22.94,25,20.6
1997,v3,16,15,22.77,25,22.3
1997,v3,16,16,22.56,27,44.4
1997,v3,16,17,22.35,27,46.5
1997,v3,16,18,23.14,27,38.6
1997,v3,16,19,22.93,28,50.7
1997,v3,16,20,22.73,27,42.7
1997,v3,16,21,22.48,27,45.2
1997,v3,16,22,22.11,27,48.9
1997,v3,16,23,22.73,28,52.7
1997,v3,16,24,22.36,27,46.4
1997,v3,16,25,21.98,25,30.2
1997,v3,16,26,21.88,27,51.2
1997,v3,16,27,21.78,27,52.2
1997,v3,16,28,22.68,27,43.2
1997,v3,16,29,22.57,27,44.3
1997,v3,16,30,22.24,27,47.6
1997,v3,16,31,21.91,26,40.9
1997,v3,16,32,21.57,26,44.3
1997,v3,16,33,22.52,27,44.8
1997,v3,16,34,22.52,27,44.8
1997,v3,16,35,22.52,28,54.8
1997,v3,16,36,22.52,26,34.8
1997,v3,16,37,23.22,25,17.8
1997,v3,16,38,22.93,25,20.7
1997,v3,16,39,22.63,27,43.7
1997,v3,16,40,22.34,24,16.6
1997,v3,16,41,22.05,24,19.5
1997,v3,16,42,22.75,25,22.5
1997,v3,16,43,22.46,26,35.4
1997,v3,16,44,22.16,26,38.4
1997,v3,16,45,21.87,26,41.3
1997,v3,16,46,21.57,26,44.3
1997,v3,16,47,22.28,27,47.2
1997,v3,16,48,21.98,27,50.2
1997,v3,16,49,21.85,27,51.5
1997,v3,17,0,24.64,28,33.6
1997,v3,17,1,24.71,28,32.9
1997,v3,17,2,24.78,27,22.2
1997,v3,17,3,25.85,28,21.5
1997,v3,17,4,25.9,28,21.0
1997,v3,17,5,25.65,28,23.5
1997,v3,17,6,25.4,27,16.0
1997,v3,17,7,25.15,26,8.5
1997,v3,17,8,24.9,26,11.0
1997,v3,17,9,25.65,27,13.5
1997,v3,17,10,25.4,27,16.0
1997,v3,17,11,25.15,26,8.5
1997,v3,17,12,24.9,26,11.0
1997,v3,17,13,24.65,26,13.5
1997,v3,17,14,24.5,26,15.0
1997,v3,17,15,24.42,26,15.8
1997,v3,17,16,25.23,27,17.7
1997,v3,17,17,24.98,26,10.2
1997,v3,17,18,24.73,26,12.7
1997,v3,17,19,24.48,26,15.2
1997,v3,17,20,24.23,26,17.7
1997,v3,17,21,23.98,25,10.2
1997,v3,17,22,24.73,26,12.7
1997,v3,17,23,24.54,26,14.6
1997,v3,17,24,24.36,26,16.4
1997,v3,17,25,24.18,26,18.2
1997,v3,17,26,24.0,25,10.0
1997,v3,17,27,23.82,25,11.8
1997,v3,17,28,24.64,26,13.6
1997,v3,17,29,24.46,26,15.4
1997,v3,17,30,24.28,26,17.2
1997,v3,17,31,24.11,26,18.9
1997,v3,17,32,23.89,26,21.1
1997,v3,17,33,23.66,25,13.4
1997,v3,17,34,24.44,26,15.6
1997,v3,17,35,24.22,26,17.8
1997,v3,17,36,24.0,26,20.0
1997,v3,17,37,23.77,26,22.3
1997,v3,17,38,23.55,26,24.5
1997,v3,17,39,23.33,25,16.7
1997,v3,17,40,24.11,26,18.9
1997,v3,17,41,23.9,26,21.0
1997,v3,17,42,23.73,26,22.7
1997,v3,17,43,23.55,25,14.5
1997,v3,17,44,23.37,25,16.3
1997,v3,17,45,23.19,25,18.1
1997,v3,17,46,24.01,26,19.9
1997,v3,17,47,23.84,26,21.6
1997,v3,17,48,23.66,25,13.4
1997,v3,17,49,23.48,25,15.2
1997,v3,18,0,20.81,23,21.9
1997,v3,18,1,20.64,23,23.6
1997,v3,18,2,20.46,22,15.4
1997,v3,18,3,20.28,22,17.2
1997,v3,18,4,20.1,22,19.0
1997,v3,18,5,19.92,22,20.8
1997,v3,18,6,19.75,22,22.5
1997,v3,18,7,20.6,22,14.0
1997,v3,18,8,20.44,22,15.6
1997,v3,18,9,20.29,23,27.1
1997,v3,18,10,20.13,23,28.7
1997,v3,18,11,19.98,22,20.2
1997,v3,18,12,19.82,22,21.8
1997,v3,18,13,20.67,23,23.3
1997,v3,18,14,20.51,22,14.9
1997,v3,18,15,20.36,24,36.4
1997,v3,18,16,20.39,22,16.1
1997,v3,18,17,20.44,23,25.6
1997,v3,18,18,20.49,23,25.1
1997,v3,18,19,20.54,23,24.6
1997,v3,18,20,21.59,24,24.1
1997,v3,18,21,21.42,24,25.8
1997,v3,18,22,21.13,22,8.7
1997,v3,18,23,20.83,22,11.7
1997,v3,18,24,20.53,23,24.7
1997,v3,18,25,20.23,23,27.7
1997,v3,18,26,19.93,23,30.7
1997,v3,18,27,20.64,23,23.6
1997,v3,18,28,20.35,22,16.5
1997,v3,18,29,20.2,22,18.0
1997,v3,18,30,20.05,22,19.5
1997,v3,18,31,19.89,22,21.1
1997,v3,18,32,19.74,21,12.6
1997,v3,18,33,20.59,22,14.1
1997,v3,18,34,20.44,22,15.6
1997,v3,18,35,20.29,22,17.1
1997,v3,18,36,20.14,21,8.6
1997,v3,18,37,19.99,21,10.1
1997,v3,18,38,19.84,21,11.6
1997,v3,18,39,19.69,21,13.1
1997,v3,18,40,20.5,22,15.0
1997,v3,18,41,20.3,22,17.0
1997,v3,18,42,20.1,22,19.0
1997,v3,18,43,19.9,21,11.0
1997,v3,18,44,19.7,21,13.0
1997,v3,18,45,19.5,21,15.0
1997,v3,18,46,20.3,22,17.0
1997,v3,18,47,20.1,22,19.0
1997,v3,18,48,19.92,22,20.8
1997,v3,18,49,19.92,22,20.8
1997,v3,19,0,23.52,25,14.8
1997,v3,19,1,23.52,25,14.8
1997,v3,19,2,23.52,25,14.8
1997,v3,19,3,23.42,24,5.8
1997,v3,19,4,23.2,24,8.0
1997,v3,19,5,22.98,24,10.2
1997,v3,19,6,22.76,24,12.4
1997,v3,19,7,23.54,25,14.6
1997,v3,19,8,23.32,25,16.8
1997,v3,19,9,23.09,24,9.1
1997,v3,19,10,22.87,24,11.3
1997,v3,19,11,22.65,24,13.5
1997,v3,19,12,22.43,24,15.7
1997,v3,19,13,22.21,24,17.9
1997,v3,19,14,22.99,25,20.1
1997,v3,19,15,22.77,25,22.3
1997,v3,19,16,22.55,24,14.5
1997,v3,19,17,22.34,24,16.6
1997,v3,19,18,22.18,24,18.2
1997,v3,19,19,22.03,24,19.7
1997,v3,19,20,21.88,24,21.2
1997,v3,19,21,21.73,24,22.7
1997,v3,19,22,22.58,25,24.2
1997,v3,19,23,22.42,25,25.8
1997,v3,19,24,22.27,24,17.3
1997,v3,19,25,22.12,24,18.8
1997,v3,19,26,21.97,24,20.3
1997,v3,19,27,21.81,24,21.9
1997,v3,19,28,21.66,24,23.4
1997,v3,19,29,21.51,24,24.9
1997,v3,19,30,22.36,25,26.4
1997,v3,19,31,22.2,25,28.0
1997,v3,19,32,22.05,25,29.5
1997,v3,19,33,21.9,24,21.0
1997,v3,19,34,21.75,24,22.5
1997,v3,19,35,21.6,24,24.0
1997,v3,19,36,21.44,24,25.6
1997,v3,19,37,21.29,24,27.1
1997,v3,19,38,22.1,24,19.0
1997,v3,19,39,21.92,24,20.8
1997,v3,19,40,21.73,24,22.7
1997,v3,19,41,21.55,23,14.5
1997,v3,19,42,21.37,24,26.3
1997,v3,19,43,21.18,24,28.2
1997,v3,19,44,21.0,24,30.0
1997,v3,19,45,20.81,23,21.9
1997,v3,19,46,21.63,24,23.7
1997,v3,19,47,21.44,24,25.6
1997,v3,19,48,21.26,24,27.4
1997,v3,19,49,21.07,24,29.3
1997,v3,20,0,19.87,23,31.3
1997,v3,20,1,19.68,23,33.2
1997,v3,20,2,19.49,23,35.1
1997,v3,20,3,19.29,23,37.1
1997,v3,20,4,19.1,23,39.0
1997,v3,20,5,18.9,22,31.0
1997,v3,20,6,19.73,23,32.7
1997,v3,20,7,19.56,23,34.4
1997,v3,20,8,19.4,23,36.0
1997,v3,20,9,19.23,23,37.7
1997,v3,20,10,19.06,23,39.4
1997,v3,20,11,19.89,24,41.1
1997,v3,20,12,19.73,24,42.7
1997,v3,20,13,19.56,24,44.4
1997,v3,20,14,19.39,23,36.1
1997,v3,20,15,19.22,23,37.8
1997,v3,20,16,20.06,24,39.4
1997,v3,20,17,19.89,24,41.1
1997,v3,20,18,19.72,24,42.8
1997,v3,20,19,19.56,22,24.4
1997,v3,20,20,19.39,22,26.1
1997,v3,20,21,20.22,22,17.8
1997,v3,20,22,20.05,22,19.5
1997,v3,20,23,19.89,22,21.1
1997,v3,20,24,19.72,22,22.8
1997,v3,20,25,19.55,24,44.5
1997,v3,20,26,20.38,25,46.2
1997,v3,20,27,20.22,25,47.8
1997,v3,20,28,20.05,22,19.5
1997,v3,20,29,19.88,22,21.2
1997,v3,20,30,19.71,22,22.9
1997,v3,20,31,20.55,22,14.5
1997,v3,20,32,20.38,22,16.2
1997,v3,20,33,20.21,22,17.9
1997,v3,20,34,20.05,25,49.5
1997,v3,20,35,19.88,25,51.2
1997,v3,20,36,19.71,24,42.9
1997,v3,20,37,20.54,25,44.6
1997,v3,20,38,20.41,22,15.9
1997,v3,20,39,20.33,23,26.7
1997,v3,20,40,20.26,25,47.4
1997,v3,20,41,20.18,25,48.2
1997,v3,20,42,20.92,23,20.8
1997,v3,20,43,20.65,22,13.5
1997,v3,20,44,20.38,21,6.2
1997,v3,20,45,20.1,25,49.0
1997,v3,20,46,19.83,25,51.7
1997,v3,20,47,20.56,25,44.4
1997,v3,20,48,20.29,25,47.1
1997,v3,20,49,20.02,25,49.8
1997,v3,21,0,22.66,24,13.4
1997,v3,21,1,22.39,24,16.1
1997,v3,21,2,22.12,27,48.8
1997,v3,21,3,21.85,27,51.5
1997,v3,21,4,22.57,24,14.3
1997,v3,21,5,22.3,27,47.0
1997,v3,21,6,22.03,27,49.7
1997,v3,21,7,22.76,24,12.4
1997,v3,21,8,22.48,24,15.2
1997,v3,21,9,22.22,24,17.8
1997,v3,21,10,21.97,24,20.3
1997,v3,21,11,22.72,24,12.8
1997,v3,21,12,22.48,24,15.2
1997,v3,21,13,22.23,24,17.7
1997,v3,21,14,21.98,24,20.2
1997,v3,21,15,22.73,24,12.7
1997,v3,21,16,22.49,24,15.1
1997,v3,21,17,22.24,24,17.6
1997,v3,21,18,22.99,25,20.1
1997,v3,21,19,22.74,24,12.6
1997,v3,21,20,22.5,24,15.0
1997,v3,21,21,22.25,24,17.5
1997,v3,21,22,22.95,25,20.5
1997,v3,21,23,22.58,24,14.2
1997,v3,21,24,22.21,24,17.9
1997,v3,21,25,21.84,24,21.6
1997,v3,21,26,22.48,25,25.2
1997,v3,21,27,22.11,25,28.9
1997,v3,21,28,21.74,24,22.6
1997,v3,21,29,22.37,25,26.3
1997,v3,21,30,22.0,25,30.0
1997,v3,21,31,22.22,25,27.8
1997,v3,21,32,22.58,25,24.2
1997,v3,21,33,23.94,25,10.6
1997,v3,21,34,23.85,25,11.5
1997,v3,21,35,23.31,25,16.9
1997,v3,21,36,22.77,24,12.3
1997,v3,21,37,23.25,25,17.5
1997,v3,21,38,23.0,25,20.0
1997,v3,21,39,22.74,25,22.6
1997,v3,21,40,23.48,25,15.2
1997,v3,21,41,23.23,25,17.7
1997,v3,21,42,22.97,27,40.3
1997,v3,21,43,22.72,24,12.8
1997,v3,21,44,23.46,25,15.4
1997,v3,21,45,23.21,25,17.9
1997,v3,21,46,22.95,25,20.5
1997,v3,21,47,22.7,24,13.0
1997,v3,21,48,23.44,25,15.6
1997,v3,21,49,23.19,25,18.1
1997,v3,22,0,19.88,21,11.2
1997,v3,22,1,19.62,21,13.8
1997,v3,22,2,20.37,22,16.3
1997,v3,22,3,20.11,22,18.9
1997,v3,22,4,19.86,22,21.4
1997,v3,22,5,19.59,21,14.1
1997,v3,22,6,19.21,21,17.9
1997,v3,22,7,19.84,22,21.6
1997,v3,22,8,19.47,21,15.3
1997,v3,22,9,19.1,21,19.0
1997,v3,22,10,18.73,21,22.7
1997,v3,22,11,18.36,21,26.4
1997,v3,22,12,17.99,23,50.1
1997,v3,22,13,18.62,21,23.8
1997,v3,22,14,18.25,21,27.5
1997,v3,22,15,17.88,21,31.2
1997,v3,22,16,17.56,21,34.4
1997,v3,22,17,17.32,24,66.8
1997,v3,22,18,17.07,24,69.3
1997,v3,22,19,17.82,21,31.8
1997,v3,22,20,17.57,24,64.3
1997,v3,22,21,17.32,24,66.8
1997,v3,22,22,17.08,24,69.2
1997,v3,22,23,16.83,20,31.7
1997,v3,22,24,17.58,21,34.2
1997,v3,22,25,17.33,24,66.7
1997,v3,22,26,17.08,20,29.2
1997,v3,22,27,16.84,20,31.6
1997,v3,22,28,16.59,19,24.1
1997,v3,22,29,16.34,23,66.6
1997,v3,22,30,17.09,24,69.1
1997,v3,22,31,16.84,19,21.6
1997,v3,22,32,16.6,19,24.0
1997,v3,22,33,16.36,19,26.4
1997,v3,22,34,16.12,19,28.8
1997,v3,22,35,16.88,20,31.2
1997,v3,22,36,16.64,20,33.6
1997,v3,22,37,16.4,23,66.0
1997,v3,22,38,16.16,18,18.4
1997,v3,22,39,15.92,19,30.8
1997,v3,22,40,15.68,19,33.2
1997,v3,22,41,16.43,23,65.7
1997,v3,22,42,16.19,23,68.1
1997,v3,22,43,15.95,18,20.5
1997,v3,22,44,15.71,18,22.9
1997,v3,22,45,15.47,18,25.3
1997,v3,22,46,15.23,18,27.7
1997,v3,22,47,15.99,23,70.1
1997,v3,22,48,15.75,18,22.5
1997,v3,22,49,15.51,18,24.9
1997,v3,23,0,17.65,20,23.5
1997,v3,23,1,17.41,19,15.9
1997,v3,23,2,17.17,20,28.3
1997,v3,23,3,16.92,19,20.8
1997,v3,23,4,16.67,19,23.3
1997,v3,23,5,17.42,20,25.8
1997,v3,23,6,17.18,20,28.2
1997,v3,23,7,16.93,19,20.7
1997,v3,23,8,16.68,19,23.2
1997,v3,23,9,16.43,19,25.7
1997,v3,23,10,16.18,19,28.2
1997,v3,23,11,16.94,20,30.6
1997,v3,23,12,16.69,19,23.1
1997,v3,23,13,16.44,19,25.6
1997,v3,23,14,16.19,19,28.1
1997,v3,23,15,15.94,19,30.6
1997,v3,23,16,16.7,20,33.0
1997,v3,23,17,16.45,18,15.5
1997,v3,23,18,16.2,18,18.0
1997,v3,23,19,15.98,18,20.2
1997,v3,23,20,15.8,18,22.0
1997,v3,23,21,16.62,19,23.8
1997,v3,23,22,16.43,19,25.7
1997,v3,23,23,16.25,18,17.5
1997,v3,23,24,16.06,18,19.4
1997,v3,23,25,15.88,18,21.2
1997,v3,23,26,16.7,19,23.0
1997,v3,23,27,16.51,19,24.9
1997,v3,23,28,16.33,18,16.7
1997,v3,23,29,16.15,18,18.5
1997,v3,23,30,15.96,18,20.4
1997,v3,23,31,16.78,19,22.2
1997,v3,23,32,16.59,19,24.1
1997,v3,23,33,16.41,18,15.9
1997,v3,23,34,16.23,18,17.7
1997,v3,23,35,16.04,18,19.6
1997,v3,23,36,15.86,18,21.4
1997,v3,23,37,16.67,19,23.3
1997,v3,23,38,16.49,18,15.1
1997,v3,23,39,16.3,18,17.0
1997,v3,23,40,16.12,18,18.8
1997,v3,23,41,15.93,18,20.7
1997,v3,23,42,16.75,19,22.5
1997,v3,23,43,16.56,19,24.4
1997,v3,23,44,16.38,18,16.2
1997,v3,23,45,16.19,18,18.1
1997,v3,23,46,16.01,18,19.9
1997,v3,23,47,16.82,19,21.8
1997,v3,23,48,16.63,19,23.7
1997,v3,23,49,16.45,18,15.5
1997,v3,24,0,17.21,19,17.9
1997,v3,24,1,17.02,19,19.8
1997,v3,24,2,16.84,18,11.6
1997,v3,24,3,16.65,18,13.5
1997,v3,24,4,17.47,19,15.3
1997,v3,24,5,17.28,19,17.2
1997,v3,24,6,17.1,19,19.0
1997,v3,24,7,16.91,18,10.9
1997,v3,24,8,17.72,19,12.8
1997,v3,24,9,17.54,19,14.6
1997,v3,24,10,17.34,19,16.6
1997,v3,24,11,17.09,19,19.1
1997,v3,24,12,16.83,19,21.7
1997,v3,24,13,17.58,19,14.2
1997,v3,24,14,17.33,20,26.7
1997,v3,24,15,17.07,19,19.3
1997,v3,24,16,16.82,19,21.8
1997,v3,24,17,17.57,20,24.3
1997,v3,24,18,17.32,20,26.8
1997,v3,24,19,17.06,20,29.4
1997,v3,24,20,16.81,20,31.9
1997,v3,24,21,17.56,21,34.4
1997,v3,24,22,17.32,20,26.8
1997,v3,24,23,17.16,20,28.4
1997,v3,24,24,16.99,20,30.1
1997,v3,24,25,16.82,20,31.8
1997,v3,24,26,17.66,21,33.4
1997,v3,24,27,17.49,20,25.1
1997,v3,24,28,17.32,20,26.8
1997,v3,24,29,17.16,20,28.4
1997,v3,24,30,17.99,21,30.1
1997,v3,24,31,17.82,20,21.8
1997,v3,24,32,17.66,20,23.4
1997,v3,24,33,17.49,19,15.1
1997,v3,24,34,18.32,20,16.8
1997,v3,24,35,18.16,20,18.4
1997,v3,24,36,17.99,20,20.1
1997,v3,24,37,17.82,20,21.8
1997,v3,24,38,17.66,19,13.4
1997,v3,24,39,18.49,20,15.1
1997,v3,24,40,18.32,20,16.8
1997,v3,24,41,18.16,20,18.4
1997,v3,24,42,17.99,20,20.1
1997,v3,24,43,18.82,21,21.8
1997,v3,24,44,18.68,21,23.2
1997,v3,24,45,18.54,21,24.6
1997,v3,24,46,18.41,20,15.9
1997,v3,24,47,19.27,21,17.3
1997,v3,24,48,19.13,21,18.7
1997,v3,24,49,19.0,21,20.0
1997,v3,25,0,17.19,19,18.1
1997,v3,25,1,16.97,18,10.3
1997,v3,25,2,16.74,18,12.6
1997,v3,25,3,17.52,19,14.8
1997,v3,25,4,17.3,19,17.0
1997,v3,25,5,17.07,19,19.3
1997,v3,25,6,16.85,18,11.5
1997,v3,25,7,17.63,19,13.7
1997,v3,25,8,17.4,19,16.0
1997,v3,25,9,17.18,19,18.2
1997,v3,25,10,16.96,19,20.4
1997,v3,25,11,16.74,18,12.6
1997,v3,25,12,17.51,19,14.9
1997,v3,25,13,17.29,19,17.1
1997,v3,25,14,17.07,19,19.3
1997,v3,25,15,16.84,19,21.6
1997,v3,25,16,17.64,19,13.6
1997,v3,25,17,17.57,19,14.3
1997,v3,25,18,17.5,19,15.0
1997,v3,25,19,17.43,19,15.7
1997,v3,25,20,17.36,19,16.4
1997,v3,25,21,18.29,20,17.1
1997,v3,25,22,18.21,19,7.9
1997,v3,25,23,18.14,19,8.6
1997,v3,25,24,17.94,19,10.6
1997,v3,25,25,18.68,20,13.2
1997,v3,25,26,18.43,20,15.7
1997,v3,25,27,18.17,20,18.3
1997,v3,25,28,17.92,20,20.8
1997,v3,25,29,18.66,20,13.4
1997,v3,25,30,18.41,20,15.9
1997,v3,25,31,18.15,20,18.5
1997,v3,25,32,17.9,20,21.0
1997,v3,25,33,17.64,19,13.6
1997,v3,25,34,18.39,20,16.1
1997,v3,25,35,18.14,18,-1.4
1997,v3,25,36,17.88,20,21.2
1997,v3,25,37,17.63,18,3.7
1997,v3,25,38,18.37,20,16.3
1997,v3,25,39,18.12,20,18.8
1997,v3,25,40,17.86,20,21.4
1997,v3,25,41,17.61,20,23.9
1997,v3,25,42,17.35,19,16.5
1997,v3,25,43,18.1,20,19.0
1997,v3,25,44,17.84,20,21.6
1997,v3,25,45,17.59,20,24.1
1997,v3,25,46,17.52,20,24.8
1997,v3,25,47,18.47,20,15.3
1997,v3,25,48,18.42,20,15.8
1997,v3,25,49,18.37,20,16.3
1997,v3,26,0,18.22,20,17.8
1997,v3,26,1,18.17,20,18.3
1997,v3,26,2,18.12,19,8.8
1997,v3,26,3,19.04,27,79.6
1997,v3,26,4,18.69,24,53.1
1997,v3,26,5,18.34,27,86.6
1997,v3,26,6,17.99,24,60.1
1997,v3,26,7,17.63,27,93.7
1997,v3,26,8,18.39,20,16.1
1997,v3,26,9,18.23,27,87.7
1997,v3,26,10,18.07,27,89.3
1997,v3,26,11,17.91,19,10.9
1997,v3,26,12,17.75,27,92.5
1997,v3,26,13,17.59,27,94.1
1997,v3,26,14,18.43,27,85.7
1997,v3,26,15,18.26,20,17.4
1997,v3,26,16,18.1,27,89.0
1997,v3,26,17,17.94,27,90.6
1997,v3,26,18,17.78,27,92.2
1997,v3,26,19,18.62,25,63.8
1997,v3,26,20,18.5,25,65.0
1997,v3,26,21,18.38,27,86.2
1997,v3,26,22,18.26,27,87.4
1997,v3,26,23,18.14,24,58.6
1997,v3,26,24,18.01,24,59.9
1997,v3,26,25,18.89,25,61.1
1997,v3,26,26,18.77,20,12.3
1997,v3,26,27,18.65,20,13.5
1997,v3,26,28,18.53,20,14.7
1997,v3,26,29,18.4,22,36.0
1997,v3,26,30,19.28,23,37.2
1997,v3,26,31,19.15,23,38.5
1997,v3,26,32,19.03,20,9.7
1997,v3,26,33,18.9,20,11.0
1997,v3,26,34,18.77,20,12.3
1997,v3,26,35,18.65,20,13.5
1997,v3,26,36,19.52,21,14.8
1997,v3,26,37,19.39,25,56.1
1997,v3,26,38,19.27,25,57.3
1997,v3,26,39,19.14,25,58.6
1997,v3,26,40,19.01,25,59.9
1997,v3,26,41,19.89,22,21.1
1997,v3,26,42,19.76,21,12.4
1997,v3,26,43,19.63,21,13.7
1997,v3,26,44,19.51,21,14.9
1997,v3,26,45,19.38,25,56.2
1997,v3,26,46,19.25,25,57.5
1997,v3,26,47,20.13,22,18.7
1997,v3,26,48,20.0,26,60.0
1997,v3,26,49,19.87,21,11.3
1997,v3,27,0,19.53,21,14.7
1997,v3,27,1,19.38,27,76.2
1997,v3,27,2,19.23,25,57.7
1997,v3,27,3,20.08,28,79.2
1997,v3,27,4,19.92,25,50.8
1997,v3,27,5,19.77,25,52.3
1997,v3,27,6,20.62,29,83.8
1997,v3,27,7,20.47,26,55.3
1997,v3,27,8,20.32,25,46.8
1997,v3,27,9,20.16,29,88.4
1997,v3,27,10,20.95,26,50.5
1997,v3,27,11,20.71,26,52.9
1997,v3,27,12,20.46,26,55.4
1997,v3,27,13,20.21,28,77.9
1997,v3,27,14,20.97,27,60.3
1997,v3,27,15,20.72,29,82.8
1997,v3,27,16,20.48,29,85.2
1997,v3,27,17,20.23,29,87.7
1997,v3,27,18,20.98,27,60.2
1997,v3,27,19,20.74,30,92.6
1997,v3,27,20,20.49,27,65.1
1997,v3,27,21,21.24,27,57.6
1997,v3,27,22,21.0,27,60.0
1997,v3,27,23,20.75,30,92.5
1997,v3,27,24,20.5,22,15.0
1997,v3,27,25,21.26,28,67.4
1997,v3,27,26,21.01,28,69.9
1997,v3,27,27,20.77,30,92.3
1997,v3,27,28,20.55,20,-5.5
1997,v3,27,29,21.37,25,36.3
1997,v3,27,30,21.2,28,68.0
1997,v3,27,31,21.02,28,69.8
1997,v3,27,32,20.85,28,71.5
1997,v3,27,33,21.68,29,73.2
1997,v3,27,34,21.5,28,65.0
1997,v3,27,35,21.33,28,66.7
1997,v3,27,36,22.16,29,68.4
1997,v3,27,37,21.98,29,70.2
1997,v3,27,38,21.81,23,11.9
1997,v3,27,39,21.64,23,13.6
1997,v3,27,40,22.46,29,65.4
1997,v3,27,41,22.29,29,67.1
1997,v3,27,42,22.12,29,68.8
1997,v3,27,43,21.94,29,70.6
1997,v3,27,44,22.77,29,62.3
1997,v3,27,45,22.59,29,64.1
1997,v3,27,46,22.42,29,65.8
1997,v3,27,47,22.24,29,67.6
1997,v3,27,48,23.04,24,9.6
1997,v3,27,49,22.84,24,11.6
1997,v3,28,0,9.59,16,64.1
1997,v3,28,1,9.39,16,66.1
1997,v3,28,2,10.19,12,18.1
1997,v3,28,3,9.99,12,20.1
1997,v3,28,4,9.79,16,62.1
1997,v3,28,5,9.59,16,64.1
1997,v3,28,6,10.39,17,66.1
1997,v3,28,7,10.18,17,68.2
1997,v3,28,8,9.98,17,70.2
1997,v3,28,9,9.78,16,62.2
1997,v3,28,10,10.58,17,64.2
1997,v3,28,11,10.38,17,66.2
1997,v3,28,12,10.18,17,68.2
1997,v3,28,13,9.98,16,60.2
1997,v3,28,14,10.78,17,62.2
1997,v3,28,15,10.57,17,64.3
1997,v3,28,16,10.37,17,66.3
1997,v3,28,17,10.18,17,68.2
1997,v3,28,18,10.99,18,70.1
1997,v3,28,19,10.81,17,61.9
1997,v3,28,20,10.62,18,73.8
1997,v3,28,21,10.43,17,65.7
1997,v3,28,22,10.24,17,67.6
1997,v3,28,23,11.05,13,19.5
1997,v3,28,24,10.87,13,21.3
1997,v3,28,25,10.68,13,23.2
1997,v3,28,26,10.49,12,15.1
1997,v3,28,27,11.3,13,17.0
1997,v3,28,28,11.11,13,18.9
1997,v3,28,29,10.93,13,20.7
1997,v3,28,30,10.74,13,22.6
1997,v3,28,31,11.55,14,24.5
1997,v3,28,32,11.36,14,26.4
1997,v3,28,33,11.17,13,18.3
1997,v3,28,34,11.01,13,19.9
1997,v3,28,35,11.92,19,70.8
1997,v3,28,36,11.83,19,71.7
1997,v3,28,37,11.75,19,72.5
1997,v3,28,38,11.66,13,13.4
