domain_number,coastsat_loess_m_yr,endpoint_raw_m_yr,endpoint_loess_m_yr,cs_endpoint_raw_m_yr,cs_endpoint_loess_m_yr,model_endpoint_coastsat_m_yr,model_lrr_coastsat_m_yr,resid_lrr_coastsat_vs_coastsat_loess_m_yr,resid_endpoint_coastsat_vs_endpoint_raw_m_yr,resid_endpoint_coastsat_vs_endpoint_loess_m_yr,resid_endpoint_coastsat_vs_cs_endpoint_raw_m_yr,resid_endpoint_coastsat_vs_cs_endpoint_loess_m_yr,model_endpoint_dunemean3_m_yr,model_lrr_dunemean3_m_yr,resid_lrr_dunemean3_vs_coastsat_loess_m_yr,resid_endpoint_dunemean3_vs_endpoint_raw_m_yr,resid_endpoint_dunemean3_vs_endpoint_loess_m_yr,resid_endpoint_dunemean3_vs_cs_endpoint_raw_m_yr,resid_endpoint_dunemean3_vs_cs_endpoint_loess_m_yr,model_endpoint_duneraw_m_yr,model_lrr_duneraw_m_yr,resid_lrr_duneraw_vs_coastsat_loess_m_yr,resid_endpoint_duneraw_vs_endpoint_raw_m_yr,resid_endpoint_duneraw_vs_endpoint_loess_m_yr,resid_endpoint_duneraw_vs_cs_endpoint_raw_m_yr,resid_endpoint_duneraw_vs_cs_endpoint_loess_m_yr
55,-0.7473049672162818,-1.604,-0.6987207470473425,-0.983,-0.8532363790661581,0.2778086287927571,0.297253673723041,1.0445586409393228,1.8818086287927571,0.9765293758400997,1.2608086287927571,1.1310450078589152,0.2778048823179883,0.2972514762557115,1.0445564434719934,1.8818048823179883,0.9765256293653308,1.2608048823179883,1.1310412613841465,0.2778047178385999,0.2972513799336858,1.0445563471499675,1.8818047178386,0.9765254648859425,1.2608047178386,1.131041096904758
56,-0.42763780005358637,-0.24,-0.5096450151253,-0.777,-0.7333416892709587,0.2583594451850461,0.2757258495953558,0.7033636496489422,0.4983594451850461,0.7680044603103462,1.035359445185046,0.9917011344560047,0.2583528912266826,0.2757219413740057,0.7033597414275921,0.4983528912266826,0.7679979063519826,1.0353528912266827,0.9916945804976413,0.2583526032319371,0.2757217699233121,0.7033595699768984,0.4983526032319371,0.7679976183572371,1.0353526032319371,0.9916942925028958
57,-0.1758616934542876,0.549,-0.3070220268741054,-0.312,-0.6227744884657879,0.2520547569212275,0.2429396804502293,0.4188013739045169,-0.29694524307877257,0.5590767837953329,0.5640547569212275,0.8748292453870153,0.2520433984230164,0.2429327885046316,0.4187944819589192,-0.29695660157698367,0.5590654252971218,0.5640433984230164,0.8748178868888042,0.2520428987963896,0.2429324858963401,0.4187941793506277,-0.29695710120361046,0.5590649256704949,0.5640428987963896,0.8748173872621774
58,-0.020713290190043768,0.052,-0.1979827426874981,-0.052,-0.63914755593842,0.1951505392057047,0.1692043961572014,0.18991768634724515,0.1431505392057047,0.3931332818932028,0.24715053920570468,0.8342980951441247,0.1951310426816885,0.1691923479076052,0.189905638097649,0.1431310426816885,0.3931137853691866,0.24713104268168848,0.8342785986201084,0.1951301840230631,0.1691918183846857,0.18990510857472948,0.1431301840230631,0.3931129267105612,0.24713018402306308,0.8342777399614831
59,0.04663933173871745,0.314,-0.26333883169101524,0.055,-0.7343264509808414,0.104234432100124,0.0609622983618337,0.014322966623116253,-0.209765567899876,0.36757326379113925,0.049234432100123994,0.8385608830809653,0.1042012975810523,0.0609414228583322,0.014302091119614752,-0.2097987024189477,0.36754012927206753,0.0492012975810523,0.8385277485618937,0.1041998359111987,0.0609405043269836,0.014301172588266152,-0.2098001640888013,0.36753866760221393,0.049199835911198704,0.8385262868920401
60,0.2260564788523082,-0.254,-0.4488351311002871,-1.384,-0.7436966157722334,-0.0651296397589768,-0.0832389265271592,-0.3092954053794674,0.18887036024102322,0.3837054913413103,1.318870360241023,0.6785669760132567,-0.0651853637026371,-0.0832747610879646,-0.3093312399402728,0.1888146362973629,0.38364976739765,1.3188146362973627,0.6785112520695964,-0.065187827475581,-0.0832763401039077,-0.3093328189562159,0.188812172524419,0.3836473036247061,1.3188121725244188,0.6785087882966525
61,0.5332702144949427,-1.111,-0.5968584926165172,-1.874,-0.6281135318702485,-0.22847097065135,-0.2336381455863388,-0.7669083600812815,0.88252902934865,0.3683875219651672,1.6455290293486502,0.3996425612188985,-0.2285636496175616,-0.233699066262727,-0.7669692807576697,0.8824363503824384,0.36829484299895565,1.6454363503824385,0.39954988225268695,-0.2285677612208019,-0.2337017559264662,-0.7669719704214089,0.8824322387791981,0.36829073139571533,1.6454322387791982,0.39954577064944663
62,0.8850162839623221,-1.545,-0.6119562881007649,-1.589,-0.3747919641016398,-0.5190369201362566,-0.4137089996673641,-1.298725283629686,1.0259630798637434,0.09291936796450828,1.0699630798637434,-0.1442449560346168,-0.519189202236313,-0.4138115070522669,-1.2988277910145891,1.025810797763687,0.09276708586445181,1.069810797763687,-0.14439723813467326,-0.5191959936329502,-0.4138160455015257,-1.2988323294638477,1.0258040063670497,0.09276029446781464,1.0698040063670498,-0.14440402953131043
63,1.3715897491345188,-1.162,-0.4507527853353145,0.248,0.15122688411097923,-0.6193308947432732,-0.541738599623613,-1.9133283487581318,0.5426691052567267,-0.1685781094079587,-0.8673308947432732,-0.7705577788542524,-0.6195776478254109,-0.5419091312171086,-1.9134988803516273,0.542422352174589,-0.16882486249009643,-0.8675776478254109,-0.7708045319363901,-0.619588745206134,-0.5419167133740667,-1.9135064625085856,0.5424112547938659,-0.16883595987081956,-0.867588745206134,-0.7708156293171133
64,1.9237409233830793,-0.371,-0.08426206724428355,0.696,0.8034109633066588,-0.6592376683386517,-0.6559700925906542,-2.5797110159737335,-0.2882376683386517,-0.5749756010943682,-1.3552376683386518,-1.4626486316453104,-0.6596309987420942,-0.6562502442533895,-2.579991167636469,-0.2886309987420942,-0.5753689314978107,-1.355630998742094,-1.4630419620487531,-0.6596489334568625,-0.6562627827124968,-2.5800037060955763,-0.2886489334568625,-0.575386866212579,-1.3556489334568624,-1.4630598967635213
65,2.2321875268538727,0.474,0.38346956709384444,2.33,1.1920471558989767,-0.7259466533146873,-0.7972472262368636,-3.029434753090736,-1.1999466533146874,-1.1094162204085318,-3.0559466533146873,-1.9179938092136641,-0.726561063380359,-0.7977010054095832,-3.029888532263456,-1.200561063380359,-1.1100306304742034,-3.056561063380359,-1.9186082192793357,-0.7265897322066459,-0.7977215302308698,-3.0299090570847422,-1.2005897322066459,-1.1100592993004903,-3.056589732206646,-1.9186368881056226
66,2.2868474939333265,1.518,0.8018693114542257,4.327,1.3635356231194071,-0.9392535106443184,-1.0146376562626278,-3.3014851501959543,-2.4572535106443185,-1.7411228220985442,-5.266253510644319,-2.3027891337637256,-0.9401869405165988,-1.0153601016998195,-3.302207595633146,-2.458186940516599,-1.7420562519708245,-5.2671869405165985,-2.303722563636006,-0.9402322550143124,-1.0153933484319368,-3.302240842365263,-2.4582322550143125,-1.7421015664685382,-5.267232255014313,-2.3037678781337196
67,2.2705493433924238,2.157,1.091544738965929,3.202,1.453940713656015,-1.3119284328256202,-1.3286301902311228,-3.5991795336235466,-3.4689284328256202,-2.403473171791549,-4.513928432825621,-2.765869146481635,-1.3132876790927444,-1.3297547460010115,-3.6003040893934353,-3.4702876790927446,-2.4048324180586733,-4.5152876790927445,-2.767228392748759,-1.3133584832217562,-1.3298080199489473,-3.600357363341371,-3.470358483221756,-2.404903222187685,-4.515358483221756,-2.7672991968777714
68,2.1679880115511385,1.732,1.239591877111859,0.7,1.4358333603718587,-1.7000684464914488,-1.660786009064995,-3.828774020616134,-3.432068446491449,-2.9396603236033076,-2.400068446491449,-3.1359018068633073,-1.701906882790094,-1.662481369139167,-3.830469380690306,-3.433906882790094,-2.941498759901953,-2.401906882790094,-3.1377402431619528,-1.7020162375045922,-1.6625658011999476,-3.830553812751086,-3.434016237504592,-2.941608114616451,-2.402016237504592,-3.1378495978764507
69,1.945912679776825,0.968,1.271673694710867,0.759,1.2521848946801,-2.1258077895940266,-2.019124327862793,-3.965037007639618,-3.0938077895940266,-3.397481484304894,-2.8848077895940265,-3.3779926842741266,-2.1279276410171275,-2.0215522071266774,-3.9674648869035023,-3.0959276410171275,-3.3996013357279944,-2.8869276410171274,-3.3801125356972275,-2.1280945092773567,-2.0216844967708667,-3.9675971765476916,-3.0960945092773566,-3.3997682039882235,-2.8870945092773566,-3.3802794039574566
70,1.6458708160328612,1.165,1.214085600992084,0.884,1.0677876375459958,-2.291703793009479,-2.27381069004711,-3.919681506079971,-3.456703793009479,-3.505789394001563,-3.175703793009479,-3.359491430555475,-2.2931000881098957,-2.2769710163587518,-3.922841832391613,-3.4581000881098958,-3.5071856891019797,-3.1771000881098956,-3.3608877256558918,-2.293351654308026,-2.2771759127408773,-3.9230467287737385,-3.458351654308026,-3.50743725530011,-3.177351654308026,-3.3611392918540215
71,1.2831135402687834,0.453,1.0680116904394392,1.115,0.8971033073234473,-2.558377691714278,-2.5035661193028647,-3.7866796595716483,-3.011377691714278,-3.626389382153717,-3.673377691714278,-3.455480999037725,-2.555736277662748,-2.5068294092298977,-3.7899429494986814,-3.0087362776627478,-3.623747968102187,-3.6707362776627477,-3.4528395849861955,-2.556110939393485,-2.5071431084631906,-3.790256648731974,-3.009110939393485,-3.6241226298329243,-3.6711109393934853,-3.4532142467169322
72,0.9139445817819011,1.49,0.7886458900159453,1.538,0.6388798763988548,-2.6446277812036505,-2.645739360685975,-3.5596839424678763,-4.13462778120365,-3.4332736712195957,-4.18262778120365,-3.283507657602505,-2.628360773413338,-2.646544827429849,-3.5604894092117503,-4.118360773413338,-3.4170066634292833,-4.166360773413338,-3.2672406498121926,-2.628911844705986,-2.6470195210780862,-3.5609641028599874,-4.118911844705986,-3.4175577347219313,-4.166911844705986,-3.2677917211048406
73,0.5257243735273709,2.098,0.41864257432356433,0.747,0.26588878954372297,-2.719782753041337,-2.7527749818425944,-3.2784993553699655,-4.817782753041337,-3.1384253273649017,-3.466782753041337,-2.9856715425850604,-2.728691824755385,-2.7653471767647253,-3.291071550292096,-4.826691824755384,-3.1473343990789493,-3.4756918247553847,-2.9945806142991076,-2.7294934537298365,-2.7660566611763167,-3.2917810347036873,-4.827493453729836,-3.148136028053401,-3.4764934537298364,-2.9953822432735597
74,0.04813608303187541,0.718,0.002997374795287605,0.004,-0.24224924531507738,-2.8711741751048976,-2.8377835088650434,-2.885919591896919,-3.5891741751048976,-2.874171549900185,-2.8751741751048976,-2.6289249297898203,-2.868214218731087,-2.8513882933654027,-2.8995243763972782,-3.586214218731087,-2.8712115935263745,-2.872214218731087,-2.6259649734160098,-2.869363948975141,-2.852434004539556,-2.9005700875714315,-3.587363948975141,-2.8723613237704284,-2.873363948975141,-2.6271147036600637
75,-0.4412313795564036,-1.186,-0.4460700151805653,-1.271,-0.8059330167412458,-2.969817264615423,-2.874475485176577,-2.4332441056201732,-1.783817264615423,-2.5237472494348574,-1.698817264615423,-2.163884247874177,-2.995206202981535,-2.9049855716961237,-2.46375419213972,-1.8092062029815352,-2.5491361878009697,-1.7242062029815353,-2.1892731862402894,-2.9968342083181727,-2.9065067190496445,-2.4652753394932407,-1.8108342083181728,-2.5507641931376073,-1.7258342083181728,-2.190901191576927
76,-0.7155998171523875,-1.502,-0.9141193751394272,-1.641,-1.2578049317095725,-2.984065846541333,-2.873151392638774,-2.1575515754863863,-1.4820658465413328,-2.069946471401906,-1.3430658465413328,-1.7262609148317603,-3.0309780351899462,-2.92107344944467,-2.2054736322922825,-1.5289780351899462,-2.116858660050519,-1.3899780351899462,-1.7731731034803737,-3.0332555866048745,-2.9232579708753783,-2.2076581537229907,-1.5312555866048745,-2.119136211465447,-1.3922555866048745,-1.775450654895302
77,-0.7685982582929746,-1.583,-1.247580137522387,-2.328,-1.5051402926144077,-2.802721235039566,-2.7313743855840937,-1.9627761272911193,-1.219721235039566,-1.555141097517179,-0.4747212350395662,-1.2975809424251583,-2.869421528343342,-2.7999761994011445,-2.03137794110817,-1.286421528343342,-1.621841390820955,-0.5414215283433421,-1.3642812357289342,-2.8725704339840377,-2.803073749792071,-2.0344754914990966,-1.2895704339840377,-1.6249902964616507,-0.5445704339840378,-1.36743014136963
78,-0.7727279204834643,-2.249,-1.3131507675991625,-2.704,-1.6219588292303206,-2.758294129870202,-2.590238818785719,-1.8175108983022548,-0.5092941298702018,-1.4451433622710395,-0.05429412987020177,-1.1363353006398813,-2.854377846323197,-2.687949947161021,-1.9152220266775566,-0.6053778463231967,-1.5412270787240343,-0.15037784632319662,-1.2324190170928762,-2.8586808727404787,-2.692285532154626,-1.919557611671162,-0.6096808727404786,-1.5455301051413162,-0.15468087274047848,-1.236722043510158
79,-0.8423149131051014,-1.117,-1.1854107455861116,-1.055,-1.6861322031495167,-2.5788333092670137,-2.313211184915091,-1.4708962718099898,-1.4618333092670137,-1.3934225636809021,-1.5238333092670138,-0.892701106117497,-2.7090485839986025,-2.4481644184621776,-1.6058495053570763,-1.5920485839986025,-1.523637838412491,-1.6540485839986026,-1.0229163808490858,-2.714860524552413,-2.454151915001208,-1.6118370018961068,-1.597860524552413,-1.5294497789663013,-1.659860524552413,-1.0287283214028962
80,-0.8629067974440101,-1.177,-1.0006023776590556,-0.718,-1.6864811111499207,-2.155481066478387,-1.8949564071316725,-1.0320496096876624,-0.9784810664783872,-1.1548786888193316,-1.4374810664783872,-0.4689999553284665,-2.329299991406515,-2.078505361011195,-1.2155985635671849,-1.1522999914065148,-1.3286976137474593,-1.611299991406515,-0.6428188802565942,-2.3370589789307945,-2.086659754739515,-1.2237529572955048,-1.1600589789307945,-1.336456601271739,-1.6190589789307945,-0.6505778677808738
81,-0.777099645530639,0.152,-0.8240594063407478,-1.568,-1.5915236352466475,-1.6760460064094462,-1.369147568326922,-0.592047922796283,-1.8280460064094461,-0.8519866000686984,-0.10804600640944617,-0.0845223711627987,-1.9052932369260296,-1.615140916947612,-0.838041271416973,-2.0572932369260295,-1.0812338305852818,-0.3372932369260295,-0.31376960167938206,-1.915532504847501,-1.6260885836004844,-0.8489889380698453,-2.067532504847501,-1.0914730985067531,-0.34753250484750087,-0.3240088696008534
82,-0.7010602674723795,-0.08,-0.5951769815077216,-2.437,-1.4646874622936974,-1.1375102063384477,-0.765963115367789,-0.06490284789540957,-1.0575102063384476,-0.5423332248307261,1.2994897936615522,0.3271772559552497,-1.4365136688927254,-1.0907227431843312,-0.3896624757119517,-1.3565136688927253,-0.8413366873850038,1.0004863311072745,0.028173793400972036,-1.4498714796476893,-1.1052022379368305,-0.404141970464451,-1.3698714796476892,-0.8546944981399677,0.9871285203523106,0.014815982646008141
83,-0.6288888065154206,-2.517,-0.3446540327610712,-2.07,-1.3152517761951814,-0.6611525306947702,-0.1533452832149415,0.47554352330047905,1.8558474693052296,-0.316498497933699,1.4088474693052295,0.6540992455004112,-1.047002804906567,-0.5750189211900151,0.05386988532540549,1.469997195093433,-0.7023487721454957,1.022997195093433,0.26824897128861447,-1.064223474062081,-0.5938655713270087,0.03502323518841188,1.4527765259379188,-0.7195694413010099,1.0057765259379188,0.25102830213310035
84,-0.47968151478005994,-1.572,-0.13907361652753658,-1.162,-1.017842282174458,0.0501054729654372,0.337916115583052,0.817597630363112,1.6221054729654372,0.1891790894929738,1.212105472965437,1.067947755139895,-0.4428821710796131,-0.2002964249687314,0.27938508981132854,1.129117828920387,-0.3038085545520765,0.7191178289203868,0.5749601110948448,-0.464806079252282,-0.2243986019353287,0.25528291284473126,1.1071939207477182,-0.32573246272474543,0.6971939207477179,0.5530362029221759
85,-0.10699747957242405,0.309,0.034505398078802096,-0.286,-0.4433382773728704,0.7296646707673062,0.9740822547100936,1.0810797342825176,0.42066467076730624,0.6951592726885041,1.0156646707673063,1.1730029481401767,0.1056196721265223,0.2984404362590535,0.40543791583147754,-0.2033803278734777,0.07111427404772021,0.39161967212652227,0.5489579494993927,0.0780652848400547,0.2681889173302098,0.37518639690263383,-0.2309347151599453,0.04355988676125261,0.3640652848400547,0.5214035622129252
86,0.39264701414157327,0.653,0.2954689089732801,-0.001,0.33306399004785936,1.2345548134432778,1.5001157880668052,1.107468773925232,0.5815548134432778,0.9390859044699977,1.2355548134432777,0.9014908233954184,0.4515789694483568,0.6692329288456765,0.27658591470410326,-0.20142103055164323,0.1561100604750767,0.4525789694483568,0.11851497940049743,0.4175007362916533,0.6322193785452844,0.23957236440371116,-0.23549926370834673,0.1220318273183732,0.4185007362916533,0.08443674624379394
87,0.854098300947042,0.301,0.5964712785970144,0.64,1.1462555313403495,1.7503301433160752,1.9310513229992805,1.0769530220522385,1.4493301433160752,1.1538588647190609,1.1103301433160753,0.6040746119757257,0.776423520599045,0.9329812464008632,0.07888294545382124,0.47542352059904497,0.17995224200203053,0.13642352059904495,-0.36983201074130456,0.735106834342592,0.8889219554715649,0.03482365452452296,0.43410683434259206,0.13863555574557762,0.09510683434259204,-0.41114869699775747
88,1.3071757017499612,1.065,0.8799770341559192,2.579,1.9520839458424575,2.1254714415478837,2.1860957152471707,0.8789200134972095,1.0604714415478838,1.2454944073919645,-0.4535285584521165,0.17338749570542622,0.9243736485779144,1.0198422685726405,-0.28733343317732074,-0.14062635142208557,0.04439661442199516,-1.6546263514220858,-1.027710297264543,0.8756031532971714,0.9693014534465012,-0.33787424830346,-0.18939684670282853,-0.004373880858747792,-1.7033968467028289,-1.076480792545286
89,1.7657712354963144,1.344,1.1540352356389993,2.821,2.768295479556026,2.496525084364424,2.249217370010516,0.4834461345142014,1.152525084364424,1.3424898487254247,-0.3244749156355762,-0.2717703951916022,1.0278699049502913,0.9336633948414386,-0.8321078406548759,-0.3161300950497088,-0.12616533068870806,-1.7931300950497089,-1.7404255746057349,0.9721763991174156,0.8786859375499128,-0.8870852979464017,-0.3718236008825845,-0.18185883652158374,-1.8488236008825845,-1.7961190804386105
90,2.221765854458,1.131,1.421194429169319,3.473,3.5922903492382288,2.95371413196673,2.2361118465213417,0.01434599206334175,1.8227141319667302,1.5325197027974111,-0.5192858680332697,-0.6385762172714986,1.1862852873537122,0.8236799552811122,-1.3980858991768876,0.05528528735371219,-0.23490914181560685,-2.2867147126462877,-2.4060050618845166,1.1244954195638326,0.768437191960304,-1.4533286624976958,-0.0065045804361674175,-0.29669900960548645,-2.3485045804361673,-2.467794929674396
