domain_number,unit_id,transect_id,direction,ref_window,ref_lrr_m_yr,ref_unc_m_yr,ref_n_obs,marked_window,lrr_marked_m_yr,unc_marked_m_yr,diff_marked_m_yr,marked_in_ci,marked_in_abs,marked_in_rel,marked_in_ci3x,marked_in_abs50,marked_in_abs100,marked_in_overlap,first_entry_ci,stable_entry_ci,years_needed_ci,first_entry_abs,stable_entry_abs,years_needed_abs,first_entry_rel,stable_entry_rel,years_needed_rel,first_entry_ci3x,stable_entry_ci3x,years_needed_ci3x,first_entry_abs50,stable_entry_abs50,years_needed_abs50,first_entry_abs100,stable_entry_abs100,years_needed_abs100,first_entry_overlap,stable_entry_overlap,years_needed_overlap
45,usa_NC_0033_0253,usa_NC_0033_0253,backward,1996_2024,-0.4529,0.1356,567,2010_2024,0.1677,0.3489,0.6206,False,False,False,False,False,True,False,2007,1999,26,2008,2001,24,2007,1997,28,2019,2008,17,2019,2009,16,2019,2015,10,2019,2001,24
45,usa_NC_0033_0254,usa_NC_0033_0254,backward,1996_2024,-0.5641,0.1377,560,2010_2024,-0.0058,0.3643,0.5583,False,False,False,False,False,True,False,2008,1998,27,2008,2001,24,2007,1998,27,2011,2009,16,2011,2009,16,2019,2014,11,2019,2001,24
45,usa_NC_0033_0255,usa_NC_0033_0255,backward,1996_2024,-0.676,0.1372,563,2010_2024,-0.2729,0.3641,0.4031,False,False,False,True,True,True,True,2008,1999,26,2009,2001,24,2008,1999,26,2011,2011,14,2011,2011,14,2018,2015,10,2019,2001,24
45,usa_NC_0033_0256,usa_NC_0033_0256,backward,1996_2024,-0.7623,0.1334,574,2010_2024,-0.5342,0.3564,0.2281,False,True,False,True,True,True,True,2009,1999,26,2011,2001,24,2009,1999,26,2011,2011,14,2012,2012,13,2019,2014,11,2019,2014,11
45,usa_NC_0033_0257,usa_NC_0033_0257,backward,1996_2024,-0.8588,0.1321,568,2010_2024,-0.6491,0.3609,0.2097,False,True,False,True,True,True,True,2009,1999,26,2011,2001,24,2009,2000,25,2011,2011,14,2011,2011,14,2019,2014,11,2019,2012,13
45,usa_NC_0033_0258,usa_NC_0033_0258,backward,1996_2024,-0.9065,0.1305,572,2010_2024,-0.721,0.3629,0.1855,False,True,False,True,True,True,True,2009,2000,25,2010,2010,15,2009,2001,24,2019,2011,14,2019,2011,14,2019,2014,11,2019,2011,14
46,usa_NC_0033_0259,usa_NC_0033_0259,backward,1996_2024,-0.9541,0.1256,572,2010_2024,-0.8768,0.3604,0.0773,True,True,True,True,True,True,True,2010,2001,24,2010,2010,15,2010,2010,15,2019,2011,14,2019,2011,14,2019,2014,11,2019,2012,13
46,usa_NC_0033_0260,usa_NC_0033_0260,backward,1996_2024,-1.0067,0.1272,575,2010_2024,-1.245,0.3545,-0.2383,False,True,False,True,True,True,True,2011,2001,24,2012,2006,19,2011,2006,19,2012,2012,13,2013,2013,12,2019,2014,11,2019,2014,11
46,usa_NC_0034_0001,usa_NC_0034_0001,backward,1996_2024,-1.1023,0.1358,609,2010_2024,-1.4471,0.3516,-0.3448,False,False,False,True,True,True,True,2014,1998,27,2014,2008,17,2014,2008,17,2014,2014,11,2014,2014,11,2019,2015,10,2020,2015,10
46,usa_NC_0034_0002,usa_NC_0034_0002,backward,1996_2024,-1.1357,0.137,609,2010_2024,-1.4448,0.3588,-0.3091,False,False,False,True,True,True,True,2014,2007,18,2014,2008,17,2014,2008,17,2014,2014,11,2014,2014,11,2020,2015,10,2020,2015,10
46,usa_NC_0034_0003,usa_NC_0034_0003,backward,1996_2024,-1.1375,0.1335,589,2010_2024,-1.2795,0.343,-0.142,False,True,True,True,True,True,True,2013,2004,21,2013,2013,12,2013,2013,12,2014,2014,11,2020,2014,11,2020,2015,10,2020,2015,10
46,usa_NC_0034_0004,usa_NC_0034_0004,backward,1996_2024,-1.1129,0.1294,591,2010_2024,-1.0187,0.3254,0.0942,True,True,True,True,True,True,True,2010,2002,23,2012,2004,21,2010,2003,22,2013,2013,12,2013,2013,12,2020,2014,11,2020,2014,11
46,usa_NC_0034_0005,usa_NC_0034_0005,backward,1996_2024,-1.083,0.1308,595,2010_2024,-0.8005,0.3224,0.2825,False,False,False,True,True,True,True,2002,2002,23,2009,2003,22,2009,2003,22,2012,2010,15,2013,2010,15,2020,2014,11,2020,2010,15
46,usa_NC_0034_0006,usa_NC_0034_0006,backward,1996_2024,-1.0885,0.135,578,2010_2024,-0.61,0.333,0.4785,False,False,False,False,True,True,False,2000,2000,25,2008,2003,22,2008,2002,23,2009,2009,16,2012,2010,15,2013,2013,12,2020,2009,16
46,usa_NC_0034_0007,usa_NC_0034_0007,backward,1996_2024,-1.1357,0.1357,582,2010_2024,-0.6143,0.3373,0.5214,False,False,False,False,False,True,False,2000,2000,25,2008,2003,22,2006,2002,23,2009,2009,16,2009,2009,16,2013,2013,12,2012,2009,16
46,usa_NC_0034_0008,usa_NC_0034_0008,backward,1996_2024,-1.1792,0.1313,578,2010_2024,-0.6073,0.3221,0.5719,False,False,False,False,False,True,False,2000,2000,25,2006,2004,21,2004,2004,21,2008,2008,17,2009,2009,16,2013,2013,12,2009,2009,16
47,usa_NC_0034_0009,usa_NC_0034_0009,backward,1996_2024,-1.1094,0.1268,562,2010_2024,-0.3391,0.3037,0.7703,False,False,False,False,False,True,False,2000,2000,25,2004,2004,21,2004,2004,21,2007,2007,18,2008,2008,17,2013,2013,12,2007,2007,18
47,usa_NC_0034_0010,usa_NC_0034_0010,backward,1996_2024,-1.1208,0.127,574,2010_2024,-0.2197,0.2933,0.9011,False,False,False,False,False,True,False,2000,2000,25,2004,2004,21,2004,2004,21,2006,2006,19,2008,2008,17,2013,2013,12,2020,2006,19
47,usa_NC_0034_0011,usa_NC_0034_0011,backward,1996_2024,-1.122,0.125,575,2010_2024,-0.0942,0.2862,1.0278,False,False,False,False,False,False,False,2000,2000,25,2004,2004,21,2003,2003,22,2005,2005,20,2007,2007,18,2020,2009,16,2020,2004,21
47,usa_NC_0034_0012,usa_NC_0034_0012,backward,1996_2024,-1.1313,0.1297,577,2010_2024,-0.1041,0.3135,1.0272,False,False,False,False,False,False,False,2000,2000,25,2004,2004,21,2004,2004,21,2006,2006,19,2007,2007,18,2019,2009,16,2019,2004,21
47,usa_NC_0034_0013,usa_NC_0034_0013,backward,1996_2024,-1.1151,0.1288,580,2010_2024,-0.1619,0.3103,0.9532,False,False,False,False,False,True,False,2019,2000,25,2019,2004,21,2019,2004,21,2019,2006,19,2019,2007,18,2019,2010,15,2019,2006,19
47,usa_NC_0034_0014,usa_NC_0034_0014,backward,1996_2024,-1.0694,0.1305,580,2010_2024,-0.0833,0.3126,0.9861,False,False,False,False,False,True,False,2000,2000,25,2003,2003,22,2002,2000,25,2018,2005,20,2018,2006,19,2019,2010,15,2019,2004,21
47,usa_NC_0034_0015,usa_NC_0034_0015,backward,1996_2024,-1.0084,0.1319,587,2010_2024,-0.0361,0.318,0.9723,False,False,False,False,False,True,False,2000,2000,25,2003,2003,22,2000,2000,25,2006,2006,19,2019,2007,18,2019,2010,15,2019,2006,19
47,usa_NC_0034_0016,usa_NC_0034_0016,backward,1996_2024,-0.9548,0.1319,593,2010_2024,0.0683,0.3229,1.0231,False,False,False,False,False,False,False,2000,2000,25,2003,2003,22,2002,2000,25,2019,2006,19,2019,2007,18,2019,2009,16,2020,2004,21
47,usa_NC_0034_0017,usa_NC_0034_0017,backward,1996_2024,-0.8898,0.1326,595,2010_2024,0.2414,0.3297,1.1312,False,False,False,False,False,False,False,2000,2000,25,2003,2003,22,2002,2000,25,2004,2004,21,2007,2007,18,2019,2009,16,2020,2004,21
47,usa_NC_0034_0018,usa_NC_0034_0018,backward,1996_2024,-0.7609,0.1332,597,2010_2024,0.3626,0.3325,1.1235,False,False,False,False,False,False,False,2000,2000,25,2003,2003,22,2000,2000,25,2004,2004,21,2007,2007,18,2020,2009,16,2020,2004,21
48,usa_NC_0034_0019,usa_NC_0034_0019,backward,1996_2024,-0.669,0.1314,591,2010_2024,0.3305,0.3298,0.9995,False,False,False,False,False,True,False,2000,2000,25,2003,2003,22,2000,2000,25,2004,2004,21,2020,2007,18,2020,2010,15,2020,2004,21
48,usa_NC_0034_0020,usa_NC_0034_0020,backward,1996_2024,-0.5759,0.1326,606,2010_2024,0.2666,0.3304,0.8425,False,False,False,False,False,True,False,2002,2002,23,2004,2004,21,2002,2000,25,2014,2007,18,2017,2008,17,2020,2017,8,2020,2004,21
48,usa_NC_0034_0021,usa_NC_0034_0021,backward,1996_2024,-0.5834,0.13,613,2010_2024,0.1135,0.331,0.6969,False,False,False,False,False,True,False,2017,2003,22,2017,2004,21,2017,2003,22,2017,2008,17,2017,2008,17,2020,2017,8,2020,2008,17
48,usa_NC_0034_0022,usa_NC_0034_0022,backward,1996_2024,-0.4894,0.1285,602,2010_2024,0.008,0.3263,0.4974,False,False,False,False,True,True,False,2008,2004,21,2013,2008,17,2004,2004,21,2019,2009,16,2020,2013,12,2020,2017,8,2020,2009,16
48,usa_NC_0034_0023,usa_NC_0034_0023,backward,1996_2024,-0.4423,0.1291,600,2010_2024,-0.1313,0.3185,0.311,False,False,False,True,True,True,True,2019,2008,17,2019,2009,16,2019,2001,24,2019,2013,12,2019,2013,12,2020,2020,5,2020,2013,12
48,usa_NC_0034_0024,usa_NC_0034_0024,backward,1996_2024,-0.3689,0.1296,595,2010_2024,-0.064,0.3084,0.3049,False,False,False,True,True,True,True,2008,2001,24,2013,2009,16,2006,2000,25,2019,2013,12,2019,2019,6,2019,2019,6,2020,2020,5
48,usa_NC_0034_0025,usa_NC_0034_0025,backward,1996_2024,-0.299,0.1289,584,2010_2024,0.0426,0.2938,0.3416,False,False,False,True,True,True,True,2016,2000,25,2017,2009,16,2016,1999,26,2017,2017,8,2017,2017,8,2019,2019,6,2019,2019,6
48,usa_NC_0034_0026,usa_NC_0034_0026,backward,1996_2024,-0.2425,0.132,590,2010_2024,0.1384,0.293,0.3809,False,False,False,True,True,True,True,2012,2000,25,2013,2002,23,1996,1996,29,2014,2010,15,2014,2014,11,2017,2017,8,2016,2016,9
48,usa_NC_0034_0027,usa_NC_0034_0027,backward,1996_2024,-0.1889,0.1336,589,2010_2024,0.132,0.3059,0.3209,False,False,False,True,True,True,True,2009,2000,25,2009,2001,24,1996,1996,29,2012,2012,13,2013,2013,12,2016,2016,9,2014,2014,11
48,usa_NC_0034_0028,usa_NC_0034_0028,backward,1996_2024,-0.1492,0.1334,578,2010_2024,0.0673,0.3035,0.2165,False,True,False,True,True,True,True,2009,1999,26,2010,2001,24,1996,1996,29,2012,2006,19,2013,2013,12,2016,2016,9,2013,2002,23
49,usa_NC_0034_0029,usa_NC_0034_0029,backward,1996_2024,-0.1565,0.1329,576,2010_2024,-0.1224,0.3018,0.0341,True,True,False,True,True,True,True,2012,1999,26,2013,2001,24,2012,1996,29,2013,2002,23,2014,2006,19,2020,2016,9,2020,2002,23
49,usa_NC_0034_0030,usa_NC_0034_0030,backward,1996_2024,-0.2064,0.1338,586,2010_2024,-0.2357,0.3008,-0.0293,True,True,True,True,True,True,True,2020,1999,26,2020,2001,24,2011,1996,29,2020,2002,23,2020,2004,21,2020,2017,8,2020,2001,24
49,usa_NC_0034_0031,usa_NC_0034_0031,backward,1996_2024,-0.2189,0.1335,578,2010_2024,-0.5309,0.2986,-0.312,False,False,False,True,True,True,True,1999,1999,26,2016,2000,25,1996,1996,29,2017,2002,23,2017,2003,22,2020,2017,8,2020,2001,24
49,usa_NC_0034_0032,usa_NC_0034_0032,backward,1996_2024,-0.2015,0.1344,577,2010_2024,-0.4805,0.3099,-0.279,False,False,False,True,True,True,True,2016,1999,26,2016,2000,25,1996,1996,29,2017,2002,23,2017,2002,23,2017,2017,8,2020,2001,24
49,usa_NC_0034_0033,usa_NC_0034_0033,backward,1996_2024,-0.2491,0.1377,575,2010_2024,-0.6496,0.3202,-0.4005,False,False,False,True,True,True,True,1999,1999,26,2017,2000,25,1996,1996,29,2017,2001,24,2017,2002,23,2019,2006,19,2020,2001,24
49,usa_NC_0034_0034,usa_NC_0034_0034,backward,1996_2024,-0.2999,0.1382,581,2010_2024,-0.8129,0.299,-0.513,False,False,False,False,False,True,False,2019,1998,27,2019,2000,25,1996,1996,29,2019,2001,24,2019,2002,23,2020,2005,20,2020,2000,25
49,usa_NC_0034_0035,usa_NC_0034_0035,backward,1996_2024,-0.3549,0.1371,592,2010_2024,-1.0785,0.2851,-0.7236,False,False,False,False,False,True,False,2020,1998,27,2020,1999,26,1997,1997,28,2020,2001,24,2020,2001,24,2020,2005,20,2020,2000,25
49,usa_NC_0034_0036,usa_NC_0034_0036,backward,1996_2024,-0.4074,0.1355,594,2010_2024,-1.1217,0.2908,-0.7143,False,False,False,False,False,True,False,1998,1998,27,1999,1999,26,1997,1997,28,2017,2001,24,2019,2002,23,2019,2005,20,2020,2000,25
49,usa_NC_0034_0037,usa_NC_0034_0037,backward,1996_2024,-0.4104,0.1346,590,2010_2024,-1.1528,0.2986,-0.7424,False,False,False,False,False,True,False,1998,1998,27,2017,1999,26,1998,1998,27,2017,2001,24,2017,2002,23,2019,2006,19,2019,2000,25
49,usa_NC_0034_0038,usa_NC_0034_0038,backward,1996_2024,-0.4215,0.1345,589,2010_2024,-1.3197,0.3072,-0.8982,False,False,False,False,False,True,False,2016,1998,27,2016,2000,25,2016,1998,27,2017,2001,24,2017,2002,23,2017,2006,19,2020,2000,25
50,usa_NC_0034_0039,usa_NC_0034_0039,backward,1996_2024,-0.4164,0.1385,591,2010_2024,-1.5802,0.3093,-1.1638,False,False,False,False,False,False,False,2016,1998,27,2017,2000,25,1998,1998,27,2017,2001,24,2017,2001,24,2017,2006,19,2017,2000,25
50,usa_NC_0034_0040,usa_NC_0034_0040,backward,1996_2024,-0.5054,0.1388,604,2010_2024,-1.7244,0.3138,-1.219,False,False,False,False,False,False,False,2017,1999,26,2017,2000,25,2017,1998,27,2017,2001,24,2017,2002,23,2019,2006,19,2020,2001,24
50,usa_NC_0034_0041,usa_NC_0034_0041,backward,1996_2024,-0.5999,0.139,604,2010_2024,-1.8149,0.3294,-1.215,False,False,False,False,False,False,False,2017,2000,25,2017,2001,24,2000,2000,25,2017,2001,24,2017,2002,23,2019,2006,19,2019,2001,24
50,usa_NC_0034_0042,usa_NC_0034_0042,backward,1996_2024,-0.5945,0.1387,592,2010_2024,-1.6417,0.3337,-1.0472,False,False,False,False,False,False,False,2016,2000,25,2017,2001,24,2016,2000,25,2017,2002,23,2017,2002,23,2017,2009,16,2019,2001,24
50,usa_NC_0034_0043,usa_NC_0034_0043,backward,1996_2024,-0.5622,0.1357,588,2010_2024,-1.4401,0.3351,-0.8779,False,False,False,False,False,True,False,2017,2001,24,2017,2001,24,2017,2000,25,2017,2003,22,2017,2004,21,2017,2010,15,2019,2002,23
50,usa_NC_0034_0044,usa_NC_0034_0044,backward,1996_2024,-0.5937,0.1318,590,2010_2024,-1.3038,0.3284,-0.7101,False,False,False,False,False,True,False,2001,2001,24,2017,2002,23,2001,2001,24,2017,2004,21,2017,2006,19,2018,2010,15,2019,2004,21
50,usa_NC_0034_0045,usa_NC_0034_0045,backward,1996_2024,-0.6465,0.1316,577,2010_2024,-1.1756,0.3375,-0.5291,False,False,False,False,False,True,False,2001,2001,24,2002,2002,23,2001,2001,24,2013,2005,20,2016,2009,16,2018,2018,7,2020,2004,21
50,usa_NC_0034_0046,usa_NC_0034_0046,backward,1996_2024,-0.6727,0.1321,585,2010_2024,-1.0289,0.3374,-0.3562,False,False,False,True,True,True,True,2002,2002,23,2015,2004,21,2002,2002,23,2015,2010,15,2016,2010,15,2018,2018,7,2020,2010,15
50,usa_NC_0034_0047,usa_NC_0034_0047,backward,1996_2024,-0.6635,0.1345,580,2010_2024,-0.9267,0.3367,-0.2632,False,False,False,True,True,True,True,2015,2004,21,2015,2009,16,2015,2004,21,2016,2010,15,2017,2017,8,2018,2018,7,2020,2020,5
50,usa_NC_0034_0048,usa_NC_0034_0048,backward,1996_2024,-0.6587,0.1333,569,2010_2024,-0.9161,0.3369,-0.2574,False,False,False,True,True,True,True,2015,2005,20,2017,2009,16,2015,1998,27,2017,2010,15,2017,2017,8,2020,2017,8,2020,2017,8
51,usa_NC_0034_0049,usa_NC_0034_0049,backward,1996_2024,-0.6511,0.1344,578,2010_2024,-1.0063,0.3375,-0.3552,False,False,False,True,True,True,True,2017,1998,27,2017,2009,16,2017,1998,27,2017,2010,15,2017,2017,8,2017,2017,8,2019,2017,8
51,usa_NC_0034_0050,usa_NC_0034_0050,backward,1996_2024,-0.6823,0.1387,592,2010_2024,-1.1715,0.3456,-0.4892,False,False,False,False,True,True,False,2016,2004,21,2017,2005,20,2016,2004,21,2017,2009,16,2017,2010,15,2019,2017,8,2019,2009,16
51,usa_NC_0034_0051,usa_NC_0034_0051,backward,1996_2024,-0.6567,0.1438,579,2010_2024,-1.1439,0.3634,-0.4872,False,False,False,False,True,True,True,2019,2004,21,2019,2005,20,2019,1998,27,2019,2009,16,2019,2010,15,2019,2019,6,2020,2010,15
51,usa_NC_0034_0052,usa_NC_0034_0052,backward,1996_2024,-0.6221,0.1423,582,2010_2024,-1.0901,0.3407,-0.468,False,False,False,False,True,True,True,2013,2000,25,2017,2005,20,2013,1998,27,2019,2009,16,2019,2010,15,2019,2019,6,2020,2010,15
51,usa_NC_0034_0053,usa_NC_0034_0053,backward,1996_2024,-0.6008,0.1414,581,2010_2024,-1.09,0.3381,-0.4892,False,False,False,False,True,True,False,2017,2000,25,2019,2005,20,2017,1998,27,2019,2009,16,2019,2010,15,2019,2019,6,2020,2009,16
51,usa_NC_0034_0054,usa_NC_0034_0054,backward,1996_2024,-0.6109,0.1447,587,2010_2024,-1.3163,0.3348,-0.7054,False,False,False,False,False,True,False,2003,2003,22,2017,2004,21,2003,2003,22,2018,2005,20,2018,2009,16,2020,2020,5,2020,2005,20
51,usa_NC_0034_0055,usa_NC_0034_0055,backward,1996_2024,-0.6397,0.1429,596,2010_2024,-1.5389,0.3326,-0.8992,False,False,False,False,False,True,False,2020,2002,23,2020,2003,22,2018,2002,23,2020,2005,20,2020,2005,20,2020,2020,5,2020,2004,21
51,usa_NC_0034_0056,usa_NC_0034_0056,backward,1996_2024,-0.6564,0.1381,603,2010_2024,-1.4283,0.3282,-0.7719,False,False,False,False,False,True,False,2018,2002,23,2018,2003,22,2018,2002,23,2018,2005,20,2018,2005,20,2019,2019,6,2020,2004,21
51,usa_NC_0034_0057,usa_NC_0034_0057,backward,1996_2024,-0.7293,0.1388,597,2010_2024,-1.5075,0.3365,-0.7782,False,False,False,False,False,True,False,2016,2002,23,2018,2003,22,2016,2002,23,2018,2004,21,2018,2005,20,2019,2019,6,2020,2003,22
51,usa_NC_0034_0058,usa_NC_0034_0058,backward,1996_2024,-0.7808,0.1406,591,2010_2024,-1.8109,0.3401,-1.0301,False,False,False,False,False,False,False,2016,2001,24,2016,2002,23,2016,2002,23,2016,2004,21,2018,2004,21,2018,2009,16,2019,2003,22
52,usa_NC_0034_0059,usa_NC_0034_0059,backward,1996_2024,-0.8403,0.1451,605,2010_2024,-2.0365,0.3294,-1.1962,False,False,False,False,False,False,False,2016,2001,24,2017,2002,23,2016,2001,24,2018,2003,22,2018,2003,22,2019,2008,17,2020,2002,23
52,usa_NC_0034_0060,usa_NC_0034_0060,backward,1996_2024,-0.8837,0.1415,606,2010_2024,-1.9631,0.3277,-1.0794,False,False,False,False,False,False,False,2018,2001,24,2018,2001,24,2018,2001,24,2018,2003,22,2018,2003,22,2019,2009,16,2020,2002,23
52,usa_NC_0034_0061,usa_NC_0034_0061,backward,1996_2024,-0.915,0.1413,601,2010_2024,-1.9718,0.3338,-1.0568,False,False,False,False,False,False,False,2015,2001,24,2018,2001,24,2017,2001,24,2018,2002,23,2018,2003,22,2019,2009,16,2019,2001,24
52,usa_NC_0034_0062,usa_NC_0034_0062,backward,1996_2024,-0.9047,0.1415,597,2010_2024,-1.9898,0.3311,-1.0851,False,False,False,False,False,False,False,2017,2000,25,2017,2001,24,2017,2001,24,2017,2002,23,2017,2003,22,2018,2009,16,2018,2001,24
52,usa_NC_0034_0063,usa_NC_0034_0063,backward,1996_2024,-0.8755,0.1448,590,2010_2024,-1.9152,0.3465,-1.0397,False,False,False,False,False,False,False,2015,2000,25,2017,2001,24,2015,2001,24,2017,2002,23,2017,2003,22,2018,2009,16,2018,2001,24
52,usa_NC_0034_0064,usa_NC_0034_0064,backward,1996_2024,-0.908,0.1461,581,2010_2024,-1.969,0.3562,-1.061,False,False,False,False,False,False,False,2014,2000,25,2017,2001,24,2014,2001,24,2017,2002,23,2017,2003,22,2018,2009,16,2019,2001,24
52,usa_NC_0034_0065,usa_NC_0034_0065,backward,1996_2024,-0.8932,0.1478,580,2010_2024,-1.6838,0.3698,-0.7906,False,False,False,False,False,True,False,2018,2000,25,2018,2001,24,2018,2001,24,2018,2003,22,2018,2003,22,2019,2019,6,2020,2001,24
52,usa_NC_0034_0066,usa_NC_0034_0066,backward,1996_2024,-0.9013,0.1501,579,2010_2024,-1.5991,0.3826,-0.6978,False,False,False,False,False,True,False,2012,2000,25,2018,2001,24,2012,2001,24,2018,2002,23,2018,2003,22,2019,2019,6,2019,2002,23
52,usa_NC_0034_0067,usa_NC_0034_0067,backward,1996_2024,-0.8974,0.1461,573,2010_2024,-1.5318,0.3696,-0.6344,False,False,False,False,False,True,False,2013,2001,24,2014,2001,24,2013,2001,24,2014,2004,21,2014,2004,21,2019,2019,6,2019,2002,23
52,usa_NC_0034_0068,usa_NC_0034_0068,backward,1996_2024,-0.9408,0.1389,579,2010_2024,-1.4184,0.3433,-0.4776,False,False,False,False,True,True,True,2012,2001,24,2013,2001,24,2012,2001,24,2019,2004,21,2019,2005,20,2019,2015,10,2019,2004,21
53,usa_NC_0034_0069,usa_NC_0034_0069,backward,1996_2024,-0.9321,0.132,594,2010_2024,-1.2507,0.3199,-0.3186,False,False,False,True,True,True,True,2013,2001,24,2013,2004,21,2013,2001,24,2014,2005,20,2018,2014,11,2019,2019,6,2019,2005,20
53,usa_NC_0034_0070,usa_NC_0034_0070,backward,1996_2024,-0.9488,0.1329,577,2010_2024,-0.9888,0.338,-0.04,True,True,True,True,True,True,True,2012,2002,23,2019,2005,20,2012,2005,20,2019,2013,12,2019,2013,12,2019,2014,11,2020,2014,11
53,usa_NC_0034_0071,usa_NC_0034_0071,backward,1996_2024,-0.9995,0.1344,588,2010_2024,-1.0378,0.3555,-0.0383,True,True,True,True,True,True,True,2012,2002,23,2013,2013,12,2013,2005,20,2019,2013,12,2019,2014,11,2019,2019,6,2019,2014,11
53,usa_NC_0034_0072,usa_NC_0034_0072,backward,1996_2024,-1.0026,0.135,589,2010_2024,-1.1222,0.3516,-0.1196,True,True,True,True,True,True,True,2013,2002,23,2019,2005,20,2019,2005,20,2019,2014,11,2019,2014,11,2019,2019,6,2020,2020,5
53,usa_NC_0034_0073,usa_NC_0034_0073,backward,1996_2024,-0.9887,0.1333,595,2010_2024,-1.194,0.346,-0.2053,False,True,False,True,True,True,True,2014,2002,23,2014,2005,20,2014,2005,20,2018,2014,11,2018,2014,11,2020,2020,5,2020,2020,5
53,usa_NC_0034_0074,usa_NC_0034_0074,backward,1996_2024,-1.0259,0.1353,599,2010_2024,-1.4013,0.3561,-0.3754,False,False,False,True,True,True,True,2014,2002,23,2018,2005,20,2014,2005,20,2020,2006,19,2020,2014,11,2020,2018,7,2020,2006,19
53,usa_NC_0034_0075,usa_NC_0034_0075,backward,1996_2024,-1.0029,0.1334,600,2010_2024,-1.3991,0.3548,-0.3962,False,False,False,True,True,True,True,2014,2002,23,2020,2005,20,2020,2002,23,2020,2008,17,2020,2014,11,2020,2018,7,2020,2020,5
53,usa_NC_0034_0076,usa_NC_0034_0076,backward,1996_2024,-0.9595,0.1328,598,2010_2024,-1.2644,0.3553,-0.3049,False,False,False,True,True,True,True,2012,2002,23,2012,2005,20,2012,2005,20,2020,2014,11,2020,2014,11,2020,2020,5,2020,2014,11
53,usa_NC_0034_0077,usa_NC_0034_0077,backward,1996_2024,-0.9799,0.1272,594,2010_2024,-1.3361,0.3316,-0.3562,False,False,False,True,True,True,True,2013,2002,23,2014,2005,20,2014,2005,20,2019,2006,19,2019,2014,11,2020,2020,5,2020,2006,19
53,usa_NC_0034_0078,usa_NC_0034_0078,backward,1996_2024,-1.0271,0.1254,615,2010_2024,-1.425,0.3173,-0.3979,False,False,False,False,True,True,True,2019,2002,23,2019,2005,20,2019,2003,22,2019,2006,19,2019,2014,11,2020,2020,5,2020,2006,19
54,usa_NC_0034_0079,usa_NC_0034_0079,backward,1996_2024,-1.0768,0.1259,616,2010_2024,-1.3684,0.3174,-0.2916,False,False,False,True,True,True,True,2001,2001,24,2013,2004,21,2013,2002,23,2014,2006,19,2014,2014,11,2019,2014,11,2020,2005,20
54,usa_NC_0034_0080,usa_NC_0034_0080,backward,1996_2024,-1.0612,0.126,610,2010_2024,-1.417,0.3296,-0.3558,False,False,False,True,True,True,True,2013,2000,25,2013,2002,23,2013,2001,24,2014,2005,20,2014,2014,11,2014,2014,11,2014,2004,21
54,usa_NC_0034_0081,usa_NC_0034_0081,backward,1996_2024,-0.9693,0.1295,611,2010_2024,-1.378,0.3378,-0.4087,False,False,False,False,True,True,True,2000,2000,25,2013,2001,24,2013,2001,24,2014,2004,21,2014,2006,19,2014,2014,11,2014,2003,22
54,usa_NC_0034_0082,usa_NC_0034_0082,backward,1996_2024,-0.8927,0.1289,598,2010_2024,-1.3519,0.3283,-0.4592,False,False,False,False,True,True,False,2013,2000,25,2014,2002,23,2013,2001,24,2014,2003,22,2014,2005,20,2014,2014,11,2014,2003,22
54,usa_NC_0034_0083,usa_NC_0034_0083,backward,1996_2024,-0.8706,0.128,588,2010_2024,-1.3336,0.3263,-0.463,False,False,False,False,True,True,False,2014,2000,25,2014,2001,24,2014,2001,24,2014,2003,22,2014,2005,20,2015,2015,10,2014,2002,23
54,usa_NC_0034_0084,usa_NC_0034_0084,backward,1996_2024,-0.8486,0.1268,584,2010_2024,-1.2367,0.3241,-0.3881,False,False,False,False,True,True,True,2014,2000,25,2014,2001,24,2014,2000,25,2014,2003,22,2014,2004,21,2016,2016,9,2014,2001,24
54,usa_NC_0034_0085,usa_NC_0034_0085,backward,1996_2024,-0.7617,0.1283,584,2010_2024,-1.192,0.3343,-0.4303,False,False,False,False,True,True,True,2013,2000,25,2014,2001,24,2014,2000,25,2014,2002,23,2014,2004,21,2014,2014,11,2014,2001,24
54,usa_NC_0034_0086,usa_NC_0034_0086,backward,1996_2024,-0.7071,0.1314,584,2010_2024,-1.2405,0.3466,-0.5334,False,False,False,False,False,True,False,2014,2000,25,2014,2001,24,2014,2000,25,2014,2002,23,2014,2003,22,2016,2016,9,2014,2001,24
54,usa_NC_0034_0087,usa_NC_0034_0087,backward,1996_2024,-0.7031,0.1328,580,2010_2024,-1.2557,0.3544,-0.5526,False,False,False,False,False,True,False,2014,2000,25,2014,2001,24,2014,2000,25,2014,2002,23,2014,2003,22,2016,2016,9,2015,2001,24
54,usa_NC_0034_0088,usa_NC_0034_0088,backward,1996_2024,-0.6374,0.1354,591,2010_2024,-1.3669,0.3453,-0.7295,False,False,False,False,False,True,False,2000,2000,25,2001,2001,24,1999,1999,26,2015,2002,23,2016,2003,22,2016,2016,9,2016,2001,24
55,usa_NC_0034_0089,usa_NC_0034_0089,backward,1996_2024,-0.5557,0.1349,583,2010_2024,-1.2011,0.3546,-0.6454,False,False,False,False,False,True,False,2015,2000,25,2016,2001,24,2015,1999,26,2016,2002,23,2016,2004,21,2017,2017,8,2017,2001,24
