year,domain,profile,dune_crest_cell,interior_row0_cell,road_seaward_cell,road_landward_cell,road_center_cell,setback_m,road_width_m,n_road_cells,n_wet_road_cells,interior_x,interior_y,road_x,road_y
1984,27,20,21,22,48,50,49.0,260.0,30.0,3,0,454525.35,3912079.62,454265.35,3912079.62
1984,27,21,22,23,49,51,50.0,260.0,30.0,3,0,454525.35,3912089.62,454265.35,3912089.62
1984,27,22,25,26,49,50,49.5,230.0,20.0,2,0,454495.35,3912099.62,454265.35,3912099.62
1984,27,23,21,22,49,50,49.5,270.0,20.0,2,0,454535.35,3912109.62,454265.35,3912109.62
1984,27,24,21,22,49,50,49.5,270.0,20.0,2,0,454535.35,3912119.62,454265.35,3912119.62
1984,27,25,22,23,50,51,50.5,270.0,20.0,2,0,454535.35,3912129.62,454265.35,3912129.62
1984,27,26,22,23,50,51,50.5,270.0,20.0,2,0,454535.35,3912139.62,454265.35,3912139.62
1984,27,27,22,23,50,51,50.5,270.0,20.0,2,0,454535.35,3912149.62,454265.35,3912149.62
1984,27,28,22,23,50,51,50.5,270.0,20.0,2,0,454535.35,3912159.62,454265.35,3912159.62
1984,27,29,24,25,51,52,51.5,260.0,20.0,2,0,454525.35,3912169.62,454265.35,3912169.62
1984,27,30,23,24,51,52,51.5,270.0,20.0,2,0,454535.35,3912179.62,454265.35,3912179.62
1984,27,31,23,24,50,52,51.0,260.0,30.0,3,0,454535.35,3912189.62,454275.35,3912189.62
1984,27,32,25,26,50,52,51.0,240.0,30.0,3,0,454515.35,3912199.62,454275.35,3912199.62
1984,27,33,24,25,51,53,52.0,260.0,30.0,3,0,454535.35,3912209.62,454275.35,3912209.62
1984,27,34,24,25,51,52,51.5,260.0,20.0,2,0,454535.35,3912219.62,454275.35,3912219.62
1984,27,35,24,25,51,52,51.5,260.0,20.0,2,0,454535.35,3912229.62,454275.35,3912229.62
1984,27,36,25,26,52,53,52.5,260.0,20.0,2,0,454535.35,3912239.62,454275.35,3912239.62
1984,27,37,24,25,52,53,52.5,270.0,20.0,2,0,454545.35,3912249.62,454275.35,3912249.62
1984,27,38,22,23,52,53,52.5,290.0,20.0,2,0,454565.35,3912259.62,454275.35,3912259.62
1984,27,39,22,23,52,53,52.5,290.0,20.0,2,0,454565.35,3912269.62,454275.35,3912269.62
1984,27,40,23,24,53,54,53.5,290.0,20.0,2,0,454565.35,3912279.62,454275.35,3912279.62
1984,27,41,25,26,52,54,53.0,260.0,30.0,3,0,454545.35,3912289.62,454285.35,3912289.62
1984,27,42,24,25,52,54,53.0,270.0,30.0,3,0,454555.35,3912299.62,454285.35,3912299.62
1984,27,43,23,24,52,53,52.5,280.0,20.0,2,0,454565.35,3912309.62,454285.35,3912309.62
1984,27,44,24,25,53,54,53.5,280.0,20.0,2,0,454565.35,3912319.62,454285.35,3912319.62
1984,27,45,25,26,53,54,53.5,270.0,20.0,2,0,454555.35,3912329.62,454285.35,3912329.62
1984,27,46,23,24,53,54,53.5,290.0,20.0,2,0,454575.35,3912339.62,454285.35,3912339.62
1984,27,47,23,24,52,54,53.0,280.0,30.0,3,0,454575.35,3912349.62,454295.35,3912349.62
1984,27,48,23,24,53,55,54.0,290.0,30.0,3,0,454585.35,3912359.62,454295.35,3912359.62
1984,27,49,23,24,53,54,53.5,290.0,20.0,2,0,454585.35,3912369.62,454295.35,3912369.62
1984,28,0,10,11,40,41,40.5,290.0,20.0,2,0,454585.0,3912382.42,454295.0,3912382.42
1984,28,1,10,11,39,41,40.0,280.0,30.0,3,0,454585.0,3912392.42,454305.0,3912392.42
1984,28,2,11,12,40,42,41.0,280.0,30.0,3,0,454585.0,3912402.42,454305.0,3912402.42
1984,28,3,11,12,40,41,40.5,280.0,20.0,2,0,454585.0,3912412.42,454305.0,3912412.42
1984,28,4,11,12,40,41,40.5,280.0,20.0,2,0,454585.0,3912422.42,454305.0,3912422.42
1984,28,5,10,11,39,41,40.0,280.0,30.0,3,0,454595.0,3912432.42,454315.0,3912432.42
1984,28,6,11,12,40,42,41.0,280.0,30.0,3,0,454595.0,3912442.42,454315.0,3912442.42
1984,28,7,11,12,40,41,40.5,280.0,20.0,2,0,454595.0,3912452.42,454315.0,3912452.42
1984,28,8,10,11,40,41,40.5,290.0,20.0,2,0,454605.0,3912462.42,454315.0,3912462.42
1984,28,9,10,11,39,41,40.0,280.0,30.0,3,0,454605.0,3912472.42,454325.0,3912472.42
1984,28,10,11,12,40,42,41.0,280.0,30.0,3,0,454605.0,3912482.42,454325.0,3912482.42
1984,28,11,11,12,40,41,40.5,280.0,20.0,2,0,454605.0,3912492.42,454325.0,3912492.42
1984,28,12,11,12,40,41,40.5,280.0,20.0,2,0,454605.0,3912502.42,454325.0,3912502.42
1984,28,13,10,11,39,41,40.0,280.0,30.0,3,0,454615.0,3912512.42,454335.0,3912512.42
1984,28,14,11,12,40,42,41.0,280.0,30.0,3,0,454615.0,3912522.42,454335.0,3912522.42
1984,28,15,11,12,40,42,41.0,280.0,30.0,3,0,454615.0,3912532.42,454335.0,3912532.42
1984,28,16,11,12,40,41,40.5,280.0,20.0,2,0,454615.0,3912542.42,454335.0,3912542.42
1984,28,17,11,12,40,41,40.5,280.0,20.0,2,0,454615.0,3912552.42,454335.0,3912552.42
1984,28,18,12,13,40,42,41.0,270.0,30.0,3,0,454615.0,3912562.42,454345.0,3912562.42
1984,28,19,12,13,40,42,41.0,270.0,30.0,3,0,454615.0,3912572.42,454345.0,3912572.42
1984,28,20,11,12,40,41,40.5,280.0,20.0,2,0,454625.0,3912582.42,454345.0,3912582.42
1984,28,21,11,12,40,41,40.5,280.0,20.0,2,0,454625.0,3912592.42,454345.0,3912592.42
1984,28,22,11,12,39,41,40.0,270.0,30.0,3,0,454625.0,3912602.42,454355.0,3912602.42
1984,28,23,12,13,40,42,41.0,270.0,30.0,3,0,454625.0,3912612.42,454355.0,3912612.42
1984,28,24,12,13,40,41,40.5,270.0,20.0,2,0,454625.0,3912622.42,454355.0,3912622.42
1984,28,25,12,13,40,41,40.5,270.0,20.0,2,0,454625.0,3912632.42,454355.0,3912632.42
1984,28,26,11,12,40,41,40.5,280.0,20.0,2,0,454635.0,3912642.42,454355.0,3912642.42
1984,28,27,8,9,40,42,41.0,310.0,30.0,3,0,454675.0,3912652.42,454365.0,3912652.42
1984,28,28,12,13,40,42,41.0,270.0,30.0,3,0,454635.0,3912662.42,454365.0,3912662.42
1984,28,29,12,13,40,41,40.5,270.0,20.0,2,0,454635.0,3912672.42,454365.0,3912672.42
1984,28,30,12,13,40,41,40.5,270.0,20.0,2,0,454635.0,3912682.42,454365.0,3912682.42
1984,28,31,13,14,40,42,41.0,260.0,30.0,3,0,454635.0,3912692.42,454375.0,3912692.42
1984,28,32,13,14,40,42,41.0,260.0,30.0,3,0,454635.0,3912702.42,454375.0,3912702.42
1984,28,33,12,13,40,41,40.5,270.0,20.0,2,0,454645.0,3912712.42,454375.0,3912712.42
1984,28,34,12,13,40,41,40.5,270.0,20.0,2,0,454645.0,3912722.42,454375.0,3912722.42
1984,28,35,13,14,40,42,41.0,260.0,30.0,3,0,454645.0,3912732.42,454385.0,3912732.42
1984,28,36,13,14,40,42,41.0,260.0,30.0,3,0,454645.0,3912742.42,454385.0,3912742.42
1984,28,37,12,13,40,41,40.5,270.0,20.0,2,0,454655.0,3912752.42,454385.0,3912752.42
1984,28,38,12,13,40,41,40.5,270.0,20.0,2,0,454655.0,3912762.42,454385.0,3912762.42
1984,28,39,13,14,41,42,41.5,270.0,20.0,2,0,454655.0,3912772.42,454385.0,3912772.42
1984,28,40,13,14,40,42,41.0,260.0,30.0,3,0,454655.0,3912782.42,454395.0,3912782.42
1984,28,41,13,14,40,42,41.0,260.0,30.0,3,0,454655.0,3912792.42,454395.0,3912792.42
1984,28,42,13,14,40,41,40.5,260.0,20.0,2,0,454655.0,3912802.42,454395.0,3912802.42
1984,28,43,14,15,41,42,41.5,260.0,20.0,2,0,454655.0,3912812.42,454395.0,3912812.42
1984,28,44,14,15,40,42,41.0,250.0,30.0,3,0,454655.0,3912822.42,454405.0,3912822.42
1984,28,45,13,14,40,42,41.0,260.0,30.0,3,0,454665.0,3912832.42,454405.0,3912832.42
1984,28,46,13,14,40,41,40.5,260.0,20.0,2,0,454665.0,3912842.42,454405.0,3912842.42
1984,28,47,14,15,41,42,41.5,260.0,20.0,2,0,454665.0,3912852.42,454405.0,3912852.42
1984,28,48,14,15,40,42,41.0,250.0,30.0,3,0,454665.0,3912862.42,454415.0,3912862.42
1984,28,49,14,15,40,42,41.0,250.0,30.0,3,0,454665.0,3912872.42,454415.0,3912872.42
1984,29,0,29,30,55,57,56.0,250.0,30.0,3,0,454670.0,3912885.0,454420.0,3912885.0
1984,29,1,29,30,55,57,56.0,250.0,30.0,3,0,454670.0,3912895.0,454420.0,3912895.0
1984,29,2,29,30,55,56,55.5,250.0,20.0,2,0,454670.0,3912905.0,454420.0,3912905.0
1984,29,3,28,29,55,56,55.5,260.0,20.0,2,0,454680.0,3912915.0,454420.0,3912915.0
1984,29,4,28,29,54,56,55.0,250.0,30.0,3,0,454680.0,3912925.0,454430.0,3912925.0
1984,29,5,29,30,55,57,56.0,250.0,30.0,3,0,454680.0,3912935.0,454430.0,3912935.0
1984,29,6,29,30,55,56,55.5,250.0,20.0,2,0,454680.0,3912945.0,454430.0,3912945.0
1984,29,7,28,29,55,56,55.5,260.0,20.0,2,0,454690.0,3912955.0,454430.0,3912955.0
1984,29,8,28,29,55,56,55.5,260.0,20.0,2,0,454690.0,3912965.0,454430.0,3912965.0
1984,29,9,29,30,55,57,56.0,250.0,30.0,3,0,454690.0,3912975.0,454440.0,3912975.0
1984,29,10,29,30,55,57,56.0,250.0,30.0,3,0,454690.0,3912985.0,454440.0,3912985.0
1984,29,11,29,30,55,56,55.5,250.0,20.0,2,0,454690.0,3912995.0,454440.0,3912995.0
1984,29,12,27,28,55,56,55.5,270.0,20.0,2,0,454710.0,3913005.0,454440.0,3913005.0
1984,29,13,27,28,54,56,55.0,260.0,30.0,3,0,454710.0,3913015.0,454450.0,3913015.0
1984,29,14,28,29,55,57,56.0,260.0,30.0,3,0,454710.0,3913025.0,454450.0,3913025.0
1984,29,15,28,29,55,56,55.5,260.0,20.0,2,0,454710.0,3913035.0,454450.0,3913035.0
1984,29,16,28,29,55,56,55.5,260.0,20.0,2,0,454710.0,3913045.0,454450.0,3913045.0
1984,29,17,27,28,54,56,55.0,260.0,30.0,3,0,454720.0,3913055.0,454460.0,3913055.0
1984,29,18,27,28,54,56,55.0,260.0,30.0,3,0,454720.0,3913065.0,454460.0,3913065.0
1984,29,19,28,29,55,56,55.5,260.0,20.0,2,0,454720.0,3913075.0,454460.0,3913075.0
1984,29,20,28,29,55,56,55.5,260.0,20.0,2,0,454720.0,3913085.0,454460.0,3913085.0
1984,29,21,28,29,55,56,55.5,260.0,20.0,2,0,454720.0,3913095.0,454460.0,3913095.0
1984,29,22,28,29,54,56,55.0,250.0,30.0,3,0,454720.0,3913105.0,454470.0,3913105.0
1984,29,23,26,27,54,56,55.0,270.0,30.0,3,0,454740.0,3913115.0,454470.0,3913115.0
1984,29,24,30,31,55,56,55.5,240.0,20.0,2,0,454710.0,3913125.0,454470.0,3913125.0
1984,29,25,28,29,55,56,55.5,260.0,20.0,2,0,454730.0,3913135.0,454470.0,3913135.0
1984,29,26,26,27,54,56,55.0,270.0,30.0,3,0,454750.0,3913145.0,454480.0,3913145.0
1984,29,27,26,27,54,56,55.0,270.0,30.0,3,0,454750.0,3913155.0,454480.0,3913155.0
1984,29,28,27,28,55,56,55.5,270.0,20.0,2,0,454750.0,3913165.0,454480.0,3913165.0
1984,29,29,27,28,55,56,55.5,270.0,20.0,2,0,454750.0,3913175.0,454480.0,3913175.0
1984,29,30,27,28,54,56,55.0,260.0,30.0,3,0,454750.0,3913185.0,454490.0,3913185.0
1984,29,31,27,28,54,56,55.0,260.0,30.0,3,0,454750.0,3913195.0,454490.0,3913195.0
1984,29,32,27,28,54,55,54.5,260.0,20.0,2,0,454750.0,3913205.0,454490.0,3913205.0
1984,29,33,28,29,55,56,55.5,260.0,20.0,2,0,454750.0,3913215.0,454490.0,3913215.0
1984,29,34,27,28,55,56,55.5,270.0,20.0,2,0,454760.0,3913225.0,454490.0,3913225.0
1984,29,35,27,28,54,56,55.0,260.0,30.0,3,0,454760.0,3913235.0,454500.0,3913235.0
1984,29,36,27,28,54,56,55.0,260.0,30.0,3,0,454760.0,3913245.0,454500.0,3913245.0
1984,29,37,27,28,54,55,54.5,260.0,20.0,2,0,454760.0,3913255.0,454500.0,3913255.0
1984,29,38,28,29,55,56,55.5,260.0,20.0,2,0,454760.0,3913265.0,454500.0,3913265.0
1984,29,39,27,28,54,56,55.0,260.0,30.0,3,0,454770.0,3913275.0,454510.0,3913275.0
1984,29,40,27,28,54,56,55.0,260.0,30.0,3,0,454770.0,3913285.0,454510.0,3913285.0
1984,29,41,26,27,54,55,54.5,270.0,20.0,2,0,454780.0,3913295.0,454510.0,3913295.0
1984,29,42,27,28,55,56,55.5,270.0,20.0,2,0,454780.0,3913305.0,454510.0,3913305.0
1984,29,43,27,28,54,56,55.0,260.0,30.0,3,0,454780.0,3913315.0,454520.0,3913315.0
1984,29,44,27,28,54,56,55.0,260.0,30.0,3,0,454780.0,3913325.0,454520.0,3913325.0
1984,29,45,27,28,54,55,54.5,260.0,20.0,2,0,454780.0,3913335.0,454520.0,3913335.0
1984,29,46,26,27,54,55,54.5,270.0,20.0,2,0,454790.0,3913345.0,454520.0,3913345.0
1984,29,47,27,28,55,56,55.5,270.0,20.0,2,0,454790.0,3913355.0,454520.0,3913355.0
1984,29,48,27,28,54,56,55.0,260.0,30.0,3,0,454790.0,3913365.0,454530.0,3913365.0
1984,29,49,28,29,54,56,55.0,250.0,30.0,3,0,454780.0,3913375.0,454530.0,3913375.0
1984,30,0,26,27,52,53,52.5,250.0,20.0,2,0,454780.36,3913386.31,454530.36,3913386.31
1984,30,1,26,27,52,53,52.5,250.0,20.0,2,0,454780.36,3913396.31,454530.36,3913396.31
1984,30,2,25,26,51,53,52.0,250.0,30.0,3,0,454790.36,3913406.31,454540.36,3913406.31
1984,30,3,26,27,52,54,53.0,250.0,30.0,3,0,454790.36,3913416.31,454540.36,3913416.31
1984,30,4,26,27,52,53,52.5,250.0,20.0,2,0,454790.36,3913426.31,454540.36,3913426.31
1984,30,5,26,27,52,53,52.5,250.0,20.0,2,0,454790.36,3913436.31,454540.36,3913436.31
1984,30,6,26,27,51,53,52.0,240.0,30.0,3,0,454790.36,3913446.31,454550.36,3913446.31
1984,30,7,26,27,52,54,53.0,250.0,30.0,3,0,454800.36,3913456.31,454550.36,3913456.31
1984,30,8,26,27,52,53,52.5,250.0,20.0,2,0,454800.36,3913466.31,454550.36,3913466.31
1984,30,9,26,27,52,53,52.5,250.0,20.0,2,0,454800.36,3913476.31,454550.36,3913476.31
1984,30,10,26,27,52,53,52.5,250.0,20.0,2,0,454800.36,3913486.31,454550.36,3913486.31
1984,30,11,26,27,52,54,53.0,250.0,30.0,3,0,454810.36,3913496.31,454560.36,3913496.31
1984,30,12,26,27,52,54,53.0,250.0,30.0,3,0,454810.36,3913506.31,454560.36,3913506.31
1984,30,13,26,27,52,53,52.5,250.0,20.0,2,0,454810.36,3913516.31,454560.36,3913516.31
1984,30,14,26,27,52,53,52.5,250.0,20.0,2,0,454810.36,3913526.31,454560.36,3913526.31
1984,30,15,26,27,52,54,53.0,250.0,30.0,3,0,454820.36,3913536.31,454570.36,3913536.31
1984,30,16,26,27,52,54,53.0,250.0,30.0,3,0,454820.36,3913546.31,454570.36,3913546.31
1984,30,17,26,27,52,53,52.5,250.0,20.0,2,0,454820.36,3913556.31,454570.36,3913556.31
1984,30,18,26,27,52,53,52.5,250.0,20.0,2,0,454820.36,3913566.31,454570.36,3913566.31
1984,30,19,27,28,52,54,53.0,240.0,30.0,3,0,454820.36,3913576.31,454580.36,3913576.31
1984,30,20,26,27,52,54,53.0,250.0,30.0,3,0,454830.36,3913586.31,454580.36,3913586.31
1984,30,21,27,28,52,53,52.5,240.0,20.0,2,0,454820.36,3913596.31,454580.36,3913596.31
1984,30,22,27,28,52,53,52.5,240.0,20.0,2,0,454820.36,3913606.31,454580.36,3913606.31
1984,30,23,27,28,53,54,53.5,250.0,20.0,2,0,454830.36,3913616.31,454580.36,3913616.31
1984,30,24,27,28,52,54,53.0,240.0,30.0,3,0,454830.36,3913626.31,454590.36,3913626.31
1984,30,25,27,28,52,54,53.0,240.0,30.0,3,0,454830.36,3913636.31,454590.36,3913636.31
1984,30,26,27,28,52,53,52.5,240.0,20.0,2,0,454830.36,3913646.31,454590.36,3913646.31
1984,30,27,28,29,53,54,53.5,240.0,20.0,2,0,454830.36,3913656.31,454590.36,3913656.31
1984,30,28,28,29,52,54,53.0,230.0,30.0,3,0,454830.36,3913666.31,454600.36,3913666.31
1984,30,29,27,28,52,54,53.0,240.0,30.0,3,0,454840.36,3913676.31,454600.36,3913676.31
1984,30,30,27,28,52,53,52.5,240.0,20.0,2,0,454840.36,3913686.31,454600.36,3913686.31
1984,30,31,28,29,53,54,53.5,240.0,20.0,2,0,454840.36,3913696.31,454600.36,3913696.31
1984,30,32,28,29,53,54,53.5,240.0,20.0,2,0,454840.36,3913706.31,454600.36,3913706.31
1984,30,33,27,28,52,54,53.0,240.0,30.0,3,0,454850.36,3913716.31,454610.36,3913716.31
1984,30,34,26,27,52,54,53.0,250.0,30.0,3,0,454860.36,3913726.31,454610.36,3913726.31
1984,30,35,27,28,53,54,53.5,250.0,20.0,2,0,454860.36,3913736.31,454610.36,3913736.31
1984,30,36,27,28,53,54,53.5,250.0,20.0,2,0,454860.36,3913746.31,454610.36,3913746.31
1984,30,37,27,28,52,54,53.0,240.0,30.0,3,0,454860.36,3913756.31,454620.36,3913756.31
1984,30,38,26,27,52,54,53.0,250.0,30.0,3,0,454870.36,3913766.31,454620.36,3913766.31
1984,30,39,27,28,53,54,53.5,250.0,20.0,2,0,454870.36,3913776.31,454620.36,3913776.31
1984,30,40,27,28,53,54,53.5,250.0,20.0,2,0,454870.36,3913786.31,454620.36,3913786.31
1984,30,41,27,28,52,54,53.0,240.0,30.0,3,0,454870.36,3913796.31,454630.36,3913796.31
1984,30,42,27,28,52,54,53.0,240.0,30.0,3,0,454870.36,3913806.31,454630.36,3913806.31
1984,30,43,28,29,53,54,53.5,240.0,20.0,2,0,454870.36,3913816.31,454630.36,3913816.31
1984,30,44,28,29,53,54,53.5,240.0,20.0,2,0,454870.36,3913826.31,454630.36,3913826.31
1984,30,45,27,28,53,54,53.5,250.0,20.0,2,0,454880.36,3913836.31,454630.36,3913836.31
1984,30,46,27,28,52,54,53.0,240.0,30.0,3,0,454880.36,3913846.31,454640.36,3913846.31
1984,30,47,28,29,53,55,54.0,240.0,30.0,3,0,454880.36,3913856.31,454640.36,3913856.31
1984,30,48,28,29,53,54,53.5,240.0,20.0,2,0,454880.36,3913866.31,454640.36,3913866.31
1984,30,49,27,28,53,54,53.5,250.0,20.0,2,0,454890.36,3913876.31,454640.36,3913876.31
1984,31,0,24,25,49,50,49.5,240.0,20.0,2,0,454884.99,3913888.37,454644.99,3913888.37
1984,31,1,24,25,50,51,50.5,250.0,20.0,2,0,454894.99,3913898.37,454644.99,3913898.37
1984,31,2,24,25,49,51,50.0,240.0,30.0,3,0,454894.99,3913908.37,454654.99,3913908.37
1984,31,3,24,25,49,51,50.0,240.0,30.0,3,0,454894.99,3913918.37,454654.99,3913918.37
1984,31,4,23,24,49,50,49.5,250.0,20.0,2,0,454904.99,3913928.37,454654.99,3913928.37
1984,31,5,24,25,50,51,50.5,250.0,20.0,2,0,454904.99,3913938.37,454654.99,3913938.37
1984,31,6,24,25,49,51,50.0,240.0,30.0,3,0,454904.99,3913948.37,454664.99,3913948.37
1984,31,7,24,25,49,51,50.0,240.0,30.0,3,0,454904.99,3913958.37,454664.99,3913958.37
1984,31,8,24,25,50,51,50.5,250.0,20.0,2,0,454914.99,3913968.37,454664.99,3913968.37
1984,31,9,24,25,50,51,50.5,250.0,20.0,2,0,454914.99,3913978.37,454664.99,3913978.37
1984,31,10,24,25,49,51,50.0,240.0,30.0,3,0,454914.99,3913988.37,454674.99,3913988.37
1984,31,11,26,27,50,52,51.0,230.0,30.0,3,0,454904.99,3913998.37,454674.99,3913998.37
1984,31,12,25,26,50,51,50.5,240.0,20.0,2,0,454914.99,3914008.37,454674.99,3914008.37
1984,31,13,25,26,50,51,50.5,240.0,20.0,2,0,454914.99,3914018.37,454674.99,3914018.37
1984,31,14,24,25,49,51,50.0,240.0,30.0,3,0,454924.99,3914028.37,454684.99,3914028.37
1984,31,15,25,26,50,52,51.0,240.0,30.0,3,0,454924.99,3914038.37,454684.99,3914038.37
1984,31,16,25,26,50,51,50.5,240.0,20.0,2,0,454924.99,3914048.37,454684.99,3914048.37
1984,31,17,25,26,49,51,50.0,230.0,30.0,3,0,454924.99,3914058.37,454694.99,3914058.37
1984,31,18,26,27,50,52,51.0,230.0,30.0,3,0,454924.99,3914068.37,454694.99,3914068.37
1984,31,19,25,26,50,51,50.5,240.0,20.0,2,0,454934.99,3914078.37,454694.99,3914078.37
1984,31,20,25,26,50,51,50.5,240.0,20.0,2,0,454934.99,3914088.37,454694.99,3914088.37
1984,31,21,26,27,50,52,51.0,230.0,30.0,3,0,454934.99,3914098.37,454704.99,3914098.37
1984,31,22,26,27,50,51,50.5,230.0,20.0,2,0,454934.99,3914108.37,454704.99,3914108.37
1984,31,23,26,27,50,51,50.5,230.0,20.0,2,0,454934.99,3914118.37,454704.99,3914118.37
1984,31,24,26,27,49,51,50.0,220.0,30.0,3,0,454934.99,3914128.37,454714.99,3914128.37
1984,31,25,26,27,50,52,51.0,230.0,30.0,3,0,454944.99,3914138.37,454714.99,3914138.37
1984,31,26,26,27,50,51,50.5,230.0,20.0,2,0,454944.99,3914148.37,454714.99,3914148.37
1984,31,27,26,27,49,51,50.0,220.0,30.0,3,0,454944.99,3914158.37,454724.99,3914158.37
1984,31,28,26,27,50,52,51.0,230.0,30.0,3,0,454954.99,3914168.37,454724.99,3914168.37
1984,31,29,26,27,50,51,50.5,230.0,20.0,2,0,454954.99,3914178.37,454724.99,3914178.37
1984,31,30,26,27,49,51,50.0,220.0,30.0,3,0,454954.99,3914188.37,454734.99,3914188.37
1984,31,31,25,26,50,52,51.0,240.0,30.0,3,0,454974.99,3914198.37,454734.99,3914198.37
1984,31,32,26,27,50,51,50.5,230.0,20.0,2,0,454964.99,3914208.37,454734.99,3914208.37
1984,31,33,26,27,50,51,50.5,230.0,20.0,2,0,454964.99,3914218.37,454734.99,3914218.37
1984,31,34,26,27,49,51,50.0,220.0,30.0,3,0,454964.99,3914228.37,454744.99,3914228.37
1984,31,35,26,27,50,51,50.5,230.0,20.0,2,0,454974.99,3914238.37,454744.99,3914238.37
1984,31,36,26,27,50,51,50.5,230.0,20.0,2,0,454974.99,3914248.37,454744.99,3914248.37
1984,31,37,25,26,49,51,50.0,230.0,30.0,3,0,454984.99,3914258.37,454754.99,3914258.37
1984,31,38,26,27,50,52,51.0,230.0,30.0,3,0,454984.99,3914268.37,454754.99,3914268.37
1984,31,39,26,27,50,51,50.5,230.0,20.0,2,0,454984.99,3914278.37,454754.99,3914278.37
1984,31,40,26,27,49,51,50.0,220.0,30.0,3,0,454984.99,3914288.37,454764.99,3914288.37
1984,31,41,27,28,50,52,51.0,220.0,30.0,3,0,454984.99,3914298.37,454764.99,3914298.37
1984,31,42,27,28,50,51,50.5,220.0,20.0,2,0,454984.99,3914308.37,454764.99,3914308.37
1984,31,43,27,28,49,51,50.0,210.0,30.0,3,0,454984.99,3914318.37,454774.99,3914318.37
1984,31,44,27,28,49,51,50.0,210.0,30.0,3,0,454984.99,3914328.37,454774.99,3914328.37
1984,31,45,27,28,50,51,50.5,220.0,20.0,2,0,454994.99,3914338.37,454774.99,3914338.37
1984,31,46,27,28,49,51,50.0,210.0,30.0,3,0,454994.99,3914348.37,454784.99,3914348.37
1984,31,47,25,26,49,51,50.0,230.0,30.0,3,0,455014.99,3914358.37,454784.99,3914358.37
1984,31,48,26,27,50,51,50.5,230.0,20.0,2,0,455014.99,3914368.37,454784.99,3914368.37
1984,31,49,26,27,50,51,50.5,230.0,20.0,2,0,455014.99,3914378.37,454784.99,3914378.37
1984,32,0,28,29,51,53,52.0,220.0,30.0,3,0,455014.92,3914390.24,454794.92,3914390.24
1984,32,1,28,29,51,52,51.5,220.0,20.0,2,0,455014.92,3914400.24,454794.92,3914400.24
1984,32,2,28,29,51,52,51.5,220.0,20.0,2,0,455014.92,3914410.24,454794.92,3914410.24
1984,32,3,28,29,50,52,51.0,210.0,30.0,3,0,455014.92,3914420.24,454804.92,3914420.24
1984,32,4,28,29,51,52,51.5,220.0,20.0,2,0,455024.92,3914430.24,454804.92,3914430.24
1984,32,5,28,29,51,52,51.5,220.0,20.0,2,0,455024.92,3914440.24,454804.92,3914440.24
1984,32,6,28,29,50,52,51.0,210.0,30.0,3,0,455024.92,3914450.24,454814.92,3914450.24
1984,32,7,28,29,50,52,51.0,210.0,30.0,3,0,455024.92,3914460.24,454814.92,3914460.24
1984,32,8,28,29,51,52,51.5,220.0,20.0,2,0,455034.92,3914470.24,454814.92,3914470.24
1984,32,9,28,29,50,52,51.0,210.0,30.0,3,0,455034.92,3914480.24,454824.92,3914480.24
1984,32,10,28,29,50,52,51.0,210.0,30.0,3,0,455034.92,3914490.24,454824.92,3914490.24
1984,32,11,28,29,50,51,50.5,210.0,20.0,2,0,455034.92,3914500.24,454824.92,3914500.24
1984,32,12,28,29,50,52,51.0,210.0,30.0,3,0,455044.92,3914510.24,454834.92,3914510.24
1984,32,13,28,29,50,52,51.0,210.0,30.0,3,0,455044.92,3914520.24,454834.92,3914520.24
1984,32,14,28,29,50,51,50.5,210.0,20.0,2,0,455044.92,3914530.24,454834.92,3914530.24
1984,32,15,28,29,49,51,50.0,200.0,30.0,3,0,455044.92,3914540.24,454844.92,3914540.24
1984,32,16,28,29,50,52,51.0,210.0,30.0,3,0,455054.92,3914550.24,454844.92,3914550.24
1984,32,17,28,29,50,51,50.5,210.0,20.0,2,0,455054.92,3914560.24,454844.92,3914560.24
1984,32,18,28,29,49,51,50.0,200.0,30.0,3,0,455054.92,3914570.24,454854.92,3914570.24
1984,32,19,28,29,49,51,50.0,200.0,30.0,3,0,455054.92,3914580.24,454854.92,3914580.24
1984,32,20,28,29,50,51,50.5,210.0,20.0,2,0,455064.92,3914590.24,454854.92,3914590.24
1984,32,21,28,29,50,51,50.5,210.0,20.0,2,0,455064.92,3914600.24,454854.92,3914600.24
1984,32,22,28,29,49,51,50.0,200.0,30.0,3,0,455064.92,3914610.24,454864.92,3914610.24
1984,32,23,28,29,49,51,50.0,200.0,30.0,3,0,455064.92,3914620.24,454864.92,3914620.24
1984,32,24,28,29,50,51,50.5,210.0,20.0,2,0,455074.92,3914630.24,454864.92,3914630.24
1984,32,25,28,29,50,51,50.5,210.0,20.0,2,0,455074.92,3914640.24,454864.92,3914640.24
1984,32,26,28,29,49,51,50.0,200.0,30.0,3,0,455074.92,3914650.24,454874.92,3914650.24
1984,32,27,18,19,49,51,50.0,300.0,30.0,3,0,455174.92,3914660.24,454874.92,3914660.24
1984,32,28,28,29,50,51,50.5,210.0,20.0,2,0,455084.92,3914670.24,454874.92,3914670.24
1984,32,29,28,29,50,51,50.5,210.0,20.0,2,0,455084.92,3914680.24,454874.92,3914680.24
1984,32,30,28,29,50,51,50.5,210.0,20.0,2,0,455084.92,3914690.24,454874.92,3914690.24
1984,32,31,18,19,49,51,50.0,300.0,30.0,3,0,455184.92,3914700.24,454884.92,3914700.24
