transect_id,domain_number,distance_m,match_method
usa_NC_0031_0101,,3734.7,unmatched
usa_NC_0031_0102,,3680.8,unmatched
usa_NC_0031_0103,,3626.8,unmatched
usa_NC_0031_0104,,3572.8,unmatched
usa_NC_0031_0105,,3518.9,unmatched
usa_NC_0031_0106,,3465.0,unmatched
usa_NC_0031_0107,,3411.0,unmatched
usa_NC_0031_0108,,3357.8,unmatched
usa_NC_0031_0109,,3305.5,unmatched
usa_NC_0031_0110,,3253.1,unmatched
usa_NC_0031_0111,,3200.6,unmatched
usa_NC_0031_0112,,3148.2,unmatched
usa_NC_0031_0113,,3095.8,unmatched
usa_NC_0031_0114,,3043.6,unmatched
usa_NC_0031_0115,,2991.5,unmatched
usa_NC_0031_0116,,2939.4,unmatched
usa_NC_0031_0117,,2887.4,unmatched
usa_NC_0031_0118,,2835.1,unmatched
usa_NC_0031_0119,,2782.7,unmatched
usa_NC_0031_0120,,2730.7,unmatched
usa_NC_0031_0121,,2678.8,unmatched
usa_NC_0031_0122,,2627.1,unmatched
usa_NC_0031_0123,,2575.6,unmatched
usa_NC_0031_0124,,2524.4,unmatched
usa_NC_0031_0125,,2473.5,unmatched
usa_NC_0031_0126,,2422.8,unmatched
usa_NC_0031_0127,,2371.7,unmatched
usa_NC_0031_0128,,2320.1,unmatched
usa_NC_0031_0129,,2268.4,unmatched
usa_NC_0031_0130,,2216.6,unmatched
usa_NC_0031_0131,,2164.8,unmatched
usa_NC_0031_0132,,2111.3,unmatched
usa_NC_0031_0133,,2051.9,unmatched
usa_NC_0031_0134,,2005.4,unmatched
usa_NC_0031_0135,1.0,1956.1,nearest_snap
usa_NC_0031_0136,1.0,1903.3,nearest_snap
usa_NC_0031_0137,1.0,1850.6,nearest_snap
usa_NC_0031_0138,1.0,1798.6,nearest_snap
usa_NC_0031_0139,1.0,1746.6,nearest_snap
usa_NC_0031_0140,1.0,1695.0,nearest_snap
usa_NC_0031_0141,1.0,1643.4,nearest_snap
usa_NC_0031_0142,1.0,1591.0,nearest_snap
usa_NC_0031_0143,1.0,1538.1,nearest_snap
usa_NC_0031_0144,1.0,1485.6,nearest_snap
usa_NC_0031_0145,1.0,1432.6,nearest_snap
usa_NC_0031_0146,1.0,1382.2,nearest_snap
usa_NC_0031_0147,1.0,1328.4,nearest_snap
usa_NC_0031_0148,1.0,1274.7,nearest_snap
usa_NC_0031_0149,1.0,1220.6,nearest_snap
usa_NC_0031_0150,1.0,1163.5,nearest_snap
usa_NC_0031_0151,1.0,1109.6,nearest_snap
usa_NC_0031_0152,1.0,1055.7,nearest_snap
usa_NC_0031_0153,1.0,1000.7,nearest_snap
usa_NC_0031_0154,1.0,945.6,nearest_snap
usa_NC_0031_0155,1.0,892.9,nearest_snap
usa_NC_0031_0156,1.0,840.1,nearest_snap
usa_NC_0031_0157,1.0,785.4,nearest_snap
usa_NC_0031_0158,1.0,731.5,nearest_snap
usa_NC_0031_0159,1.0,680.8,nearest_snap
usa_NC_0031_0160,1.0,630.2,nearest_snap
usa_NC_0031_0161,1.0,577.3,nearest_snap
usa_NC_0031_0162,1.0,523.8,nearest_snap
usa_NC_0031_0163,1.0,470.5,nearest_snap
usa_NC_0031_0164,1.0,417.9,nearest_snap
usa_NC_0031_0165,1.0,365.3,nearest_snap
usa_NC_0031_0166,1.0,312.7,nearest_snap
usa_NC_0031_0167,1.0,261.1,nearest_snap
usa_NC_0031_0168,1.0,209.3,nearest_snap
usa_NC_0031_0169,1.0,139.9,nearest_snap
usa_NC_0031_0170,1.0,76.8,nearest_snap
usa_NC_0031_0171,1.0,47.4,nearest_snap
usa_NC_0031_0172,1.0,60.9,nearest_snap
usa_NC_0031_0173,1.0,94.4,nearest_snap
usa_NC_0031_0174,1.0,129.5,nearest_snap
usa_NC_0031_0175,1.0,147.3,nearest_snap
usa_NC_0031_0176,1.0,164.2,nearest_snap
usa_NC_0031_0177,1.0,181.4,nearest_snap
usa_NC_0031_0178,1.0,197.0,nearest_snap
usa_NC_0031_0179,1.0,212.4,nearest_snap
usa_NC_0031_0180,1.0,244.8,nearest_snap
usa_NC_0031_0181,1.0,275.6,nearest_snap
usa_NC_0031_0182,1.0,306.7,nearest_snap
usa_NC_0031_0183,1.0,336.6,nearest_snap
usa_NC_0031_0184,1.0,365.9,nearest_snap
usa_NC_0031_0185,1.0,396.3,nearest_snap
usa_NC_0031_0186,1.0,426.4,nearest_snap
usa_NC_0031_0187,1.0,456.8,nearest_snap
usa_NC_0031_0188,1.0,487.6,nearest_snap
usa_NC_0031_0189,1.0,522.1,nearest_snap
usa_NC_0031_0190,1.0,560.2,nearest_snap
usa_NC_0031_0191,1.0,599.7,nearest_snap
usa_NC_0031_0192,1.0,638.2,nearest_snap
usa_NC_0031_0193,1.0,680.1,nearest_snap
usa_NC_0031_0194,1.0,721.2,nearest_snap
usa_NC_0031_0195,1.0,765.3,nearest_snap
usa_NC_0031_0196,1.0,808.8,nearest_snap
usa_NC_0031_0197,1.0,853.5,nearest_snap
usa_NC_0031_0198,1.0,901.9,nearest_snap
usa_NC_0031_0199,1.0,916.0,nearest_snap
usa_NC_0031_0200,1.0,965.8,nearest_snap
usa_NC_0031_0201,1.0,1004.2,nearest_snap
usa_NC_0031_0202,1.0,1029.6,nearest_snap
usa_NC_0031_0203,1.0,1096.1,nearest_snap
usa_NC_0032_0001,1.0,1054.1,nearest_snap
usa_NC_0032_0002,1.0,990.7,nearest_snap
usa_NC_0032_0003,1.0,936.2,nearest_snap
usa_NC_0032_0004,1.0,877.8,nearest_snap
usa_NC_0032_0005,1.0,820.0,nearest_snap
usa_NC_0032_0006,1.0,762.4,nearest_snap
usa_NC_0032_0007,1.0,705.2,nearest_snap
usa_NC_0032_0008,1.0,648.7,nearest_snap
usa_NC_0032_0009,1.0,593.4,nearest_snap
usa_NC_0032_0010,1.0,537.8,nearest_snap
usa_NC_0032_0011,1.0,487.2,nearest_snap
usa_NC_0032_0012,1.0,436.6,nearest_snap
usa_NC_0032_0013,1.0,385.1,nearest_snap
usa_NC_0032_0014,1.0,333.8,nearest_snap
usa_NC_0032_0015,1.0,281.5,nearest_snap
usa_NC_0032_0016,1.0,227.9,nearest_snap
usa_NC_0032_0017,1.0,173.0,nearest_snap
usa_NC_0032_0018,1.0,105.5,nearest_snap
usa_NC_0032_0019,1.0,55.9,nearest_snap
usa_NC_0032_0020,1.0,13.5,nearest_snap
usa_NC_0032_0087,8.0,2.2,nearest_snap
usa_NC_0033_0063,27.0,1.6,nearest_snap
usa_NC_0033_0208,41.0,0.2,nearest_snap
usa_NC_0034_0160,61.0,0.1,nearest_snap
usa_NC_0034_0242,69.0,0.9,nearest_snap
usa_NC_0035_0033,73.0,0.2,nearest_snap
usa_NC_0037_0007,90.0,18.0,nearest_snap
usa_NC_0037_0008,90.0,70.0,nearest_snap
usa_NC_0037_0009,90.0,119.1,nearest_snap
usa_NC_0037_0010,90.0,170.0,nearest_snap
usa_NC_0037_0011,90.0,221.2,nearest_snap
usa_NC_0037_0012,90.0,272.3,nearest_snap
usa_NC_0037_0013,90.0,323.7,nearest_snap
usa_NC_0037_0014,90.0,372.0,nearest_snap
usa_NC_0037_0015,90.0,420.1,nearest_snap
usa_NC_0037_0016,90.0,469.1,nearest_snap
usa_NC_0037_0017,90.0,518.1,nearest_snap
usa_NC_0037_0018,90.0,567.1,nearest_snap
usa_NC_0037_0019,90.0,616.1,nearest_snap
usa_NC_0037_0020,90.0,665.1,nearest_snap
usa_NC_0037_0021,90.0,714.1,nearest_snap
usa_NC_0037_0022,90.0,763.7,nearest_snap
usa_NC_0037_0023,90.0,814.7,nearest_snap
usa_NC_0037_0024,90.0,865.7,nearest_snap
usa_NC_0037_0025,90.0,915.4,nearest_snap
usa_NC_0037_0026,90.0,964.2,nearest_snap
usa_NC_0037_0027,90.0,1013.3,nearest_snap
usa_NC_0037_0028,90.0,1062.5,nearest_snap
usa_NC_0037_0029,90.0,1111.6,nearest_snap
usa_NC_0037_0030,90.0,1161.7,nearest_snap
usa_NC_0037_0031,90.0,1212.5,nearest_snap
usa_NC_0037_0032,90.0,1263.2,nearest_snap
usa_NC_0037_0033,90.0,1314.0,nearest_snap
usa_NC_0037_0034,90.0,1364.7,nearest_snap
usa_NC_0037_0035,90.0,1415.5,nearest_snap
usa_NC_0037_0036,90.0,1466.2,nearest_snap
usa_NC_0037_0037,90.0,1516.9,nearest_snap
usa_NC_0037_0038,90.0,1566.4,nearest_snap
usa_NC_0037_0039,90.0,1615.6,nearest_snap
usa_NC_0037_0040,90.0,1664.7,nearest_snap
usa_NC_0037_0041,90.0,1713.9,nearest_snap
usa_NC_0037_0042,90.0,1763.0,nearest_snap
usa_NC_0037_0043,90.0,1812.2,nearest_snap
usa_NC_0037_0044,90.0,1861.4,nearest_snap
usa_NC_0037_0045,90.0,1910.2,nearest_snap
usa_NC_0037_0046,90.0,1959.0,nearest_snap
usa_NC_0037_0047,,2007.8,unmatched
usa_NC_0037_0048,,2056.6,unmatched
usa_NC_0037_0049,,2105.4,unmatched
usa_NC_0037_0050,,2154.2,unmatched
usa_NC_0037_0051,,2203.1,unmatched
usa_NC_0037_0052,,2252.1,unmatched
usa_NC_0037_0053,,2301.0,unmatched
usa_NC_0037_0054,,2350.0,unmatched
usa_NC_0037_0055,,2399.0,unmatched
usa_NC_0037_0056,,2447.9,unmatched
usa_NC_0037_0057,,2496.9,unmatched
usa_NC_0037_0058,,2546.1,unmatched
usa_NC_0037_0059,,2595.1,unmatched
usa_NC_0037_0060,,2644.1,unmatched
usa_NC_0037_0061,,2693.0,unmatched
usa_NC_0037_0062,,2742.3,unmatched
usa_NC_0037_0063,,2791.1,unmatched
usa_NC_0037_0064,,2840.4,unmatched
usa_NC_0037_0065,,2889.6,unmatched
usa_NC_0037_0066,,2939.2,unmatched
usa_NC_0037_0067,,2988.7,unmatched
usa_NC_0037_0068,,3037.9,unmatched
usa_NC_0037_0069,,3087.3,unmatched
usa_NC_0037_0070,,3136.5,unmatched
usa_NC_0037_0071,,3185.2,unmatched
usa_NC_0037_0072,,3234.0,unmatched
usa_NC_0037_0073,,3283.3,unmatched
usa_NC_0037_0074,,3332.0,unmatched
usa_NC_0037_0075,,3380.3,unmatched
usa_NC_0037_0076,,3429.9,unmatched
usa_NC_0037_0077,,3478.1,unmatched
usa_NC_0037_0078,,3527.2,unmatched
usa_NC_0037_0079,,3575.9,unmatched
usa_NC_0037_0080,,3623.8,unmatched
usa_NC_0037_0081,,3674.0,unmatched
usa_NC_0037_0082,,3722.8,unmatched
usa_NC_0037_0083,,3771.7,unmatched
usa_NC_0037_0084,,3821.0,unmatched
usa_NC_0037_0085,,3868.7,unmatched
usa_NC_0037_0086,,3917.0,unmatched
usa_NC_0037_0087,,3966.6,unmatched
usa_NC_0037_0088,,4014.1,unmatched
usa_NC_0037_0089,,4063.1,unmatched
usa_NC_0037_0090,,4103.9,unmatched
usa_NC_0037_0091,,4154.0,unmatched
usa_NC_0037_0092,,4203.5,unmatched
usa_NC_0037_0093,,4244.8,unmatched
usa_NC_0037_0094,,4303.7,unmatched
usa_NC_0037_0095,,4355.0,unmatched
usa_NC_0037_0096,,4405.9,unmatched
usa_NC_0037_0097,,4456.5,unmatched
usa_NC_0037_0098,,4506.5,unmatched
usa_NC_0037_0099,,4553.9,unmatched
usa_NC_0037_0100,,4603.0,unmatched
usa_NC_0037_0101,,4633.8,unmatched
usa_NC_0037_0102,,4680.1,unmatched
usa_NC_0037_0103,,4726.5,unmatched
usa_NC_0037_0104,,4773.4,unmatched
usa_NC_0037_0105,,4820.5,unmatched
usa_NC_0037_0106,,4867.8,unmatched
usa_NC_0037_0107,,4916.2,unmatched
usa_NC_0037_0108,,4965.3,unmatched
usa_NC_0037_0109,,5014.4,unmatched
usa_NC_0037_0110,,5063.6,unmatched
usa_NC_0037_0111,,5112.8,unmatched
usa_NC_0037_0112,,5163.0,unmatched
usa_NC_0037_0113,,5222.9,unmatched
usa_NC_0037_0114,,5279.5,unmatched
usa_NC_0037_0115,,5329.9,unmatched
usa_NC_0037_0116,,5377.4,unmatched
usa_NC_0037_0117,,5426.5,unmatched
usa_NC_0037_0118,,5475.8,unmatched
usa_NC_0037_0119,,5525.0,unmatched
usa_NC_0037_0120,,5574.8,unmatched
usa_NC_0037_0121,,5621.6,unmatched
usa_NC_0037_0122,,5669.5,unmatched
usa_NC_0037_0123,,5719.6,unmatched
usa_NC_0037_0124,,5768.6,unmatched
usa_NC_0037_0125,,5815.8,unmatched
usa_NC_0037_0126,,5862.5,unmatched
usa_NC_0037_0127,,5912.9,unmatched
usa_NC_0037_0128,,5961.7,unmatched
usa_NC_0037_0129,,6010.7,unmatched
usa_NC_0037_0130,,6058.5,unmatched
usa_NC_0037_0131,,6107.7,unmatched
usa_NC_0037_0132,,6155.7,unmatched
usa_NC_0037_0133,,6203.0,unmatched
usa_NC_0037_0134,,6252.4,unmatched
usa_NC_0037_0135,,6301.7,unmatched
usa_NC_0037_0136,,6344.8,unmatched
usa_NC_0037_0137,,6396.9,unmatched
usa_NC_0037_0138,,6447.2,unmatched
usa_NC_0037_0139,,6494.3,unmatched
usa_NC_0037_0140,,6539.7,unmatched
usa_NC_0037_0141,,6591.2,unmatched
usa_NC_0037_0142,,6640.9,unmatched
usa_NC_0037_0143,,6690.4,unmatched
usa_NC_0037_0144,,6737.1,unmatched
usa_NC_0037_0145,,6783.2,unmatched
usa_NC_0037_0146,,6832.2,unmatched
usa_NC_0037_0147,,6879.4,unmatched
usa_NC_0037_0148,,6927.6,unmatched
usa_NC_0037_0149,,6976.1,unmatched
usa_NC_0037_0150,,7023.1,unmatched
usa_NC_0037_0151,,7069.4,unmatched
usa_NC_0037_0152,,7116.4,unmatched
usa_NC_0037_0153,,7160.5,unmatched
usa_NC_0037_0154,,7214.2,unmatched
usa_NC_0037_0155,,7262.2,unmatched
usa_NC_0037_0156,,7310.0,unmatched
usa_NC_0037_0157,,7358.1,unmatched
usa_NC_0037_0158,,7406.2,unmatched
usa_NC_0037_0159,,7453.3,unmatched
usa_NC_0037_0160,,7500.4,unmatched
usa_NC_0037_0161,,7547.0,unmatched
usa_NC_0037_0162,,7594.5,unmatched
usa_NC_0037_0163,,7643.8,unmatched
usa_NC_0037_0164,,7692.3,unmatched
usa_NC_0037_0165,,7740.3,unmatched
usa_NC_0037_0166,,7786.4,unmatched
usa_NC_0037_0167,,7833.0,unmatched
usa_NC_0037_0168,,7876.1,unmatched
usa_NC_0037_0169,,7925.7,unmatched
usa_NC_0037_0170,,7976.5,unmatched
usa_NC_0037_0171,,8023.9,unmatched
usa_NC_0037_0172,,8071.0,unmatched
usa_NC_0037_0173,,8119.3,unmatched
usa_NC_0037_0174,,8167.3,unmatched
usa_NC_0037_0175,,8213.3,unmatched
usa_NC_0037_0176,,8260.0,unmatched
usa_NC_0037_0177,,8307.5,unmatched
usa_NC_0037_0178,,8356.1,unmatched
usa_NC_0038_0001,,8404.2,unmatched
usa_NC_0038_0002,,8444.8,unmatched
usa_NC_0038_0003,,8498.3,unmatched
usa_NC_0038_0004,,8546.1,unmatched
usa_NC_0038_0005,,8593.6,unmatched
usa_NC_0038_0006,,8635.7,unmatched
usa_NC_0038_0007,,8683.6,unmatched
usa_NC_0038_0008,,8730.9,unmatched
usa_NC_0038_0009,,8773.8,unmatched
usa_NC_0038_0010,,8818.7,unmatched
usa_NC_0038_0011,,8865.3,unmatched
usa_NC_0038_0012,,8912.1,unmatched
usa_NC_0038_0013,,8959.3,unmatched
usa_NC_0038_0014,,9006.5,unmatched
usa_NC_0038_0015,,9053.1,unmatched
usa_NC_0038_0016,,9099.4,unmatched
usa_NC_0038_0017,,9145.7,unmatched
usa_NC_0038_0018,,9192.1,unmatched
usa_NC_0038_0019,,9238.4,unmatched
usa_NC_0038_0020,,9284.7,unmatched
usa_NC_0038_0021,,9331.0,unmatched
usa_NC_0038_0022,,9377.2,unmatched
usa_NC_0038_0023,,9423.3,unmatched
usa_NC_0038_0024,,9469.4,unmatched
usa_NC_0038_0025,,9515.6,unmatched
usa_NC_0038_0026,,9561.7,unmatched
usa_NC_0038_0027,,9608.2,unmatched
usa_NC_0038_0028,,9655.3,unmatched
usa_NC_0038_0029,,9702.3,unmatched
usa_NC_0038_0030,,9749.5,unmatched
usa_NC_0038_0031,,9797.0,unmatched
usa_NC_0038_0032,,9844.5,unmatched
usa_NC_0038_0033,,9892.1,unmatched
usa_NC_0038_0034,,9939.6,unmatched
usa_NC_0038_0035,,9987.2,unmatched
usa_NC_0038_0036,,10034.8,unmatched
usa_NC_0038_0037,,10082.6,unmatched
usa_NC_0038_0038,,10130.4,unmatched
usa_NC_0038_0039,,10178.0,unmatched
usa_NC_0038_0040,,10225.5,unmatched
usa_NC_0038_0041,,10273.1,unmatched
usa_NC_0038_0042,,10320.8,unmatched
usa_NC_0038_0043,,10368.1,unmatched
usa_NC_0038_0044,,10415.4,unmatched
usa_NC_0038_0045,,10462.7,unmatched
usa_NC_0038_0046,,10510.3,unmatched
usa_NC_0038_0047,,10557.8,unmatched
usa_NC_0038_0048,,10605.4,unmatched
usa_NC_0038_0049,,10653.0,unmatched
usa_NC_0038_0050,,10698.7,unmatched
usa_NC_0038_0051,,10744.4,unmatched
usa_NC_0038_0052,,10790.1,unmatched
usa_NC_0038_0053,,10835.8,unmatched
usa_NC_0038_0054,,10881.5,unmatched
usa_NC_0038_0055,,10927.3,unmatched
usa_NC_0038_0056,,10973.0,unmatched
usa_NC_0038_0057,,11018.8,unmatched
usa_NC_0038_0058,,11064.8,unmatched
usa_NC_0038_0059,,11111.0,unmatched
usa_NC_0038_0060,,11157.2,unmatched
