transect_id,domain_number,position_start_m,n_start,sd_start_m,first_obs_start,last_obs_start,position_end_m,n_end,sd_end_m,first_obs_end,last_obs_end,change_m,rate_m_yr,start_vintage,end_vintage,start_date,end_date,start_date_assumed,end_date_assumed,interval_yr,half_window_days
usa_NC_0032_0146,14,39.1000,6,5.6205,2008-12-04,2009-08-17,78.9886,35,10.6088,2023-01-21,2023-12-15,39.8886,2.8317,2009,2023,2009-05-30,2023-07-01,False,True,14.0862,182.6250
usa_NC_0032_0147,14,35.0000,6,6.5719,2008-12-04,2009-08-17,74.0222,36,9.4228,2023-01-21,2023-12-15,39.0222,2.7702,2009,2023,2009-05-30,2023-07-01,False,True,14.0862,182.6250
usa_NC_0032_0148,14,33.9400,5,5.3256,2008-12-04,2009-08-17,68.5143,35,10.0429,2023-01-21,2023-12-15,34.5743,2.4545,2009,2023,2009-05-30,2023-07-01,False,True,14.0862,182.6250
usa_NC_0032_0149,14,37.9500,6,5.8460,2008-12-04,2009-08-17,74.5242,33,7.2182,2023-01-21,2023-12-15,36.5742,2.5965,2009,2023,2009-05-30,2023-07-01,False,True,14.0862,182.6250
usa_NC_0032_0150,14,39.5333,6,6.7483,2008-12-04,2009-10-20,76.3441,34,10.6653,2023-01-21,2023-12-15,36.8108,2.6132,2009,2023,2009-05-30,2023-07-01,False,True,14.0862,182.6250
usa_NC_0032_0151,14,44.4800,5,4.8404,2008-12-04,2009-08-17,79.0265,34,11.1613,2023-01-21,2023-12-15,34.5465,2.4525,2009,2023,2009-05-30,2023-07-01,False,True,14.0862,182.6250
usa_NC_0032_0152,14,46.1250,4,5.5970,2009-03-18,2009-08-17,84.0500,34,10.5398,2023-01-21,2023-12-15,37.9250,2.6923,2009,2023,2009-05-30,2023-07-01,False,True,14.0862,182.6250
usa_NC_0032_0153,14,46.3333,3,7.5053,2009-03-18,2009-08-09,86.3333,36,12.1987,2023-01-21,2023-12-15,40.0000,2.8397,2009,2023,2009-05-30,2023-07-01,False,True,14.0862,182.6250
usa_NC_0032_0154,14,41.1750,4,13.4329,2009-03-18,2009-11-05,84.4459,37,11.1434,2023-01-21,2023-12-15,43.2709,3.0719,2009,2023,2009-05-30,2023-07-01,False,True,14.0862,182.6250
usa_NC_0032_0155,14,44.4500,4,17.5769,2009-03-18,2009-11-05,83.8162,37,9.2925,2023-01-21,2023-12-15,39.3662,2.7947,2009,2023,2009-05-30,2023-07-01,False,True,14.0862,182.6250
usa_NC_0032_0156,15,44.9000,4,15.4375,2009-03-18,2009-11-05,79.7622,37,8.5782,2023-01-21,2023-12-15,34.8622,2.4749,2009,2023,2009-05-30,2023-07-01,False,True,14.0862,182.6250
usa_NC_0032_0157,15,46.1400,5,15.8284,2009-02-06,2009-11-05,78.6946,37,11.3051,2023-01-21,2023-12-15,32.5546,2.3111,2009,2023,2009-05-30,2023-07-01,False,True,14.0862,182.6250
usa_NC_0032_0158,15,45.8800,5,15.8132,2009-02-06,2009-11-05,79.6417,36,12.1117,2023-01-21,2023-12-15,33.7617,2.3968,2009,2023,2009-05-30,2023-07-01,False,True,14.0862,182.6250
usa_NC_0032_0159,15,49.6000,4,12.9025,2009-02-06,2009-11-05,83.6528,36,11.8352,2023-01-21,2023-12-15,34.0528,2.4174,2009,2023,2009-05-30,2023-07-01,False,True,14.0862,182.6250
usa_NC_0032_0160,15,50.3333,6,13.4761,2009-02-06,2009-11-05,79.5778,36,12.5670,2023-01-21,2023-12-15,29.2444,2.0761,2009,2023,2009-05-30,2023-07-01,False,True,14.0862,182.6250
usa_NC_0032_0161,15,46.8000,7,12.1530,2008-12-04,2009-11-05,75.1500,36,11.5965,2023-01-21,2023-12-15,28.3500,2.0126,2009,2023,2009-05-30,2023-07-01,False,True,14.0862,182.6250
usa_NC_0032_0162,15,47.7375,8,11.0631,2008-12-04,2009-11-05,68.4472,36,9.8582,2023-01-21,2023-12-15,20.7097,1.4702,2009,2023,2009-05-30,2023-07-01,False,True,14.0862,182.6250
usa_NC_0032_0163,15,54.2625,8,11.9260,2008-12-04,2009-11-05,72.1833,36,8.6401,2023-01-21,2023-12-15,17.9208,1.2722,2009,2023,2009-05-30,2023-07-01,False,True,14.0862,182.6250
usa_NC_0032_0164,15,48.9750,8,11.0907,2008-12-04,2009-11-05,64.3861,36,7.8621,2023-01-21,2023-12-15,15.4111,1.0941,2009,2023,2009-05-30,2023-07-01,False,True,14.0862,182.6250
usa_NC_0032_0165,15,50.9429,7,8.8972,2008-12-04,2009-10-20,63.0722,36,8.5770,2023-01-21,2023-12-15,12.1294,0.8611,2009,2023,2009-05-30,2023-07-01,False,True,14.0862,182.6250
usa_NC_0032_0166,16,52.9143,7,7.8705,2008-12-04,2009-10-20,65.9389,36,7.0600,2023-01-21,2023-12-15,13.0246,0.9246,2009,2023,2009-05-30,2023-07-01,False,True,14.0862,182.6250
usa_NC_0032_0167,16,52.3167,6,9.0876,2008-12-04,2009-10-20,65.5889,36,8.0590,2023-01-21,2023-12-15,13.2722,0.9422,2009,2023,2009-05-30,2023-07-01,False,True,14.0862,182.6250
usa_NC_0032_0168,16,56.5286,7,8.2015,2008-12-04,2009-10-20,70.1297,37,8.6701,2023-01-21,2023-12-15,13.6012,0.9656,2009,2023,2009-05-30,2023-07-01,False,True,14.0862,182.6250
usa_NC_0032_0169,16,55.1000,7,8.9111,2008-12-04,2009-10-20,67.3459,37,9.2716,2023-01-21,2023-12-15,12.2459,0.8694,2009,2023,2009-05-30,2023-07-01,False,True,14.0862,182.6250
usa_NC_0032_0170,16,60.3800,5,6.3534,2008-12-04,2009-08-17,68.5868,38,9.8440,2023-01-21,2023-12-15,8.2068,0.5826,2009,2023,2009-05-30,2023-07-01,False,True,14.0862,182.6250
usa_NC_0032_0171,16,61.9400,5,6.4089,2008-12-04,2009-08-17,70.3700,40,9.3910,2023-01-21,2023-12-15,8.4300,0.5985,2009,2023,2009-05-30,2023-07-01,False,True,14.0862,182.6250
usa_NC_0032_0172,16,59.5333,3,7.0315,2009-03-18,2009-08-09,70.4675,40,7.9904,2023-01-21,2023-12-15,10.9342,0.7762,2009,2023,2009-05-30,2023-07-01,False,True,14.0862,182.6250
usa_NC_0032_0173,16,61.5333,3,7.9189,2009-03-18,2009-08-09,70.6900,40,9.8624,2023-01-21,2023-12-15,9.1567,0.6500,2009,2023,2009-05-30,2023-07-01,False,True,14.0862,182.6250
usa_NC_0032_0174,16,58.8500,4,15.0795,2009-03-18,2009-11-05,71.8000,40,11.0487,2023-01-21,2023-12-15,12.9500,0.9193,2009,2023,2009-05-30,2023-07-01,False,True,14.0862,182.6250
usa_NC_0032_0175,16,60.8250,4,16.5297,2009-03-18,2009-11-05,73.8225,40,11.2868,2023-01-21,2023-12-15,12.9975,0.9227,2009,2023,2009-05-30,2023-07-01,False,True,14.0862,182.6250
usa_NC_0032_0176,17,61.1200,5,14.1709,2009-02-06,2009-11-05,70.7125,40,12.2467,2023-01-21,2023-12-15,9.5925,0.6810,2009,2023,2009-05-30,2023-07-01,False,True,14.0862,182.6250
usa_NC_0032_0177,17,55.1400,5,13.1448,2009-02-06,2009-11-05,63.5474,38,12.7154,2023-01-21,2023-12-15,8.4074,0.5968,2009,2023,2009-05-30,2023-07-01,False,True,14.0862,182.6250
usa_NC_0032_0178,17,70.6333,6,14.0058,2009-02-06,2009-11-05,76.5324,37,12.0818,2023-01-21,2023-12-15,5.8991,0.4188,2009,2023,2009-05-30,2023-07-01,False,True,14.0862,182.6250
usa_NC_0032_0179,17,56.8500,6,13.9390,2009-02-06,2009-11-05,62.9649,37,11.8025,2023-01-21,2023-12-15,6.1149,0.4341,2009,2023,2009-05-30,2023-07-01,False,True,14.0862,182.6250
usa_NC_0032_0180,17,58.1429,7,14.7531,2008-12-04,2009-11-05,61.5189,37,9.5053,2023-01-21,2023-12-15,3.3761,0.2397,2009,2023,2009-05-30,2023-07-01,False,True,14.0862,182.6250
usa_NC_0032_0181,17,64.8000,8,13.3391,2008-12-04,2009-11-05,68.6027,37,10.1461,2023-01-21,2023-12-15,3.8027,0.2700,2009,2023,2009-05-30,2023-07-01,False,True,14.0862,182.6250
usa_NC_0032_0182,17,64.9000,8,14.6799,2008-12-04,2009-11-05,69.3838,37,7.3593,2023-01-21,2023-12-15,4.4838,0.3183,2009,2023,2009-05-30,2023-07-01,False,True,14.0862,182.6250
usa_NC_0032_0183,17,68.0250,8,13.2015,2008-12-04,2009-11-05,75.1417,36,7.6767,2023-01-21,2023-12-15,7.1167,0.5052,2009,2023,2009-05-30,2023-07-01,False,True,14.0862,182.6250
usa_NC_0032_0184,17,70.5286,7,9.8535,2008-12-04,2009-10-20,75.0829,35,7.4356,2023-01-21,2023-12-15,4.5543,0.3233,2009,2023,2009-05-30,2023-07-01,False,True,14.0862,182.6250
usa_NC_0032_0185,17,68.1286,7,10.0602,2008-12-04,2009-10-20,74.8972,36,6.6282,2023-01-21,2023-12-15,6.7687,0.4805,2009,2023,2009-05-30,2023-07-01,False,True,14.0862,182.6250
usa_NC_0032_0186,18,66.9714,7,10.9906,2008-12-04,2009-10-20,77.9556,36,9.8683,2023-01-21,2023-12-15,10.9841,0.7798,2009,2023,2009-05-30,2023-07-01,False,True,14.0862,182.6250
usa_NC_0032_0187,18,65.0167,6,11.4377,2008-12-04,2009-10-20,75.3229,35,8.9041,2023-01-21,2023-12-15,10.3062,0.7316,2009,2023,2009-05-30,2023-07-01,False,True,14.0862,182.6250
usa_NC_0032_0188,18,63.5429,7,11.6139,2008-12-04,2009-10-20,72.8600,35,7.6852,2023-01-21,2023-12-15,9.3171,0.6614,2009,2023,2009-05-30,2023-07-01,False,True,14.0862,182.6250
usa_NC_0032_0189,18,52.8167,6,10.5594,2008-12-04,2009-10-20,64.0556,36,8.2038,2023-01-21,2023-12-15,11.2389,0.7979,2009,2023,2009-05-30,2023-07-01,False,True,14.0862,182.6250
usa_NC_0032_0190,18,51.4000,5,13.5614,2008-12-04,2009-08-17,64.7857,35,10.9825,2023-01-21,2023-12-15,13.3857,0.9503,2009,2023,2009-05-30,2023-07-01,False,True,14.0862,182.6250
usa_NC_0032_0191,18,45.1000,3,18.0689,2009-03-18,2009-08-09,67.9486,35,13.1864,2023-01-21,2023-12-15,22.8486,1.6220,2009,2023,2009-05-30,2023-07-01,False,True,14.0862,182.6250
usa_NC_0032_0192,18,39.3250,4,16.9033,2009-03-18,2009-11-05,63.6778,36,11.7170,2023-01-21,2023-12-15,24.3528,1.7288,2009,2023,2009-05-30,2023-07-01,False,True,14.0862,182.6250
usa_NC_0032_0193,18,61.2500,4,19.3601,2009-03-18,2009-11-05,87.4722,36,11.2471,2023-01-21,2023-12-15,26.2222,1.8615,2009,2023,2009-05-30,2023-07-01,False,True,14.0862,182.6250
usa_NC_0032_0194,18,64.4500,4,17.4420,2009-03-18,2009-11-05,93.3111,36,9.5353,2023-01-21,2023-12-15,28.8611,2.0489,2009,2023,2009-05-30,2023-07-01,False,True,14.0862,182.6250
usa_NC_0032_0195,18,57.4800,5,14.7918,2009-02-06,2009-11-05,92.0611,36,8.6444,2023-01-21,2023-12-15,34.5811,2.4550,2009,2023,2009-05-30,2023-07-01,False,True,14.0862,182.6250
usa_NC_0032_0196,19,51.4400,5,14.7127,2009-02-06,2009-11-05,87.4083,36,11.0475,2023-01-21,2023-12-15,35.9683,2.5534,2009,2023,2009-05-30,2023-07-01,False,True,14.0862,182.6250
usa_NC_0032_0197,19,61.1400,5,15.0114,2009-02-06,2009-11-05,97.7528,36,10.8646,2023-01-21,2023-12-15,36.6128,2.5992,2009,2023,2009-05-30,2023-07-01,False,True,14.0862,182.6250
usa_NC_0032_0198,19,49.4667,6,16.6849,2009-02-06,2009-11-05,86.3917,36,9.3515,2023-01-21,2023-12-15,36.9250,2.6214,2009,2023,2009-05-30,2023-07-01,False,True,14.0862,182.6250
usa_NC_0032_0199,19,39.3500,6,17.2692,2009-02-06,2009-11-05,74.8139,36,9.4883,2023-01-21,2023-12-15,35.4639,2.5176,2009,2023,2009-05-30,2023-07-01,False,True,14.0862,182.6250
usa_NC_0032_0200,19,28.2875,8,13.8299,2008-12-04,2009-11-05,63.3333,36,9.7318,2023-01-21,2023-12-15,35.0458,2.4879,2009,2023,2009-05-30,2023-07-01,False,True,14.0862,182.6250
usa_NC_0032_0201,19,33.1375,8,11.3688,2008-12-04,2009-11-05,70.7944,36,9.7222,2023-01-21,2023-12-15,37.6569,2.6733,2009,2023,2009-05-30,2023-07-01,False,True,14.0862,182.6250
usa_NC_0032_0202,19,27.3500,8,10.8699,2008-12-04,2009-11-05,66.4081,37,8.7309,2023-01-21,2023-12-15,39.0581,2.7728,2009,2023,2009-05-30,2023-07-01,False,True,14.0862,182.6250
usa_NC_0032_0203,19,26.1750,8,10.3706,2008-12-04,2009-11-05,67.8189,37,10.4818,2023-01-21,2023-12-15,41.6439,2.9564,2009,2023,2009-05-30,2023-07-01,False,True,14.0862,182.6250
usa_NC_0032_0204,19,22.4286,7,10.0922,2008-12-04,2009-10-20,64.6250,36,9.9076,2023-01-21,2023-12-15,42.1964,2.9956,2009,2023,2009-05-30,2023-07-01,False,True,14.0862,182.6250
usa_NC_0032_0205,19,22.8571,7,10.6156,2008-12-04,2009-10-20,68.6389,36,10.1120,2023-01-21,2023-12-15,45.7817,3.2501,2009,2023,2009-05-30,2023-07-01,False,True,14.0862,182.6250
usa_NC_0032_0206,20,40.0000,6,10.1910,2008-12-04,2009-10-20,88.8639,36,11.2584,2023-01-21,2023-12-15,48.8639,3.4689,2009,2023,2009-05-30,2023-07-01,False,True,14.0862,182.6250
usa_NC_0032_0207,20,23.1286,7,9.9794,2008-12-04,2009-10-20,69.4417,36,10.2032,2023-01-21,2023-12-15,46.3131,3.2878,2009,2023,2009-05-30,2023-07-01,False,True,14.0862,182.6250
usa_NC_0032_0208,20,21.9667,6,8.7110,2008-12-04,2009-10-20,69.3973,37,9.6927,2023-01-21,2023-12-15,47.4306,3.3672,2009,2023,2009-05-30,2023-07-01,False,True,14.0862,182.6250
usa_NC_0032_0209,20,25.5000,5,9.0790,2008-12-04,2009-08-17,72.6333,36,11.0887,2023-01-21,2023-12-15,47.1333,3.3461,2009,2023,2009-05-30,2023-07-01,False,True,14.0862,182.6250
usa_NC_0032_0210,20,36.1500,4,16.0600,2009-03-18,2009-08-17,79.0278,36,11.5647,2023-01-21,2023-12-15,42.8778,3.0439,2009,2023,2009-05-30,2023-07-01,False,True,14.0862,182.6250
usa_NC_0032_0211,20,12.4333,3,16.3210,2009-03-18,2009-08-09,61.9778,36,13.1496,2023-01-21,2023-12-15,49.5444,3.5172,2009,2023,2009-05-30,2023-07-01,False,True,14.0862,182.6250
usa_NC_0032_0212,20,33.2500,4,17.6276,2009-03-18,2009-11-05,77.8083,36,12.0292,2023-01-21,2023-12-15,44.5583,3.1633,2009,2023,2009-05-30,2023-07-01,False,True,14.0862,182.6250
usa_NC_0032_0213,20,39.0500,4,15.2418,2009-03-18,2009-11-05,73.5108,37,10.3595,2023-01-21,2023-12-15,34.4608,2.4464,2009,2023,2009-05-30,2023-07-01,False,True,14.0862,182.6250
usa_NC_0032_0214,20,66.5000,5,13.6458,2009-02-06,2009-11-05,102.7378,37,10.4640,2023-01-21,2023-12-15,36.2378,2.5726,2009,2023,2009-05-30,2023-07-01,False,True,14.0862,182.6250
usa_NC_0033_0001,20,42.1000,5,13.2719,2009-02-06,2009-11-05,72.9949,39,11.6397,2023-01-21,2023-12-23,30.8949,2.1933,2009,2023,2009-05-30,2023-07-01,False,True,14.0862,182.6250
usa_NC_0033_0002,21,43.3600,5,12.8054,2009-02-06,2009-11-05,65.4846,39,10.2861,2023-01-21,2023-12-23,22.1246,1.5707,2009,2023,2009-05-30,2023-07-01,False,True,14.0862,182.6250
usa_NC_0033_0003,21,38.8167,6,11.0622,2009-02-06,2009-11-05,53.3368,38,10.3625,2023-01-21,2023-12-23,14.5202,1.0308,2009,2023,2009-05-30,2023-07-01,False,True,14.0862,182.6250
usa_NC_0033_0004,21,36.7167,6,12.0639,2009-02-06,2009-11-05,46.1105,38,8.4652,2023-01-21,2023-12-23,9.3939,0.6669,2009,2023,2009-05-30,2023-07-01,False,True,14.0862,182.6250
usa_NC_0033_0005,21,47.0875,8,8.0619,2008-12-04,2009-11-05,50.9211,38,11.5780,2023-01-21,2023-12-23,3.8336,0.2721,2009,2023,2009-05-30,2023-07-01,False,True,14.0862,182.6250
usa_NC_0033_0006,21,47.9250,8,10.0963,2008-12-04,2009-11-05,45.0763,38,11.6249,2023-01-21,2023-12-23,-2.8487,-0.2022,2009,2023,2009-05-30,2023-07-01,False,True,14.0862,182.6250
usa_NC_0033_0007,21,47.3625,8,11.6639,2008-12-04,2009-11-05,43.0237,38,10.6835,2023-01-21,2023-12-23,-4.3388,-0.3080,2009,2023,2009-05-30,2023-07-01,False,True,14.0862,182.6250
usa_NC_0033_0008,21,50.7125,8,12.4797,2008-12-04,2009-11-05,44.3179,39,12.8321,2023-01-21,2023-12-23,-6.3946,-0.4540,2009,2023,2009-05-30,2023-07-01,False,True,14.0862,182.6250
usa_NC_0033_0009,21,56.5000,7,9.7422,2008-12-04,2009-10-20,45.8179,39,11.2237,2023-01-21,2023-12-23,-10.6821,-0.7583,2009,2023,2009-05-30,2023-07-01,False,True,14.0862,182.6250
usa_NC_0033_0010,21,59.7429,7,9.9500,2008-12-04,2009-10-20,44.5205,39,10.2887,2023-01-21,2023-12-23,-15.2223,-1.0807,2009,2023,2009-05-30,2023-07-01,False,True,14.0862,182.6250
usa_NC_0033_0011,21,58.5833,6,9.5229,2008-12-04,2009-10-20,37.6718,39,10.0927,2023-01-21,2023-12-23,-20.9115,-1.4845,2009,2023,2009-05-30,2023-07-01,False,True,14.0862,182.6250
usa_NC_0033_0012,21,60.3429,7,7.7129,2008-12-04,2009-10-20,38.4590,39,10.3027,2023-01-21,2023-12-23,-21.8839,-1.5536,2009,2023,2009-05-30,2023-07-01,False,True,14.0862,182.6250
usa_NC_0033_0013,22,62.1429,7,10.4119,2008-12-04,2009-10-20,37.7053,38,9.5026,2023-01-21,2023-12-23,-24.4376,-1.7349,2009,2023,2009-05-30,2023-07-01,False,True,14.0862,182.6250
usa_NC_0033_0014,22,69.3200,5,11.7643,2008-12-04,2009-08-17,40.2053,38,8.7055,2023-01-21,2023-12-23,-29.1147,-2.0669,2009,2023,2009-05-30,2023-07-01,False,True,14.0862,182.6250
usa_NC_0033_0015,22,74.4250,4,10.8946,2009-03-18,2009-08-17,42.2974,38,12.7141,2023-01-21,2023-12-23,-32.1276,-2.2808,2009,2023,2009-05-30,2023-07-01,False,True,14.0862,182.6250
usa_NC_0033_0016,22,73.2000,3,12.7875,2009-03-18,2009-08-09,39.8053,38,14.4387,2023-01-21,2023-12-23,-33.3947,-2.3707,2009,2023,2009-05-30,2023-07-01,False,True,14.0862,182.6250
usa_NC_0033_0017,22,64.7250,4,18.4140,2009-03-18,2009-11-05,40.4256,39,13.4674,2023-01-21,2023-12-23,-24.2994,-1.7250,2009,2023,2009-05-30,2023-07-01,False,True,14.0862,182.6250
usa_NC_0033_0018,22,57.7400,5,17.7731,2009-03-18,2009-11-05,37.5205,39,12.7807,2023-01-21,2023-12-23,-20.2195,-1.4354,2009,2023,2009-05-30,2023-07-01,False,True,14.0862,182.6250
usa_NC_0033_0019,22,52.6600,5,18.0990,2009-03-18,2009-11-05,33.1846,39,9.1414,2023-01-21,2023-12-23,-19.4754,-1.3826,2009,2023,2009-05-30,2023-07-01,False,True,14.0862,182.6250
usa_NC_0033_0020,22,52.4667,6,14.4592,2009-02-06,2009-11-05,35.2051,39,10.6063,2023-01-21,2023-12-23,-17.2615,-1.2254,2009,2023,2009-05-30,2023-07-01,False,True,14.0862,182.6250
usa_NC_0033_0021,22,49.8833,6,11.2806,2009-02-06,2009-11-05,36.4308,39,10.5058,2023-01-21,2023-12-23,-13.4526,-0.9550,2009,2023,2009-05-30,2023-07-01,False,True,14.0862,182.6250
usa_NC_0033_0022,22,47.4200,5,11.2736,2009-02-06,2009-11-05,38.7769,39,9.6228,2023-01-21,2023-12-23,-8.6431,-0.6136,2009,2023,2009-05-30,2023-07-01,False,True,14.0862,182.6250
usa_NC_0033_0023,23,60.7143,7,19.1201,2009-02-06,2009-11-05,47.8205,39,11.2174,2023-01-21,2023-12-23,-12.8938,-0.9153,2009,2023,2009-05-30,2023-07-01,False,True,14.0862,182.6250
usa_NC_0033_0024,23,65.2750,8,18.1085,2008-12-04,2009-11-05,52.4718,39,10.2711,2023-01-21,2023-12-23,-12.8032,-0.9089,2009,2023,2009-05-30,2023-07-01,False,True,14.0862,182.6250
usa_NC_0033_0025,23,68.1444,9,14.9655,2008-12-04,2009-11-05,53.3949,39,10.1706,2023-01-21,2023-12-23,-14.7496,-1.0471,2009,2023,2009-05-30,2023-07-01,False,True,14.0862,182.6250
usa_NC_0033_0026,23,65.9889,9,15.5707,2008-12-04,2009-11-05,51.7026,39,11.8866,2023-01-21,2023-12-23,-14.2863,-1.0142,2009,2023,2009-05-30,2023-07-01,False,True,14.0862,182.6250
usa_NC_0033_0027,23,60.4667,9,18.5764,2008-12-04,2009-10-20,48.3615,39,10.1154,2023-01-21,2023-12-23,-12.1051,-0.8594,2009,2023,2009-05-30,2023-07-01,False,True,14.0862,182.6250
usa_NC_0033_0028,23,61.6200,10,16.3426,2008-12-04,2009-10-20,47.8205,39,8.4944,2023-01-21,2023-12-23,-13.7995,-0.9796,2009,2023,2009-05-30,2023-07-01,False,True,14.0862,182.6250
usa_NC_0033_0029,23,83.4800,10,14.8825,2008-12-04,2009-10-20,69.6051,39,8.9082,2023-01-21,2023-12-23,-13.8749,-0.9850,2009,2023,2009-05-30,2023-07-01,False,True,14.0862,182.6250
usa_NC_0033_0030,23,76.0900,10,18.5327,2008-12-04,2009-10-20,65.1231,39,9.9730,2023-01-21,2023-12-23,-10.9669,-0.7786,2009,2023,2009-05-30,2023-07-01,False,True,14.0862,182.6250
usa_NC_0033_0031,23,78.5800,10,15.2465,2008-12-04,2009-10-20,63.8846,39,9.0154,2023-01-21,2023-12-23,-14.6954,-1.0432,2009,2023,2009-05-30,2023-07-01,False,True,14.0862,182.6250
usa_NC_0033_0032,23,82.4400,10,12.1659,2008-12-04,2009-10-20,64.9462,39,8.5437,2023-01-21,2023-12-23,-17.4938,-1.2419,2009,2023,2009-05-30,2023-07-01,False,True,14.0862,182.6250
usa_NC_0033_0033,24,78.3818,11,19.3774,2008-12-04,2009-10-20,66.2923,39,11.5886,2023-01-21,2023-12-23,-12.0895,-0.8582,2009,2023,2009-05-30,2023-07-01,False,True,14.0862,182.6250
usa_NC_0033_0034,24,65.3000,8,18.1028,2008-12-04,2009-08-09,61.9436,39,9.8147,2023-01-21,2023-12-23,-3.3564,-0.2383,2009,2023,2009-05-30,2023-07-01,False,True,14.0862,182.6250
usa_NC_0033_0035,24,65.7000,7,11.9272,2008-12-13,2009-08-09,62.7949,39,10.1887,2023-01-21,2023-12-23,-2.9051,-0.2062,2009,2023,2009-05-30,2023-07-01,False,True,14.0862,182.6250
usa_NC_0033_0036,24,69.3750,8,13.1774,2008-12-13,2009-11-05,64.2231,39,10.8110,2023-01-21,2023-12-23,-5.1519,-0.3657,2009,2023,2009-05-30,2023-07-01,False,True,14.0862,182.6250
usa_NC_0033_0037,24,70.7375,8,16.6059,2008-12-13,2009-11-05,65.2718,39,9.1646,2023-01-21,2023-12-23,-5.4657,-0.3880,2009,2023,2009-05-30,2023-07-01,False,True,14.0862,182.6250
usa_NC_0033_0038,24,70.8750,8,18.0647,2008-12-13,2009-11-05,64.9846,39,10.3770,2023-01-21,2023-12-23,-5.8904,-0.4182,2009,2023,2009-05-30,2023-07-01,False,True,14.0862,182.6250
usa_NC_0033_0039,24,57.8000,8,17.1812,2008-12-13,2009-11-05,53.7077,39,12.0170,2023-01-21,2023-12-23,-4.0923,-0.2905,2009,2023,2009-05-30,2023-07-01,False,True,14.0862,182.6250
usa_NC_0033_0040,24,59.7750,8,15.4797,2008-12-13,2009-11-05,55.3436,39,9.8355,2023-01-21,2023-12-23,-4.4314,-0.3146,2009,2023,2009-05-30,2023-07-01,False,True,14.0862,182.6250
usa_NC_0033_0041,24,57.9333,9,19.1361,2008-12-13,2009-11-05,49.6077,39,8.8668,2023-01-21,2023-12-23,-8.3256,-0.5910,2009,2023,2009-05-30,2023-07-01,False,True,14.0862,182.6250
usa_NC_0033_0042,24,70.7778,9,18.3505,2008-12-13,2009-11-05,61.7231,39,10.2740,2023-01-21,2023-12-23,-9.0547,-0.6428,2009,2023,2009-05-30,2023-07-01,False,True,14.0862,182.6250
usa_NC_0033_0043,25,62.3143,7,22.8228,2009-02-06,2009-11-05,54.9949,39,10.7272,2023-01-21,2023-12-23,-7.3194,-0.5196,2009,2023,2009-05-30,2023-07-01,False,True,14.0862,182.6250
usa_NC_0033_0044,25,73.8889,9,17.0938,2008-12-04,2009-11-05,63.9231,39,11.3077,2023-01-21,2023-12-23,-9.9658,-0.7075,2009,2023,2009-05-30,2023-07-01,False,True,14.0862,182.6250
usa_NC_0033_0045,25,67.2667,9,17.7754,2008-12-04,2009-11-05,56.1150,40,12.5908,2023-01-21,2023-12-23,-11.1517,-0.7917,2009,2023,2009-05-30,2023-07-01,False,True,14.0862,182.6250
usa_NC_0033_0046,25,68.2400,10,19.0927,2008-12-04,2009-11-05,58.9825,40,11.1650,2023-01-21,2023-12-23,-9.2575,-0.6572,2009,2023,2009-05-30,2023-07-01,False,True,14.0862,182.6250
usa_NC_0033_0047,25,74.7667,9,13.3109,2008-12-04,2009-10-20,55.8385,39,10.4349,2023-01-21,2023-12-23,-18.9282,-1.3437,2009,2023,2009-05-30,2023-07-01,False,True,14.0862,182.6250
usa_NC_0033_0048,25,74.1750,8,9.3936,2008-12-04,2009-10-20,53.0538,39,9.5044,2023-01-21,2023-12-23,-21.1212,-1.4994,2009,2023,2009-05-30,2023-07-01,False,True,14.0862,182.6250
usa_NC_0033_0049,25,75.4125,8,9.2054,2008-12-04,2009-10-20,52.4179,39,10.0385,2023-01-21,2023-12-23,-22.9946,-1.6324,2009,2023,2009-05-30,2023-07-01,False,True,14.0862,182.6250
usa_NC_0033_0050,25,86.7200,10,11.2800,2008-12-04,2009-10-20,55.8718,39,10.1033,2023-01-21,2023-12-23,-30.8482,-2.1900,2009,2023,2009-05-30,2023-07-01,False,True,14.0862,182.6250
usa_NC_0033_0051,25,81.5600,10,12.3507,2008-12-04,2009-10-20,50.1923,39,8.2135,2023-01-21,2023-12-23,-31.3677,-2.2268,2009,2023,2009-05-30,2023-07-01,False,True,14.0862,182.6250
usa_NC_0033_0052,25,79.9667,9,13.8637,2008-12-04,2009-10-20,51.0256,39,10.2402,2023-01-21,2023-12-23,-28.9410,-2.0546,2009,2023,2009-05-30,2023-07-01,False,True,14.0862,182.6250
usa_NC_0033_0053,26,75.2778,9,12.2540,2008-12-04,2009-08-17,46.2051,39,9.1505,2023-01-21,2023-12-23,-29.0726,-2.0639,2009,2023,2009-05-30,2023-07-01,False,True,14.0862,182.6250
usa_NC_0033_0054,26,70.4571,7,7.2002,2008-12-13,2009-08-17,45.4692,39,9.2470,2023-01-21,2023-12-23,-24.9879,-1.7739,2009,2023,2009-05-30,2023-07-01,False,True,14.0862,182.6250
usa_NC_0033_0055,26,54.1750,8,16.5603,2008-12-13,2009-11-05,40.1026,39,11.2082,2023-01-21,2023-12-23,-14.0724,-0.9990,2009,2023,2009-05-30,2023-07-01,False,True,14.0862,182.6250
usa_NC_0033_0056,26,51.3875,8,15.5545,2008-12-13,2009-11-05,41.1590,39,9.4843,2023-01-21,2023-12-23,-10.2285,-0.7261,2009,2023,2009-05-30,2023-07-01,False,True,14.0862,182.6250
