EPR_1978_1987,EPR_1987_1997,EPR_1997_2009,EPR_2009_2019,EPR_1978_1997,EPR_1997_2019,EPR_1978_2019,Domain
7.9625177777876575,-0.3066160000115269,-2.103298333317328,3.3045859999942877,3.6103421052617706,0.3548309090970427,1.8634824390270386,66.0
4.900426666685659,-2.268542000016905,2.4028083333444785,1.0992179999686869,1.1272852631579935,1.8102672727191185,1.4937634146298167,67.0
2.816484444462963,0.39364799996606054,3.960414999989234,-0.41157599998521616,1.5413073684119616,1.9731463636372113,1.7730258536547787,68.0
0.3466088888972485,4.261704000009923,1.688645000010767,-3.073686000014459,2.4071852631670767,-0.4760509090916085,0.860082926833148,69.0
1.2645133333500478,3.4808999999985097,-1.3438183333588767,0.13911000002291077,2.4310326315860804,-0.6697600000035189,0.7671926829282467,70.0
0.497215555568174,1.0651139999902806,-0.7043266666577817,-0.2889960000128212,0.7961094736850722,-0.5155400000009814,0.09229756097548245,71.0
-2.115186666675264,-1.6310099999990872,0.6612266666575958,0.7661900000088007,-1.860356842108855,0.7089372727263253,-0.48171121951436807,72.0
-1.2830688888853932,-1.3385979999776372,-0.3036216666786155,0.6090740000118922,-1.3122947368286795,0.11123999999888798,-0.5484468292626677,73.0
-3.321058333332385,2.282683999985461,0.7256983333422415,-1.3684719999879553,-0.43879605263417054,-0.2261972727169388,-0.32487378048493726,74.0
-7.2566583333278345,4.819525999985653,0.4551833333272725,-4.090289999990491,-0.8477434210577234,-1.610940909089893,-1.2621493902424457,75.0
-4.04621555552586,4.80235999999803,-2.8933550000190773,-1.3713079999969477,0.6109294736972396,-2.201515454554473,-0.898187317071972,76.0
3.8310066666674016,-3.3988580000225967,-3.132949999982763,-3.1919720000215013,0.02581473683056079,-3.1597781818185533,-1.6835278048835978,77.0
4.279711111135672,-5.822626000008317,-3.3902499999967595,-3.6906225000042125,-1.0373084210453751,-3.565555454545058,-2.393928780484229,78.0
-2.9385644444368,-1.9478160000254683,-3.7831333333151145,-2.7394079999800303,-2.4171178947466254,-3.3087127272537122,-2.8955346341406725,79.0
-0.8152755555567536,-1.3348259999998755,-5.4661966666724995,-1.7545079999975814,-1.0887231578952388,-3.779065454547536,-2.532321463415984,80.0
-1.6860622222018011,0.22710199998459757,-2.8606733333309875,-3.437637999987919,-0.6791336842089597,-3.122929999993229,-1.990439024385885,81.0
-0.4843133333216934,-3.026966000031689,-0.16074333330712612,-4.586522000021078,-1.822551578958533,-2.172460909086195,-2.0103078048806933,82.0
0.9238416666372081,-5.230817500012916,-2.123296666658537,-3.4637859999958707,-1.993861052648792,-2.732609999993689,-2.3902629268338584,83.0
2.365217777756819,-3.7277959999815,-3.3339483333450595,-2.5502179999824057,-0.8416315789475591,-2.977707272725671,-1.9878185365845948,84.0
-1.5839422222226858,-1.6297279999952299,-2.9103116666762463,-2.2038119999656915,-1.6080399999977089,-2.589175454535085,-2.1345029268226425,85.0
-0.9799911111179528,-0.05959400002029722,-2.458704999987572,-2.0673299999907613,-0.49557157896129195,-2.2808072727162942,-1.4535029268298298,86.0
0.8398044444426483,-1.232927999983067,-1.8530208333577416,-1.2178449999773646,-0.2511073684129913,-1.6072700000024063,-0.9788043902414578,87.0
1.9446133333349078,-0.49436000002662694,-1.9823199999955556,0.42436200003957303,0.6609431578814684,-0.8883736363432242,-0.17039756097080566,88.0
0.43608444442636224,-0.8524059999745986,-2.1898166667039356,2.685748000013391,-0.24206842104782766,0.02634909089484939,-0.09803951220053754,89.0
-0.6609711111225504,0.0770339999906537,-0.6066899999985935,1.3682420000073034,-0.2725473684313903,0.29100636364045057,0.029847317070573077,90.0
