domain_number,unit_id,transect_id,direction,ref_window,ref_lrr_m_yr,ref_unc_m_yr,ref_n_obs,marked_window,lrr_marked_m_yr,unc_marked_m_yr,diff_marked_m_yr,marked_in_ci,marked_in_abs,marked_in_rel,marked_in_ci3x,marked_in_abs50,marked_in_abs100,marked_in_overlap,first_entry_ci,stable_entry_ci,years_needed_ci,first_entry_abs,stable_entry_abs,years_needed_abs,first_entry_rel,stable_entry_rel,years_needed_rel,first_entry_ci3x,stable_entry_ci3x,years_needed_ci3x,first_entry_abs50,stable_entry_abs50,years_needed_abs50,first_entry_abs100,stable_entry_abs100,years_needed_abs100,first_entry_overlap,stable_entry_overlap,years_needed_overlap
23,usa_NC_0033_0032,usa_NC_0033_0032,forward,1996_2020,-3.5944,0.1913,450,1996_2010,-2.1161,0.3998,1.4783,False,False,False,False,False,False,False,2018,2018,23,2018,2018,23,2016,2016,21,2016,2016,21,2017,2017,22,2015,2015,20,2017,2017,22
24,usa_NC_0033_0033,usa_NC_0033_0033,forward,1996_2020,-3.6889,0.1909,453,1996_2010,-2.3233,0.433,1.3656,False,False,False,False,False,False,False,2018,2018,23,2017,2017,22,2016,2016,21,2016,2016,21,2016,2016,21,2015,2015,20,2016,2016,21
24,usa_NC_0033_0034,usa_NC_0033_0034,forward,1996_2020,-3.7587,0.1931,449,1996_2010,-2.597,0.4665,1.1617,False,False,False,False,False,False,False,2017,2017,22,2017,2017,22,2015,2015,20,2016,2016,21,2016,2016,21,2011,2011,16,2016,2016,21
24,usa_NC_0033_0035,usa_NC_0033_0035,forward,1996_2020,-3.842,0.1922,449,1996_2010,-2.6982,0.4787,1.1438,False,False,False,False,False,False,False,2017,2017,22,2017,2017,22,2013,2013,18,2016,2016,21,2016,2016,21,2011,2011,16,2016,2016,21
24,usa_NC_0033_0036,usa_NC_0033_0036,forward,1996_2020,-3.8566,0.1958,440,1996_2010,-2.6449,0.4781,1.2117,False,False,False,False,False,False,False,2017,2017,22,2017,2017,22,2013,2013,18,2015,2015,20,2016,2016,21,2011,2011,16,2016,2016,21
24,usa_NC_0033_0037,usa_NC_0033_0037,forward,1996_2020,-3.9554,0.1944,432,1996_2010,-2.6813,0.4938,1.2741,False,False,False,False,False,False,False,2018,2018,23,2017,2017,22,2011,2011,16,2014,2014,19,2016,2016,21,2011,2011,16,2016,2016,21
24,usa_NC_0033_0038,usa_NC_0033_0038,forward,1996_2020,-3.9144,0.2043,426,1996_2010,-2.7985,0.5072,1.1159,False,False,False,False,False,False,False,2017,2017,22,2017,2017,22,2011,2011,16,2011,2013,18,2015,2015,20,2011,2011,16,2011,2013,18
24,usa_NC_0033_0039,usa_NC_0033_0039,forward,1996_2020,-3.8478,0.2021,424,1996_2010,-2.8758,0.5106,0.972,False,False,False,False,False,True,False,2017,2017,22,2016,2016,21,2011,2011,16,2011,2011,16,2014,2014,19,2010,2010,15,2011,2011,16
24,usa_NC_0033_0040,usa_NC_0033_0040,forward,1996_2020,-3.8637,0.1929,428,1996_2010,-2.9037,0.483,0.96,False,False,False,False,False,True,False,2017,2017,22,2016,2016,21,2011,2011,16,2014,2014,19,2014,2014,19,2010,2010,15,2014,2014,19
24,usa_NC_0033_0041,usa_NC_0033_0041,forward,1996_2020,-3.8116,0.1927,434,1996_2010,-2.9691,0.4822,0.8425,False,False,False,False,False,True,False,2016,2016,21,2015,2015,20,2011,2011,16,2011,2011,16,2013,2013,18,2010,2010,15,2011,2011,16
24,usa_NC_0033_0042,usa_NC_0033_0042,forward,1996_2020,-3.7274,0.1906,439,1996_2010,-2.9961,0.4681,0.7313,False,False,True,False,False,True,False,2014,2014,19,2014,2014,19,2010,2010,15,2011,2011,16,2011,2011,16,2010,2010,15,2011,2011,16
25,usa_NC_0033_0043,usa_NC_0033_0043,forward,1996_2020,-3.6787,0.1898,428,1996_2010,-3.1667,0.4794,0.512,False,False,True,True,False,True,True,2013,2013,18,2013,2013,18,2010,2010,15,2010,2010,15,2011,2011,16,2010,2010,15,2010,2010,15
25,usa_NC_0033_0044,usa_NC_0033_0044,forward,1996_2020,-3.6602,0.1899,433,1996_2010,-3.3278,0.4474,0.3324,False,False,True,True,True,True,True,2011,2013,18,2011,2011,16,2010,2010,15,2010,2010,15,2010,2010,15,2010,2010,15,2010,2010,15
25,usa_NC_0033_0045,usa_NC_0033_0045,forward,1996_2020,-3.7448,0.1985,442,1996_2010,-3.3799,0.4665,0.3649,False,False,True,True,True,True,True,2011,2011,16,2011,2011,16,2010,2010,15,2010,2010,15,2010,2010,15,2010,2010,15,2010,2010,15
25,usa_NC_0033_0046,usa_NC_0033_0046,forward,1996_2020,-3.7985,0.2024,445,1996_2010,-3.4699,0.4807,0.3286,False,False,True,True,True,True,True,2011,2011,16,2011,2011,16,2010,2010,15,2010,2010,15,2010,2010,15,2010,2010,15,2010,2010,15
25,usa_NC_0033_0047,usa_NC_0033_0047,forward,1996_2020,-3.8653,0.1963,448,1996_2010,-3.3502,0.4671,0.5151,False,False,True,True,False,True,True,2013,2013,18,2011,2011,16,2010,2010,15,2010,2010,15,2011,2011,16,2010,2010,15,2010,2010,15
25,usa_NC_0033_0048,usa_NC_0033_0048,forward,1996_2020,-3.8905,0.1992,452,1996_2010,-3.3004,0.4815,0.5901,False,False,True,True,False,True,True,2013,2013,18,2012,2012,17,2010,2010,15,2010,2010,15,2011,2011,16,2010,2010,15,2010,2010,15
25,usa_NC_0033_0049,usa_NC_0033_0049,forward,1996_2020,-3.8483,0.2002,450,1996_2010,-3.1989,0.488,0.6494,False,False,True,False,False,True,True,2013,2013,18,2012,2012,17,2010,2010,15,2011,2011,16,2011,2011,16,2010,2010,15,2010,2010,15
25,usa_NC_0033_0050,usa_NC_0033_0050,forward,1996_2020,-3.7867,0.2037,451,1996_2010,-3.076,0.4795,0.7107,False,False,True,False,False,True,False,2012,2012,17,2012,2012,17,2010,2010,15,2011,2011,16,2011,2011,16,2010,2010,15,2011,2011,16
25,usa_NC_0033_0051,usa_NC_0033_0051,forward,1996_2020,-3.635,0.208,454,1996_2010,-2.807,0.4903,0.828,False,False,False,False,False,True,False,2013,2016,21,2013,2013,18,2011,2011,16,2011,2011,16,2011,2011,16,2010,2010,15,2011,2011,16
25,usa_NC_0033_0052,usa_NC_0033_0052,forward,1996_2020,-3.5545,0.2027,446,1996_2010,-2.8119,0.4927,0.7426,False,False,False,False,False,True,False,2013,2017,22,2013,2016,21,2011,2011,16,2011,2011,16,2011,2011,16,2010,2010,15,2011,2011,16
26,usa_NC_0033_0053,usa_NC_0033_0053,forward,1996_2020,-3.4474,0.1987,449,1996_2010,-2.6768,0.4903,0.7706,False,False,False,False,False,True,False,2013,2016,21,2013,2016,21,2011,2011,16,2011,2011,16,2011,2011,16,2010,2010,15,2011,2011,16
26,usa_NC_0033_0054,usa_NC_0033_0054,forward,1996_2020,-3.3062,0.1973,451,1996_2010,-2.5401,0.4944,0.7661,False,False,False,False,False,True,False,2013,2016,21,2013,2016,21,2011,2011,16,2011,2011,16,2011,2011,16,2010,2010,15,2011,2011,16
26,usa_NC_0033_0055,usa_NC_0033_0055,forward,1996_2020,-3.1306,0.1989,440,1996_2010,-2.428,0.5152,0.7026,False,False,False,False,False,True,True,2013,2016,21,2013,2013,18,2011,2011,16,2011,2011,16,2011,2011,16,2005,2010,15,2005,2010,15
26,usa_NC_0033_0056,usa_NC_0033_0056,forward,1996_2020,-2.9672,0.2007,437,1996_2010,-2.5079,0.5201,0.4593,False,False,True,True,True,True,True,2011,2013,18,2011,2011,16,2005,2010,15,2005,2010,15,2005,2010,15,2005,2010,15,2005,2010,15
26,usa_NC_0033_0057,usa_NC_0033_0057,forward,1996_2020,-2.772,0.2047,432,1996_2010,-2.4873,0.534,0.2847,False,False,True,True,True,True,True,2016,2016,21,2011,2016,21,2010,2010,15,2010,2010,15,2010,2010,15,2005,2008,13,2005,2010,15
26,usa_NC_0033_0058,usa_NC_0033_0058,forward,1996_2020,-2.5336,0.2003,422,1996_2010,-2.0292,0.5157,0.5044,False,False,True,True,False,True,True,2018,2018,23,2016,2016,21,2010,2013,18,2010,2010,15,2011,2013,18,2010,2010,15,2010,2010,15
26,usa_NC_0033_0059,usa_NC_0033_0059,forward,1996_2020,-2.2945,0.2103,425,1996_2010,-1.7323,0.5363,0.5622,False,False,False,True,False,True,True,2018,2018,23,2018,2018,23,2016,2016,21,2010,2013,18,2016,2016,21,2009,2009,14,2010,2016,21
26,usa_NC_0033_0060,usa_NC_0033_0060,forward,1996_2020,-2.1204,0.2099,426,1996_2010,-1.5901,0.5187,0.5303,False,False,False,True,False,True,True,2018,2018,23,2017,2017,22,2016,2016,21,2010,2015,20,2016,2016,21,2008,2008,13,2008,2016,21
26,usa_NC_0033_0061,usa_NC_0033_0061,forward,1996_2020,-1.7296,0.2006,432,1996_2010,-0.8995,0.483,0.8301,False,False,False,False,False,True,False,2017,2017,22,2017,2017,22,2017,2017,22,2016,2016,21,2016,2016,21,2008,2013,18,2016,2016,21
26,usa_NC_0033_0062,usa_NC_0033_0062,forward,1996_2020,-1.4442,0.1972,431,1996_2010,-0.4217,0.4818,1.0225,False,False,False,False,False,False,False,2017,2017,22,2017,2017,22,2017,2017,22,2016,2016,21,2016,2016,21,2008,2015,20,2016,2016,21
27,usa_NC_0033_0064,usa_NC_0033_0064,forward,1996_2020,-1.0153,0.2048,442,1996_2010,0.5074,0.4141,1.5227,False,False,False,False,False,False,False,2017,2017,22,2017,2017,22,2017,2017,22,2016,2016,21,2017,2017,22,2016,2016,21,2017,2017,22
27,usa_NC_0033_0065,usa_NC_0033_0065,forward,1996_2020,-0.9054,0.2145,448,1996_2010,0.9584,0.4267,1.8638,False,False,False,False,False,False,False,2017,2017,22,2017,2017,22,2017,2017,22,2016,2016,21,2017,2017,22,2016,2016,21,2017,2017,22
27,usa_NC_0033_0066,usa_NC_0033_0066,forward,1996_2020,-0.671,0.2305,445,1996_2010,1.5789,0.4439,2.2499,False,False,False,False,False,False,False,2017,2017,22,2017,2017,22,2017,2017,22,2016,2016,21,2017,2017,22,2016,2016,21,2017,2017,22
27,usa_NC_0033_0067,usa_NC_0033_0067,forward,1996_2020,-0.4912,0.2329,451,1996_2010,2.0278,0.4317,2.519,False,False,False,False,False,False,False,2017,2017,22,2017,2017,22,2019,2019,24,2016,2016,21,2017,2017,22,2016,2016,21,2017,2017,22
27,usa_NC_0033_0068,usa_NC_0033_0068,forward,1996_2020,-0.2734,0.2328,447,1996_2010,2.3763,0.4275,2.6497,False,False,False,False,False,False,False,2017,2017,22,2017,2017,22,2020,2020,25,2016,2016,21,2017,2017,22,2016,2016,21,2001,2016,21
27,usa_NC_0033_0069,usa_NC_0033_0069,forward,1996_2020,-0.1139,0.235,445,1996_2010,2.5257,0.4417,2.6396,False,False,False,False,False,False,False,2017,2017,22,2017,2017,22,2020,2020,25,2016,2016,21,2016,2016,21,2016,2016,21,2001,2016,21
27,usa_NC_0033_0070,usa_NC_0033_0070,forward,1996_2020,0.0605,0.2359,451,1996_2010,2.7377,0.4611,2.6772,False,False,False,False,False,False,False,2017,2017,22,2017,2017,22,2020,2020,25,2016,2016,21,2016,2016,21,2002,2015,20,2001,2016,21
27,usa_NC_0033_0071,usa_NC_0033_0071,forward,1996_2020,0.2887,0.2308,445,1996_2010,2.7386,0.4732,2.4499,False,False,False,False,False,False,False,2002,2017,22,2002,2017,22,2020,2020,25,2001,2016,21,2001,2016,21,2001,2015,20,2000,2016,21
27,usa_NC_0033_0072,usa_NC_0033_0072,forward,1996_2020,0.5934,0.223,443,1996_2010,2.8087,0.4608,2.2153,False,False,False,False,False,False,False,2002,2017,22,2002,2017,22,2019,2019,24,2002,2016,21,2002,2016,21,2001,2015,20,2001,2016,21
27,usa_NC_0033_0073,usa_NC_0033_0073,forward,1996_2020,0.8687,0.2202,456,1996_2010,2.8717,0.462,2.003,False,False,False,False,False,False,False,2017,2017,22,2016,2016,21,2017,2017,22,2002,2015,20,2016,2016,21,2002,2015,20,2002,2016,21
28,usa_NC_0033_0074,usa_NC_0033_0074,forward,1996_2020,1.0781,0.2168,445,1996_2010,2.6523,0.4604,1.5742,False,False,False,False,False,False,False,2016,2016,21,2016,2016,21,2016,2016,21,2002,2015,20,2015,2015,20,2002,2014,19,2002,2015,20
28,usa_NC_0033_0075,usa_NC_0033_0075,forward,1996_2020,1.1512,0.221,441,1996_2010,2.6307,0.4508,1.4795,False,False,False,False,False,False,False,2016,2016,21,2016,2016,21,2016,2016,21,2015,2015,20,2015,2015,20,2002,2014,19,2002,2015,20
28,usa_NC_0033_0076,usa_NC_0033_0076,forward,1996_2020,1.2303,0.2222,433,1996_2010,2.5962,0.4287,1.3659,False,False,False,False,False,False,False,2016,2019,24,2016,2019,24,2016,2019,24,2015,2015,20,2015,2015,20,2014,2014,19,2015,2015,20
28,usa_NC_0033_0077,usa_NC_0033_0077,forward,1996_2020,1.2618,0.2277,429,1996_2010,2.6961,0.4294,1.4343,False,False,False,False,False,False,False,2016,2019,24,2016,2019,24,2016,2019,24,2015,2015,20,2015,2015,20,2008,2014,19,2015,2015,20
28,usa_NC_0033_0078,usa_NC_0033_0078,forward,1996_2020,1.4266,0.228,431,1996_2010,2.9463,0.4257,1.5197,False,False,False,False,False,False,False,2015,2019,24,2015,2019,24,2015,2019,24,2014,2014,19,2015,2015,20,2014,2014,19,2015,2015,20
28,usa_NC_0033_0079,usa_NC_0033_0079,forward,1996_2020,1.507,0.2327,438,1996_2010,3.1356,0.4447,1.6286,False,False,False,False,False,False,False,2015,2019,24,2015,2019,24,2015,2019,24,2014,2014,19,2015,2015,20,2014,2014,19,2015,2015,20
28,usa_NC_0033_0080,usa_NC_0033_0080,forward,1996_2020,1.6657,0.2333,435,1996_2010,3.3412,0.4487,1.6755,False,False,False,False,False,False,False,2015,2019,24,2015,2019,24,2015,2019,24,2014,2014,19,2014,2014,19,2013,2013,18,2014,2014,19
28,usa_NC_0033_0081,usa_NC_0033_0081,forward,1996_2020,1.6954,0.2407,441,1996_2010,3.5914,0.4564,1.896,False,False,False,False,False,False,False,2015,2019,24,2015,2019,24,2014,2014,19,2014,2014,19,2014,2014,19,2013,2013,18,2014,2014,19
28,usa_NC_0033_0082,usa_NC_0033_0082,forward,1996_2020,1.7626,0.2399,442,1996_2010,3.6113,0.4585,1.8487,False,False,False,False,False,False,False,2014,2019,24,2014,2019,24,2014,2014,19,2013,2013,18,2014,2014,19,2013,2013,18,2014,2014,19
28,usa_NC_0033_0083,usa_NC_0033_0083,forward,1996_2020,1.9675,0.2336,450,1996_2010,3.7187,0.4291,1.7512,False,False,False,False,False,False,False,2014,2019,24,2014,2019,24,2014,2014,19,2013,2013,18,2014,2014,19,2013,2013,18,2000,2013,18
29,usa_NC_0033_0084,usa_NC_0033_0084,forward,1996_2020,2.0403,0.2368,452,1996_2010,3.8006,0.4305,1.7603,False,False,False,False,False,False,False,2014,2019,24,2014,2019,24,2014,2014,19,2013,2013,18,2014,2014,19,2013,2013,18,2000,2013,18
29,usa_NC_0033_0085,usa_NC_0033_0085,forward,1996_2020,2.0364,0.2398,455,1996_2010,4.0279,0.4493,1.9915,False,False,False,False,False,False,False,2014,2019,24,2014,2019,24,2014,2014,19,2014,2014,19,2014,2014,19,2013,2013,18,2014,2014,19
29,usa_NC_0033_0086,usa_NC_0033_0086,forward,1996_2020,2.1173,0.2374,460,1996_2010,3.9012,0.4635,1.7839,False,False,False,False,False,False,False,2014,2019,24,2014,2019,24,2014,2014,19,2013,2013,18,2014,2014,19,2013,2013,18,2014,2014,19
29,usa_NC_0033_0087,usa_NC_0033_0087,forward,1996_2020,2.0947,0.2348,454,1996_2010,3.7101,0.4808,1.6154,False,False,False,False,False,False,False,2014,2019,24,2014,2019,24,2014,2014,19,2013,2013,18,2014,2014,19,2013,2013,18,2013,2013,18
29,usa_NC_0033_0088,usa_NC_0033_0088,forward,1996_2020,2.1104,0.2276,458,1996_2010,3.4751,0.4886,1.3647,False,False,False,False,False,False,False,2013,2017,22,2013,2017,22,2013,2013,18,2013,2013,18,2013,2013,18,2012,2012,17,2013,2013,18
29,usa_NC_0033_0089,usa_NC_0033_0089,forward,1996_2020,2.1535,0.2262,452,1996_2010,3.1727,0.5011,1.0192,False,False,False,False,False,False,False,2013,2017,22,2013,2017,22,2013,2016,21,2012,2012,17,2013,2015,20,2011,2011,16,2012,2012,17
29,usa_NC_0033_0090,usa_NC_0033_0090,forward,1996_2020,2.2496,0.2167,457,1996_2010,2.7962,0.4809,0.5466,False,False,False,True,False,True,True,2017,2017,22,2012,2017,22,2011,2016,21,2010,2015,20,2011,2016,21,2009,2009,14,2010,2016,21
29,usa_NC_0033_0091,usa_NC_0033_0091,forward,1996_2020,2.2877,0.2157,451,1996_2010,2.5195,0.5086,0.2318,False,True,True,True,True,True,True,2011,2017,22,2010,2017,22,2010,2016,21,2010,2015,20,2010,2016,21,2008,2008,13,2009,2016,21
29,usa_NC_0033_0092,usa_NC_0033_0092,forward,1996_2020,2.2886,0.2084,456,1996_2010,2.1922,0.4792,-0.0964,True,True,True,True,True,True,True,2010,2017,22,2010,2017,22,2009,2016,21,2008,2016,21,2009,2016,21,2008,2008,13,2000,2016,21
29,usa_NC_0033_0093,usa_NC_0033_0093,forward,1996_2020,2.3384,0.2078,455,1996_2010,1.9851,0.4833,-0.3533,False,False,True,True,True,True,True,2009,2017,22,2008,2017,22,2008,2016,21,2008,2016,21,2008,2016,21,2008,2015,20,2000,2016,21
30,usa_NC_0033_0094,usa_NC_0033_0094,forward,1996_2020,2.3344,0.2088,442,1996_2010,1.8528,0.4743,-0.4816,False,False,False,True,True,True,True,2008,2017,22,2008,2017,22,2008,2016,21,2008,2016,21,2008,2016,21,2007,2015,20,2000,2016,21
30,usa_NC_0033_0095,usa_NC_0033_0095,forward,1996_2020,2.3511,0.2064,438,1996_2010,1.637,0.4641,-0.7141,False,False,False,False,False,True,False,2017,2017,22,2007,2017,22,2006,2016,21,2006,2016,21,2006,2016,21,2000,2015,20,2000,2016,21
30,usa_NC_0033_0096,usa_NC_0033_0096,forward,1996_2020,2.4323,0.2113,436,1996_2010,1.5556,0.4741,-0.8767,False,False,False,False,False,True,False,2006,2017,22,2005,2017,22,2005,2016,21,2005,2016,21,2005,2016,21,2005,2015,20,2000,2016,21
30,usa_NC_0033_0097,usa_NC_0033_0097,forward,1996_2020,2.5039,0.2071,430,1996_2010,1.4567,0.4498,-1.0472,False,False,False,False,False,False,False,2017,2017,22,2017,2017,22,2001,2016,21,2001,2016,21,2001,2016,21,2001,2015,20,2000,2016,21
30,usa_NC_0033_0098,usa_NC_0033_0098,forward,1996_2020,2.6118,0.2022,432,1996_2010,1.5229,0.4627,-1.0889,False,False,False,False,False,False,False,2003,2017,22,2003,2017,22,2001,2016,21,2001,2015,20,2001,2016,21,2000,2014,19,2000,2016,21
30,usa_NC_0033_0099,usa_NC_0033_0099,forward,1996_2020,2.6743,0.2016,434,1996_2010,1.4296,0.4461,-1.2447,False,False,False,False,False,False,False,2004,2017,22,2004,2016,21,2000,2015,20,2000,2015,20,2000,2016,21,2000,2014,19,2000,2016,21
30,usa_NC_0033_0100,usa_NC_0033_0100,forward,1996_2020,2.8171,0.2007,437,1996_2010,1.3388,0.447,-1.4783,False,False,False,False,False,False,False,2017,2017,22,2017,2017,22,2000,2015,20,2000,2015,20,2000,2016,21,2000,2014,19,2000,2016,21
30,usa_NC_0033_0101,usa_NC_0033_0101,forward,1996_2020,2.9082,0.2021,436,1996_2010,1.417,0.4469,-1.4912,False,False,False,False,False,False,False,2016,2016,21,2016,2016,21,2004,2015,20,2004,2015,20,2015,2015,20,2004,2014,19,2000,2015,20
30,usa_NC_0033_0102,usa_NC_0033_0102,forward,1996_2020,3.01,0.197,443,1996_2010,1.8421,0.4422,-1.1679,False,False,False,False,False,False,False,2016,2016,21,2015,2015,20,2014,2014,19,2014,2014,19,2014,2014,19,2004,2013,18,2000,2014,19
30,usa_NC_0033_0103,usa_NC_0033_0103,forward,1996_2020,3.0667,0.2021,446,1996_2010,1.7077,0.4491,-1.359,False,False,False,False,False,False,False,2015,2015,20,2015,2015,20,2014,2014,19,2014,2014,19,2014,2014,19,2013,2013,18,2014,2014,19
31,usa_NC_0033_0104,usa_NC_0033_0104,forward,1996_2020,2.9873,0.2018,463,1996_2010,1.803,0.4474,-1.1843,False,False,False,False,False,False,False,2015,2015,20,2014,2014,19,2014,2014,19,2013,2013,18,2014,2014,19,2013,2013,18,2014,2014,19
31,usa_NC_0033_0105,usa_NC_0033_0105,forward,1996_2020,2.9557,0.2028,453,1996_2010,1.8796,0.4554,-1.0761,False,False,False,False,False,False,False,2014,2017,22,2014,2014,19,2013,2013,18,2013,2013,18,2013,2013,18,2012,2012,17,2013,2013,18
31,usa_NC_0033_0106,usa_NC_0033_0106,forward,1996_2020,2.875,0.2067,460,1996_2010,1.9143,0.4504,-0.9607,False,False,False,False,False,True,False,2014,2017,22,2014,2017,22,2013,2013,18,2013,2013,18,2013,2013,18,2010,2012,17,2013,2013,18
31,usa_NC_0033_0107,usa_NC_0033_0107,forward,1996_2020,2.7484,0.2115,462,1996_2010,1.9416,0.4574,-0.8068,False,False,False,False,False,True,False,2017,2017,22,2013,2017,22,2013,2013,18,2013,2013,18,2013,2013,18,2009,2009,14,2013,2013,18
31,usa_NC_0033_0108,usa_NC_0033_0108,forward,1996_2020,2.5939,0.2162,453,1996_2010,1.9937,0.4605,-0.6002,False,False,False,True,False,True,True,2013,2017,22,2013,2017,22,2012,2015,20,2009,2012,17,2013,2015,20,2008,2008,13,2009,2012,17
31,usa_NC_0033_0109,usa_NC_0033_0109,forward,1996_2020,2.438,0.2147,448,1996_2010,2.1196,0.4692,-0.3184,False,False,True,True,True,True,True,2012,2018,23,2009,2017,22,2009,2016,21,2008,2015,20,2009,2016,21,2008,2008,13,2008,2016,21
31,usa_NC_0033_0110,usa_NC_0033_0110,forward,1996_2020,2.2858,0.224,453,1996_2010,1.9905,0.4624,-0.2953,False,False,True,True,True,True,True,2012,2018,23,2012,2018,23,2009,2017,22,2008,2016,21,2009,2017,22,2008,2008,13,2008,2017,22
31,usa_NC_0033_0111,usa_NC_0033_0111,forward,1996_2020,2.1811,0.2301,445,1996_2010,2.1535,0.4588,-0.0276,True,True,True,True,True,True,True,2008,2018,23,2008,2018,23,2008,2017,22,2008,2016,21,2008,2017,22,2006,2015,20,2006,2017,22
31,usa_NC_0033_0112,usa_NC_0033_0112,forward,1996_2020,2.0306,0.2244,452,1996_2010,2.1044,0.4525,0.0738,True,True,True,True,True,True,True,2008,2018,23,2008,2018,23,2008,2017,22,2008,2016,21,2008,2017,22,2006,2015,20,2006,2017,22
31,usa_NC_0033_0113,usa_NC_0033_0113,forward,1996_2020,1.8389,0.2264,444,1996_2010,2.0116,0.4779,0.1727,True,True,True,True,True,True,True,2008,2018,23,2008,2018,23,2008,2017,22,2006,2016,21,2007,2017,22,2006,2015,20,2006,2017,22
31,usa_NC_0033_0114,usa_NC_0033_0114,forward,1996_2020,1.5482,0.2305,434,1996_2010,1.961,0.4557,0.4128,False,False,False,True,True,True,True,2006,2018,23,2006,2018,23,2006,2018,23,2006,2016,21,2006,2017,22,2006,2015,20,2006,2017,22
32,usa_NC_0033_0115,usa_NC_0033_0115,forward,1996_2020,1.3171,0.2293,431,1996_2010,1.9677,0.4438,0.6506,False,False,False,True,False,True,True,2006,2018,23,2006,2018,23,2006,2018,23,2006,2016,21,2006,2017,22,2003,2015,20,2001,2017,22
32,usa_NC_0033_0116,usa_NC_0033_0116,forward,1996_2020,1.1305,0.2223,431,1996_2010,1.9982,0.4387,0.8677,False,False,False,False,False,True,False,2003,2018,23,2003,2018,23,2003,2018,23,2002,2016,21,2002,2017,22,2001,2015,20,2001,2017,22
32,usa_NC_0033_0117,usa_NC_0033_0117,forward,1996_2020,0.964,0.2114,430,1996_2010,1.937,0.4266,0.973,False,False,False,False,False,True,False,2001,2018,23,2001,2017,22,2001,2018,23,2001,2016,21,2001,2016,21,2001,2015,20,2000,2017,22
32,usa_NC_0033_0118,usa_NC_0033_0118,forward,1996_2020,0.7677,0.2087,437,1996_2010,1.8939,0.439,1.1262,False,False,False,False,False,False,False,2005,2018,23,2005,2017,22,2005,2018,23,2001,2016,21,2001,2016,21,2001,2015,20,2000,2017,22
32,usa_NC_0033_0119,usa_NC_0033_0119,forward,1996_2020,0.5701,0.2159,439,1996_2010,1.8504,0.475,1.2803,False,False,False,False,False,False,False,2017,2017,22,2017,2017,22,2018,2018,23,2005,2016,21,2005,2016,21,2001,2015,20,2000,2016,21
32,usa_NC_0033_0120,usa_NC_0033_0120,forward,1996_2020,0.5365,0.2166,442,1996_2010,1.771,0.5054,1.2345,False,False,False,False,False,False,False,2017,2017,22,2017,2017,22,2017,2017,22,2005,2015,20,2016,2016,21,2004,2014,19,2000,2016,21
32,usa_NC_0033_0121,usa_NC_0033_0121,forward,1996_2020,0.5186,0.2227,440,1996_2010,2.0418,0.5116,1.5232,False,False,False,False,False,False,False,2017,2017,22,2017,2017,22,2017,2017,22,2015,2015,20,2016,2016,21,2006,2014,19,2000,2016,21
32,usa_NC_0033_0122,usa_NC_0033_0122,forward,1996_2020,0.5581,0.2314,446,1996_2010,2.2676,0.5171,1.7095,False,False,False,False,False,False,False,2017,2017,22,2017,2017,22,2017,2017,22,2015,2015,20,2016,2016,21,2006,2014,19,2000,2016,21
32,usa_NC_0033_0123,usa_NC_0033_0123,forward,1996_2020,0.5941,0.2271,443,1996_2010,2.1606,0.5068,1.5665,False,False,False,False,False,False,False,2001,2017,22,2001,2017,22,2017,2017,22,2001,2014,19,2001,2015,20,2001,2014,19,2000,2014,19
32,usa_NC_0033_0124,usa_NC_0033_0124,forward,1996_2020,0.5694,0.2207,451,1996_2010,2.0217,0.4969,1.4523,False,False,False,False,False,False,False,2004,2017,22,2004,2017,22,2004,2017,22,2004,2014,19,2004,2014,19,2001,2014,19,2001,2014,19
33,usa_NC_0033_0125,usa_NC_0033_0125,forward,1996_2020,0.673,0.2166,457,1996_2010,2.0719,0.4803,1.3989,False,False,False,False,False,False,False,2003,2017,22,2003,2015,20,2003,2017,22,2002,2014,19,2003,2014,19,2002,2013,18,2001,2014,19
33,usa_NC_0033_0126,usa_NC_0033_0126,forward,1996_2020,0.6926,0.2147,458,1996_2010,2.0739,0.4719,1.3813,False,False,False,False,False,False,False,2015,2015,20,2014,2014,19,2017,2017,22,2002,2014,19,2002,2014,19,2002,2013,18,2002,2014,19
33,usa_NC_0033_0127,usa_NC_0033_0127,forward,1996_2020,0.6892,0.2157,449,1996_2010,1.9806,0.4855,1.2914,False,False,False,False,False,False,False,2002,2014,19,2002,2014,19,2002,2014,19,2002,2013,18,2002,2014,19,2002,2013,18,2002,2013,18
33,usa_NC_0033_0128,usa_NC_0033_0128,forward,1996_2020,0.684,0.2144,447,1996_2010,1.9507,0.4841,1.2667,False,False,False,False,False,False,False,2002,2014,19,2002,2014,19,2006,2014,19,2002,2013,18,2002,2013,18,2002,2013,18,2002,2013,18
33,usa_NC_0033_0129,usa_NC_0033_0129,forward,1996_2020,0.7017,0.211,454,1996_2010,1.9783,0.4653,1.2766,False,False,False,False,False,False,False,2006,2014,19,2006,2014,19,2014,2014,19,2002,2013,18,2006,2013,18,2002,2012,17,2002,2013,18
33,usa_NC_0033_0130,usa_NC_0033_0130,forward,1996_2020,0.7473,0.2168,440,1996_2010,1.8817,0.4873,1.1344,False,False,False,False,False,False,False,2006,2013,18,2006,2013,18,2013,2013,18,2006,2013,18,2006,2013,18,2002,2011,16,2002,2013,18
