time,Rhigh,Rlow,period,duration
10,0.20681087429862863,0.13470295439643282,12.2890625,20
11,0.16869157713406796,0.13711251278273373,9.8515625,14
11,0.1678659778173785,0.13523540804877876,8.8984375,8
11,0.16437718378891844,0.13907836855109318,12.609375,18
11,0.23276540746379243,0.134411395584788,11.8984375,49
11,0.17389507661359657,0.13468281577704663,8.921875,12
11,0.23073771569460438,0.13496711211001244,11.5234375,46
11,0.17248470833624396,0.13623572037553072,14.4765625,22
11,0.22806974991553566,0.13519896788181648,10.765625,35
11,0.16108011493453947,0.13568968224139347,9.0703125,9
11,0.36292537524696944,0.13452834758367574,12.4609375,54
12,0.18659902080484056,0.1516233343242602,11.890625,10
12,0.20618163470873035,0.1422167482354431,11.0546875,30
12,0.2771460334980287,0.1368105319577979,13.140625,34
12,0.18652550613404567,0.13763694808716492,8.6875,9
12,0.3037173197599238,0.13403764453889377,12.2109375,40
12,0.18469172295812206,0.1362141566663667,11.2578125,10
12,0.17300503835589032,0.1349134912916182,7.9765625,15
13,0.1950003096163225,0.13453736030261995,11.6875,10
13,0.23889480560949514,0.13442210453125178,15.5859375,32
13,0.2331497171585204,0.136948240497138,11.8125,34
13,0.1687082199283822,0.134766275214733,11.3515625,15
13,0.16942601441788147,0.1344469868067232,12.9609375,20
13,0.24575573816977553,0.134644938476641,12.6953125,46
13,0.1724293235353882,0.13554749853161296,12.8828125,17
13,0.19954070934913753,0.1389138436305303,9.859375,26
13,0.17650088679258297,0.13588156404288992,16.3828125,22
13,0.2539817262319363,0.13571224676020158,10.84375,52
13,0.1769405545891079,0.13441696142881576,11.6328125,25
13,0.2173104993186381,0.13588754755863564,10.578125,33
13,0.16134178618641598,0.1369872137637828,10.5546875,8
14,0.1821607518811633,0.13406569695899825,14.234375,22
14,0.22823177632540342,0.13630110624897177,15.453125,26
14,0.17205355070460432,0.13627718146178885,11.3046875,13
14,0.22956526614872752,0.1362216567152111,14.390625,22
14,0.19237222666806914,0.14280996058438614,10.546875,19
14,0.2222058262671988,0.13512158826362847,10.3125,50
14,0.1891780713984254,0.1394597983275105,10.7578125,14
14,0.18092195422285448,0.13684133946116503,11.15625,14
14,0.2317318241284156,0.1369507033601743,10.1328125,30
14,0.18594145095205925,0.13410947399472223,17.03125,40
15,0.16927368488156963,0.13418943898409186,11.1640625,19
15,0.1785476790865214,0.134421064223555,8.453125,8
15,0.21215418145273462,0.13788175989572435,11.1796875,33
15,0.16220458160191703,0.13680406763800987,11.125,10
15,0.17313804004143524,0.13908653064780468,11.5625,11
15,0.15563269346997685,0.141377225856082,11.984375,8
15,0.20547760343652882,0.1340507248703021,10.1328125,41
15,0.1955083420130667,0.13447760025057157,11.7109375,60
15,0.20338392790658327,0.13411069110713775,9.90625,37
15,0.20612690731483752,0.1343482278539248,11.7265625,11
15,0.15408191769616497,0.13424821331473055,13.5234375,8
15,0.38320695314794795,0.13664315765567472,15.7421875,46
15,0.25662819053108704,0.13412897455067863,16.921875,69
15,0.17001262440739323,0.13618332011413875,10.75,14
15,0.14852412363055317,0.1344624591162459,8.1875,10
15,0.20925942443905354,0.13450777679204648,15.3125,28
15,0.21883036449118615,0.13413697096899696,13.0625,65
