domain_number,unit_id,transect_id,direction,ref_window,ref_lrr_m_yr,ref_unc_m_yr,ref_n_obs,marked_window,lrr_marked_m_yr,unc_marked_m_yr,diff_marked_m_yr,marked_in_ci,marked_in_abs,marked_in_rel,marked_in_ci3x,marked_in_abs50,marked_in_abs100,marked_in_overlap,first_entry_ci,stable_entry_ci,years_needed_ci,first_entry_abs,stable_entry_abs,years_needed_abs,first_entry_rel,stable_entry_rel,years_needed_rel,first_entry_ci3x,stable_entry_ci3x,years_needed_ci3x,first_entry_abs50,stable_entry_abs50,years_needed_abs50,first_entry_abs100,stable_entry_abs100,years_needed_abs100,first_entry_overlap,stable_entry_overlap,years_needed_overlap
23,usa_NC_0033_0030,usa_NC_0033_0030,backward,1996_2020,-3.3113,0.1964,446,2010_2020,-5.6296,0.6292,-2.3183,False,False,False,False,False,False,False,2015,1998,23,2015,1998,23,2016,2001,20,2016,2001,20,2016,2000,21,2016,2003,18,2016,2000,21
23,usa_NC_0033_0031,usa_NC_0033_0031,backward,1996_2020,-3.4643,0.1948,445,2010_2020,-5.4474,0.6301,-1.9831,False,False,False,False,False,False,False,1997,1997,24,1998,1998,23,2015,2001,20,2015,2000,21,2000,2000,21,2015,2003,18,2016,1999,22
23,usa_NC_0033_0032,usa_NC_0033_0032,backward,1996_2020,-3.5944,0.1913,450,2010_2020,-5.2425,0.6178,-1.6481,False,False,False,False,False,False,False,1997,1997,24,1998,1998,23,2015,2001,20,2000,2000,21,2000,2000,21,2015,2003,18,2015,1999,22
24,usa_NC_0033_0033,usa_NC_0033_0033,backward,1996_2020,-3.6889,0.1909,453,2010_2020,-4.7471,0.5861,-1.0582,False,False,False,False,False,False,False,1997,1997,24,1998,1998,23,2015,2001,20,2000,2000,21,1999,1999,22,2015,2005,16,2015,1999,22
24,usa_NC_0033_0034,usa_NC_0033_0034,backward,1996_2020,-3.7587,0.1931,449,2010_2020,-4.1964,0.5864,-0.4377,False,False,True,True,True,True,True,1996,1996,25,2009,1998,23,2010,2001,20,2010,2000,21,2010,1999,22,2015,2010,11,2015,1999,22
24,usa_NC_0033_0035,usa_NC_0033_0035,backward,1996_2020,-3.842,0.1922,449,2010_2020,-4.0653,0.5765,-0.2233,False,True,True,True,True,True,True,2009,1996,25,2010,1998,23,2015,2001,20,2015,2000,21,2015,1999,22,2015,2011,10,2015,1999,22
24,usa_NC_0033_0036,usa_NC_0033_0036,backward,1996_2020,-3.8566,0.1958,440,2010_2020,-4.032,0.6146,-0.1754,True,True,True,True,True,True,True,2015,1996,25,2015,1998,23,2015,2001,20,2015,2000,21,2015,1999,22,2015,2011,10,2016,1999,22
24,usa_NC_0033_0037,usa_NC_0033_0037,backward,1996_2020,-3.9554,0.1944,432,2010_2020,-3.9013,0.5962,0.0541,True,True,True,True,True,True,True,2010,1996,25,2010,1998,23,2016,2001,20,2016,2000,21,2010,1999,22,2016,2011,10,2016,1999,22
24,usa_NC_0033_0038,usa_NC_0033_0038,backward,1996_2020,-3.9144,0.2043,426,2010_2020,-3.7698,0.6617,0.1446,True,True,True,True,True,True,True,2010,1997,24,2010,1998,23,2015,2001,20,2015,2000,21,2011,1999,22,2016,2011,10,2016,1999,22
24,usa_NC_0033_0039,usa_NC_0033_0039,backward,1996_2020,-3.8478,0.2021,424,2010_2020,-3.5669,0.6453,0.2809,False,False,True,True,True,True,True,2015,1997,24,2015,1998,23,2015,2001,20,2015,2000,21,2015,1999,22,2015,2015,6,2016,1999,22
24,usa_NC_0033_0040,usa_NC_0033_0040,backward,1996_2020,-3.8637,0.1929,428,2010_2020,-3.8995,0.6268,-0.0358,True,True,True,True,True,True,True,2010,1997,24,2010,1998,23,2016,2011,10,2015,2000,21,2015,2000,21,2016,2016,5,2016,1999,22
24,usa_NC_0033_0041,usa_NC_0033_0041,backward,1996_2020,-3.8116,0.1927,434,2010_2020,-3.4108,0.631,0.4008,False,False,True,True,True,True,True,2015,1997,24,2015,1998,23,2016,2016,5,2016,2001,20,2015,2000,21,2016,2016,5,2016,1999,22
24,usa_NC_0033_0042,usa_NC_0033_0042,backward,1996_2020,-3.7274,0.1906,439,2010_2020,-3.1249,0.6687,0.6025,False,False,True,False,False,True,True,2015,1997,24,2015,1998,23,2016,2016,5,2016,2001,20,2015,2000,21,2016,2016,5,2016,1999,22
25,usa_NC_0033_0043,usa_NC_0033_0043,backward,1996_2020,-3.6787,0.1898,428,2010_2020,-2.9159,0.6628,0.7628,False,False,False,False,False,True,True,2012,1997,24,2012,1998,23,2016,2009,12,2016,2008,13,2014,2000,21,2016,2016,5,2016,1999,22
25,usa_NC_0033_0044,usa_NC_0033_0044,backward,1996_2020,-3.6602,0.1899,433,2010_2020,-2.5681,0.6579,1.0921,False,False,False,False,False,False,False,2016,1997,24,2016,1998,23,2016,2008,13,2016,2008,13,2016,2001,20,2016,2009,12,2016,1999,22
25,usa_NC_0033_0045,usa_NC_0033_0045,backward,1996_2020,-3.7448,0.1985,442,2010_2020,-2.41,0.6653,1.3348,False,False,False,False,False,False,False,2007,1997,24,2007,1998,23,2016,2008,13,2014,2008,13,2014,2000,21,2016,2008,13,2016,1999,22
25,usa_NC_0033_0046,usa_NC_0033_0046,backward,1996_2020,-3.7985,0.2024,445,2010_2020,-2.1537,0.6576,1.6448,False,False,False,False,False,False,False,2016,1998,23,2016,1998,23,2016,2008,13,2016,2008,13,2016,2008,13,2016,2008,13,2016,2000,21
25,usa_NC_0033_0047,usa_NC_0033_0047,backward,1996_2020,-3.8653,0.1963,448,2010_2020,-2.2684,0.6277,1.5969,False,False,False,False,False,False,False,2014,1997,24,2015,1998,23,2016,2008,13,2016,2008,13,2016,2000,21,2016,2008,13,2016,1999,22
25,usa_NC_0033_0048,usa_NC_0033_0048,backward,1996_2020,-3.8905,0.1992,452,2010_2020,-2.1589,0.603,1.7316,False,False,False,False,False,False,False,2016,1997,24,2016,1998,23,2016,2008,13,2016,2008,13,2016,2000,21,2016,2008,13,2016,1999,22
25,usa_NC_0033_0049,usa_NC_0033_0049,backward,1996_2020,-3.8483,0.2002,450,2010_2020,-2.4125,0.6059,1.4358,False,False,False,False,False,False,False,2008,1997,24,2008,1998,23,2013,2008,13,2013,2001,20,2013,2000,21,2016,2008,13,2016,1999,22
25,usa_NC_0033_0050,usa_NC_0033_0050,backward,1996_2020,-3.7867,0.2037,451,2010_2020,-2.4463,0.6237,1.3404,False,False,False,False,False,False,False,2013,1998,23,2013,1998,23,2013,2008,13,2013,2001,20,2013,2000,21,2013,2009,12,2016,2000,21
25,usa_NC_0033_0051,usa_NC_0033_0051,backward,1996_2020,-3.635,0.208,454,2010_2020,-2.3055,0.6478,1.3295,False,False,False,False,False,False,False,2013,1998,23,2013,1998,23,2013,2008,13,2013,2002,19,2013,2000,21,2013,2009,12,2016,2000,21
25,usa_NC_0033_0052,usa_NC_0033_0052,backward,1996_2020,-3.5545,0.2027,446,2010_2020,-2.6029,0.639,0.9516,False,False,False,False,False,True,False,2011,1998,23,2011,1998,23,2013,2005,16,2013,2005,16,2013,2000,21,2016,2013,8,2016,2000,21
26,usa_NC_0033_0053,usa_NC_0033_0053,backward,1996_2020,-3.4474,0.1987,449,2010_2020,-2.518,0.6022,0.9294,False,False,False,False,False,True,False,1998,1998,23,1998,1998,23,2016,2005,16,2016,2005,16,2016,2002,19,2016,2013,8,2016,2001,20
26,usa_NC_0033_0054,usa_NC_0033_0054,backward,1996_2020,-3.3062,0.1973,451,2010_2020,-2.4765,0.5802,0.8297,False,False,False,False,False,True,False,2008,1998,23,2008,1998,23,2016,2005,16,2016,2005,16,2016,2002,19,2016,2013,8,2016,2002,19
26,usa_NC_0033_0055,usa_NC_0033_0055,backward,1996_2020,-3.1306,0.1989,440,2010_2020,-2.4728,0.5848,0.6578,False,False,False,False,False,True,True,2011,1998,23,2011,1999,22,2011,2005,16,2011,2005,16,2011,2002,19,2013,2013,8,2016,2005,16
26,usa_NC_0033_0056,usa_NC_0033_0056,backward,1996_2020,-2.9672,0.2007,437,2010_2020,-2.5207,0.6298,0.4465,False,False,True,True,True,True,True,2011,1998,23,2011,1999,22,2011,2005,16,2011,2005,16,2011,2005,16,2013,2013,8,2016,2005,16
26,usa_NC_0033_0057,usa_NC_0033_0057,backward,1996_2020,-2.772,0.2047,432,2010_2020,-2.7673,0.6464,0.0047,True,True,True,True,True,True,True,2010,1998,23,2010,1999,22,2010,2005,16,2010,2010,11,2010,2005,16,2011,2011,10,2016,2011,10
26,usa_NC_0033_0058,usa_NC_0033_0058,backward,1996_2020,-2.5336,0.2003,422,2010_2020,-2.9395,0.6419,-0.4059,False,False,True,True,True,True,True,2005,1998,23,2005,1999,22,2010,2001,20,2010,2005,16,2010,2001,20,2016,2010,11,2016,2001,20
26,usa_NC_0033_0059,usa_NC_0033_0059,backward,1996_2020,-2.2945,0.2103,425,2010_2020,-3.2707,0.689,-0.9762,False,False,False,False,False,True,False,2016,1998,23,2016,1999,22,2016,2001,20,2016,2002,19,2016,2001,20,2016,2010,11,2016,2001,20
26,usa_NC_0033_0060,usa_NC_0033_0060,backward,1996_2020,-2.1204,0.2099,426,2010_2020,-3.5972,0.7077,-1.4768,False,False,False,False,False,False,False,1998,1998,23,2005,1999,22,2005,2001,20,2007,2005,16,2005,2001,20,2016,2008,13,2016,2001,20
26,usa_NC_0033_0061,usa_NC_0033_0061,backward,1996_2020,-1.7296,0.2006,432,2010_2020,-3.7801,0.6497,-2.0505,False,False,False,False,False,False,False,2015,1998,23,2015,1998,23,2015,1999,22,2015,2001,20,2015,2001,20,2015,2007,14,2016,2001,20
26,usa_NC_0033_0062,usa_NC_0033_0062,backward,1996_2020,-1.4442,0.1972,431,2010_2020,-3.5906,0.6198,-2.1464,False,False,False,False,False,False,False,1998,1998,23,1999,1999,22,1999,1999,22,2015,2001,20,2015,2001,20,2015,2007,14,2015,2001,20
27,usa_NC_0033_0064,usa_NC_0033_0064,backward,1996_2020,-1.0153,0.2048,442,2010_2020,-4.0073,0.6396,-2.992,False,False,False,False,False,False,False,1998,1998,23,1998,1998,23,1998,1998,23,2001,2001,20,2001,2001,20,2004,2004,17,2015,2001,20
27,usa_NC_0033_0065,usa_NC_0033_0065,backward,1996_2020,-0.9054,0.2145,448,2010_2020,-4.0195,0.6773,-3.1141,False,False,False,False,False,False,False,1998,1998,23,1998,1998,23,1997,1997,24,2001,2001,20,2001,2001,20,2004,2004,17,2014,2001,20
27,usa_NC_0033_0066,usa_NC_0033_0066,backward,1996_2020,-0.671,0.2305,445,2010_2020,-3.9451,0.7191,-3.2741,False,False,False,False,False,False,False,1998,1998,23,1998,1998,23,1996,1996,25,2001,2001,20,2000,2000,21,2002,2002,19,2014,2000,21
27,usa_NC_0033_0067,usa_NC_0033_0067,backward,1996_2020,-0.4912,0.2329,451,2010_2020,-3.8401,0.7196,-3.3489,False,False,False,False,False,False,False,1998,1998,23,1998,1998,23,1996,1996,25,2001,2001,20,2000,2000,21,2014,2002,19,2014,2000,21
27,usa_NC_0033_0068,usa_NC_0033_0068,backward,1996_2020,-0.2734,0.2328,447,2010_2020,-3.608,0.7218,-3.3346,False,False,False,False,False,False,False,1998,1998,23,1998,1998,23,1996,1996,25,2001,2001,20,2000,2000,21,2014,2002,19,2014,2000,21
27,usa_NC_0033_0069,usa_NC_0033_0069,backward,1996_2020,-0.1139,0.235,445,2010_2020,-3.0844,0.727,-2.9705,False,False,False,False,False,False,False,2014,1998,23,2014,1998,23,1996,1996,25,2014,2001,20,2014,2000,21,2014,2002,19,2014,2000,21
27,usa_NC_0033_0070,usa_NC_0033_0070,backward,1996_2020,0.0605,0.2359,451,2010_2020,-2.7661,0.7356,-2.8266,False,False,False,False,False,False,False,2014,1998,23,2014,1998,23,1996,1996,25,2014,2001,20,2014,2000,21,2014,2002,19,2014,2000,21
27,usa_NC_0033_0071,usa_NC_0033_0071,backward,1996_2020,0.2887,0.2308,445,2010_2020,-2.4971,0.7158,-2.7858,False,False,False,False,False,False,False,2014,1999,22,2014,2000,21,1996,1996,25,2014,2001,20,2014,2001,20,2014,2002,19,2014,2001,20
27,usa_NC_0033_0072,usa_NC_0033_0072,backward,1996_2020,0.5934,0.223,443,2010_2020,-1.9135,0.7222,-2.5069,False,False,False,False,False,False,False,1999,1999,22,2000,2000,21,1997,1997,24,2014,2001,20,2014,2001,20,2014,2002,19,2016,2001,20
27,usa_NC_0033_0073,usa_NC_0033_0073,backward,1996_2020,0.8687,0.2202,456,2010_2020,-1.3357,0.7237,-2.2044,False,False,False,False,False,False,False,1999,1999,22,2000,2000,21,1997,1997,24,2014,2002,19,2014,2001,20,2014,2002,19,2016,2001,20
28,usa_NC_0033_0074,usa_NC_0033_0074,backward,1996_2020,1.0781,0.2168,445,2010_2020,-0.7378,0.7663,-1.8159,False,False,False,False,False,False,False,2016,2000,21,2016,2000,21,2016,2000,21,2016,2002,19,2016,2002,19,2016,2004,17,2016,2002,19
28,usa_NC_0033_0075,usa_NC_0033_0075,backward,1996_2020,1.1512,0.221,441,2010_2020,-0.7897,0.829,-1.9409,False,False,False,False,False,False,False,2014,2000,21,2014,2001,20,2014,2000,21,2016,2002,19,2016,2002,19,2016,2006,15,2016,2002,19
28,usa_NC_0033_0076,usa_NC_0033_0076,backward,1996_2020,1.2303,0.2222,433,2010_2020,-0.8176,0.8897,-2.0479,False,False,False,False,False,False,False,2015,1998,23,2015,2001,20,2015,1999,22,2015,2002,19,2015,2002,19,2015,2006,15,2016,2002,19
28,usa_NC_0033_0077,usa_NC_0033_0077,backward,1996_2020,1.2618,0.2277,429,2010_2020,-1.0389,0.9062,-2.3007,False,False,False,False,False,False,False,1998,1998,23,1999,1999,22,1999,1999,22,2014,2002,19,2014,2002,19,2015,2006,15,2015,2002,19
28,usa_NC_0033_0078,usa_NC_0033_0078,backward,1996_2020,1.4266,0.228,431,2010_2020,-0.4923,0.9359,-1.9189,False,False,False,False,False,False,False,2013,1998,23,2013,1999,22,2013,2001,20,2015,2002,19,2015,2002,19,2015,2006,15,2015,2002,19
28,usa_NC_0033_0079,usa_NC_0033_0079,backward,1996_2020,1.507,0.2327,438,2010_2020,-0.5135,0.9416,-2.0205,False,False,False,False,False,False,False,2013,1999,22,2013,1999,22,2013,2000,21,2015,2002,19,2015,2001,20,2015,2005,16,2015,2002,19
28,usa_NC_0033_0080,usa_NC_0033_0080,backward,1996_2020,1.6657,0.2333,435,2010_2020,0.1143,0.9492,-1.5514,False,False,False,False,False,False,False,2015,1999,22,2015,1999,22,2015,2000,21,2015,2002,19,2015,2001,20,2015,2005,16,2015,2002,19
28,usa_NC_0033_0081,usa_NC_0033_0081,backward,1996_2020,1.6954,0.2407,441,2010_2020,0.6069,0.9733,-1.0885,False,False,False,False,False,False,True,2015,1999,22,2015,1999,22,2015,2000,21,2015,2002,19,2015,2001,20,2015,2005,16,2015,2001,20
28,usa_NC_0033_0082,usa_NC_0033_0082,backward,1996_2020,1.7626,0.2399,442,2010_2020,1.1953,0.9494,-0.5673,False,False,False,True,False,True,True,2011,1999,22,2011,1999,22,2011,2000,21,2015,2002,19,2011,2000,21,2015,2005,16,2015,2001,20
28,usa_NC_0033_0083,usa_NC_0033_0083,backward,1996_2020,1.9675,0.2336,450,2010_2020,1.4453,0.8732,-0.5222,False,False,False,True,False,True,True,2015,1999,22,2015,1999,22,2015,2000,21,2015,2002,19,2015,2000,21,2015,2004,17,2015,2000,21
29,usa_NC_0033_0084,usa_NC_0033_0084,backward,1996_2020,2.0403,0.2368,452,2010_2020,1.8517,0.8945,-0.1886,True,True,True,True,True,True,True,2015,1999,22,2015,1999,22,2015,2000,21,2015,2001,20,2015,2000,21,2015,2004,17,2015,2000,21
29,usa_NC_0033_0085,usa_NC_0033_0085,backward,1996_2020,2.0364,0.2398,455,2010_2020,1.7518,0.8717,-0.2846,False,False,True,True,True,True,True,2015,1997,24,2015,1998,23,2015,1999,22,2015,2000,21,2015,2000,21,2015,2002,19,2015,2000,21
29,usa_NC_0033_0086,usa_NC_0033_0086,backward,1996_2020,2.1173,0.2374,460,2010_2020,1.9724,0.8251,-0.1449,True,True,True,True,True,True,True,2010,1997,24,2010,1997,24,2015,1999,22,2015,2000,21,2015,1999,22,2015,2004,17,2015,1999,22
29,usa_NC_0033_0087,usa_NC_0033_0087,backward,1996_2020,2.0947,0.2348,454,2010_2020,2.1669,0.8,0.0722,True,True,True,True,True,True,True,2010,1997,24,2010,1997,24,2010,1999,22,2011,2000,21,2010,1999,22,2011,2011,10,2015,1999,22
29,usa_NC_0033_0088,usa_NC_0033_0088,backward,1996_2020,2.1104,0.2276,458,2010_2020,2.6686,0.7465,0.5582,False,False,False,True,False,True,True,2007,1997,24,2007,1998,23,2008,1999,22,2015,2000,21,2009,1999,22,2015,2010,11,2015,1999,22
29,usa_NC_0033_0089,usa_NC_0033_0089,backward,1996_2020,2.1535,0.2262,452,2010_2020,3.2341,0.742,1.0806,False,False,False,False,False,False,False,2006,1997,24,2006,1998,23,2015,1999,22,2015,2000,21,2015,1999,22,2015,2009,12,2016,1999,22
29,usa_NC_0033_0090,usa_NC_0033_0090,backward,1996_2020,2.2496,0.2167,457,2010_2020,3.7328,0.7152,1.4832,False,False,False,False,False,False,False,2006,1998,23,2006,1998,23,2006,1999,22,2006,2000,21,2006,2000,21,2015,2007,14,2015,2000,21
29,usa_NC_0033_0091,usa_NC_0033_0091,backward,1996_2020,2.2877,0.2157,451,2010_2020,4.0186,0.6842,1.7309,False,False,False,False,False,False,False,2005,1998,23,2005,1999,22,2005,2000,21,2006,2006,15,2006,2000,21,2015,2007,14,2015,2000,21
29,usa_NC_0033_0092,usa_NC_0033_0092,backward,1996_2020,2.2886,0.2084,456,2010_2020,4.4638,0.6739,2.1752,False,False,False,False,False,False,False,2004,1999,22,2004,1999,22,2005,2000,21,2005,2005,16,2005,2005,16,2006,2006,15,2015,2005,16
29,usa_NC_0033_0093,usa_NC_0033_0093,backward,1996_2020,2.3384,0.2078,455,2010_2020,4.7669,0.6516,2.4285,False,False,False,False,False,False,False,2003,1999,22,2003,1999,22,2004,2004,17,2004,2004,17,2004,2004,17,2015,2006,15,2015,2004,17
30,usa_NC_0033_0094,usa_NC_0033_0094,backward,1996_2020,2.3344,0.2088,442,2010_2020,4.8173,0.6945,2.4829,False,False,False,False,False,False,False,2003,1999,22,2003,1999,22,2004,2004,17,2015,2004,17,2015,2004,17,2015,2005,16,2015,2004,17
30,usa_NC_0033_0095,usa_NC_0033_0095,backward,1996_2020,2.3511,0.2064,438,2010_2020,5.0459,0.6943,2.6948,False,False,False,False,False,False,False,2002,2002,19,2002,2002,19,2015,2003,18,2015,2004,17,2015,2003,18,2015,2004,17,2015,2003,18
30,usa_NC_0033_0096,usa_NC_0033_0096,backward,1996_2020,2.4323,0.2113,436,2010_2020,4.9541,0.7413,2.5218,False,False,False,False,False,False,False,2002,2002,19,2002,2002,19,2003,2003,18,2004,2004,17,2003,2003,18,2015,2004,17,2015,2003,18
30,usa_NC_0033_0097,usa_NC_0033_0097,backward,1996_2020,2.5039,0.2071,430,2010_2020,4.9786,0.7303,2.4747,False,False,False,False,False,False,False,2001,2001,20,2002,2002,19,2014,2003,18,2014,2003,18,2014,2003,18,2014,2004,17,2015,2003,18
30,usa_NC_0033_0098,usa_NC_0033_0098,backward,1996_2020,2.6118,0.2022,432,2010_2020,4.7037,0.7029,2.0919,False,False,False,False,False,False,False,2000,2000,21,2014,2000,21,2014,2002,19,2014,2003,18,2014,2002,19,2014,2004,17,2016,2002,19
30,usa_NC_0033_0099,usa_NC_0033_0099,backward,1996_2020,2.6743,0.2016,434,2010_2020,4.6215,0.718,1.9472,False,False,False,False,False,False,False,2000,2000,21,2000,2000,21,2013,2002,19,2013,2003,18,2013,2002,19,2015,2004,17,2016,2002,19
30,usa_NC_0033_0100,usa_NC_0033_0100,backward,1996_2020,2.8171,0.2007,437,2010_2020,4.8326,0.6939,2.0155,False,False,False,False,False,False,False,2000,2000,21,2000,2000,21,2013,2001,20,2013,2002,19,2013,2001,20,2015,2004,17,2016,2000,21
30,usa_NC_0033_0101,usa_NC_0033_0101,backward,1996_2020,2.9082,0.2021,436,2010_2020,4.6465,0.7236,1.7383,False,False,False,False,False,False,False,2012,2000,21,2012,2000,21,2013,2003,18,2013,2003,18,2013,2001,20,2015,2004,17,2016,2000,21
30,usa_NC_0033_0102,usa_NC_0033_0102,backward,1996_2020,3.01,0.197,443,2010_2020,4.1105,0.6876,1.1005,False,False,False,False,False,False,False,2000,2000,21,2000,2000,21,2003,2003,18,2003,2003,18,2003,2003,18,2016,2004,17,2016,2000,21
30,usa_NC_0033_0103,usa_NC_0033_0103,backward,1996_2020,3.0667,0.2021,446,2010_2020,4.0423,0.6854,0.9756,False,False,False,False,False,True,False,1997,1997,24,2000,2000,21,2011,2003,18,2011,2003,18,2000,2000,21,2016,2004,17,2016,2000,21
31,usa_NC_0033_0104,usa_NC_0033_0104,backward,1996_2020,2.9873,0.2018,463,2010_2020,3.464,0.7153,0.4767,False,False,True,True,True,True,True,2011,1998,23,2011,2000,21,2011,2003,18,2011,2003,18,2011,2003,18,2011,2004,17,2016,2000,21
31,usa_NC_0033_0105,usa_NC_0033_0105,backward,1996_2020,2.9557,0.2028,453,2010_2020,2.8454,0.718,-0.1103,True,True,True,True,True,True,True,2010,1998,23,2010,1999,22,2010,2004,17,2010,2004,17,2010,2003,18,2011,2011,10,2016,2000,21
31,usa_NC_0033_0106,usa_NC_0033_0106,backward,1996_2020,2.875,0.2067,460,2010_2020,2.6898,0.7443,-0.1852,True,True,True,True,True,True,True,2010,1997,24,2010,1998,23,2010,2004,17,2010,2004,17,2010,2004,17,2011,2011,10,2016,2004,17
31,usa_NC_0033_0107,usa_NC_0033_0107,backward,1996_2020,2.7484,0.2115,462,2010_2020,2.4951,0.7758,-0.2533,False,False,True,True,True,True,True,2007,1997,24,2008,1998,23,2010,2010,11,2010,2010,11,2010,2010,11,2010,2010,11,2016,2011,10
31,usa_NC_0033_0108,usa_NC_0033_0108,backward,1996_2020,2.5939,0.2162,453,2010_2020,1.9959,0.8076,-0.598,False,False,False,True,False,True,True,2006,1998,23,2007,2000,21,2007,2007,14,2010,2008,13,2007,2007,14,2016,2010,11,2016,2010,11
31,usa_NC_0033_0109,usa_NC_0033_0109,backward,1996_2020,2.438,0.2147,448,2010_2020,1.3743,0.8172,-1.0637,False,False,False,False,False,False,False,2005,1998,23,2005,2000,21,2006,2006,15,2007,2007,14,2006,2006,15,2016,2008,13,2016,2007,14
31,usa_NC_0033_0110,usa_NC_0033_0110,backward,1996_2020,2.2858,0.224,453,2010_2020,0.8596,0.855,-1.4262,False,False,False,False,False,False,False,2005,1998,23,2005,2000,21,2005,2005,16,2006,2006,15,2005,2005,16,2016,2007,14,2016,2007,14
31,usa_NC_0033_0111,usa_NC_0033_0111,backward,1996_2020,2.1811,0.2301,445,2010_2020,0.5222,0.9059,-1.6589,False,False,False,False,False,False,False,2003,2003,18,2003,2003,18,2016,2004,17,2016,2005,16,2016,2005,16,2016,2007,14,2016,2005,16
31,usa_NC_0033_0112,usa_NC_0033_0112,backward,1996_2020,2.0306,0.2244,452,2010_2020,0.1263,0.8682,-1.9043,False,False,False,False,False,False,False,2016,2002,19,2016,2003,18,2016,2004,17,2016,2005,16,2016,2004,17,2016,2006,15,2016,2005,16
31,usa_NC_0033_0113,usa_NC_0033_0113,backward,1996_2020,1.8389,0.2264,444,2010_2020,-0.0312,0.8906,-1.8701,False,False,False,False,False,False,False,2015,2002,19,2015,2002,19,2015,2004,17,2016,2005,16,2016,2004,17,2016,2005,16,2016,2005,16
31,usa_NC_0033_0114,usa_NC_0033_0114,backward,1996_2020,1.5482,0.2305,434,2010_2020,-0.4831,0.9615,-2.0313,False,False,False,False,False,False,False,2002,2002,19,2002,2002,19,2002,2002,19,2016,2004,17,2016,2004,17,2016,2005,16,2016,2004,17
32,usa_NC_0033_0115,usa_NC_0033_0115,backward,1996_2020,1.3171,0.2293,431,2010_2020,-0.7801,0.9555,-2.0972,False,False,False,False,False,False,False,2002,2002,19,2002,2002,19,2002,2002,19,2004,2004,17,2003,2003,18,2016,2005,16,2016,2004,17
32,usa_NC_0033_0116,usa_NC_0033_0116,backward,1996_2020,1.1305,0.2223,431,2010_2020,-1.2425,0.9057,-2.373,False,False,False,False,False,False,False,2000,2000,21,2001,2001,20,2001,2001,20,2004,2004,17,2003,2003,18,2015,2005,16,2016,2004,17
32,usa_NC_0033_0117,usa_NC_0033_0117,backward,1996_2020,0.964,0.2114,430,2010_2020,-1.183,0.8397,-2.147,False,False,False,False,False,False,False,2000,2000,21,2000,2000,21,2000,2000,21,2014,2004,17,2002,2002,19,2014,2005,16,2016,2004,17
32,usa_NC_0033_0118,usa_NC_0033_0118,backward,1996_2020,0.7677,0.2087,437,2010_2020,-1.3116,0.79,-2.0793,False,False,False,False,False,False,False,2014,2000,21,2014,2000,21,2014,1999,22,2014,2004,17,2014,2002,19,2014,2005,16,2016,2004,17
32,usa_NC_0033_0119,usa_NC_0033_0119,backward,1996_2020,0.5701,0.2159,439,2010_2020,-1.0961,0.7879,-1.6662,False,False,False,False,False,False,False,1999,1999,22,1999,1999,22,1999,1999,22,2014,2004,17,2001,2001,20,2014,2005,16,2016,2000,21
32,usa_NC_0033_0120,usa_NC_0033_0120,backward,1996_2020,0.5365,0.2166,442,2010_2020,-0.7779,0.7639,-1.3144,False,False,False,False,False,False,False,1999,1999,22,1999,1999,22,1999,1999,22,2004,2004,17,2004,2000,21,2013,2005,16,2015,2000,21
32,usa_NC_0033_0121,usa_NC_0033_0121,backward,1996_2020,0.5186,0.2227,440,2010_2020,-0.755,0.778,-1.2736,False,False,False,False,False,False,False,1999,1999,22,1999,1999,22,1999,1999,22,2013,2004,17,2013,2000,21,2013,2004,17,2015,2000,21
32,usa_NC_0033_0122,usa_NC_0033_0122,backward,1996_2020,0.5581,0.2314,446,2010_2020,-0.9824,0.7368,-1.5405,False,False,False,False,False,False,False,2013,1999,22,2013,1999,22,2013,1999,22,2015,2001,20,2013,2000,21,2015,2004,17,2016,2000,21
32,usa_NC_0033_0123,usa_NC_0033_0123,backward,1996_2020,0.5941,0.2271,443,2010_2020,-0.7436,0.7499,-1.3377,False,False,False,False,False,False,False,2015,1999,22,2015,1999,22,1999,1999,22,2016,2004,17,2016,2000,21,2016,2004,17,2016,2000,21
32,usa_NC_0033_0124,usa_NC_0033_0124,backward,1996_2020,0.5694,0.2207,451,2010_2020,-0.4911,0.7399,-1.0605,False,False,False,False,False,False,False,1999,1999,22,1999,1999,22,1999,1999,22,2012,2004,17,2012,2001,20,2015,2004,17,2016,2004,17
33,usa_NC_0033_0125,usa_NC_0033_0125,backward,1996_2020,0.673,0.2166,457,2010_2020,-0.2684,0.717,-0.9414,False,False,False,False,False,True,False,2012,2000,21,2012,2000,21,2012,1999,22,2015,2004,17,2012,2003,18,2015,2004,17,2016,2004,17
33,usa_NC_0033_0126,usa_NC_0033_0126,backward,1996_2020,0.6926,0.2147,458,2010_2020,-0.1564,0.6996,-0.849,False,False,False,False,False,True,True,2012,2000,21,2012,2000,21,2000,2000,21,2012,2004,17,2012,2003,18,2012,2004,17,2016,2004,17
33,usa_NC_0033_0127,usa_NC_0033_0127,backward,1996_2020,0.6892,0.2157,449,2010_2020,0.5301,0.6955,-0.1591,True,True,False,True,True,True,True,2010,2001,20,2010,2001,20,2000,2000,21,2011,2004,17,2011,2003,18,2016,2005,16,2016,2004,17
33,usa_NC_0033_0128,usa_NC_0033_0128,backward,1996_2020,0.684,0.2144,447,2010_2020,0.6259,0.6969,-0.0581,True,True,True,True,True,True,True,2010,2001,20,2010,2001,20,2010,2000,21,2011,2004,17,2011,2003,18,2016,2004,17,2016,2004,17
