gis,year,setback_free_m,setback_prescribed_m,managed_free,managed_prescribed
57,2004,193.2,193.2,True,True
58,1984,245.4,245.4,True,True
58,1985,245.4,245.4,True,True
58,1986,245.4,245.4,True,True
58,1987,245.4,245.4,True,True
58,1988,245.4,245.4,True,True
58,1989,245.4,245.4,True,True
58,1990,245.4,245.4,True,True
58,1991,245.4,245.4,True,True
58,1992,245.4,245.4,True,True
58,1993,245.4,245.4,True,True
58,1994,245.4,245.4,True,True
58,1995,245.4,245.4,True,True
58,1996,245.4,245.4,True,True
58,1997,245.4,245.4,True,True
58,1998,245.4,245.4,True,True
58,1999,245.4,245.4,True,True
58,2000,245.4,245.4,True,True
58,2001,245.4,245.4,True,True
58,2002,245.4,245.4,True,True
58,2003,245.4,245.4,True,True
58,2004,245.4,245.4,True,True
59,1984,254.6,254.6,True,True
59,1985,254.6,254.6,True,True
59,1986,254.6,254.6,True,True
59,1987,254.6,254.6,True,True
59,1988,254.6,254.6,True,True
59,1989,254.6,254.6,True,True
59,1990,254.6,254.6,True,True
59,1991,254.6,254.6,True,True
59,1992,254.6,254.6,True,True
59,1993,254.6,254.6,True,True
59,1994,254.6,254.6,True,True
59,1995,254.6,254.6,True,True
59,1996,254.6,254.6,True,True
59,1997,254.6,254.6,True,True
59,1998,254.6,254.6,True,True
59,1999,254.6,254.6,True,True
59,2000,254.6,254.6,True,True
59,2001,254.6,254.6,True,True
59,2002,254.6,254.6,True,True
59,2003,254.6,254.6,True,True
59,2004,254.6,254.6,True,True
60,1984,311.6,311.6,True,True
60,1985,311.6,311.6,True,True
60,1986,311.6,311.6,True,True
60,1987,311.6,311.6,True,True
60,1988,311.6,311.6,True,True
60,1989,311.6,311.6,True,True
60,1990,311.6,311.6,True,True
60,1991,311.6,311.6,True,True
60,1992,311.6,311.6,True,True
60,1993,311.6,311.6,True,True
60,1994,311.6,311.6,True,True
60,1995,311.6,311.6,True,True
60,1996,311.6,311.6,True,True
60,1997,311.6,311.6,True,True
60,1998,311.6,311.6,True,True
60,1999,311.6,311.6,True,True
60,2000,311.6,311.6,True,True
60,2001,311.6,311.6,True,True
60,2002,311.6,311.6,True,True
60,2003,311.6,311.6,True,True
60,2004,311.6,311.6,True,True
61,1984,319.2,319.2,True,True
61,1985,319.2,319.2,True,True
61,1986,319.2,319.2,True,True
61,1987,319.2,319.2,True,True
61,1988,319.2,319.2,True,True
61,1989,319.2,319.2,True,True
61,1990,319.2,319.2,True,True
61,1991,319.2,319.2,True,True
61,1992,319.2,319.2,True,True
61,1993,319.2,319.2,True,True
61,1994,319.2,319.2,True,True
61,1995,319.2,319.2,True,True
61,1996,319.2,319.2,True,True
61,1997,319.2,319.2,True,True
61,1998,319.2,319.2,True,True
61,1999,319.2,319.2,True,True
61,2000,319.2,319.2,True,True
61,2001,319.2,319.2,True,True
61,2002,319.2,319.2,True,True
61,2003,319.2,319.2,True,True
61,2004,319.2,319.2,True,True
62,1984,291.6,291.6,True,True
62,1985,291.6,291.6,True,True
62,1986,291.6,291.6,True,True
62,1987,291.6,291.6,True,True
62,1988,291.6,291.6,True,True
62,1989,291.6,291.6,True,True
62,1990,291.6,291.6,True,True
62,1991,291.6,291.6,True,True
62,1992,291.6,291.6,True,True
62,1993,291.6,291.6,True,True
62,1994,291.6,291.6,True,True
62,1995,291.6,291.6,True,True
62,1996,291.6,291.6,True,True
62,1997,291.6,291.6,True,True
62,1998,291.6,291.6,True,True
62,1999,291.6,291.6,True,True
62,2000,291.6,291.6,True,True
62,2001,291.6,291.6,True,True
62,2002,291.6,291.6,True,True
62,2003,291.6,291.6,True,True
62,2004,291.6,291.6,True,True
63,1984,249.1,249.1,True,True
63,1985,249.1,249.1,True,True
63,1986,249.1,249.1,True,True
63,1987,249.1,249.1,True,True
63,1988,249.1,249.1,True,True
63,1989,249.1,249.1,True,True
63,1990,249.1,249.1,True,True
63,1991,249.1,249.1,True,True
63,1992,249.1,249.1,True,True
63,1993,249.1,249.1,True,True
63,1994,249.1,249.1,True,True
63,1995,249.1,249.1,True,True
63,1996,249.1,249.1,True,True
63,1997,249.1,249.1,True,True
63,1998,249.1,249.1,True,True
63,1999,249.1,249.1,True,True
63,2000,249.1,249.1,True,True
63,2001,249.1,249.1,True,True
63,2002,249.1,249.1,True,True
63,2003,249.1,249.1,True,True
63,2004,249.1,249.1,True,True
64,1984,238.8,238.8,True,True
64,1985,238.8,238.8,True,True
64,1986,238.8,238.8,True,True
64,1987,238.8,238.8,True,True
64,1988,238.8,238.8,True,True
64,1989,238.8,238.8,True,True
64,1990,238.8,238.8,True,True
64,1991,238.8,238.8,True,True
64,1992,238.8,238.8,True,True
64,1993,238.8,238.8,True,True
64,1994,238.8,238.8,True,True
64,1995,238.8,238.8,True,True
64,1996,238.8,238.8,True,True
64,1997,238.8,238.8,True,True
64,1998,238.8,238.8,True,True
64,1999,238.8,238.8,True,True
64,2000,238.8,238.8,True,True
64,2001,238.8,238.8,True,True
64,2002,238.8,238.8,True,True
64,2003,238.8,238.8,True,True
64,2004,238.8,238.8,True,True
65,1984,250.5,250.5,True,True
65,1985,250.5,250.5,True,True
65,1986,250.5,250.5,True,True
65,1987,250.5,250.5,True,True
65,1988,250.5,250.5,True,True
65,1989,250.5,250.5,True,True
65,1990,250.5,250.5,True,True
65,1991,250.5,250.5,True,True
65,1992,250.5,250.5,True,True
65,1993,250.5,250.5,True,True
65,1994,250.5,250.5,True,True
65,1995,250.5,250.5,True,True
65,1996,250.5,250.5,True,True
65,1997,250.5,250.5,True,True
65,1998,250.5,250.5,True,True
65,1999,250.5,250.5,True,True
65,2000,250.5,250.5,True,True
65,2001,250.5,250.5,True,True
65,2002,250.5,250.5,True,True
65,2003,250.5,250.5,True,True
65,2004,250.5,250.5,True,True
66,1984,238.6,238.6,True,True
66,1985,238.6,238.6,True,True
66,1986,238.6,238.6,True,True
66,1987,238.6,238.6,True,True
66,1988,238.6,238.6,True,True
66,1989,238.6,238.6,True,True
66,1990,238.6,238.6,True,True
66,1991,238.6,238.6,True,True
66,1992,238.6,238.6,True,True
66,1993,238.6,238.6,True,True
66,1994,238.6,238.6,True,True
66,1995,238.6,238.6,True,True
66,1996,238.6,238.6,True,True
66,1997,238.6,238.6,True,True
66,1998,238.6,238.6,True,True
66,1999,238.6,238.6,True,True
66,2000,238.6,238.6,True,True
66,2001,238.6,238.6,True,True
66,2002,238.6,238.6,True,True
66,2003,238.6,238.6,True,True
66,2004,238.6,238.6,True,True
67,1984,248.0,248.0,True,True
67,1985,248.0,248.0,True,True
67,1986,248.0,248.0,True,True
67,1987,248.0,248.0,True,True
67,1988,248.0,248.0,True,True
67,1989,248.0,248.0,True,True
67,1990,248.0,248.0,True,True
67,1991,248.0,248.0,True,True
67,1992,248.0,248.0,True,True
67,1993,248.0,248.0,True,True
67,1994,248.0,248.0,True,True
67,1995,248.0,248.0,True,True
67,1996,248.0,248.0,True,True
67,1997,248.0,248.0,True,True
67,1998,248.0,248.0,True,True
67,1999,248.0,248.0,True,True
67,2000,248.0,248.0,True,True
67,2001,248.0,248.0,True,True
67,2002,248.0,248.0,True,True
67,2003,248.0,248.0,True,True
67,2004,248.0,248.0,True,True
84,1984,59.7,59.7,True,True
84,1985,49.7,49.7,True,True
84,1986,39.7,39.7,True,True
84,1987,29.700000000000003,29.700000000000003,True,True
84,1988,29.700000000000003,29.700000000000003,True,True
84,1989,19.700000000000003,59.7,True,True
84,1990,19.700000000000003,59.7,True,True
84,1991,19.700000000000003,59.7,True,True
84,1992,9.700000000000003,49.7,True,True
84,1993,9.700000000000003,49.7,True,True
84,1994,9.700000000000003,49.7,True,True
84,1995,20.0,39.7,True,True
84,1996,20.0,39.7,True,True
84,1997,20.0,39.7,True,True
84,1998,10.0,29.700000000000003,True,True
84,1999,10.0,29.700000000000003,True,True
84,2000,10.0,29.700000000000003,True,True
84,2001,10.0,29.700000000000003,True,True
84,2002,0.0,19.700000000000003,True,True
84,2003,0.0,19.700000000000003,True,True
84,2004,0.0,19.700000000000003,True,True
85,1984,44.0,44.0,True,True
85,1985,34.0,34.0,True,True
85,1986,24.0,24.0,True,True
85,1987,24.0,24.0,True,True
85,1988,14.0,14.0,True,True
85,1989,14.0,124.0,True,True
85,1990,14.0,124.0,True,True
85,1991,4.0,114.0,True,True
85,1992,4.0,114.0,True,True
85,1993,4.0,114.0,True,True
85,1994,4.0,114.0,True,True
85,1995,20.0,104.0,True,True
85,1996,20.0,104.0,True,True
85,1997,20.0,104.0,True,True
85,1998,10.0,94.0,True,True
85,1999,10.0,94.0,True,True
85,2000,10.0,94.0,True,True
85,2001,10.0,94.0,True,True
85,2002,0.0,84.0,True,True
85,2003,0.0,84.0,True,True
85,2004,0.0,84.0,True,True
86,1984,12.2,12.2,True,True
86,1985,2.1999999999999993,2.1999999999999993,True,True
86,1986,2.1999999999999993,2.1999999999999993,True,True
86,1987,2.1999999999999993,2.1999999999999993,True,True
86,1988,20.0,20.0,True,True
86,1989,20.0,110.0,True,True
86,1990,20.0,110.0,True,True
86,1991,10.0,100.0,True,True
86,1992,10.0,100.0,True,True
86,1993,10.0,100.0,True,True
86,1994,10.0,100.0,True,True
86,1995,0.0,90.0,True,True
86,1996,0.0,90.0,True,True
86,1997,0.0,90.0,True,True
86,1998,0.0,90.0,True,True
86,1999,20.0,80.0,True,True
86,2000,20.0,80.0,True,True
86,2001,20.0,80.0,True,True
86,2002,20.0,80.0,True,True
86,2003,10.0,70.0,True,True
86,2004,10.0,70.0,True,True
87,1984,60.0,60.0,True,True
87,1985,60.0,60.0,True,True
87,1986,60.0,60.0,True,True
87,1987,60.0,60.0,True,True
87,1988,50.0,50.0,True,True
87,1989,50.0,70.0,True,True
87,1990,50.0,70.0,True,True
87,1991,50.0,70.0,True,True
87,1992,50.0,70.0,True,True
87,1993,40.0,60.0,True,True
87,1994,40.0,60.0,True,True
87,1995,40.0,60.0,True,True
87,1996,40.0,60.0,True,True
87,1997,30.0,50.0,True,True
87,1998,30.0,50.0,True,True
87,1999,30.0,50.0,True,True
87,2000,30.0,50.0,True,True
87,2001,20.0,40.0,True,True
87,2002,20.0,40.0,True,True
87,2003,20.0,40.0,True,True
87,2004,20.0,40.0,True,True
88,1984,166.8,166.8,True,True
88,1985,166.8,166.8,True,True
88,1986,166.8,166.8,True,True
88,1987,166.8,166.8,True,True
88,1988,166.8,166.8,True,True
88,1989,166.8,166.8,True,True
88,1990,166.8,166.8,True,True
88,1991,166.8,166.8,True,True
88,1992,166.8,166.8,True,True
88,1993,166.8,166.8,True,True
88,1994,166.8,166.8,True,True
88,1995,166.8,166.8,True,True
88,1996,156.8,156.8,True,True
88,1997,156.8,156.8,True,True
88,1998,156.8,156.8,True,True
88,1999,156.8,156.8,True,True
88,2000,146.8,146.8,True,True
88,2001,146.8,146.8,True,True
88,2002,146.8,146.8,True,True
88,2003,146.8,146.8,True,True
88,2004,146.8,146.8,True,True
89,1984,152.2,152.2,True,True
89,1985,152.2,152.2,True,True
89,1986,152.2,152.2,True,True
89,1987,152.2,152.2,True,True
89,1988,152.2,152.2,True,True
89,1989,152.2,152.2,True,True
89,1990,152.2,152.2,True,True
89,1991,152.2,152.2,True,True
89,1992,152.2,152.2,True,True
89,1993,152.2,152.2,True,True
89,1994,152.2,152.2,True,True
89,1995,152.2,152.2,True,True
89,1996,152.2,152.2,True,True
89,1997,152.2,152.2,True,True
89,1998,152.2,152.2,True,True
89,1999,152.2,152.2,True,True
89,2000,142.2,142.2,True,True
89,2001,142.2,142.2,True,True
89,2002,142.2,142.2,True,True
89,2003,142.2,142.2,True,True
89,2004,132.2,132.2,True,True
90,1984,154.1,154.1,True,True
90,1985,164.1,164.1,True,True
90,1986,164.1,164.1,True,True
90,1987,174.1,174.1,True,True
90,1988,174.1,174.1,True,True
90,1989,174.1,174.1,True,True
90,1990,174.1,174.1,True,True
90,1991,174.1,174.1,True,True
90,1992,174.1,174.1,True,True
90,1993,174.1,174.1,True,True
90,1994,174.1,174.1,True,True
90,1995,174.1,174.1,True,True
90,1996,174.1,174.1,True,True
90,1997,174.1,174.1,True,True
90,1998,174.1,174.1,True,True
90,1999,164.1,164.1,True,True
90,2000,164.1,164.1,True,True
90,2001,164.1,164.1,True,True
90,2002,164.1,164.1,True,True
90,2003,164.1,164.1,True,True
90,2004,154.1,154.1,True,True
