FID_duneline_2017_buff_domains,FID_duneline_2017_buffer,BUFF_DIST,ORIG_FID,FID_domains_subset_2_12,Coords,domain_id,reach,z_mean,z_max,z_min,relief_m,slope_avg,road_z,shch_myr,hotspot,eros_hot,bnour,bnour_yr,bnour_src,armor,editor,edit_date,notes,domain_id_subset,FID_Transect_Points_1m,ORIG_FID_1,ORIG_LEN,ORIG_SEQ,LineID
9,1,1.500000000000000,1,9,3903566,10, ,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,1,5 - Buxton, ,0, , , ,, ,9,577353,58,7295.000000000000000,7296,58.000000000000000
9,1,1.500000000000000,1,9,3903566,10, ,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,1,5 - Buxton, ,0, , , ,, ,9,577352,58,7294.000000000000000,7295,58.000000000000000
9,1,1.500000000000000,1,9,3903566,10, ,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,1,5 - Buxton, ,0, , , ,, ,9,587343,59,7284.000000000000000,7285,59.000000000000000
9,1,1.500000000000000,1,9,3903566,10, ,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,1,5 - Buxton, ,0, , , ,, ,9,587342,59,7283.000000000000000,7284,59.000000000000000
9,1,1.500000000000000,1,9,3903566,10, ,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,1,5 - Buxton, ,0, , , ,, ,9,587341,59,7282.000000000000000,7283,59.000000000000000
9,1,1.500000000000000,1,9,3903566,10, ,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,1,5 - Buxton, ,0, , , ,, ,9,597326,60,7266.000000000000000,7267,60.000000000000000
9,1,1.500000000000000,1,9,3903566,10, ,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,1,5 - Buxton, ,0, , , ,, ,9,597325,60,7265.000000000000000,7266,60.000000000000000
9,1,1.500000000000000,1,9,3903566,10, ,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,1,5 - Buxton, ,0, , , ,, ,9,597324,60,7264.000000000000000,7265,60.000000000000000
9,1,1.500000000000000,1,9,3903566,10, ,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,1,5 - Buxton, ,0, , , ,, ,9,607311,61,7250.000000000000000,7251,61.000000000000000
9,1,1.500000000000000,1,9,3903566,10, ,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,1,5 - Buxton, ,0, , , ,, ,9,607310,61,7249.000000000000000,7250,61.000000000000000
9,1,1.500000000000000,1,9,3903566,10, ,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,1,5 - Buxton, ,0, , , ,, ,9,607309,61,7248.000000000000000,7249,61.000000000000000
10,1,1.500000000000000,1,10,3904070,11, ,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,1,5 - Buxton, ,0, , , ,, ,10,617298,62,7236.000000000000000,7237,62.000000000000000
10,1,1.500000000000000,1,10,3904070,11, ,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,1,5 - Buxton, ,0, , , ,, ,10,617297,62,7235.000000000000000,7236,62.000000000000000
10,1,1.500000000000000,1,10,3904070,11, ,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,1,5 - Buxton, ,0, , , ,, ,10,617296,62,7234.000000000000000,7235,62.000000000000000
10,1,1.500000000000000,1,10,3904070,11, ,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,1,5 - Buxton, ,0, , , ,, ,10,627287,63,7224.000000000000000,7225,63.000000000000000
10,1,1.500000000000000,1,10,3904070,11, ,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,1,5 - Buxton, ,0, , , ,, ,10,627286,63,7223.000000000000000,7224,63.000000000000000
10,1,1.500000000000000,1,10,3904070,11, ,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,1,5 - Buxton, ,0, , , ,, ,10,627285,63,7222.000000000000000,7223,63.000000000000000
10,1,1.500000000000000,1,10,3904070,11, ,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,1,5 - Buxton, ,0, , , ,, ,10,637268,64,7204.000000000000000,7205,64.000000000000000
10,1,1.500000000000000,1,10,3904070,11, ,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,1,5 - Buxton, ,0, , , ,, ,10,637267,64,7203.000000000000000,7204,64.000000000000000
10,1,1.500000000000000,1,10,3904070,11, ,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,1,5 - Buxton, ,0, , , ,, ,10,637266,64,7202.000000000000000,7203,64.000000000000000
10,1,1.500000000000000,1,10,3904070,11, ,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,1,5 - Buxton, ,0, , , ,, ,10,647254,65,7189.000000000000000,7190,65.000000000000000
10,1,1.500000000000000,1,10,3904070,11, ,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,1,5 - Buxton, ,0, , , ,, ,10,647253,65,7188.000000000000000,7189,65.000000000000000
10,1,1.500000000000000,1,10,3904070,11, ,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,1,5 - Buxton, ,0, , , ,, ,10,647252,65,7187.000000000000000,7188,65.000000000000000
10,1,1.500000000000000,1,10,3904070,11, ,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,1,5 - Buxton, ,0, , , ,, ,10,657243,66,7177.000000000000000,7178,66.000000000000000
10,1,1.500000000000000,1,10,3904070,11, ,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,1,5 - Buxton, ,0, , , ,, ,10,657242,66,7176.000000000000000,7177,66.000000000000000
10,1,1.500000000000000,1,10,3904070,11, ,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,1,5 - Buxton, ,0, , , ,, ,10,657241,66,7175.000000000000000,7176,66.000000000000000
11,1,1.500000000000000,1,11,3904574,12, ,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,1,5 - Buxton, ,0, , , ,, ,11,667233,67,7166.000000000000000,7167,67.000000000000000
11,1,1.500000000000000,1,11,3904574,12, ,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,1,5 - Buxton, ,0, , , ,, ,11,667232,67,7165.000000000000000,7166,67.000000000000000
11,1,1.500000000000000,1,11,3904574,12, ,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,1,5 - Buxton, ,0, , , ,, ,11,667231,67,7164.000000000000000,7165,67.000000000000000
11,1,1.500000000000000,1,11,3904574,12, ,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,1,5 - Buxton, ,0, , , ,, ,11,677218,68,7150.000000000000000,7151,68.000000000000000
11,1,1.500000000000000,1,11,3904574,12, ,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,1,5 - Buxton, ,0, , , ,, ,11,677217,68,7149.000000000000000,7150,68.000000000000000
11,1,1.500000000000000,1,11,3904574,12, ,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,1,5 - Buxton, ,0, , , ,, ,11,677216,68,7148.000000000000000,7149,68.000000000000000
11,1,1.500000000000000,1,11,3904574,12, ,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,1,5 - Buxton, ,0, , , ,, ,11,687195,69,7126.000000000000000,7127,69.000000000000000
11,1,1.500000000000000,1,11,3904574,12, ,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,1,5 - Buxton, ,0, , , ,, ,11,687194,69,7125.000000000000000,7126,69.000000000000000
11,1,1.500000000000000,1,11,3904574,12, ,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,1,5 - Buxton, ,0, , , ,, ,11,687193,69,7124.000000000000000,7125,69.000000000000000
11,1,1.500000000000000,1,11,3904574,12, ,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,1,5 - Buxton, ,0, , , ,, ,11,687192,69,7123.000000000000000,7124,69.000000000000000
11,1,1.500000000000000,1,11,3904574,12, ,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,1,5 - Buxton, ,0, , , ,, ,11,697181,70,7111.000000000000000,7112,70.000000000000000
11,1,1.500000000000000,1,11,3904574,12, ,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,1,5 - Buxton, ,0, , , ,, ,11,697180,70,7110.000000000000000,7111,70.000000000000000
11,1,1.500000000000000,1,11,3904574,12, ,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,1,5 - Buxton, ,0, , , ,, ,11,697179,70,7109.000000000000000,7110,70.000000000000000
11,1,1.500000000000000,1,11,3904574,12, ,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,1,5 - Buxton, ,0, , , ,, ,11,707168,71,7097.000000000000000,7098,71.000000000000000
11,1,1.500000000000000,1,11,3904574,12, ,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,1,5 - Buxton, ,0, , , ,, ,11,707167,71,7096.000000000000000,7097,71.000000000000000
11,1,1.500000000000000,1,11,3904574,12, ,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,1,5 - Buxton, ,0, , , ,, ,11,707166,71,7095.000000000000000,7096,71.000000000000000
