gis,year,free_v2_m,free_v3_m,free_v3_minus_v2_m,prescribed_v2_m,prescribed_v3_m,prescribed_v3_minus_v2_m
90,1985,170.0,164.1,-5.900000000000006,170.0,164.1,-5.900000000000006
90,1986,170.0,164.1,-5.900000000000006,170.0,164.1,-5.900000000000006
90,1987,180.0,174.1,-5.900000000000006,180.0,174.1,-5.900000000000006
90,1988,180.0,174.1,-5.900000000000006,180.0,174.1,-5.900000000000006
90,1989,180.0,174.1,-5.900000000000006,180.0,174.1,-5.900000000000006
90,1990,180.0,174.1,-5.900000000000006,180.0,174.1,-5.900000000000006
90,1991,180.0,174.1,-5.900000000000006,180.0,174.1,-5.900000000000006
90,1992,180.0,174.1,-5.900000000000006,180.0,174.1,-5.900000000000006
90,1993,180.0,174.1,-5.900000000000006,180.0,174.1,-5.900000000000006
90,1994,180.0,174.1,-5.900000000000006,180.0,174.1,-5.900000000000006
90,1995,180.0,174.1,-5.900000000000006,180.0,174.1,-5.900000000000006
90,1996,180.0,174.1,-5.900000000000006,180.0,174.1,-5.900000000000006
90,1997,180.0,174.1,-5.900000000000006,180.0,174.1,-5.900000000000006
90,1998,180.0,174.1,-5.900000000000006,180.0,174.1,-5.900000000000006
90,1999,170.0,164.1,-5.900000000000006,170.0,164.1,-5.900000000000006
90,2000,170.0,164.1,-5.900000000000006,170.0,164.1,-5.900000000000006
90,2001,170.0,164.1,-5.900000000000006,170.0,164.1,-5.900000000000006
90,2002,170.0,164.1,-5.900000000000006,170.0,164.1,-5.900000000000006
90,2003,170.0,164.1,-5.900000000000006,170.0,164.1,-5.900000000000006
90,2004,160.0,154.1,-5.900000000000006,160.0,154.1,-5.900000000000006
