transect_id,domain_number,line_id,position_2004_m,position_2023_m,change_m,rate_m_yr,start_vintage,end_vintage,start_date,end_date,start_date_assumed,end_date_assumed,interval_yr
dune_251,48,251,4101.327,4097.894,3.433,0.1797,2004,2023,2004-05-25,2023-07-01,False,True,19.0992
dune_252,48,252,4097.607,4090.774,6.833,0.3578,2004,2023,2004-05-25,2023-07-01,False,True,19.0992
dune_253,49,253,4093.888,4089.269,4.619,0.2418,2004,2023,2004-05-25,2023-07-01,False,True,19.0992
dune_254,49,254,4090.169,4080.054,10.115,0.5296,2004,2023,2004-05-25,2023-07-01,False,True,19.0992
dune_255,49,255,4086.45,4070.745,15.705,0.8223,2004,2023,2004-05-25,2023-07-01,False,True,19.0992
dune_256,49,256,4082.731,4065.35,17.38,0.91,2004,2023,2004-05-25,2023-07-01,False,True,19.0992
dune_257,49,257,4079.012,4060.652,18.359,0.9613,2004,2023,2004-05-25,2023-07-01,False,True,19.0992
dune_258,50,258,4077.278,4055.763,21.516,1.1265,2004,2023,2004-05-25,2023-07-01,False,True,19.0992
dune_259,50,259,4075.763,4051.33,24.433,1.2793,2004,2023,2004-05-25,2023-07-01,False,True,19.0992
dune_260,50,260,4074.248,4043.623,30.625,1.6035,2004,2023,2004-05-25,2023-07-01,False,True,19.0992
dune_261,50,261,4070.825,4038.825,32.0,1.6754,2004,2023,2004-05-25,2023-07-01,False,True,19.0992
dune_262,50,262,4065.268,4035.56,29.708,1.5555,2004,2023,2004-05-25,2023-07-01,False,True,19.0992
dune_263,51,263,4059.712,4026.726,32.986,1.7271,2004,2023,2004-05-25,2023-07-01,False,True,19.0992
dune_264,51,264,4054.155,4019.353,34.802,1.8222,2004,2023,2004-05-25,2023-07-01,False,True,19.0992
dune_265,51,265,4048.599,4008.638,39.961,2.0923,2004,2023,2004-05-25,2023-07-01,False,True,19.0992
dune_266,51,266,4043.042,3995.341,47.701,2.4975,2004,2023,2004-05-25,2023-07-01,False,True,19.0992
dune_267,51,267,4037.486,3986.235,51.251,2.6834,2004,2023,2004-05-25,2023-07-01,False,True,19.0992
dune_268,52,268,4031.929,3982.59,49.339,2.5833,2004,2023,2004-05-25,2023-07-01,False,True,19.0992
dune_269,52,269,4026.373,3980.742,45.631,2.3892,2004,2023,2004-05-25,2023-07-01,False,True,19.0992
dune_270,52,270,4020.816,3971.528,49.289,2.5807,2004,2023,2004-05-25,2023-07-01,False,True,19.0992
dune_271,52,271,4012.789,3962.358,50.431,2.6405,2004,2023,2004-05-25,2023-07-01,False,True,19.0992
dune_272,52,272,4003.9,3955.802,48.098,2.5183,2004,2023,2004-05-25,2023-07-01,False,True,19.0992
dune_273,53,273,3995.012,3945.031,49.981,2.6169,2004,2023,2004-05-25,2023-07-01,False,True,19.0992
dune_274,53,274,3986.123,3935.565,50.558,2.6471,2004,2023,2004-05-25,2023-07-01,False,True,19.0992
dune_275,53,275,3977.235,3929.511,47.724,2.4987,2004,2023,2004-05-25,2023-07-01,False,True,19.0992
dune_276,53,276,3968.347,3917.993,50.353,2.6364,2004,2023,2004-05-25,2023-07-01,False,True,19.0992
dune_277,53,277,3959.458,3908.277,51.181,2.6797,2004,2023,2004-05-25,2023-07-01,False,True,19.0992
dune_278,54,278,3945.884,3897.06,48.825,2.5564,2004,2023,2004-05-25,2023-07-01,False,True,19.0992
dune_279,54,279,3932.005,3883.274,48.731,2.5515,2004,2023,2004-05-25,2023-07-01,False,True,19.0992
dune_280,54,280,3918.125,3866.383,51.742,2.7091,2004,2023,2004-05-25,2023-07-01,False,True,19.0992
dune_281,54,281,3904.246,3849.065,55.181,2.8892,2004,2023,2004-05-25,2023-07-01,False,True,19.0992
dune_282,54,282,3890.367,3839.576,50.791,2.6593,2004,2023,2004-05-25,2023-07-01,False,True,19.0992
dune_283,55,283,3876.426,3829.608,46.818,2.4513,2004,2023,2004-05-25,2023-07-01,False,True,19.0992
dune_284,55,284,3862.14,3828.059,34.081,1.7844,2004,2023,2004-05-25,2023-07-01,False,True,19.0992
dune_285,55,285,3840.154,3807.116,33.037,1.7298,2004,2023,2004-05-25,2023-07-01,False,True,19.0992
dune_286,55,286,3797.143,3778.389,18.754,0.9819,2004,2023,2004-05-25,2023-07-01,False,True,19.0992
dune_287,55,287,3763.521,3760.864,2.656,0.1391,2004,2023,2004-05-25,2023-07-01,False,True,19.0992
dune_288,56,288,3747.8,3744.863,2.937,0.1538,2004,2023,2004-05-25,2023-07-01,False,True,19.0992
dune_289,56,289,3732.079,3731.004,1.075,0.0563,2004,2023,2004-05-25,2023-07-01,False,True,19.0992
dune_290,56,290,3716.358,3711.928,4.431,0.232,2004,2023,2004-05-25,2023-07-01,False,True,19.0992
dune_291,56,291,3700.638,3697.267,3.371,0.1765,2004,2023,2004-05-25,2023-07-01,False,True,19.0992
dune_292,56,292,3688.304,3683.13,5.174,0.2709,2004,2023,2004-05-25,2023-07-01,False,True,19.0992
dune_293,57,293,3678.01,3661.24,16.77,0.878,2004,2023,2004-05-25,2023-07-01,False,True,19.0992
dune_294,57,294,3667.224,3650.321,16.903,0.885,2004,2023,2004-05-25,2023-07-01,False,True,19.0992
dune_295,57,295,3648.805,3634.907,13.898,0.7277,2004,2023,2004-05-25,2023-07-01,False,True,19.0992
dune_296,57,296,3630.386,3618.584,11.802,0.6179,2004,2023,2004-05-25,2023-07-01,False,True,19.0992
dune_297,57,297,3611.967,3596.688,15.279,0.8,2004,2023,2004-05-25,2023-07-01,False,True,19.0992
dune_298,58,298,3593.548,3591.812,1.736,0.0909,2004,2023,2004-05-25,2023-07-01,False,True,19.0992
dune_299,58,299,3575.129,3569.817,5.312,0.2781,2004,2023,2004-05-25,2023-07-01,False,True,19.0992
dune_300,58,300,3556.71,3546.68,10.03,0.5252,2004,2023,2004-05-25,2023-07-01,False,True,19.0992
dune_301,58,301,3538.291,3529.33,8.96,0.4691,2004,2023,2004-05-25,2023-07-01,False,True,19.0992
dune_302,58,302,3519.954,3507.612,12.342,0.6462,2004,2023,2004-05-25,2023-07-01,False,True,19.0992
dune_303,59,303,3501.965,3489.526,12.44,0.6513,2004,2023,2004-05-25,2023-07-01,False,True,19.0992
dune_304,59,304,3483.976,3471.252,12.724,0.6662,2004,2023,2004-05-25,2023-07-01,False,True,19.0992
dune_305,59,305,3465.987,3454.935,11.052,0.5787,2004,2023,2004-05-25,2023-07-01,False,True,19.0992
dune_306,59,306,3447.998,3440.43,7.568,0.3962,2004,2023,2004-05-25,2023-07-01,False,True,19.0992
dune_307,59,307,3430.009,3422.3,7.709,0.4037,2004,2023,2004-05-25,2023-07-01,False,True,19.0992
dune_308,60,308,3412.02,3403.973,8.047,0.4213,2004,2023,2004-05-25,2023-07-01,False,True,19.0992
dune_309,60,309,3394.031,3383.799,10.233,0.5358,2004,2023,2004-05-25,2023-07-01,False,True,19.0992
dune_310,60,310,3376.042,3364.848,11.194,0.5861,2004,2023,2004-05-25,2023-07-01,False,True,19.0992
dune_311,60,311,3358.054,3345.266,12.788,0.6695,2004,2023,2004-05-25,2023-07-01,False,True,19.0992
dune_312,60,312,3340.065,3325.201,14.864,0.7782,2004,2023,2004-05-25,2023-07-01,False,True,19.0992
dune_313,61,313,3322.076,3305.12,16.956,0.8878,2004,2023,2004-05-25,2023-07-01,False,True,19.0992
dune_314,61,314,3304.087,3286.858,17.229,0.9021,2004,2023,2004-05-25,2023-07-01,False,True,19.0992
dune_315,61,315,3286.098,3269.939,16.159,0.846,2004,2023,2004-05-25,2023-07-01,False,True,19.0992
dune_316,61,316,3268.109,3249.182,18.927,0.991,2004,2023,2004-05-25,2023-07-01,False,True,19.0992
dune_317,61,317,3250.12,3231.046,19.074,0.9987,2004,2023,2004-05-25,2023-07-01,False,True,19.0992
dune_319,62,319,3214.142,3196.951,17.191,0.9001,2004,2023,2004-05-25,2023-07-01,False,True,19.0992
dune_320,62,320,3196.153,3180.937,15.216,0.7967,2004,2023,2004-05-25,2023-07-01,False,True,19.0992
dune_321,62,321,3178.164,3155.432,22.732,1.1902,2004,2023,2004-05-25,2023-07-01,False,True,19.0992
dune_322,62,322,3160.175,3134.513,25.662,1.3436,2004,2023,2004-05-25,2023-07-01,False,True,19.0992
dune_323,62,323,3142.186,3116.014,26.172,1.3703,2004,2023,2004-05-25,2023-07-01,False,True,19.0992
dune_324,63,324,3124.197,3093.706,30.491,1.5965,2004,2023,2004-05-25,2023-07-01,False,True,19.0992
dune_325,63,325,3106.208,3076.594,29.614,1.5505,2004,2023,2004-05-25,2023-07-01,False,True,19.0992
dune_326,63,326,3088.219,3058.206,30.013,1.5714,2004,2023,2004-05-25,2023-07-01,False,True,19.0992
dune_327,63,327,3070.23,3035.269,34.962,1.8305,2004,2023,2004-05-25,2023-07-01,False,True,19.0992
dune_328,63,328,3052.241,3018.218,34.023,1.7814,2004,2023,2004-05-25,2023-07-01,False,True,19.0992
dune_329,64,329,3034.245,3001.505,32.74,1.7142,2004,2023,2004-05-25,2023-07-01,False,True,19.0992
dune_330,64,330,3016.16,2980.59,35.57,1.8624,2004,2023,2004-05-25,2023-07-01,False,True,19.0992
dune_331,64,331,2998.075,2957.642,40.433,2.117,2004,2023,2004-05-25,2023-07-01,False,True,19.0992
dune_332,64,332,2979.99,2938.774,41.215,2.158,2004,2023,2004-05-25,2023-07-01,False,True,19.0992
dune_333,64,333,2961.905,2918.124,43.78,2.2923,2004,2023,2004-05-25,2023-07-01,False,True,19.0992
dune_334,65,334,2943.819,2899.705,44.114,2.3097,2004,2023,2004-05-25,2023-07-01,False,True,19.0992
dune_335,65,335,2925.734,2876.631,49.104,2.571,2004,2023,2004-05-25,2023-07-01,False,True,19.0992
dune_336,65,336,2907.649,2855.183,52.466,2.747,2004,2023,2004-05-25,2023-07-01,False,True,19.0992
dune_337,65,337,2889.564,2834.657,54.907,2.8748,2004,2023,2004-05-25,2023-07-01,False,True,19.0992
dune_338,65,338,2871.479,2814.131,57.348,3.0026,2004,2023,2004-05-25,2023-07-01,False,True,19.0992
dune_339,66,339,2853.394,2795.228,58.166,3.0454,2004,2023,2004-05-25,2023-07-01,False,True,19.0992
dune_340,66,340,2832.307,2766.248,66.059,3.4587,2004,2023,2004-05-25,2023-07-01,False,True,19.0992
dune_341,66,341,2807.013,2742.097,64.917,3.3989,2004,2023,2004-05-25,2023-07-01,False,True,19.0992
dune_342,66,342,2781.719,2723.64,58.079,3.0409,2004,2023,2004-05-25,2023-07-01,False,True,19.0992
dune_343,66,343,2756.425,2698.626,57.8,3.0263,2004,2023,2004-05-25,2023-07-01,False,True,19.0992
dune_344,67,344,2731.132,2670.151,60.981,3.1928,2004,2023,2004-05-25,2023-07-01,False,True,19.0992
dune_345,67,345,2705.838,2648.224,57.614,3.0165,2004,2023,2004-05-25,2023-07-01,False,True,19.0992
dune_346,67,346,2680.544,2617.272,63.272,3.3128,2004,2023,2004-05-25,2023-07-01,False,True,19.0992
dune_347,67,347,2655.25,2595.061,60.189,3.1514,2004,2023,2004-05-25,2023-07-01,False,True,19.0992
dune_348,67,348,2629.956,2568.97,60.986,3.1931,2004,2023,2004-05-25,2023-07-01,False,True,19.0992
dune_349,68,349,2604.662,2547.254,57.408,3.0057,2004,2023,2004-05-25,2023-07-01,False,True,19.0992
dune_350,68,350,2579.368,2527.586,51.782,2.7112,2004,2023,2004-05-25,2023-07-01,False,True,19.0992
dune_351,68,351,2554.074,2502.299,51.776,2.7109,2004,2023,2004-05-25,2023-07-01,False,True,19.0992
dune_352,68,352,2528.78,2488.157,40.624,2.127,2004,2023,2004-05-25,2023-07-01,False,True,19.0992
dune_353,68,353,2503.486,2466.481,37.005,1.9375,2004,2023,2004-05-25,2023-07-01,False,True,19.0992
dune_354,69,354,2480.648,2447.154,33.494,1.7537,2004,2023,2004-05-25,2023-07-01,False,True,19.0992
dune_355,69,355,2460.486,2425.621,34.865,1.8255,2004,2023,2004-05-25,2023-07-01,False,True,19.0992
dune_356,69,356,2440.325,2404.921,35.404,1.8537,2004,2023,2004-05-25,2023-07-01,False,True,19.0992
dune_357,69,357,2420.164,2388.376,31.788,1.6643,2004,2023,2004-05-25,2023-07-01,False,True,19.0992
dune_358,69,358,2400.002,2372.487,27.516,1.4407,2004,2023,2004-05-25,2023-07-01,False,True,19.0992
dune_359,70,359,2379.841,2356.191,23.65,1.2383,2004,2023,2004-05-25,2023-07-01,False,True,19.0992
dune_360,70,360,2359.68,2337.168,22.511,1.1787,2004,2023,2004-05-25,2023-07-01,False,True,19.0992
dune_361,70,361,2340.771,2321.025,19.746,1.0339,2004,2023,2004-05-25,2023-07-01,False,True,19.0992
dune_362,70,362,2323.084,2305.311,17.773,0.9306,2004,2023,2004-05-25,2023-07-01,False,True,19.0992
dune_363,70,363,2305.396,2290.411,14.986,0.7846,2004,2023,2004-05-25,2023-07-01,False,True,19.0992
dune_364,71,364,2287.709,2275.359,12.35,0.6466,2004,2023,2004-05-25,2023-07-01,False,True,19.0992
dune_365,71,365,2270.021,2257.591,12.431,0.6508,2004,2023,2004-05-25,2023-07-01,False,True,19.0992
dune_366,71,366,2252.334,2241.328,11.006,0.5763,2004,2023,2004-05-25,2023-07-01,False,True,19.0992
dune_367,71,367,2234.647,2225.215,9.432,0.4938,2004,2023,2004-05-25,2023-07-01,False,True,19.0992
dune_368,71,368,2216.959,2207.43,9.529,0.4989,2004,2023,2004-05-25,2023-07-01,False,True,19.0992
dune_369,72,369,2202.114,2189.468,12.646,0.6621,2004,2023,2004-05-25,2023-07-01,False,True,19.0992
dune_370,72,370,2190.066,2173.403,16.663,0.8725,2004,2023,2004-05-25,2023-07-01,False,True,19.0992
dune_371,72,371,2180.438,2151.022,29.416,1.5402,2004,2023,2004-05-25,2023-07-01,False,True,19.0992
dune_372,72,372,2172.889,2144.267,28.622,1.4986,2004,2023,2004-05-25,2023-07-01,False,True,19.0992
dune_373,72,373,2165.34,2133.346,31.994,1.6752,2004,2023,2004-05-25,2023-07-01,False,True,19.0992
dune_374,73,374,2157.791,2123.369,34.422,1.8022,2004,2023,2004-05-25,2023-07-01,False,True,19.0992
dune_375,73,375,2150.242,2101.657,48.585,2.5438,2004,2023,2004-05-25,2023-07-01,False,True,19.0992
dune_376,73,376,2142.693,2093.654,49.039,2.5676,2004,2023,2004-05-25,2023-07-01,False,True,19.0992
dune_377,73,377,2134.686,2084.386,50.3,2.6336,2004,2023,2004-05-25,2023-07-01,False,True,19.0992
dune_378,73,378,2124.906,2070.029,54.877,2.8733,2004,2023,2004-05-25,2023-07-01,False,True,19.0992
dune_379,74,379,2115.126,2065.266,49.859,2.6105,2004,2023,2004-05-25,2023-07-01,False,True,19.0992
dune_380,74,380,2105.345,2059.412,45.933,2.405,2004,2023,2004-05-25,2023-07-01,False,True,19.0992
dune_381,74,381,2095.565,2055.561,40.004,2.0945,2004,2023,2004-05-25,2023-07-01,False,True,19.0992
dune_382,74,382,2085.785,2047.334,38.451,2.0132,2004,2023,2004-05-25,2023-07-01,False,True,19.0992
dune_383,74,383,2076.005,2045.72,30.285,1.5857,2004,2023,2004-05-25,2023-07-01,False,True,19.0992
dune_384,75,384,2066.225,2040.512,25.712,1.3463,2004,2023,2004-05-25,2023-07-01,False,True,19.0992
dune_385,75,385,2056.445,2038.335,18.11,0.9482,2004,2023,2004-05-25,2023-07-01,False,True,19.0992
dune_386,75,386,2046.665,2039.703,6.961,0.3645,2004,2023,2004-05-25,2023-07-01,False,True,19.0992
dune_387,75,387,2036.885,2041.609,-4.725,-0.2474,2004,2023,2004-05-25,2023-07-01,False,True,19.0992
dune_388,75,388,2027.104,2041.386,-14.282,-0.7478,2004,2023,2004-05-25,2023-07-01,False,True,19.0992
dune_389,76,389,2019.722,2030.971,-11.248,-0.5889,2004,2023,2004-05-25,2023-07-01,False,True,19.0992
dune_390,76,390,2014.505,2021.519,-7.014,-0.3673,2004,2023,2004-05-25,2023-07-01,False,True,19.0992
dune_391,76,391,2009.288,2024.792,-15.505,-0.8118,2004,2023,2004-05-25,2023-07-01,False,True,19.0992
dune_392,76,392,2004.07,2029.836,-25.766,-1.3491,2004,2023,2004-05-25,2023-07-01,False,True,19.0992
dune_393,76,393,2000.974,2019.052,-18.078,-0.9465,2004,2023,2004-05-25,2023-07-01,False,True,19.0992
dune_394,77,394,1999.62,2025.593,-25.972,-1.3599,2004,2023,2004-05-25,2023-07-01,False,True,19.0992
dune_395,77,395,1998.282,2027.184,-28.902,-1.5132,2004,2023,2004-05-25,2023-07-01,False,True,19.0992
dune_396,77,396,1997.003,2033.53,-36.528,-1.9125,2004,2023,2004-05-25,2023-07-01,False,True,19.0992
dune_397,77,397,1995.723,2038.662,-42.939,-2.2482,2004,2023,2004-05-25,2023-07-01,False,True,19.0992
dune_398,77,398,1994.444,2039.083,-44.64,-2.3373,2004,2023,2004-05-25,2023-07-01,False,True,19.0992
dune_399,78,399,1993.164,2048.8,-55.636,-2.913,2004,2023,2004-05-25,2023-07-01,False,True,19.0992
dune_400,78,400,1991.884,2053.395,-61.51,-3.2206,2004,2023,2004-05-25,2023-07-01,False,True,19.0992
dune_401,78,401,1990.605,2051.147,-60.543,-3.1699,2004,2023,2004-05-25,2023-07-01,False,True,19.0992
dune_402,78,402,1989.325,2045.279,-55.953,-2.9296,2004,2023,2004-05-25,2023-07-01,False,True,19.0992
dune_403,78,403,1989.288,2039.15,-49.862,-2.6107,2004,2023,2004-05-25,2023-07-01,False,True,19.0992
dune_404,79,404,1999.078,2036.282,-37.204,-1.948,2004,2023,2004-05-25,2023-07-01,False,True,19.0992
dune_405,79,405,2008.868,2046.109,-37.241,-1.9499,2004,2023,2004-05-25,2023-07-01,False,True,19.0992
dune_406,79,406,2018.659,2053.78,-35.121,-1.8389,2004,2023,2004-05-25,2023-07-01,False,True,19.0992
dune_407,79,407,2028.449,2067.938,-39.489,-2.0676,2004,2023,2004-05-25,2023-07-01,False,True,19.0992
dune_408,79,408,2032.315,2083.581,-51.266,-2.6842,2004,2023,2004-05-25,2023-07-01,False,True,19.0992
dune_409,80,409,2034.963,2096.781,-61.818,-3.2367,2004,2023,2004-05-25,2023-07-01,False,True,19.0992
dune_410,80,410,2044.91,2107.983,-63.074,-3.3024,2004,2023,2004-05-25,2023-07-01,False,True,19.0992
dune_411,80,411,2060.993,2121.469,-60.475,-3.1664,2004,2023,2004-05-25,2023-07-01,False,True,19.0992
dune_412,80,412,2077.077,2131.475,-54.397,-2.8481,2004,2023,2004-05-25,2023-07-01,False,True,19.0992
dune_413,80,413,2089.631,2134.735,-45.103,-2.3615,2004,2023,2004-05-25,2023-07-01,False,True,19.0992
dune_414,81,414,2100.27,2147.866,-47.596,-2.4921,2004,2023,2004-05-25,2023-07-01,False,True,19.0992
dune_415,81,415,2121.61,2150.205,-28.595,-1.4972,2004,2023,2004-05-25,2023-07-01,False,True,19.0992
dune_416,81,416,2146.61,2165.08,-18.47,-0.967,2004,2023,2004-05-25,2023-07-01,False,True,19.0992
dune_417,81,417,2154.138,2181.005,-26.868,-1.4067,2004,2023,2004-05-25,2023-07-01,False,True,19.0992
dune_418,81,418,2159.342,2194.478,-35.136,-1.8396,2004,2023,2004-05-25,2023-07-01,False,True,19.0992
dune_419,82,419,2171.467,2209.649,-38.182,-1.9992,2004,2023,2004-05-25,2023-07-01,False,True,19.0992
dune_420,82,420,2190.481,2226.28,-35.799,-1.8744,2004,2023,2004-05-25,2023-07-01,False,True,19.0992
dune_421,82,421,2206.72,2245.786,-39.066,-2.0454,2004,2023,2004-05-25,2023-07-01,False,True,19.0992
dune_422,82,422,2222.105,2264.807,-42.702,-2.2358,2004,2023,2004-05-25,2023-07-01,False,True,19.0992
dune_423,82,423,2236.783,2283.639,-46.855,-2.4533,2004,2023,2004-05-25,2023-07-01,False,True,19.0992
dune_424,83,424,2251.344,2295.401,-44.057,-2.3067,2004,2023,2004-05-25,2023-07-01,False,True,19.0992
dune_425,83,425,2264.69,2311.654,-46.965,-2.459,2004,2023,2004-05-25,2023-07-01,False,True,19.0992
dune_426,83,426,2277.704,2326.942,-49.238,-2.578,2004,2023,2004-05-25,2023-07-01,False,True,19.0992
dune_427,83,427,2290.717,2352.344,-61.627,-3.2267,2004,2023,2004-05-25,2023-07-01,False,True,19.0992
dune_428,83,428,2303.731,2385.91,-82.179,-4.3027,2004,2023,2004-05-25,2023-07-01,False,True,19.0992
dune_429,84,429,2316.745,2403.072,-86.327,-4.5199,2004,2023,2004-05-25,2023-07-01,False,True,19.0992
dune_430,84,430,2335.969,2408.399,-72.43,-3.7923,2004,2023,2004-05-25,2023-07-01,False,True,19.0992
dune_431,84,431,2356.249,2413.875,-57.626,-3.0172,2004,2023,2004-05-25,2023-07-01,False,True,19.0992
dune_432,84,432,2375.025,2419.351,-44.325,-2.3208,2004,2023,2004-05-25,2023-07-01,False,True,19.0992
dune_433,84,433,2393.759,2436.634,-42.875,-2.2449,2004,2023,2004-05-25,2023-07-01,False,True,19.0992
dune_434,85,434,2412.493,2449.708,-37.215,-1.9485,2004,2023,2004-05-25,2023-07-01,False,True,19.0992
dune_435,85,435,2431.226,2463.392,-32.166,-1.6841,2004,2023,2004-05-25,2023-07-01,False,True,19.0992
dune_436,85,436,2449.96,2479.036,-29.076,-1.5224,2004,2023,2004-05-25,2023-07-01,False,True,19.0992
dune_437,85,437,2470.204,2490.84,-20.636,-1.0805,2004,2023,2004-05-25,2023-07-01,False,True,19.0992
dune_438,85,438,2490.857,2502.379,-11.523,-0.6033,2004,2023,2004-05-25,2023-07-01,False,True,19.0992
dune_439,86,439,2508.642,2514.74,-6.098,-0.3193,2004,2023,2004-05-25,2023-07-01,False,True,19.0992
dune_440,86,440,2524.382,2527.411,-3.029,-0.1586,2004,2023,2004-05-25,2023-07-01,False,True,19.0992
dune_441,86,441,2540.121,2546.534,-6.413,-0.3358,2004,2023,2004-05-25,2023-07-01,False,True,19.0992
dune_442,86,442,2555.86,2559.702,-3.842,-0.2011,2004,2023,2004-05-25,2023-07-01,False,True,19.0992
dune_443,86,443,2571.599,2575.102,-3.502,-0.1834,2004,2023,2004-05-25,2023-07-01,False,True,19.0992
dune_444,87,444,2585.198,2592.44,-7.242,-0.3792,2004,2023,2004-05-25,2023-07-01,False,True,19.0992
dune_445,87,445,2596.239,2607.077,-10.838,-0.5674,2004,2023,2004-05-25,2023-07-01,False,True,19.0992
dune_446,87,446,2607.28,2616.605,-9.325,-0.4882,2004,2023,2004-05-25,2023-07-01,False,True,19.0992
dune_447,87,447,2618.374,2627.884,-9.51,-0.4979,2004,2023,2004-05-25,2023-07-01,False,True,19.0992
dune_448,87,448,2631.061,2638.001,-6.94,-0.3634,2004,2023,2004-05-25,2023-07-01,False,True,19.0992
dune_449,88,449,2643.747,2642.8,0.947,0.0496,2004,2023,2004-05-25,2023-07-01,False,True,19.0992
dune_450,88,450,2656.434,2649.197,7.236,0.3789,2004,2023,2004-05-25,2023-07-01,False,True,19.0992
dune_451,88,451,2673.279,2663.033,10.246,0.5365,2004,2023,2004-05-25,2023-07-01,False,True,19.0992
dune_452,88,452,2684.25,2675.927,8.323,0.4358,2004,2023,2004-05-25,2023-07-01,False,True,19.0992
dune_453,88,453,2688.833,2687.216,1.617,0.0847,2004,2023,2004-05-25,2023-07-01,False,True,19.0992
dune_454,89,454,2704.537,2697.277,7.26,0.3801,2004,2023,2004-05-25,2023-07-01,False,True,19.0992
dune_455,89,455,2720.242,2707.487,12.755,0.6678,2004,2023,2004-05-25,2023-07-01,False,True,19.0992
dune_456,89,456,2735.946,2718.022,17.924,0.9385,2004,2023,2004-05-25,2023-07-01,False,True,19.0992
dune_457,89,457,2751.65,2728.547,23.104,1.2097,2004,2023,2004-05-25,2023-07-01,False,True,19.0992
dune_458,89,458,2765.955,2743.799,22.156,1.1601,2004,2023,2004-05-25,2023-07-01,False,True,19.0992
dune_459,90,459,2780.005,2763.407,16.597,0.869,2004,2023,2004-05-25,2023-07-01,False,True,19.0992
dune_460,90,460,2794.054,2776.469,17.585,0.9207,2004,2023,2004-05-25,2023-07-01,False,True,19.0992
dune_461,90,461,2808.104,2789.532,18.572,0.9724,2004,2023,2004-05-25,2023-07-01,False,True,19.0992
dune_462,90,462,2822.153,2808.339,13.814,0.7233,2004,2023,2004-05-25,2023-07-01,False,True,19.0992
dune_463,90,463,2836.268,2835.393,0.875,0.0458,2004,2023,2004-05-25,2023-07-01,False,True,19.0992
