transect_id,alongshore_m,domain,origin_y,dist_from_groin_m,n_obs,slope_full,r2_full,breakpoint_year,slope_before,slope_after,rss_full,rss_piecewise,rss_reduction_frac
usa_NC_0034_0159,35065.86720398649,61.0,3929412.624227439,28286.863366975216,749,-0.6377966952476094,0.16716026714786136,1997,0.518781705360262,-1.465173441805809,213812.8708236306,154647.35421811405,0.27671634723206556
usa_NC_0034_0160,35116.06316032463,61.0,3929462.047263109,28337.059323313355,743,-0.6471840562342714,0.17745718516730147,2013,0.44091684514446006,-0.08368663542743544,203174.2573187632,148996.89527610477,0.2666546577190571
usa_NC_0034_0161,35166.37815559489,62.0,3929512.0117737777,28387.374318583614,727,-0.6621674595181788,0.18562038850677998,2011,0.6140087967414296,-0.7113807689902237,200219.8893277661,145471.87412166348,0.2734394439529354
usa_NC_0034_0162,35216.58400748825,62.0,3929561.170750325,28437.580170476976,733,-0.65790355565007,0.17732288509998462,2011,0.6722462486499596,-0.6152154194610818,211084.34326340893,151024.8477604354,0.2845284239202251
usa_NC_0034_0163,35267.01652244233,62.0,3929609.568071926,28488.01268543106,731,-0.6922059586004784,0.187851389954798,2011,0.6992032267045221,-0.6006239607838265,216816.09708663242,149156.91430842614,0.31205793152513
usa_NC_0034_0164,35317.00768765903,62.0,3929658.7648298894,28538.003850647758,726,-0.7879056808077198,0.22382047813492112,2011,0.6573725578781747,-0.5762741790542149,225718.46077727264,152350.1608711311,0.32504341759860567
usa_NC_0034_0165,35366.978001511015,62.0,3929708.1477312585,28587.97416449974,735,-0.8205343758796226,0.2376429543209334,2011,0.6001601116814619,-0.5215839552368318,226471.4603598708,155028.83951690845,0.3154597083863795
usa_NC_0034_0166,35416.96118381426,62.0,3929757.594090531,28637.957346802985,741,-0.8186525655362249,0.23578723624073827,2011,0.5312344870603799,-0.42786953857882193,228782.8409567877,162845.94458398287,0.28820735024117883
usa_NC_0034_0167,35466.92590524724,62.0,3929806.9475565283,28687.922068235966,729,-0.8153396410220891,0.24010792383831447,1988,0.5598786480546384,-1.248640747758046,219799.22255637642,160246.2398009929,0.2709426451229087
usa_NC_0034_0168,35516.87062653197,62.0,3929855.873712358,28737.866789520696,728,-0.7659172999349071,0.2102740947503472,2006,0.9990189321362218,-0.871781558824178,230782.74869581778,173840.0630300191,0.24673718459282123
usa_NC_0034_0169,35566.81419436207,62.0,3929905.0411147666,28787.810357350798,720,-0.71505890543983,0.1967360953723587,2006,1.0111889313186182,-0.6254065614886163,216444.30493602084,161001.42152357264,0.25615311721339423
usa_NC_0034_0170,35616.761410414234,62.0,3929954.2550450796,28837.75757340296,736,-0.7005904729350839,0.19019055746655145,2006,0.9377605213041883,-0.49219401283615366,217513.9343492213,163896.19495369916,0.24650254962258278
usa_NC_0034_0171,35666.71599709119,63.0,3930003.440590947,28887.712160079915,743,-0.7672325395032866,0.23288518738786756,2010,0.037723773569710836,0.5677147250654961,187715.9646230727,152050.77333261396,0.18999551456410885
usa_NC_0034_0172,35716.76834373122,63.0,3930052.3588389345,28937.76450671995,745,-0.7408484893792603,0.21578762359869952,2010,-0.06520180604542118,0.8855656365315019,192955.3471619474,152457.46372386348,0.20988215166742208
usa_NC_0034_0173,35766.80544621018,63.0,3930101.433742074,28987.801609198905,750,-0.7233102796379506,0.20096719817699826,2010,-0.1295329448259206,1.1313287768246172,201208.3795911821,154261.74802298297,0.2333234414172309
usa_NC_0034_0174,35816.85493921553,63.0,3930150.8117799656,29037.85110220426,738,-0.6668544740152692,0.16927450437768854,2010,-0.2142871605304413,1.507046492420584,211165.48228465026,156023.59854428866,0.26113114294897194
usa_NC_0034_0175,35867.26656998234,63.0,3930201.1133760223,29088.262732971067,739,-0.6293631274148007,0.1571408621053637,2010,-0.3102735997163879,1.5585117135401263,205243.44618272845,151304.78734441687,0.26280331889521064
usa_NC_0034_0176,35917.30707201503,63.0,3930250.1242964915,29138.303235003754,758,-0.6297647715751747,0.15085161327095042,2010,-0.44722199625149717,1.6518617766708563,217537.32537508884,159741.59358696383,0.2656819085573967
usa_NC_0034_0177,35967.45226633074,63.0,3930298.6433941475,29188.44842931947,743,-0.5942825898322759,0.1372731927089006,2010,-0.6893778287274329,1.9255808063108577,215066.18961511814,151131.04052690364,0.29728126584021725
usa_NC_0034_0178,36017.5381720122,63.0,3930347.3529060823,29238.534335000928,739,-0.5733243378970397,0.12188616700667787,2010,-0.818300255510285,2.1724146715361385,228953.5205781653,153527.11522750414,0.32943981450990795
usa_NC_0034_0179,36067.60580224872,63.0,3930396.775416893,29288.601965237445,749,-0.5215385760984689,0.09948851447718854,2009,-0.8292126613730987,2.0945476038683584,239093.42528134427,157879.55160766107,0.3396742239069009
usa_NC_0034_0180,36117.66492014915,63.0,3930445.7394421003,29338.66108313788,736,-0.459001393035877,0.07906974723994498,2010,-0.9822336003415935,2.4164547610069906,236741.1822514269,152406.20868391905,0.35623279720695716
usa_NC_0034_0181,36167.72913009105,64.0,3930495.122789236,29388.725293079777,721,-0.45132922560766736,0.07842756253805172,2010,-0.9677176705899869,2.497571510583198,228953.17965949664,143791.48377632254,0.37196118442132203
usa_NC_0034_0182,36217.7876852834,64.0,3930544.4531835644,29438.783848272127,719,-0.41421522315149173,0.06736111046150306,2010,-0.9475048158895664,2.569626283193834,227422.36504091098,140761.60884493077,0.3810564373490304
usa_NC_0034_0183,36267.863983500996,64.0,3930593.909406584,29488.860146489722,715,-0.3876262601213079,0.06216794660419056,2010,-0.9912568770530577,2.4874364575728194,217341.16473654174,138938.73443962782,0.3607343799411049
usa_NC_0034_0184,36318.02370225603,64.0,3930642.4271466355,29539.019865244758,719,-0.3805775649985694,0.06253572456953349,2010,-1.0231056232282236,2.4663724448024644,207320.49566764774,131088.1677643733,0.36770280554162527
usa_NC_0034_0185,36368.212271245095,64.0,3930690.861946776,29589.20843423382,733,-0.35232172613133306,0.0533247112380294,2009,-0.9607784847066669,2.26441501492563,212464.36988582078,137780.3663258318,0.3515130729925421
usa_NC_0034_0186,36418.38102095171,64.0,3930740.660109913,29639.377183940436,736,-0.36214535876951987,0.05594468613498904,2010,-1.1427328439898554,2.3141023125021887,213518.07918637586,140161.43462315347,0.34356174822643837
usa_NC_0034_0187,36468.44507350979,64.0,3930789.5685316054,29689.44123649852,723,-0.36030843626182596,0.05472542156546201,2010,-1.278900850300336,2.3353804243904066,215562.40998076124,140921.52206074318,0.3462611497370051
usa_NC_0034_0188,36518.50798964685,64.0,3930838.791080086,29739.504152635578,721,-0.339588334163154,0.045123867954061425,2010,-1.274893656102623,2.4220879482249202,233652.22735199917,154449.09226894172,0.33897872911665944
usa_NC_0034_0189,36568.715010715874,64.0,3930887.9509242848,29789.7111737046,724,-0.3266918403005954,0.04170779837318228,2020,-1.2425144697862043,0.5475375684639648,234611.98515136822,148252.27722948405,0.36809589188790226
usa_NC_0034_0190,36619.00241786767,64.0,3930937.1984368856,29839.998580856394,740,-0.30829182924944615,0.03815882846094687,2020,-1.2082238779611585,0.45597256290112315,231017.69319952343,145963.11714788608,0.368173428076689
usa_NC_0034_0191,36669.29641324944,65.0,3930986.338606098,29890.292576238164,737,-0.29814435105254905,0.03453176229566157,2020,-1.2102473727622223,1.3003683449284182,237976.862240431,149776.00224690395,0.37062788021978627
usa_NC_0034_0192,36719.64647269481,65.0,3931036.1664622054,29940.642635683536,736,-0.26656228134775195,0.026263962602945723,2020,-1.2474251680189554,1.5658647273470456,251516.80412919883,149926.04766955224,0.40391240184278737
usa_NC_0034_0193,36769.9810320324,65.0,3931085.0415233797,29990.97719502113,739,-0.24107756701479724,0.020115190757528656,2009,-1.4991502029223502,2.6754830428564373,269535.8139569672,158150.86829515852,0.41324729365868934
usa_NC_0034_0194,36820.29631695822,65.0,3931133.9763648105,30041.292479946947,730,-0.12845258302002519,0.005589057656012031,2009,-1.3632717573788893,2.8743004230533558,280591.7191118037,165640.28585078745,0.4096750738934425
usa_NC_0034_0195,36870.63656824208,65.0,3931183.7486020266,30091.632731230806,746,-0.037228261505018706,0.00044884736069938924,2015,-1.3970606117903475,4.207430825097976,296669.2699292487,173089.30223915476,0.4165580335286023
usa_NC_0034_0196,36921.105285160025,65.0,3931232.1503420393,30142.10144814875,741,0.057846442669244574,0.0010076074220687348,2009,-1.489755584220088,3.284443634660737,318411.4402675462,171954.43808669108,0.4599614952835683
usa_NC_0034_0197,36971.49416980913,65.0,3931282.0831174804,30192.490332797854,735,0.1585935775794035,0.007234588444791412,2014,-1.5140642677567064,4.44211368933623,331423.3728718827,175585.62486928276,0.47020747707748917
usa_NC_0034_0198,37021.7745553241,65.0,3931331.270516308,30242.770718312822,739,0.26444984830117485,0.01989639847418656,2014,-1.4716333502995498,4.486322136008139,332101.86368334887,170676.14076753813,0.48607292089672305
usa_NC_0034_0199,37072.076848351644,65.0,3931380.802979565,30293.07301134037,727,0.38094957526157575,0.0386065852085935,2014,-1.4428599783313052,4.62018615648114,345954.68689246406,175105.79481483932,0.49384760071405276
usa_NC_0034_0200,37122.407368739485,65.0,3931429.5785349086,30343.40353172821,714,0.4796752689993888,0.05949215406722286,2010,-1.6438196469270312,3.9654284954597974,343050.5634409988,160943.67058445493,0.5308456311218518
usa_NC_0034_0201,37172.68948196351,66.0,3931478.730775134,30393.68564495224,716,0.5979074794613568,0.08822012475436136,2010,-1.587543512512518,4.176108593178275,350749.27327187714,158344.97497435944,0.5485522364814107
usa_NC_0034_0202,37222.996787016,66.0,3931528.256326992,30443.99295000473,713,0.7043935841101111,0.11272372833496325,2010,-1.6856682993700103,4.393681527355965,371464.0775489724,158247.46645156184,0.5739898525431464
usa_NC_0034_0203,37273.32349092415,66.0,3931577.8696711804,30494.319653912877,712,0.8071002392999556,0.1410906036526186,2010,-1.6769352081555002,4.577230730850872,378195.19231754274,154128.67098192387,0.5924626380429676
usa_NC_0034_0204,37323.50973006177,66.0,3931626.6164278956,30544.505893050497,713,0.8783193067470402,0.16006859361518821,2010,-1.6272197959884074,4.6439236865987485,383025.2969459649,157902.87850688573,0.5877481728598156
usa_NC_0034_0205,37374.046177115546,66.0,3931674.3463008828,30595.04234010427,721,0.981806177162238,0.17777226364012877,2010,-1.633798231926055,4.832318644684608,419645.8255283247,175429.77833954582,0.581957527830323
usa_NC_0034_0206,37424.226762089216,66.0,3931722.978295093,30645.222925077942,717,1.0752724075092104,0.20484502751171896,2010,-1.646388597027222,4.871024440750267,423167.3599228039,179744.44736099907,0.5752402846150779
usa_NC_0034_0207,37474.912299159485,66.0,3931773.5829701587,30695.90846214821,711,1.1561997815913223,0.21884261433272845,2011,-1.7255087846251846,4.836008522567252,449392.5443846546,190920.78806923007,0.5751580873896015
usa_NC_0034_0208,37525.311145643755,66.0,3931821.0533591625,30746.30730863248,705,1.2465947586056825,0.24527549310069718,2011,-1.6903875972230409,4.953909350654707,449456.7080239942,182515.95025888772,0.593918731213721
usa_NC_0034_0209,37575.32769076995,66.0,3931870.362593382,30796.323853758673,720,1.3446357646211342,0.28088811041836614,2011,-1.5384775460150242,4.958504602811688,441231.96835546545,180848.07020993193,0.5901292671880088
usa_NC_0034_0210,37625.34483949659,66.0,3931918.7585164024,30846.341002485315,733,1.4530143234608373,0.3171270363122135,2010,-1.2693534326656435,5.162573291402679,437164.21322053764,189164.46174167615,0.567291978572254
usa_NC_0034_0211,37675.42086341891,66.0,3931966.930601005,30896.41702640764,737,1.5617468100534713,0.36580406662354625,2010,-1.048791911411807,5.022708298848718,408753.0968839425,184227.15649941366,0.5492947750027166
usa_NC_0034_0212,37725.61830905443,67.0,3932014.7883165586,30946.614472043155,738,1.6678632768060733,0.3997449314775573,2010,-0.9315767909336304,5.099100344545554,403776.7505171343,183200.4701741324,0.5462827665547864
usa_NC_0034_0213,37775.90241598442,67.0,3932062.471019231,30996.898578973145,729,1.7176353045485233,0.4218463644970847,2005,-1.6198714077832885,4.033800247221371,388071.7116149794,186183.30465853785,0.5202347940185412
usa_NC_0034_0214,37827.06318401595,67.0,3932113.631011813,31048.059347004673,739,1.7061974780862539,0.4526268929311916,1998,0.36207089550897686,3.2017158819007037,366383.10755657847,196425.9551272103,0.4638782436308766
usa_NC_0034_0215,37877.85490758416,67.0,3932160.577603079,31098.851070572884,743,1.8531296474932197,0.48664531923793886,2004,-1.505121240973776,3.6222622373678766,346521.92260519846,186541.62842100248,0.4616743811803957
usa_NC_0034_0216,37927.92352865191,67.0,3932208.765945849,31148.919691640636,734,1.8581686887052618,0.5133310094312151,1999,-1.3741635866648945,3.1711189404921662,312401.2880670469,174883.0553540466,0.44019739343547915
usa_NC_0034_0217,37977.923341982765,67.0,3932257.2418672773,31198.91950497149,727,1.9203098538083176,0.5623426947983786,1998,-0.6958448792025935,3.0887284288627606,272962.8125720996,158266.29668293433,0.4201909952802442
usa_NC_0034_0218,38028.10776465762,67.0,3932305.127471083,31249.10392764635,729,1.9616688711584047,0.594715222140327,1998,-0.624651780640315,3.0238350032172887,253246.96590875497,155965.8002617799,0.38413556228754797
usa_NC_0034_0219,38078.14529410866,67.0,3932354.5499678454,31299.141457097387,734,1.8866537535239207,0.5883026494783478,1998,0.20963134126948776,2.9293274264175464,257432.4311383558,167676.3942438062,0.34865862276035714
usa_NC_0034_0220,38128.37559824382,67.0,3932402.3414176595,31349.37176123255,722,1.8563601079507968,0.5807335696253433,2006,-0.24303264661620522,2.248625193888865,257661.27436895572,177464.15105132366,0.31125020053574104
usa_NC_0034_0221,38178.33365342308,67.0,3932451.253080698,31399.329816411802,722,1.8734267716562667,0.5863567222232415,2006,-0.2535215492818029,2.0179421076049655,256585.62395332224,174330.2852207423,0.32057656802917267
usa_NC_0034_0222,38228.979298112106,68.0,3932501.866413623,31449.975461100832,713,1.8335582106419792,0.5767620094251663,2006,-0.3253848023792047,1.7614207446570165,252484.978722843,165789.82137664862,0.3433675848152579
usa_NC_0034_0223,38279.5552916943,68.0,3932548.9212903264,31500.551454683024,712,1.8105272353611601,0.577155282526552,2006,-0.2731857399874818,1.3942327647702777,248216.0994145686,157350.68572904446,0.36607381189147375
usa_NC_0034_0224,38329.346598834665,68.0,3932597.7823057356,31550.34276182339,730,1.8241764536083471,0.5683994991086225,2006,-0.16421924058842188,1.2172918847695249,260918.2537854507,170107.6240077254,0.3480424556742495
usa_NC_0034_0225,38379.2002685716,68.0,3932647.1554743694,31600.196431560325,732,1.8268737776570507,0.5728293013638823,2006,-0.13455538623969912,1.1881812446368374,258817.55670549202,170167.146853594,0.34252085129129456
usa_NC_0034_0226,38429.05783940196,68.0,3932696.5608980916,31650.054002390687,728,1.8139544482406438,0.5746214752352522,2006,-0.01912607669834618,1.112293520534088,254432.6477471919,172839.1546914837,0.320687984730563
usa_NC_0034_0227,38478.79097384117,68.0,3932745.422622363,31699.787136829895,725,1.790280949971485,0.5731021817648374,2006,0.026634091656909085,1.091834418198934,248751.06186496216,173104.35341385374,0.3041060724885438
usa_NC_0034_0228,38529.48561127555,68.0,3932792.1291685677,31750.481774264277,718,1.726471438781203,0.5457695822809101,2006,0.026316253836730672,0.8662746370123885,255243.84866791978,177114.52284505917,0.30609680206048495
usa_NC_0034_0229,38579.47159571627,68.0,3932841.860353577,31800.467758704996,732,1.6874310083890813,0.5322797700488364,2006,0.11262836830090861,0.6983613360822924,258753.12983201834,181618.2870329534,0.29810206681998636
usa_NC_0034_0230,38629.227582943015,68.0,3932890.2213875046,31850.22374593174,743,1.644044801508829,0.5184710228917289,2005,0.0004722772483241173,0.7550080653061414,261348.68060881842,184836.69701722835,0.2927582546556327
usa_NC_0034_0231,38679.08327737934,68.0,3932938.2328904043,31900.079440368063,735,1.6011572370452936,0.49671740885049287,2005,-0.010796000878539288,0.7161437654369658,268751.7479493648,194741.2442954213,0.275386129462078
usa_NC_0034_0232,38729.08568564711,69.0,3932988.0159121915,31950.081848635833,733,1.5412581352452885,0.4901617218540525,2005,0.002183563153029363,0.6749182856211378,256625.1247686754,190300.1002029727,0.2584510173175318
usa_NC_0034_0233,38779.12253471113,69.0,3933035.7033523433,32000.118697699858,732,1.5196294662471317,0.4981950021798882,2005,0.0831933199072774,0.7609879662641629,241893.27812959577,186014.72462462797,0.23100498673233297
usa_NC_0034_0234,38829.061429738285,69.0,3933085.359131942,32050.05759272701,749,1.4896168598572455,0.4848814539696915,2005,0.12256698136389854,0.7637027320381976,245625.77919513985,193666.3498902155,0.21153899022807646
usa_NC_0034_0235,38879.13055710858,69.0,3933133.037382225,32100.12672009731,751,1.4057830756151735,0.4709944134645506,2005,0.19213367074460763,0.7506881366544849,231222.0140997102,190301.17789147224,0.1769763850884528
usa_NC_0034_0236,38929.09385432205,69.0,3933182.7529831566,32150.090017310773,741,1.3810061087744991,0.4900014218978678,2005,0.3509654613837142,0.8249923356978236,206805.7708794507,177448.3230624848,0.141956618000175
usa_NC_0034_0237,38978.90786012911,69.0,3933232.0988772633,32199.904023117837,737,1.3047214400830793,0.47587260265704157,2005,0.33882618501086875,0.7622985254386015,194813.88371577606,168265.49128477694,0.13627566949864786
usa_NC_0034_0238,39029.187472108155,69.0,3933279.502646504,32250.18363509688,739,1.255654229690487,0.4696347403027047,2005,0.4002606945847435,0.7912353920407614,185182.17225421066,164529.61068901067,0.1115256469550912
usa_NC_0034_0239,39078.90860416888,69.0,3933327.9870208963,32299.904767157605,724,1.212830097669318,0.4684523818704386,2017,1.071503112655502,4.227747760341604,172509.28627154915,155397.67496267322,0.09919240684782799
usa_NC_0034_0240,39130.85323062458,69.0,3933379.6335170707,32351.84939361331,722,1.1314967897628163,0.4480318321177875,2016,1.0044057548855925,3.6408986696841388,162673.8816214283,146678.7028994806,0.09832665553018155
usa_NC_0034_0241,39181.286594327816,69.0,3933426.825253221,32402.28275731654,717,1.0828490992015427,0.43006746282074304,2015,0.9362252181822563,3.2475957015376506,160246.84135581926,145692.95828084348,0.09082165334329233
usa_NC_0034_0242,39232.51664285423,69.0,3933477.9604810653,32453.512805842955,714,1.0295086074320197,0.4156163084661566,2015,0.83451049090128,3.1830052771610906,154422.7401790779,139675.469778148,0.09549934409807832
usa_NC_0034_0243,39283.16940362314,70.0,3933524.9754305515,32504.165566611868,722,0.9269770488060157,0.38552577104333174,2015,0.7658042889991218,2.8801231814626673,142098.6987210675,129967.1026018251,0.08537443501193574
usa_NC_0034_0244,39332.99071966243,70.0,3933574.5087046786,32553.98688265116,733,0.8062448430703608,0.33218046894079745,2014,0.6308132764607034,2.291915552024946,135714.86171623637,126142.41502692789,0.0705335183505792
usa_NC_0034_0245,39383.000600844854,70.0,3933622.3364756536,32603.99676383358,724,0.7701772305945612,0.31348180681664917,2010,0.6987842269954407,1.8301251620099943,135615.74711655686,125590.56299842951,0.0739234515996956
usa_NC_0034_0246,39434.72849479993,70.0,3933673.772165765,32655.724657788654,722,0.6257121156666933,0.2497866614645965,2014,0.3986172551042302,2.0952174166860287,152237.66643445392,140663.50725948648,0.0760269087542189
usa_NC_0034_0247,39485.721338848554,70.0,3933720.284908878,32706.71750183728,719,0.6651446750895874,0.230746123472934,2010,0.4728133640931898,1.873121113186444,154036.2175713909,140809.10897558078,0.08587012070508539
usa_NC_0034_0248,39535.22412944077,70.0,3933769.2090626056,32756.220292429498,727,0.6322565585956166,0.22010780113629813,2010,0.39937716729031225,1.8487048056504916,148460.00248010055,134405.53818767442,0.0946683555007348
usa_NC_0034_0249,39584.73248528121,70.0,3933817.6868327595,32805.728648269935,742,0.5827643936084645,0.18896751831488723,2019,0.20814719786718955,-0.26461223471637013,153171.33358268964,137184.20852843043,0.10437413241968377
usa_NC_0034_0250,39634.23106361787,70.0,3933866.6331429207,32855.2272266066,738,0.5674713916929046,0.17838602735646858,2019,0.16510778232641324,-0.6921315629794298,156252.5856961441,137132.9736906679,0.12236349190826877
usa_NC_0035_0001,39684.13022882227,70.0,3933916.4933450012,32905.126391811,793,0.5803059327395675,0.17937903194861304,2019,0.17316148415033986,-0.7550690808636624,172759.09167793323,151973.2405073634,0.12031697416724053
usa_NC_0035_0002,39733.61724275137,70.0,3933965.142807126,32954.61340574009,789,0.5548267158624333,0.16650833442850665,2019,0.15992416044879615,-1.1629134311995606,172036.71512889783,150919.543741205,0.1227480504488293
usa_NC_0035_0003,39783.77467639082,71.0,3934012.637778926,33004.77083937955,785,0.5380935617238248,0.15629320112517753,2019,0.169412186775268,-1.2146568237060351,173796.5824155644,155432.57945344702,0.10566377489637438
usa_NC_0035_0004,39834.29763760177,71.0,3934063.119667051,33055.293800590494,804,0.5081137046289299,0.13304150865596998,2019,0.1343285807814436,-1.1117758350417315,189064.04512714996,170393.5594980304,0.09875217478057885
usa_NC_0035_0005,39884.10145479113,71.0,3934111.112816866,33105.09761777986,793,0.47124051672489925,0.12294965113122547,2019,0.13069666932311555,-1.0221180485767167,176823.1714589178,161404.41750294605,0.08719871852063267
usa_NC_0035_0006,39933.61508059988,71.0,3934160.0974097326,33154.6112435886,785,0.422701540332705,0.10663131873815734,2019,0.06656424422125572,-0.6942413264992673,165706.2624579131,150331.1011693651,0.09278563803497203
usa_NC_0035_0007,39983.23039886987,71.0,3934209.3756902055,33204.226561858595,786,0.424899259333844,0.1017636020650331,1987,0.3121425795776869,0.6294502693992159,177404.72053307598,158294.70996536134,0.1077198538476979
usa_NC_0035_0008,40033.01437696877,71.0,3934257.9866776057,33254.0105399575,784,0.4463374182236228,0.10693211047096673,1987,0.33401870508035325,0.6772764560204441,184524.75696515132,160248.9082275138,0.13155876282889326
usa_NC_0035_0009,40082.73781801512,71.0,3934306.807082696,33303.73398100385,776,0.452453884597958,0.10527143679787165,1987,0.3915555503404879,0.6869025298481669,192229.57659955247,166909.77726245695,0.1317164600005391
usa_NC_0035_0010,40132.44212779288,71.0,3934355.7430521734,33353.4382907816,784,0.4779994447266626,0.10920054716583305,2006,-0.11233194072179406,1.5839440108679865,207996.67422121414,179407.56875267532,0.13744982017420615
usa_NC_0035_0011,40182.23975318806,71.0,3934405.370996308,33403.23591617679,769,0.48963197200910247,0.10610867116474554,2006,-0.13918499371844936,1.664600757333303,224386.89093695383,192925.3004209877,0.14021135719914185
usa_NC_0035_0012,40232.09389847189,71.0,3934453.912794984,33453.090061460614,762,0.5135521362297651,0.11795332971139105,2003,0.021257593316191568,1.5503984680410017,217641.74021175702,181793.53407995348,0.16471199916396836
usa_NC_0035_0013,40281.816763489325,72.0,3934502.8065348696,33502.81292647805,775,0.5328099081525957,0.1285439200277324,2003,0.007195697555313338,1.5357040657468255,213573.76899346564,178864.40918280144,0.1625169606466333
usa_NC_0035_0014,40332.16851740355,72.0,3934553.150164207,33553.16468039228,786,0.5296408068592288,0.129037683947973,2012,-0.41378159720395635,1.2878454672860982,211496.1154436263,176141.10225340672,0.16716625322436887
usa_NC_0035_0015,40382.44548858342,72.0,3934601.218713147,33603.441651572146,776,0.5605126922662813,0.14052166496248175,2012,-0.42849934489471975,1.1805184546771215,215005.82660770798,177668.3877950879,0.17365779989183566
usa_NC_0035_0016,40432.133293786406,72.0,3934650.3662084797,33653.12945677513,766,0.5731041445205539,0.14869721118260026,2012,-0.46249069748850213,0.9465877692719427,208944.2145437084,169014.59230082887,0.1911018322765131
usa_NC_0035_0017,40481.83635334172,72.0,3934699.381997612,33702.83251633045,766,0.5895682621576613,0.1518056136995587,2012,-0.4326570240923451,0.7718257891109288,216888.4863630168,177819.0674091242,0.1801359749843992
usa_NC_0035_0018,40531.46739195728,72.0,3934748.365183372,33752.46355494601,776,0.6224107105941677,0.16060966335549454,2012,-0.488420100452986,0.5763797948662894,226965.84213668676,179043.8524091456,0.21114185851226402
usa_NC_0035_0019,40583.2425339855,72.0,3934799.470547365,33804.23869697423,783,0.6297493229140508,0.16231849027913414,2012,-0.4816714993869533,0.4909912775194187,230301.6818082665,181183.5763413226,0.2132772330678692
usa_NC_0035_0020,40633.4164020891,72.0,3934847.3837560723,33854.41256507782,784,0.6096923566620854,0.1436079395974187,2012,-0.5580297633310497,0.2510639683769891,248154.47785865606,191626.28213341953,0.22779438119764206
usa_NC_0035_0021,40683.05899755399,72.0,3934895.924556156,33904.05516054272,791,0.5754413631224085,0.12458817748147766,2012,-0.6684278273360499,0.14900425921051758,260947.942933686,195984.09282250665,0.24895329459519225
usa_NC_0035_0022,40732.82463671709,72.0,3934945.6746952673,33953.82079970581,775,0.5431895186066295,0.11503756916155417,2012,-0.6965103226357302,-0.1804517529027524,253783.02428657073,186675.1903738189,0.2644299558703892
usa_NC_0035_0023,40782.47450450101,73.0,3934994.258257775,34003.47066748974,793,0.562205757160416,0.11913399643298583,2012,-0.6479101773222231,-0.3155768913926298,259820.71341569282,191775.5673898508,0.2618926918154332
usa_NC_0035_0024,40832.08377305754,73.0,3935043.5935081746,34053.07993604626,811,0.5476293928438435,0.1127556435399909,2012,-0.6749912785185685,-0.5907750409722873,264571.0874488952,189177.9947158913,0.284963460898073
usa_NC_0035_0025,40881.794883790666,73.0,3935093.1744692386,34102.79104677939,788,0.5481654597326113,0.11596173758164374,2012,-0.6155280086991691,-0.983416700216205,255851.82978463944,180521.46280143404,0.294429658942107
usa_NC_0035_0026,40931.464741304495,73.0,3935142.256256406,34152.46090429322,785,0.5946784810019328,0.13442601310099267,2012,-0.5179179594013489,-1.3520467057318908,254505.58051136677,172751.5720642171,0.3212267812866224
usa_NC_0035_0027,40981.356306200425,73.0,3935190.9558716635,34202.35246918915,791,0.5896183365702712,0.13423457338183264,2012,-0.4327118128334532,-1.6702091001639858,252730.71703383105,168738.22731097523,0.33233985448477327
usa_NC_0035_0028,41031.01996989988,73.0,3935240.354948317,34252.0161328886,787,0.5935511403422684,0.13161912741815718,2012,-0.3404720564936109,-2.0911590752673037,259420.38345188255,169561.11676429486,0.3463847577893001
usa_NC_0035_0029,41080.63790708121,73.0,3935289.4613161287,34301.63407006994,783,0.5925487451807111,0.12867681518635676,2012,-0.2119299924359455,-2.3046614679797055,265683.2937894569,176790.1462235587,0.33458312827280123
usa_NC_0035_0030,41130.221683822405,73.0,3935338.4473478855,34351.21784681113,775,0.5865124769876494,0.12811109341521132,2012,-0.11898018206207579,-2.4931517880346927,262316.38715224655,175698.68734890956,0.330203159412472
usa_NC_0035_0031,41179.78803078202,73.0,3935387.526669868,34400.78419377075,764,0.5646472973583382,0.13253935531379468,2012,0.03269965443379725,-2.4467100717404087,234184.03590592678,162398.82306697656,0.3065333320491017
usa_NC_0035_0032,41229.51330970026,73.0,3935436.315594014,34450.50947268899,771,0.5815241283842217,0.14148815587908514,2012,0.24821425614250958,-2.5803300249983523,230306.9368323743,161170.64582985433,0.30019196101261975
usa_NC_0035_0033,41279.071158523395,73.0,3935485.5739878695,34500.06732151212,772,0.6072165259199042,0.1441776874345918,2012,0.4319968661616708,-2.3967424792297796,225348.39187538027,166934.28104899378,0.25921689673601056
usa_NC_0035_0034,41328.81733626146,74.0,3935535.311530002,34549.81349925019,778,0.6394114232708537,0.15872267994857892,2012,0.5664926146081558,-2.265158373431876,224776.60714309136,171357.11242699635,0.2376559349082465
usa_NC_0035_0035,41378.38809876439,74.0,3935584.4255772093,34599.38426175312,780,0.6558642369474641,0.17071791861777663,2012,0.7588678446453788,-1.957820913501949,218388.93192586477,176640.93021748425,0.1911635417611387
usa_NC_0035_0036,41428.06196265703,74.0,3935634.07708668,34649.05812564576,768,0.6617942609383907,0.17052709336972893,2012,1.0001898605139055,-1.7715183025907735,221070.76948040357,184046.52558826088,0.16747688524884174
usa_NC_0035_0037,41477.598114025925,74.0,3935683.3819341077,34698.59427701465,770,0.6432155378402169,0.1652256987953432,2012,1.1026091547098311,-1.8261160525041413,217341.75151558916,177749.42721732953,0.18216621529075977
usa_NC_0035_0038,41528.276770084376,74.0,3935733.721339809,34749.2729330731,785,0.5244723626146811,0.13894213771245545,2012,0.7157177976323471,-1.744077821774588,221387.89061259024,189409.57040046487,0.1444447576768536
