time,Rhigh,Rlow,period,duration
15,0.22648375272225513,0.13415788907635454,16.296875,34.0
15,0.17526237489780158,0.13743709905973472,12.7265625,16.0
15,0.20939275168692056,0.13755550002546468,10.7734375,12.0
16,0.185427525566489,0.13489866269179304,10.84375,20.0
16,0.1632696731983136,0.13779524642078003,11.6015625,11.0
16,0.23899919818219106,0.15208130476720966,14.046875,8.0
16,0.24094836880368034,0.1398640593648029,10.8203125,33.0
17,0.17789665448042086,0.13653450285004834,10.734375,16.0
17,0.15465071695692942,0.13731922919509718,10.7578125,8.0
17,0.19090647331269534,0.13406557671311914,9.7578125,11.0
17,0.23130821889983003,0.13578241051302148,10.53125,42.0
17,0.22582421757237667,0.13533523426064295,10.65625,30.0
17,0.2603250548219793,0.13408128993715743,12.984375,30.0
17,0.23749485082339655,0.13705800853298364,16.2109375,43.0
17,0.26179712052045995,0.1357255643045275,12.7265625,12.0
17,0.16741384201019976,0.1353685143914513,11.7109375,16.0
17,0.18002135661563173,0.13485024704731668,11.9296875,24.0
17,0.15578257774779924,0.13915326054086646,14.15625,8.0
18,0.37639768913011007,0.13504364881492434,16.328125,40.0
18,0.16713270768375552,0.13586080211476664,8.921875,36.0
19,0.18183328467017854,0.1356233427336889,11.828125,9.0
19,0.23695011985895537,0.13765479220129925,11.828125,25.0
19,0.16909548724260404,0.1434757823179595,9.1953125,10.0
19,0.17788040538593167,0.13578846914907322,9.15625,11.0
19,0.21805605642133846,0.13400699075629147,10.734375,47.0
19,0.31797498599060575,0.1407637273752354,13.078125,41.0
19,0.21805928500211977,0.13545595640391106,14.390625,58.0
19,0.2627652238304145,0.13632680922854515,12.4296875,46.0
20,0.17030638177820023,0.13488743157802702,13.203125,10.0
20,0.20891934955973693,0.14412996967845934,10.78125,14.0
20,0.1799497092109889,0.1347369015054813,8.984375,14.0
20,0.19828095177303032,0.13613435413193833,10.65625,25.0
20,0.1964319467979223,0.13573702553633252,10.6640625,23.0
20,0.1769386107036337,0.1341436456231911,10.5625,28.0
20,0.19986541168245386,0.13627873500838658,10.75,21.0
20,0.1799770221993445,0.13496287158331297,10.765625,21.0
21,0.17968635417723164,0.13454120472693,9.46875,9.0
21,0.20917658597032704,0.1347710957029476,11.8671875,20.0
21,0.17627335492855392,0.13460369440080133,8.7265625,29.0
21,0.1953257386848001,0.13461241805815632,11.078125,51.0
21,0.1525370484776094,0.13520908087076547,10.2421875,9.0
22,0.1643463282808933,0.13501650357343958,10.078125,9.0
22,0.21141096845112947,0.13552228194521182,15.7421875,23.0
22,0.2294048347804824,0.13515162336012287,10.734375,32.0
23,0.15582432363850626,0.13606997528746953,10.046875,8.0
23,0.17272383874679775,0.13556382471582812,10.3671875,18.0
23,0.17086898191007802,0.13656300772137503,11.828125,11.0
23,0.19823524097103742,0.13677895861907655,10.21875,17.0
23,0.18203705581799134,0.13609681675487684,9.0,19.0
23,0.20931556706211887,0.13408898898442634,10.9375,31.0
23,0.16304053968875049,0.13950490074579772,8.3984375,11.0
23,0.22648375272225513,0.13415788907635454,16.296875,34.0
23,0.17526237489780158,0.13743709905973472,12.7265625,16.0
23,0.20939275168692056,0.13755550002546468,10.7734375,12.0
24,0.37639768913011007,0.13504364881492434,16.328125,40.0
24,0.16713270768375552,0.13586080211476664,8.921875,36.0
25,0.1958083998793438,0.13886905194031995,10.6875,14.0
25,0.15940187854986115,0.13472689384268116,10.5859375,12.0
25,0.25555756034316823,0.13528804805413958,11.3984375,22.0
25,0.17996762612036626,0.13427598058531043,9.9453125,26.0
26,0.16532779303148648,0.13624481940623423,10.0703125,9.0
26,0.19597509547492709,0.13406266980514162,10.671875,23.0
26,0.22241873659448919,0.13819178694371076,11.4609375,22.0
26,0.21965552922243653,0.13448295431736104,11.28125,26.0
26,0.19569677566374008,0.13431109523590662,12.9140625,19.0
26,0.17057214546229682,0.1341502694526841,9.703125,35.0
26,0.22902876697133698,0.13516580623325575,15.6796875,48.0
26,0.2351002655588926,0.1363724555286049,13.1640625,56.0
27,0.22993684012167265,0.13418966392301918,10.9609375,25.0
27,0.17666430584630016,0.1344326555357945,10.75,10.0
27,0.17702664748161973,0.1350414594702028,13.9765625,19.0
27,0.1958471447756735,0.13408326398451081,10.8828125,32.0
27,0.27685334015985413,0.139835933616409,15.703125,19.0
27,0.2331183149692786,0.13492661732462494,9.9765625,34.0
27,0.17437891326885077,0.1342386788473738,10.96875,17.0
27,0.2875404321099421,0.1376760758205696,13.125,35.0
27,0.17875775272217093,0.13406749568150428,8.8984375,9.0
27,0.19544666941060088,0.13440072751880527,10.6015625,28.0
28,0.22993684012167265,0.13418966392301918,10.9609375,25.0
28,0.17666430584630016,0.1344326555357945,10.75,10.0
28,0.17702664748161973,0.1350414594702028,13.9765625,19.0
28,0.1958471447756735,0.13408326398451081,10.8828125,32.0
28,0.27685334015985413,0.139835933616409,15.703125,19.0
28,0.2331183149692786,0.13492661732462494,9.9765625,34.0
28,0.17437891326885077,0.1342386788473738,10.96875,17.0
28,0.2875404321099421,0.1376760758205696,13.125,35.0
28,0.17875775272217093,0.13406749568150428,8.8984375,9.0
28,0.19544666941060088,0.13440072751880527,10.6015625,28.0
29,0.37639768913011007,0.13504364881492434,16.328125,40.0
29,0.16713270768375552,0.13586080211476664,8.921875,36.0
30,0.24090087600800675,0.13473995956270363,11.828125,43.0
30,0.19400557739991187,0.13990875592653212,9.9921875,20.0
30,0.17181753073670847,0.1433395834523738,12.46875,9.0
30,0.17374788212642098,0.13428510177297343,10.3359375,10.0
30,0.18579533440163795,0.13766217657713337,10.2421875,16.0
30,0.2607770505064042,0.13400763972099022,10.859375,33.0
30,0.21378960497184002,0.1360070794160415,10.1953125,23.0
