domain_number,coastsat_loess_m_yr,endpoint_raw_m_yr,endpoint_loess_m_yr,cs_endpoint_raw_m_yr,cs_endpoint_loess_m_yr,model_endpoint_coastsat_m_yr,model_lrr_coastsat_m_yr,resid_lrr_coastsat_vs_coastsat_loess_m_yr,resid_endpoint_coastsat_vs_endpoint_raw_m_yr,resid_endpoint_coastsat_vs_endpoint_loess_m_yr,resid_endpoint_coastsat_vs_cs_endpoint_raw_m_yr,resid_endpoint_coastsat_vs_cs_endpoint_loess_m_yr,model_endpoint_dunemean3_m_yr,model_lrr_dunemean3_m_yr,resid_lrr_dunemean3_vs_coastsat_loess_m_yr,resid_endpoint_dunemean3_vs_endpoint_raw_m_yr,resid_endpoint_dunemean3_vs_endpoint_loess_m_yr,resid_endpoint_dunemean3_vs_cs_endpoint_raw_m_yr,resid_endpoint_dunemean3_vs_cs_endpoint_loess_m_yr,model_endpoint_duneraw_m_yr,model_lrr_duneraw_m_yr,resid_lrr_duneraw_vs_coastsat_loess_m_yr,resid_endpoint_duneraw_vs_endpoint_raw_m_yr,resid_endpoint_duneraw_vs_endpoint_loess_m_yr,resid_endpoint_duneraw_vs_cs_endpoint_raw_m_yr,resid_endpoint_duneraw_vs_cs_endpoint_loess_m_yr
54,-0.9094840186058277,2.673,1.8250795673831246,-1.044,-0.6589280609488666,0.2032173465485357,-0.0115187399108904,0.8979652786949374,-2.4697826534514644,-1.621862220834589,1.2472173465485357,0.8621454074974023,0.2036187927507853,-0.0112847187344621,0.8981992998713656,-2.469381207249215,-1.6214607746323393,1.2476187927507854,0.8625468536996519,0.2036204285518579,-0.0112837436861929,0.8982002749196348,-2.469379571448142,-1.6214591388312667,1.247620428551858,0.8625484895007245
55,-0.6991070500497757,1.417,1.5358786051743583,-0.855,-0.6034099164894768,0.1258774005906161,-0.0481576836214434,0.6509493664283323,-1.291122599409384,-1.4100012045837422,0.9808774005906161,0.729287317080093,0.126009019112007,-0.0480172841978262,0.6510897658519494,-1.2909909808879931,-1.4098695860623514,0.981009019112007,0.7294189356014839,0.1260115750703335,-0.0480157275822224,0.6510913224675533,-1.2909884249296666,-1.4098670301040248,0.9810115750703334,0.7294214915598103
56,-0.4468353938941389,0.178,1.1999504058107322,-0.617,-0.4825910284308381,-0.1040144931106624,-0.1274850826180228,0.31935031127611613,-0.2820144931106624,-1.3039648989213946,0.5129855068893376,0.3785765353201757,-0.1041227979500945,-0.1274502756337145,0.31938511826042437,-0.2821227979500945,-1.3040732037608267,0.5128772020499055,0.37846823048074363,-0.1041188382667314,-0.1274478101525013,0.31938758374163756,-0.2821188382667314,-1.3040692440774637,0.5128811617332686,0.3784721901641067
57,-0.25883120922694935,0.782,0.8851396616703434,-0.083,-0.3968125406750499,-0.113558323005418,-0.1764355208437451,0.08239568838320427,-0.895558323005418,-0.9986979846757614,-0.030558323005417998,0.2832542176696319,-0.1135039543768471,-0.176448342236255,0.08238286699069436,-0.8955039543768472,-0.9986436160471905,-0.030503954376847095,0.28330858629820277,-0.1134978732310628,-0.1764444686644232,0.08238674056252615,-0.8954978732310628,-0.9986375349014063,-0.030497873231062803,0.2833146674439871
58,-0.17983232242900715,0.402,0.687088093496607,0.353,-0.4219268248995987,-0.1664047796080922,-0.2398486885547442,-0.06001636612573705,-0.5684047796080922,-0.8534928731046992,-0.5194047796080922,0.2555220452915065,-0.1671834644542286,-0.240078634984861,-0.06024631255585386,-0.5691834644542286,-0.8542715579508356,-0.5201834644542286,0.2547433604453701,-0.1671742059124881,-0.2400725981019371,-0.060240275672929944,-0.5691742059124881,-0.8542622994090951,-0.5201742059124881,0.2547526189871106
59,-0.2205648502601548,0.539,0.6754548518848018,0.109,-0.539150877864183,-0.2545860279332373,-0.3184074201222973,-0.09784256986214249,-0.7935860279332374,-0.9300408798180391,-0.3635860279332373,0.2845648499309457,-0.2551689103907847,-0.3186607106083546,-0.09809586034819981,-0.7941689103907847,-0.9306237622755865,-0.3641689103907847,0.2839819674733983,-0.2551549338748373,-0.3186513767136058,-0.09808652645345103,-0.7941549338748373,-0.9306097857596392,-0.36415493387483727,0.28399594398934574
60,-0.2227300026761247,0.598,0.8144684268699288,-1.006,-0.6480385995251159,-0.351046778840464,-0.4085943887709993,-0.1858643860948746,-0.949046778840464,-1.1655152057103928,0.654953221159536,0.2969918206846519,-0.3515097909830729,-0.4088777678662402,-0.1861477651901155,-0.9495097909830729,-1.1659782178530018,0.6544902090169271,0.296528808542043,-0.3514888717576468,-0.4088634514203098,-0.18613344874418508,-0.9494888717576468,-1.1659572986275757,0.6545111282423532,0.2965497277674691
61,-0.12835904038714047,0.925,1.035679317981701,-1.617,-0.6993149503542496,-0.4022512624363116,-0.4979020611217699,-0.3695430207346294,-1.3272512624363118,-1.4379305804180125,1.2147487375636885,0.297063687917938,-0.4026580305014249,-0.4982680653126489,-0.3699090249255084,-1.327658030501425,-1.4383373484831259,1.214341969498575,0.2966569198528247,-0.4026269843564478,-0.4982462811243976,-0.36988724073725715,-1.3276269843564479,-1.4383063023381488,1.2143730156435522,0.29668796599780184
62,-0.00983416038046423,1.12,1.3433882187572501,-1.709,-0.6200798117386911,-0.5868435089260856,-0.6187337746440024,-0.6088996142635381,-1.7068435089260858,-1.9302317276833358,1.1221564910739144,0.03323630281260548,-0.5872262191835034,-0.6192838466221268,-0.6094496862416625,-1.7072262191835035,-1.9306144379407535,1.1217737808164967,0.032853592555187716,-0.5871805374446012,-0.6192509675949,-0.6094168072144357,-1.7071805374446014,-1.9305687562018514,1.1218194625553988,0.0328992742940899
63,0.23333083792655315,1.666,1.7197365373538382,-0.452,-0.2756434881095967,-0.6627844167415787,-0.7305498464665932,-0.9638806843931463,-2.3287844167415788,-2.382520954095417,-0.21078441674157872,-0.387140928631982,-0.6633210792047066,-0.7314760865530207,-0.9648069244795738,-2.3293210792047065,-2.3830576165585446,-0.2113210792047066,-0.3876775910951099,-0.6632544636589955,-0.7314268855677533,-0.9647577234943064,-2.3292544636589954,-2.382991001012834,-0.21125446365899553,-0.38761097554939883
64,0.631178858493465,2.029,2.0981876519120126,-0.156,0.3488594946458762,-0.741697145001217,-0.8579912009755736,-1.4891700594690387,-2.770697145001217,-2.8398847969132297,-0.585697145001217,-1.0905566396470932,-0.7435650728471046,-0.8597025954883679,-1.490881453981833,-2.7725650728471045,-2.841752724759117,-0.5875650728471046,-1.092424567492981,-0.7434688062113309,-0.8596296081256629,-1.490808466619128,-2.772468806211331,-2.8416564581233437,-0.5874688062113309,-1.0923283008572071
65,0.9166033728790776,2.701,2.3707737756326748,1.024,1.0307641021845515,-0.8075755175289487,-1.0082550610920529,-1.9248584339711305,-3.508575517528949,-3.1783492931616237,-1.8315755175289488,-1.8383396197135002,-0.8124563174755167,-1.011204365122816,-1.9278077380018934,-3.5134563174755167,-3.1832300931081914,-1.8364563174755166,-1.843220419660068,-0.8123184170782224,-1.0110970083239776,-1.927700381203055,-3.5133184170782226,-3.1830921927108973,-1.8363184170782225,-1.843082519262774
66,1.0524521622189984,3.194,2.4761097060276267,3.124,1.5500911312895675,-1.0079973217310907,-1.2151099297172254,-2.267562091936224,-4.20199732173109,-3.4841070277587174,-4.131997321731091,-2.558088453020658,-1.0115851147640569,-1.2187484326788152,-2.2712005948978136,-4.205585114764057,-3.487694820791684,-4.135585114764057,-2.5616762460536244,-1.0113893128020208,-1.2185918839951162,-2.2710440462141146,-4.205389312802021,-3.4874990188296477,-4.135389312802021,-2.5614804440915884
67,1.1533987808295392,3.173,2.4044627652386397,3.338,1.8719434566341455,-1.3242427003538069,-1.4755976374989346,-2.628996418328474,-4.497242700353807,-3.7287054655924465,-4.662242700353807,-3.1961861569879524,-1.330915718133565,-1.4810169508752506,-2.63441573170479,-4.503915718133565,-3.7353784833722044,-4.668915718133565,-3.2028591747677106,-1.3306401512804769,-1.480790675919572,-2.634189456749111,-4.503640151280477,-3.7351029165191165,-4.668640151280477,-3.2025836079146224
68,1.2172280443010137,2.498,2.1772379474698833,2.653,2.0084782083517556,-1.6522831978454633,-1.7433849867821791,-2.960613031083193,-4.1502831978454635,-3.8295211453153466,-4.305283197845464,-3.660761406197219,-1.662175932890841,-1.751122680104799,-2.9683507244058127,-4.160175932890841,-3.8394138803607243,-4.315175932890841,-3.6706541412425966,-1.6617915004030692,-1.7507985109349131,-2.9680265552359266,-4.159791500403069,-3.8390294478729525,-4.31479150040307,-3.670269708754825
69,1.1854555321891034,1.708,1.868335865585313,2.212,1.93663377230478,-1.976233186833088,-2.011849026422998,-3.1973045586121014,-3.684233186833088,-3.844569052418401,-4.188233186833088,-3.912866959137868,-1.9900279215142287,-2.0227200180061256,-3.2081755501952287,-3.6980279215142287,-3.8583637870995418,-4.202027921514229,-3.9266616938190086,-1.9894964971863371,-2.0222599063331788,-3.207715438522282,-3.697496497186337,-3.85783236277165,-4.201496497186337,-3.926130269491117
70,1.124120840247266,1.033,1.58060259222434,0.594,1.6364538207000865,-2.182511716682529,-2.218311653984678,-3.342432494231944,-3.215511716682529,-3.7631143089068693,-2.776511716682529,-3.8189655373826157,-2.2020045666232364,-2.2336691143099148,-3.3577899545571808,-3.2350045666232363,-3.7826071588475765,-2.7960045666232363,-3.838458387323323,-2.2012763859114783,-2.233021990933456,-3.357142831180722,-3.2342763859114783,-3.7818789781358184,-2.795276385911478,-3.837730206611565
71,0.9470742900679342,0.573,1.4004751247099883,0.957,1.2186887708561431,-2.35704237838745,-2.375734382451089,-3.3228086725190233,-2.93004237838745,-3.7575175030974384,-3.31404237838745,-3.5757311492435933,-2.3848044433249926,-2.3975447658434117,-3.344619055911346,-2.9578044433249926,-3.785279568034981,-3.3418044433249925,-3.6034932141811358,-2.383814807852923,-2.396642701925765,-3.3437169919936993,-2.956814807852923,-3.784289932562911,-3.3408148078529227,-3.602503578709066
72,0.6229505397074664,1.25,1.1867400674824604,1.45,0.7127661806388891,-2.4479387744754604,-2.485596144140828,-3.108546683848294,-3.6979387744754604,-3.634678841957921,-3.8979387744754606,-3.1607049551143493,-2.4864818521474263,-2.516484678300115,-3.1394352180075815,-3.7364818521474263,-3.6732219196298868,-3.936481852147426,-3.1992480327863153,-2.485146785560846,-2.51523810155706,-3.1381886412645263,-3.735146785560846,-3.6718868530433064,-3.935146785560846,-3.197912966199735
73,0.25129296746108126,2.484,0.8665366011523552,0.709,0.16966034726353701,-2.40777528043036,-2.53729247595644,-2.7885854434175212,-4.89177528043036,-3.2743118815827152,-3.11677528043036,-2.577435627693897,-2.4595127831309584,-2.5805418847956125,-2.831834852256694,-4.943512783130958,-3.326049384283314,-3.1685127831309585,-2.6291731303944954,-2.4577285803369704,-2.578835334947271,-2.8301283024083523,-4.941728580336971,-3.3242651814893254,-3.1667285803369705,-2.6273889276005074
74,-0.16436589942892188,2.142,0.48381104048280144,0.098,-0.38152216666329625,-2.4780549457847885,-2.586104251923831,-2.421738352494909,-4.620054945784789,-2.96186598626759,-2.5760549457847883,-2.096532779121492,-2.5477581980243484,-2.6491469065913886,-2.484781007162467,-4.689758198024348,-3.0315692385071498,-2.6457581980243483,-2.166236031361052,-2.54539273106293,-2.6468338499321877,-2.482467950503266,-4.68739273106293,-3.029203771545731,-2.6433927310629297,-2.1638705643996334
75,-0.6470028867670593,0.333,0.00978401937045334,-1.739,-0.9207993639060114,-2.585360281476278,-2.6259876060520333,-1.9789847192849739,-2.918360281476278,-2.5951443008467314,-0.8463602814762778,-1.6645609175702667,-2.67997980705668,-2.7138421000755386,-2.066839213308479,-3.0129798070566802,-2.6897638264271335,-0.9409798070566799,-1.7591804431506688,-2.67857087939592,-2.7111794368141835,-2.064176550047124,-3.0115708793959204,-2.6883548987663737,-0.9395708793959201,-1.757771515489909
76,-1.1026517821074502,-0.813,-0.6062263483420166,-2.321,-1.3835834201401183,-2.6471251016084354,-2.6112254703010533,-1.5085736881936032,-1.8341251016084354,-2.040898753266419,-0.3261251016084352,-1.2635416814683171,-2.7799350126098945,-2.732603428428464,-1.6299516463210137,-1.9669350126098946,-2.173708664267878,-0.45893501260989433,-1.3963515924697762,-2.7758743719649828,-2.728474836795872,-1.6258230546884218,-1.9628743719649828,-2.1696480236229663,-0.4548743719649826,-1.3922909518248645
77,-1.3784249523822634,-1.874,-1.293313524031543,-2.077,-1.7077601609313455,-2.583643254912749,-2.5334068531070515,-1.1549819007247881,-0.7096432549127489,-1.290329730881206,-0.5066432549127491,-0.8758830939814035,-2.7679832707656717,-2.70726765217671,-1.3288426997944465,-0.8939832707656716,-1.4746697467341288,-0.6909832707656718,-1.0602231098343262,-2.762722621916782,-2.701830182492993,-1.3234052301107295,-0.8887226219167821,-1.4694090978852392,-0.6857226219167822,-1.0549624609854367
78,-1.4669119791697882,-2.969,-1.799487356841965,-2.241,-1.813169291812675,-2.530747865834292,-2.3767542256495218,-0.9098422464797336,0.43825213416570774,-0.7312605089923272,-0.289747865834292,-0.7175785740216172,-2.7771954702258883,-2.6257441588011905,-1.1588321796314023,0.19180452977411155,-0.9777081133839234,-0.5361954702258882,-0.9640261784132134,-2.7704261877019234,-2.618648505173867,-1.1517365260040788,0.19857381229807647,-0.9709388308599585,-0.5294261877019233,-0.9572568958892484
79,-1.4601163493133158,-2.098,-2.1014388593595106,-1.135,-1.7309544736016007,-2.3037278054989656,-2.1176903503292204,-0.6575740010159046,-0.20572780549896574,-0.20228894613945503,-1.1687278054989656,-0.5727733318973649,-2.6143415453320813,-2.434175953764211,-0.9740596044508951,-0.5163415453320814,-0.5129026859725707,-1.4793415453320813,-0.8833870717304806,-2.605689143927793,-2.425003476260679,-0.9648871269473633,-0.5076891439277933,-0.5042502845682826,-1.4706891439277932,-0.8747346703261925
80,-1.4447934496431436,-2.983,-2.2652498260285454,-2.351,-1.615236607986945,-1.982693106052648,-1.7509455364837818,-0.3061520868406382,1.000306893947352,0.2825567199758974,0.36830689394735194,-0.36745649806570313,-2.383164547717933,-2.1798830375255047,-0.7350895878823611,0.599835452282067,-0.11791472168938766,-0.03216454771793309,-0.7679279397309882,-2.3721788730551454,-2.1681422776239736,-0.72334882798083,0.6108211269448547,-0.1069290470266,-0.02117887305514543,-0.7569422650682005
81,-1.3803083739260447,-1.641,-2.2937243046080122,-0.812,-1.527723909308359,-1.4956215387789598,-1.2768551051282533,0.10345326879779138,0.14537846122104026,0.7981027658290525,-0.6836215387789597,0.03210237052939924,-1.9938786069560592,-1.820138289443585,-0.43982991551754025,-0.3528786069560592,0.299845697651953,-1.1818786069560592,-0.46615469764770023,-1.9800201590963296,-1.805259163426533,-0.42495078950048826,-0.33902015909632954,0.3137041455116827,-1.1680201590963295,-0.45229624978797056
82,-1.2187546047170026,-2.122,-2.1571867445411965,-0.976,-1.3921399014279423,-1.0343398075583536,-0.7288108954907775,0.4899437092262251,1.0876601924416462,1.1228469369828429,-0.05833980755835366,0.35780009386958866,-1.6544512339058202,-1.4081940066782026,-0.18943940196120002,0.4675487660941797,0.5027355106353764,-0.6784512339058202,-0.26231133247787786,-1.637080181718011,-1.3895316221617322,-0.17077701744472962,0.48491981828198893,0.5201065628231856,-0.661080181718011,-0.24494028029006865
83,-1.000619096027048,-2.975,-1.8939422981700496,-2.553,-1.1430032960058096,-0.4811731415731629,-0.1185036999465134,0.8821153960805346,2.493826858426837,1.4127691565968867,2.071826858426837,0.6618301544326468,-1.2488712974607552,-0.9572190388021417,0.04340005722490636,1.7261287025392449,0.6450710007092944,1.3041287025392447,-0.10586800145494557,-1.2272385757533812,-0.934064834452922,0.06655426157412603,1.7477614242466188,0.6667037224166683,1.3257614242466187,-0.08423527974757161
84,-0.7255600535997392,-3.179,-1.576767710115178,-1.57,-0.7819656778049356,0.0629346465794697,0.5378645033388962,1.2634245569386353,3.2419346465794696,1.6397023566946478,1.6329346465794699,0.8449003243844053,-0.8794644297267951,-0.4829643446140328,0.24259570898570637,2.2995355702732048,0.697303280388383,0.690535570273205,-0.09749875192185942,-0.8526997940763976,-0.4545646054963437,0.2709954481033955,2.3263002059236024,0.7240679160387804,0.7173002059236024,-0.07073411627146198
85,-0.29466034346653386,-1.368,-1.233107688490722,-0.551,-0.28675856021849105,0.7283383455543117,1.1623548698038515,1.4570152132703853,2.0963383455543116,1.9614460340450335,1.2793383455543117,1.0150969057728028,-0.4211485841628928,-0.0626741510508876,0.23198619241564628,0.9468514158371073,0.8119591043278291,0.12985141583710724,-0.13439002394440175,-0.3882363913527115,-0.0282522022535795,0.26640814121295436,0.9797636086472886,0.8448712971380105,0.16276360864728856,-0.10147783113422043
86,0.27012925475479216,-0.24,-0.7948301979466754,0.426,0.3766488262420167,1.3279382542173153,1.6956414224216103,1.425512167666818,1.5679382542173153,2.1227684521639905,0.9019382542173153,0.9512894279752986,-0.0651911015690529,0.2498191734305095,-0.020310081324282664,0.1748088984309471,0.7296390963776225,-0.4911911015690529,-0.44183992781106957,-0.0249941992124149,0.2909641967236849,0.02083494196889274,0.21500580078758508,0.7698359987342606,-0.4509941992124149,-0.4016430254544316
87,0.776490577347305,-0.459,-0.30664472078986116,1.453,1.0180069549021509,1.8700256781503413,2.106104089574302,1.329613512226997,2.3290256781503413,2.1766703989402023,0.4170256781503412,0.8520187232481904,0.1944465268077692,0.4324633871955686,-0.3440271901517364,0.6534465268077692,0.5010912475976304,-1.2585534731922308,-0.8235604280943817,0.243221237432499,0.4808627701982307,-0.2956278071490743,0.702221237432499,0.5498659582223602,-1.2097787625675012,-0.7747857174696519
88,1.2609689728748066,0.297,0.17057864120809116,2.766,1.6410990982186977,2.3495687800587803,2.3538826388537606,1.092913665978954,2.05256878005878,2.1789901388506894,-0.4164312199412197,0.7084696818400826,0.3449501486272311,0.4604698456293839,-0.8004991272454227,0.047950148627231126,0.17437150741913995,-2.4210498513727687,-1.2961489495914666,0.4036428850946322,0.5163169872920498,-0.7446519855827568,0.10664288509463221,0.23306424388654104,-2.3623571149053677,-1.2374562131240654
89,1.7404747007686017,0.871,0.6406721244612018,2.164,2.258529659887934,2.8645084612983736,2.408110595376644,0.6676358946080425,1.9935084612983736,2.223836336837172,0.7005084612983734,0.6059788014104397,0.482256674877226,0.3297943532885289,-1.4106803474800729,-0.388743325122774,-0.1584154495839758,-1.681743325122774,-1.7762729850107077,0.5523742633207803,0.3925636985067803,-1.3479110022618213,-0.3186257366792197,-0.08829786114042149,-1.61162573667922,-1.7061553965671536
90,2.2054436200112706,0.706,1.102971076379496,2.136,2.8544213423637563,3.4296529612501216,2.192303229650775,-0.013140390360495413,2.7236529612501217,2.3266818848706254,1.2936529612501215,0.5752316188863653,0.6223897264922925,0.0025630487668475,-2.2028805712444233,-0.08361027350770744,-0.48058134988720347,-1.5136102735077075,-2.2320316158714637,0.7047257125007491,0.0701399701557069,-2.1353036498555635,-0.001274287499250848,-0.39824536387874687,-1.431274287499251,-2.1496956298630074
