domain_number,coastsat_loess_m_yr,endpoint_raw_m_yr,endpoint_loess_m_yr,model_endpoint_coastsat_m_yr,model_lrr_coastsat_m_yr,resid_lrr_coastsat_vs_coastsat_loess_m_yr,resid_endpoint_coastsat_vs_endpoint_raw_m_yr,resid_endpoint_coastsat_vs_endpoint_loess_m_yr,model_endpoint_dunemean3_m_yr,model_lrr_dunemean3_m_yr,resid_lrr_dunemean3_vs_coastsat_loess_m_yr,resid_endpoint_dunemean3_vs_endpoint_raw_m_yr,resid_endpoint_dunemean3_vs_endpoint_loess_m_yr,model_endpoint_duneraw_m_yr,model_lrr_duneraw_m_yr,resid_lrr_duneraw_vs_coastsat_loess_m_yr,resid_endpoint_duneraw_vs_endpoint_raw_m_yr,resid_endpoint_duneraw_vs_endpoint_loess_m_yr
80,-4.2031282596310025,-3.094,-2.860675259763359,-1.9429936560057288,-1.806165747258609,2.3969625123723937,1.151006343994271,0.9176816037576301,-2.0737499585775367,-1.9474963985092544,2.2556318611217483,1.0202500414224631,0.7869253011858222,-2.0085342092323115,-1.8768019407432208,2.326326318887782,1.0854657907676883,0.8521410505310474
81,-4.388578543088519,-3.221,-2.965768519530532,-1.6647715672513186,-1.6079477489699183,2.7806307941186006,1.5562284327486815,1.3009969522792135,-1.8290957758913464,-1.786388477046638,2.6021900660418806,1.3919042241086537,1.1366727436391857,-1.7461780658242787,-1.6967541347815749,2.6918244083069442,1.4748219341757214,1.2195904537062534
82,-4.351618207630261,-2.936,-3.0293458930948534,-1.4259018497508804,-1.3917877468749338,2.959830460755327,1.5100981502491195,1.603444043343973,-1.625515001570875,-1.6113536536272064,2.7402645540030544,1.310484998429125,1.4038308915239783,-1.5257840013287025,-1.502303831578007,2.849314376052254,1.4102159986712974,1.5035618917661508
83,-4.233853791686282,-2.18,-3.056014439040644,-1.1181648235729882,-1.1491083495702827,3.0847454421159988,1.061835176427012,1.9378496154676559,-1.3631815130150244,-1.417749201995402,2.8161045896908794,0.8168184869849757,1.6928329260256196,-1.2421671405672896,-1.2854475253770186,2.948406266309263,0.9378328594327106,1.8138472984733545
84,-4.0156990289597365,-3.085,-2.9814109809025586,-0.9795101334542778,-0.9437997947625704,3.0718992341971663,2.1054898665457222,2.001900847448281,-1.2767385274629306,-1.2681658675835694,2.7475331613761673,1.8082614725370694,1.704672453439628,-1.1306361853138696,-1.1094451868568689,2.906253842102868,1.9543638146861304,1.850774795588689
85,-3.6102368472744932,-4.076,-2.809243083601923,-0.8051229058306489,-0.745149935356378,2.865086911918115,3.2708770941693506,2.004120177771274,-1.1655792882967944,-1.1320569106130565,2.4781799366614368,2.910420711703205,1.6436637953051287,-0.9876918130712512,-0.9431076748817676,2.6671291723927255,3.0883081869287485,1.821551270530672
86,-3.088569382297442,-3.406,-2.5005569127873666,-0.5354999233242779,-0.5544308727233368,2.534138509574105,2.8705000766757225,1.9650569894630887,-0.9722363343695178,-1.0086587971665972,2.0799105851308446,2.433763665630482,1.5283205784178486,-0.7567847501680263,-0.7869325484931388,2.301636833804303,2.6492152498319737,1.7437721626193403
87,-2.4760759054073955,-2.255,-2.0634927635999945,-0.3047189348543725,-0.4132426119527084,2.062833293454687,1.9502810651456275,1.758773828745622,-0.8292550670206765,-0.9367430417562148,1.5393328636511807,1.4257449329793235,1.234237696579318,-0.5697614562950548,-0.680998266395978,1.7950776390114176,1.685238543704945,1.4937313073049396
88,-1.8487269684920147,-1.62,-1.5996064296480348,-0.2225611525435852,-0.3639560336606803,1.4847709348313343,1.397438847456415,1.3770452771044497,-0.8494433389218102,-0.9549544138773406,0.8937725546146741,0.7705566610781899,0.7501630907262246,-0.5382440493047398,-0.6655450556610173,1.1831819128309973,1.0817559506952603,1.061362380343295
89,-1.219757255392406,-0.702,-1.1013792484644447,-0.1029461953297868,-0.3947820547524794,0.8249752006399267,0.5990538046702132,0.9984330531346579,-0.8465824454799076,-1.0432338523284836,0.17652340306392245,-0.14458244547990762,0.2547968029845371,-0.47521457222565,-0.7240717442384507,0.4956855111539554,0.22678542777434996,0.6261646762387947
90,-0.5799312767097218,-0.497,-0.5721181117639329,-0.0571212305038898,-0.5509263739106459,0.02900490279907586,0.4398787694961102,0.5149968812600431,-0.9371228791575958,-1.2378746387311887,-0.657943362021467,-0.44012287915759585,-0.36500476739366294,-0.4957154827929116,-0.89753610551632,-0.31760482880659824,0.001284517207088387,0.07640262897102129
