FID_dune_1984_buffer_domains,FID_dune_1984_buffer,BUFF_DIST,ORIG_FID,FID_domains_updated,Coords,domain_id,reach,z_mean,z_max,z_min,relief_m,slope_avg,road_z,shch_myr,eros_hot,bnour,bnour_yr,bnour_src,armor,editor,edit_date,notes,hotspot,FID_Transect_Points_1m,ORIG_FID_1,ORIG_LEN,ORIG_SEQ,LineID
23,1,1.500000000000000,1,22,3910110,23,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1226189,123,6066.000000000000000,6067,123.000000000000000
23,1,1.500000000000000,1,22,3910110,23,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1236172,124,6048.000000000000000,6049,124.000000000000000
23,1,1.500000000000000,1,22,3910110,23,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1236171,124,6047.000000000000000,6048,124.000000000000000
23,1,1.500000000000000,1,22,3910110,23,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1236170,124,6046.000000000000000,6047,124.000000000000000
23,1,1.500000000000000,1,22,3910110,23,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1236169,124,6045.000000000000000,6046,124.000000000000000
23,1,1.500000000000000,1,22,3910110,23,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1246149,125,6024.000000000000000,6025,125.000000000000000
23,1,1.500000000000000,1,22,3910110,23,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1246148,125,6023.000000000000000,6024,125.000000000000000
23,1,1.500000000000000,1,22,3910110,23,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1246147,125,6022.000000000000000,6023,125.000000000000000
23,1,1.500000000000000,1,22,3910110,23,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1256122,126,5996.000000000000000,5997,126.000000000000000
23,1,1.500000000000000,1,22,3910110,23,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1256121,126,5995.000000000000000,5996,126.000000000000000
23,1,1.500000000000000,1,22,3910110,23,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1256120,126,5994.000000000000000,5995,126.000000000000000
24,1,1.500000000000000,1,23,3910613,24,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1276084,128,5956.000000000000000,5957,128.000000000000000
24,1,1.500000000000000,1,23,3910613,24,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1276083,128,5955.000000000000000,5956,128.000000000000000
24,1,1.500000000000000,1,23,3910613,24,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1276082,128,5954.000000000000000,5955,128.000000000000000
24,1,1.500000000000000,1,23,3910613,24,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1286073,129,5944.000000000000000,5945,129.000000000000000
24,1,1.500000000000000,1,23,3910613,24,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1286072,129,5943.000000000000000,5944,129.000000000000000
24,1,1.500000000000000,1,23,3910613,24,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1286071,129,5942.000000000000000,5943,129.000000000000000
24,1,1.500000000000000,1,23,3910613,24,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1296051,130,5921.000000000000000,5922,130.000000000000000
24,1,1.500000000000000,1,23,3910613,24,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1296050,130,5920.000000000000000,5921,130.000000000000000
24,1,1.500000000000000,1,23,3910613,24,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1296049,130,5919.000000000000000,5920,130.000000000000000
24,1,1.500000000000000,1,23,3910613,24,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1306029,131,5898.000000000000000,5899,131.000000000000000
24,1,1.500000000000000,1,23,3910613,24,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1306028,131,5897.000000000000000,5898,131.000000000000000
24,1,1.500000000000000,1,23,3910613,24,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1306027,131,5896.000000000000000,5897,131.000000000000000
24,1,1.500000000000000,1,23,3910613,24,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1316012,132,5880.000000000000000,5881,132.000000000000000
24,1,1.500000000000000,1,23,3910613,24,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1316011,132,5879.000000000000000,5880,132.000000000000000
24,1,1.500000000000000,1,23,3910613,24,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1316010,132,5878.000000000000000,5879,132.000000000000000
25,1,1.500000000000000,1,24,3911117,25,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1325994,133,5861.000000000000000,5862,133.000000000000000
25,1,1.500000000000000,1,24,3911117,25,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1325993,133,5860.000000000000000,5861,133.000000000000000
25,1,1.500000000000000,1,24,3911117,25,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1325992,133,5859.000000000000000,5860,133.000000000000000
25,1,1.500000000000000,1,24,3911117,25,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1335977,134,5843.000000000000000,5844,134.000000000000000
25,1,1.500000000000000,1,24,3911117,25,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1335976,134,5842.000000000000000,5843,134.000000000000000
25,1,1.500000000000000,1,24,3911117,25,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1335975,134,5841.000000000000000,5842,134.000000000000000
25,1,1.500000000000000,1,24,3911117,25,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1345944,135,5809.000000000000000,5810,135.000000000000000
25,1,1.500000000000000,1,24,3911117,25,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1345943,135,5808.000000000000000,5809,135.000000000000000
25,1,1.500000000000000,1,24,3911117,25,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1345942,135,5807.000000000000000,5808,135.000000000000000
25,1,1.500000000000000,1,24,3911117,25,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1355935,136,5799.000000000000000,5800,136.000000000000000
25,1,1.500000000000000,1,24,3911117,25,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1355934,136,5798.000000000000000,5799,136.000000000000000
25,1,1.500000000000000,1,24,3911117,25,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1355933,136,5797.000000000000000,5798,136.000000000000000
25,1,1.500000000000000,1,24,3911117,25,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1365912,137,5775.000000000000000,5776,137.000000000000000
25,1,1.500000000000000,1,24,3911117,25,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1365911,137,5774.000000000000000,5775,137.000000000000000
25,1,1.500000000000000,1,24,3911117,25,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1365910,137,5773.000000000000000,5774,137.000000000000000
26,1,1.500000000000000,1,25,3911618,26,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1375895,138,5757.000000000000000,5758,138.000000000000000
26,1,1.500000000000000,1,25,3911618,26,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1375894,138,5756.000000000000000,5757,138.000000000000000
26,1,1.500000000000000,1,25,3911618,26,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1375893,138,5755.000000000000000,5756,138.000000000000000
26,1,1.500000000000000,1,25,3911618,26,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1385873,139,5734.000000000000000,5735,139.000000000000000
26,1,1.500000000000000,1,25,3911618,26,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1385872,139,5733.000000000000000,5734,139.000000000000000
26,1,1.500000000000000,1,25,3911618,26,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1385871,139,5732.000000000000000,5733,139.000000000000000
26,1,1.500000000000000,1,25,3911618,26,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1395850,140,5710.000000000000000,5711,140.000000000000000
26,1,1.500000000000000,1,25,3911618,26,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1395849,140,5709.000000000000000,5710,140.000000000000000
26,1,1.500000000000000,1,25,3911618,26,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1395848,140,5708.000000000000000,5709,140.000000000000000
26,1,1.500000000000000,1,25,3911618,26,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1395847,140,5707.000000000000000,5708,140.000000000000000
26,1,1.500000000000000,1,25,3911618,26,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1405843,141,5702.000000000000000,5703,141.000000000000000
26,1,1.500000000000000,1,25,3911618,26,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1405842,141,5701.000000000000000,5702,141.000000000000000
26,1,1.500000000000000,1,25,3911618,26,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1405841,141,5700.000000000000000,5701,141.000000000000000
26,1,1.500000000000000,1,25,3911618,26,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1415835,142,5693.000000000000000,5694,142.000000000000000
26,1,1.500000000000000,1,25,3911618,26,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1415834,142,5692.000000000000000,5693,142.000000000000000
26,1,1.500000000000000,1,25,3911618,26,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1415833,142,5691.000000000000000,5692,142.000000000000000
27,1,1.500000000000000,1,26,3912125,27,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1425814,143,5671.000000000000000,5672,143.000000000000000
27,1,1.500000000000000,1,26,3912125,27,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1425813,143,5670.000000000000000,5671,143.000000000000000
27,1,1.500000000000000,1,26,3912125,27,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1425812,143,5669.000000000000000,5670,143.000000000000000
27,1,1.500000000000000,1,26,3912125,27,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1435798,144,5654.000000000000000,5655,144.000000000000000
27,1,1.500000000000000,1,26,3912125,27,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1435797,144,5653.000000000000000,5654,144.000000000000000
27,1,1.500000000000000,1,26,3912125,27,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1435796,144,5652.000000000000000,5653,144.000000000000000
27,1,1.500000000000000,1,26,3912125,27,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1445796,145,5651.000000000000000,5652,145.000000000000000
27,1,1.500000000000000,1,26,3912125,27,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1445795,145,5650.000000000000000,5651,145.000000000000000
27,1,1.500000000000000,1,26,3912125,27,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1445794,145,5649.000000000000000,5650,145.000000000000000
27,1,1.500000000000000,1,26,3912125,27,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1455778,146,5632.000000000000000,5633,146.000000000000000
27,1,1.500000000000000,1,26,3912125,27,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1455777,146,5631.000000000000000,5632,146.000000000000000
27,1,1.500000000000000,1,26,3912125,27,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1455776,146,5630.000000000000000,5631,146.000000000000000
27,1,1.500000000000000,1,26,3912125,27,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1465761,147,5614.000000000000000,5615,147.000000000000000
27,1,1.500000000000000,1,26,3912125,27,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1465760,147,5613.000000000000000,5614,147.000000000000000
27,1,1.500000000000000,1,26,3912125,27,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1465759,147,5612.000000000000000,5613,147.000000000000000
28,1,1.500000000000000,1,27,3912627,28,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1475734,148,5586.000000000000000,5587,148.000000000000000
28,1,1.500000000000000,1,27,3912627,28,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1475733,148,5585.000000000000000,5586,148.000000000000000
28,1,1.500000000000000,1,27,3912627,28,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1475732,148,5584.000000000000000,5585,148.000000000000000
28,1,1.500000000000000,1,27,3912627,28,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1485707,149,5558.000000000000000,5559,149.000000000000000
28,1,1.500000000000000,1,27,3912627,28,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1485706,149,5557.000000000000000,5558,149.000000000000000
28,1,1.500000000000000,1,27,3912627,28,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1485705,149,5556.000000000000000,5557,149.000000000000000
28,1,1.500000000000000,1,27,3912627,28,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1495702,150,5552.000000000000000,5553,150.000000000000000
28,1,1.500000000000000,1,27,3912627,28,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1495701,150,5551.000000000000000,5552,150.000000000000000
28,1,1.500000000000000,1,27,3912627,28,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1495700,150,5550.000000000000000,5551,150.000000000000000
28,1,1.500000000000000,1,27,3912627,28,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1505683,151,5532.000000000000000,5533,151.000000000000000
28,1,1.500000000000000,1,27,3912627,28,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1505682,151,5531.000000000000000,5532,151.000000000000000
28,1,1.500000000000000,1,27,3912627,28,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1505681,151,5530.000000000000000,5531,151.000000000000000
28,1,1.500000000000000,1,27,3912627,28,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1515664,152,5512.000000000000000,5513,152.000000000000000
28,1,1.500000000000000,1,27,3912627,28,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1515663,152,5511.000000000000000,5512,152.000000000000000
28,1,1.500000000000000,1,27,3912627,28,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1515662,152,5510.000000000000000,5511,152.000000000000000
29,1,1.500000000000000,1,28,3913130,29,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1525645,153,5492.000000000000000,5493,153.000000000000000
29,1,1.500000000000000,1,28,3913130,29,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1525644,153,5491.000000000000000,5492,153.000000000000000
29,1,1.500000000000000,1,28,3913130,29,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1525643,153,5490.000000000000000,5491,153.000000000000000
29,1,1.500000000000000,1,28,3913130,29,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1535626,154,5472.000000000000000,5473,154.000000000000000
29,1,1.500000000000000,1,28,3913130,29,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1535625,154,5471.000000000000000,5472,154.000000000000000
29,1,1.500000000000000,1,28,3913130,29,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1535624,154,5470.000000000000000,5471,154.000000000000000
29,1,1.500000000000000,1,28,3913130,29,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1545607,155,5452.000000000000000,5453,155.000000000000000
29,1,1.500000000000000,1,28,3913130,29,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1545606,155,5451.000000000000000,5452,155.000000000000000
29,1,1.500000000000000,1,28,3913130,29,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1545605,155,5450.000000000000000,5451,155.000000000000000
29,1,1.500000000000000,1,28,3913130,29,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1545604,155,5449.000000000000000,5450,155.000000000000000
29,1,1.500000000000000,1,28,3913130,29,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1555578,156,5422.000000000000000,5423,156.000000000000000
29,1,1.500000000000000,1,28,3913130,29,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1555577,156,5421.000000000000000,5422,156.000000000000000
29,1,1.500000000000000,1,28,3913130,29,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1555576,156,5420.000000000000000,5421,156.000000000000000
29,1,1.500000000000000,1,28,3913130,29,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1555575,156,5419.000000000000000,5420,156.000000000000000
29,1,1.500000000000000,1,28,3913130,29,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1565557,157,5400.000000000000000,5401,157.000000000000000
29,1,1.500000000000000,1,28,3913130,29,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1565556,157,5399.000000000000000,5400,157.000000000000000
29,1,1.500000000000000,1,28,3913130,29,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1565555,157,5398.000000000000000,5399,157.000000000000000
30,1,1.500000000000000,1,29,3913631,30,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1575544,158,5386.000000000000000,5387,158.000000000000000
30,1,1.500000000000000,1,29,3913631,30,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1575543,158,5385.000000000000000,5386,158.000000000000000
30,1,1.500000000000000,1,29,3913631,30,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1575542,158,5384.000000000000000,5385,158.000000000000000
30,1,1.500000000000000,1,29,3913631,30,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1585529,159,5370.000000000000000,5371,159.000000000000000
30,1,1.500000000000000,1,29,3913631,30,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1585528,159,5369.000000000000000,5370,159.000000000000000
30,1,1.500000000000000,1,29,3913631,30,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1585527,159,5368.000000000000000,5369,159.000000000000000
30,1,1.500000000000000,1,29,3913631,30,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1595515,160,5355.000000000000000,5356,160.000000000000000
30,1,1.500000000000000,1,29,3913631,30,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1595514,160,5354.000000000000000,5355,160.000000000000000
30,1,1.500000000000000,1,29,3913631,30,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1595513,160,5353.000000000000000,5354,160.000000000000000
30,1,1.500000000000000,1,29,3913631,30,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1605492,161,5331.000000000000000,5332,161.000000000000000
30,1,1.500000000000000,1,29,3913631,30,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1605491,161,5330.000000000000000,5331,161.000000000000000
30,1,1.500000000000000,1,29,3913631,30,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1605490,161,5329.000000000000000,5330,161.000000000000000
30,1,1.500000000000000,1,29,3913631,30,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1615470,162,5308.000000000000000,5309,162.000000000000000
30,1,1.500000000000000,1,29,3913631,30,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1615469,162,5307.000000000000000,5308,162.000000000000000
30,1,1.500000000000000,1,29,3913631,30,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1615468,162,5306.000000000000000,5307,162.000000000000000
30,1,1.500000000000000,1,29,3913631,30,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1615467,162,5305.000000000000000,5306,162.000000000000000
31,1,1.500000000000000,1,30,3914133,31,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1625443,163,5280.000000000000000,5281,163.000000000000000
31,1,1.500000000000000,1,30,3914133,31,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1625442,163,5279.000000000000000,5280,163.000000000000000
31,1,1.500000000000000,1,30,3914133,31,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1625441,163,5278.000000000000000,5279,163.000000000000000
31,1,1.500000000000000,1,30,3914133,31,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1635415,164,5251.000000000000000,5252,164.000000000000000
31,1,1.500000000000000,1,30,3914133,31,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1635414,164,5250.000000000000000,5251,164.000000000000000
31,1,1.500000000000000,1,30,3914133,31,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1635413,164,5249.000000000000000,5250,164.000000000000000
31,1,1.500000000000000,1,30,3914133,31,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1645394,165,5229.000000000000000,5230,165.000000000000000
31,1,1.500000000000000,1,30,3914133,31,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1645393,165,5228.000000000000000,5229,165.000000000000000
31,1,1.500000000000000,1,30,3914133,31,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1645392,165,5227.000000000000000,5228,165.000000000000000
31,1,1.500000000000000,1,30,3914133,31,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1645391,165,5226.000000000000000,5227,165.000000000000000
31,1,1.500000000000000,1,30,3914133,31,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1655372,166,5206.000000000000000,5207,166.000000000000000
31,1,1.500000000000000,1,30,3914133,31,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1655371,166,5205.000000000000000,5206,166.000000000000000
31,1,1.500000000000000,1,30,3914133,31,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1655370,166,5204.000000000000000,5205,166.000000000000000
31,1,1.500000000000000,1,30,3914133,31,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1665351,167,5184.000000000000000,5185,167.000000000000000
31,1,1.500000000000000,1,30,3914133,31,,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,,,0,,,,,,0,1665350,167,5183.000000000000000,5184,167.000000000000000
