year,domain,profile,dune_crest_cell,interior_row0_cell,road_seaward_cell,road_landward_cell,road_center_cell,setback_m,road_width_m,n_road_cells,n_wet_road_cells
1984,26,39,8,9,30,32,31.0,210.0,30.0,3,0
1984,26,40,8,9,30,31,30.5,210.0,20.0,2,0
1984,26,41,8,9,30,31,30.5,210.0,20.0,2,0
1984,26,42,7,8,30,31,30.5,220.0,20.0,2,0
1984,26,43,8,9,31,32,31.5,220.0,20.0,2,0
1984,26,44,8,9,31,32,31.5,220.0,20.0,2,0
1984,26,45,7,8,31,32,31.5,230.0,20.0,2,0
1984,26,46,7,8,31,32,31.5,230.0,20.0,2,0
1984,26,47,8,9,32,33,32.5,230.0,20.0,2,0
1984,26,48,8,9,31,33,32.0,220.0,30.0,3,0
1984,26,49,7,8,31,33,32.0,230.0,30.0,3,0
1984,27,0,8,9,32,33,32.5,230.0,20.0,2,0
1984,27,1,10,11,32,33,32.5,210.0,20.0,2,0
1984,27,2,10,11,32,33,32.5,210.0,20.0,2,0
1984,27,3,10,11,33,34,33.5,220.0,20.0,2,0
1984,27,4,8,9,33,34,33.5,240.0,20.0,2,0
1984,27,5,8,9,33,34,33.5,240.0,20.0,2,0
1984,27,6,8,9,34,35,34.5,250.0,20.0,2,0
1984,27,7,8,9,34,35,34.5,250.0,20.0,2,0
1984,27,8,8,9,33,35,34.0,240.0,30.0,3,0
1984,27,9,8,9,33,35,34.0,240.0,30.0,3,0
1984,27,10,9,10,34,36,35.0,240.0,30.0,3,0
1984,27,11,8,9,34,35,34.5,250.0,20.0,2,0
1984,27,12,8,9,34,35,34.5,250.0,20.0,2,0
1984,27,13,8,9,34,35,34.5,250.0,20.0,2,0
1984,27,14,9,10,35,36,35.5,250.0,20.0,2,0
1984,27,15,8,9,35,36,35.5,260.0,20.0,2,0
1984,27,16,8,9,35,36,35.5,260.0,20.0,2,0
1984,27,17,8,9,35,36,35.5,260.0,20.0,2,0
1984,27,18,9,10,36,37,36.5,260.0,20.0,2,0
1984,27,19,9,10,35,37,36.0,250.0,30.0,3,0
1984,27,20,8,9,35,37,36.0,260.0,30.0,3,0
1984,27,21,9,10,36,38,37.0,260.0,30.0,3,0
1984,27,22,9,10,36,37,36.5,260.0,20.0,2,0
1984,27,23,9,10,36,37,36.5,260.0,20.0,2,0
1984,27,24,9,10,36,37,36.5,260.0,20.0,2,0
1984,27,25,9,10,37,38,37.5,270.0,20.0,2,0
1984,27,26,9,10,37,38,37.5,270.0,20.0,2,0
1984,27,27,9,10,37,38,37.5,270.0,20.0,2,0
1984,27,28,9,10,37,38,37.5,270.0,20.0,2,0
1984,27,29,10,11,38,39,38.5,270.0,20.0,2,0
1984,27,30,10,11,38,39,38.5,270.0,20.0,2,0
1984,27,31,10,11,37,39,38.0,260.0,30.0,3,0
1984,27,32,9,10,37,39,38.0,270.0,30.0,3,0
1984,27,33,10,11,38,40,39.0,270.0,30.0,3,0
1984,27,34,10,11,38,39,38.5,270.0,20.0,2,0
1984,27,35,10,11,38,39,38.5,270.0,20.0,2,0
1984,27,36,10,11,39,40,39.5,280.0,20.0,2,0
1984,27,37,10,11,39,40,39.5,280.0,20.0,2,0
1984,27,38,10,11,39,40,39.5,280.0,20.0,2,0
1984,27,39,10,11,39,40,39.5,280.0,20.0,2,0
1984,27,40,10,11,40,41,40.5,290.0,20.0,2,0
1984,27,41,10,11,39,41,40.0,280.0,30.0,3,0
1984,27,42,10,11,39,41,40.0,280.0,30.0,3,0
1984,27,43,10,11,39,40,39.5,280.0,20.0,2,0
1984,27,44,10,11,40,41,40.5,290.0,20.0,2,0
1984,27,45,10,11,40,41,40.5,290.0,20.0,2,0
1984,27,46,10,11,40,41,40.5,290.0,20.0,2,0
1984,27,47,10,11,39,41,40.0,280.0,30.0,3,0
1984,27,48,10,11,40,42,41.0,290.0,30.0,3,0
1984,27,49,10,11,40,41,40.5,290.0,20.0,2,0
1984,28,0,10,11,40,41,40.5,290.0,20.0,2,0
1984,28,1,10,11,39,41,40.0,280.0,30.0,3,0
1984,28,2,11,12,40,42,41.0,280.0,30.0,3,0
1984,28,3,11,12,40,41,40.5,280.0,20.0,2,0
1984,28,4,10,11,40,41,40.5,290.0,20.0,2,0
1984,28,5,10,11,39,41,40.0,280.0,30.0,3,0
1984,28,6,11,12,40,42,41.0,280.0,30.0,3,0
1984,28,7,11,12,40,41,40.5,280.0,20.0,2,0
1984,28,8,10,11,40,41,40.5,290.0,20.0,2,0
1984,28,9,10,11,39,41,40.0,280.0,30.0,3,0
1984,28,10,11,12,40,42,41.0,280.0,30.0,3,0
1984,28,11,11,12,40,41,40.5,280.0,20.0,2,0
1984,28,12,11,12,40,41,40.5,280.0,20.0,2,0
1984,28,13,10,11,39,41,40.0,280.0,30.0,3,0
1984,28,14,11,12,40,42,41.0,280.0,30.0,3,0
1984,28,15,11,12,40,42,41.0,280.0,30.0,3,0
1984,28,16,11,12,40,41,40.5,280.0,20.0,2,0
1984,28,17,11,12,40,41,40.5,280.0,20.0,2,0
1984,28,18,12,13,40,42,41.0,270.0,30.0,3,0
1984,28,19,12,13,40,42,41.0,270.0,30.0,3,0
1984,28,20,12,13,40,41,40.5,270.0,20.0,2,0
1984,28,21,11,12,40,41,40.5,280.0,20.0,2,0
1984,28,22,11,12,39,41,40.0,270.0,30.0,3,0
1984,28,23,12,13,40,42,41.0,270.0,30.0,3,0
1984,28,24,11,12,40,41,40.5,280.0,20.0,2,0
1984,28,25,11,12,40,41,40.5,280.0,20.0,2,0
1984,28,26,11,12,40,41,40.5,280.0,20.0,2,0
1984,28,27,12,13,40,42,41.0,270.0,30.0,3,0
1984,28,28,12,13,40,42,41.0,270.0,30.0,3,0
1984,28,29,11,12,40,41,40.5,280.0,20.0,2,0
1984,28,30,11,12,40,41,40.5,280.0,20.0,2,0
1984,28,31,12,13,40,42,41.0,270.0,30.0,3,0
1984,28,32,13,14,40,42,41.0,260.0,30.0,3,0
1984,28,33,13,14,40,41,40.5,260.0,20.0,2,0
1984,28,34,12,13,40,41,40.5,270.0,20.0,2,0
1984,28,35,12,13,40,42,41.0,270.0,30.0,3,0
1984,28,36,12,13,40,42,41.0,270.0,30.0,3,0
1984,28,37,12,13,40,41,40.5,270.0,20.0,2,0
1984,28,38,12,13,40,41,40.5,270.0,20.0,2,0
1984,28,39,13,14,41,42,41.5,270.0,20.0,2,0
1984,28,40,13,14,40,42,41.0,260.0,30.0,3,0
1984,28,41,13,14,40,42,41.0,260.0,30.0,3,0
1984,28,42,13,14,40,41,40.5,260.0,20.0,2,0
1984,28,43,14,15,41,42,41.5,260.0,20.0,2,0
1984,28,44,14,15,40,42,41.0,250.0,30.0,3,0
1984,28,45,13,14,40,42,41.0,260.0,30.0,3,0
1984,28,46,13,14,40,41,40.5,260.0,20.0,2,0
1984,28,47,14,15,41,42,41.5,260.0,20.0,2,0
1984,28,48,14,15,40,42,41.0,250.0,30.0,3,0
1984,28,49,14,15,40,42,41.0,250.0,30.0,3,0
1984,29,0,12,13,39,41,40.0,260.0,30.0,3,0
1984,29,1,12,13,39,41,40.0,260.0,30.0,3,0
1984,29,2,12,13,39,40,39.5,260.0,20.0,2,0
1984,29,3,12,13,40,41,40.5,270.0,20.0,2,0
1984,29,4,12,13,39,41,40.0,260.0,30.0,3,0
1984,29,5,12,13,39,41,40.0,260.0,30.0,3,0
1984,29,6,12,13,39,40,39.5,260.0,20.0,2,0
1984,29,7,12,13,39,40,39.5,260.0,20.0,2,0
1984,29,8,12,13,40,41,40.5,270.0,20.0,2,0
1984,29,9,12,13,39,41,40.0,260.0,30.0,3,0
1984,29,10,12,13,39,41,40.0,260.0,30.0,3,0
1984,29,11,12,13,39,40,39.5,260.0,20.0,2,0
1984,29,12,12,13,39,40,39.5,260.0,20.0,2,0
1984,29,13,11,12,39,41,40.0,270.0,30.0,3,0
1984,29,14,11,12,39,41,40.0,270.0,30.0,3,0
1984,29,15,11,12,39,40,39.5,270.0,20.0,2,0
1984,29,16,12,13,39,40,39.5,260.0,20.0,2,0
1984,29,17,11,12,38,40,39.0,260.0,30.0,3,0
1984,29,18,12,13,39,41,40.0,260.0,30.0,3,0
1984,29,19,12,13,39,40,39.5,260.0,20.0,2,0
1984,29,20,12,13,39,40,39.5,260.0,20.0,2,0
1984,29,21,12,13,39,40,39.5,260.0,20.0,2,0
1984,29,22,10,11,38,40,39.0,270.0,30.0,3,0
1984,29,23,11,12,39,41,40.0,270.0,30.0,3,0
1984,29,24,12,13,39,40,39.5,260.0,20.0,2,0
1984,29,25,11,12,39,40,39.5,270.0,20.0,2,0
1984,29,26,11,12,38,40,39.0,260.0,30.0,3,0
1984,29,27,11,12,39,41,40.0,270.0,30.0,3,0
1984,29,28,11,12,39,40,39.5,270.0,20.0,2,0
1984,29,29,11,12,39,40,39.5,270.0,20.0,2,0
1984,29,30,11,12,38,40,39.0,260.0,30.0,3,0
1984,29,31,11,12,38,40,39.0,260.0,30.0,3,0
1984,29,32,11,12,39,40,39.5,270.0,20.0,2,0
1984,29,33,12,13,39,40,39.5,260.0,20.0,2,0
1984,29,34,11,12,39,40,39.5,270.0,20.0,2,0
1984,29,35,11,12,38,40,39.0,260.0,30.0,3,0
1984,29,36,10,11,38,40,39.0,270.0,30.0,3,0
1984,29,37,11,12,39,40,39.5,270.0,20.0,2,0
1984,29,38,11,12,39,40,39.5,270.0,20.0,2,0
1984,29,39,11,12,38,40,39.0,260.0,30.0,3,0
1984,29,40,10,11,38,40,39.0,270.0,30.0,3,0
1984,29,41,10,11,38,39,38.5,270.0,20.0,2,0
1984,29,42,11,12,39,40,39.5,270.0,20.0,2,0
1984,29,43,11,12,38,40,39.0,260.0,30.0,3,0
1984,29,44,11,12,38,40,39.0,260.0,30.0,3,0
1984,29,45,11,12,38,39,38.5,260.0,20.0,2,0
1984,29,46,10,11,38,39,38.5,270.0,20.0,2,0
1984,29,47,11,12,39,40,39.5,270.0,20.0,2,0
1984,29,48,11,12,38,40,39.0,260.0,30.0,3,0
1984,29,49,11,12,38,40,39.0,260.0,30.0,3,0
1984,30,0,13,14,39,40,39.5,250.0,20.0,2,0
1984,30,1,12,13,39,40,39.5,260.0,20.0,2,0
1984,30,2,13,14,39,41,40.0,250.0,30.0,3,0
1984,30,3,13,14,39,41,40.0,250.0,30.0,3,0
1984,30,4,13,14,39,40,39.5,250.0,20.0,2,0
1984,30,5,13,14,39,40,39.5,250.0,20.0,2,0
1984,30,6,13,14,39,41,40.0,250.0,30.0,3,0
1984,30,7,13,14,39,41,40.0,250.0,30.0,3,0
1984,30,8,13,14,39,40,39.5,250.0,20.0,2,0
1984,30,9,12,13,39,40,39.5,260.0,20.0,2,0
1984,30,10,13,14,40,41,40.5,260.0,20.0,2,0
1984,30,11,13,14,39,41,40.0,250.0,30.0,3,0
1984,30,12,13,14,39,41,40.0,250.0,30.0,3,0
1984,30,13,13,14,39,40,39.5,250.0,20.0,2,0
1984,30,14,13,14,39,40,39.5,250.0,20.0,2,0
1984,30,15,13,14,39,41,40.0,250.0,30.0,3,0
1984,30,16,13,14,39,41,40.0,250.0,30.0,3,0
1984,30,17,13,14,39,40,39.5,250.0,20.0,2,0
1984,30,18,13,14,39,40,39.5,250.0,20.0,2,0
1984,30,19,13,14,39,41,40.0,250.0,30.0,3,0
1984,30,20,13,14,39,41,40.0,250.0,30.0,3,0
1984,30,21,13,14,39,40,39.5,250.0,20.0,2,0
1984,30,22,13,14,39,40,39.5,250.0,20.0,2,0
1984,30,23,12,13,40,41,40.5,270.0,20.0,2,0
1984,30,24,12,13,39,41,40.0,260.0,30.0,3,0
1984,30,25,13,14,39,41,40.0,250.0,30.0,3,0
1984,30,26,13,14,39,40,39.5,250.0,20.0,2,0
1984,30,27,13,14,40,41,40.5,260.0,20.0,2,0
1984,30,28,13,14,39,41,40.0,250.0,30.0,3,0
1984,30,29,13,14,39,41,40.0,250.0,30.0,3,0
1984,30,30,13,14,39,40,39.5,250.0,20.0,2,0
1984,30,31,13,14,40,41,40.5,260.0,20.0,2,0
1984,30,32,13,14,40,41,40.5,260.0,20.0,2,0
1984,30,33,11,12,39,41,40.0,270.0,30.0,3,0
1984,30,34,11,12,39,41,40.0,270.0,30.0,3,0
1984,30,35,12,13,40,41,40.5,270.0,20.0,2,0
1984,30,36,13,14,40,41,40.5,260.0,20.0,2,0
1984,30,37,13,14,39,41,40.0,250.0,30.0,3,0
1984,30,38,13,14,39,41,40.0,250.0,30.0,3,0
1984,30,39,13,14,40,41,40.5,260.0,20.0,2,0
1984,30,40,13,14,40,41,40.5,260.0,20.0,2,0
1984,30,41,13,14,39,41,40.0,250.0,30.0,3,0
1984,30,42,13,14,39,41,40.0,250.0,30.0,3,0
1984,30,43,13,14,40,41,40.5,260.0,20.0,2,0
1984,30,44,12,13,40,41,40.5,270.0,20.0,2,0
1984,30,45,13,14,40,41,40.5,260.0,20.0,2,0
1984,30,46,13,14,39,41,40.0,250.0,30.0,3,0
1984,30,47,11,12,40,42,41.0,280.0,30.0,3,0
1984,30,48,11,12,40,41,40.5,280.0,20.0,2,0
1984,30,49,12,13,40,41,40.5,270.0,20.0,2,0
1984,31,0,15,16,40,41,40.5,240.0,20.0,2,0
1984,31,1,12,13,40,41,40.5,270.0,20.0,2,0
1984,31,2,14,15,39,41,40.0,240.0,30.0,3,0
1984,31,3,13,14,39,41,40.0,250.0,30.0,3,0
1984,31,4,14,15,40,41,40.5,250.0,20.0,2,0
1984,31,5,14,15,40,41,40.5,250.0,20.0,2,0
1984,31,6,14,15,39,41,40.0,240.0,30.0,3,0
1984,31,7,14,15,39,41,40.0,240.0,30.0,3,0
1984,31,8,14,15,40,41,40.5,250.0,20.0,2,0
1984,31,9,14,15,40,41,40.5,250.0,20.0,2,0
1984,31,10,14,15,39,41,40.0,240.0,30.0,3,0
1984,31,11,15,16,39,41,40.0,230.0,30.0,3,0
1984,31,12,15,16,40,41,40.5,240.0,20.0,2,0
1984,31,13,15,16,40,41,40.5,240.0,20.0,2,0
1984,31,14,13,14,39,41,40.0,250.0,30.0,3,0
1984,31,15,14,15,39,41,40.0,240.0,30.0,3,0
1984,31,16,15,16,40,41,40.5,240.0,20.0,2,0
1984,31,17,15,16,39,41,40.0,230.0,30.0,3,0
1984,31,18,15,16,39,41,40.0,230.0,30.0,3,0
1984,31,19,14,15,39,40,39.5,240.0,20.0,2,0
1984,31,20,15,16,40,41,40.5,240.0,20.0,2,0
1984,31,21,15,16,39,41,40.0,230.0,30.0,3,0
1984,31,22,15,16,39,40,39.5,230.0,20.0,2,0
1984,31,23,15,16,39,40,39.5,230.0,20.0,2,0
1984,31,24,15,16,39,41,40.0,230.0,30.0,3,0
1984,31,25,15,16,39,41,40.0,230.0,30.0,3,0
1984,31,26,15,16,39,40,39.5,230.0,20.0,2,0
1984,31,27,15,16,38,40,39.0,220.0,30.0,3,0
1984,31,28,15,16,39,41,40.0,230.0,30.0,3,0
1984,31,29,15,16,39,40,39.5,230.0,20.0,2,0
1984,31,30,15,16,38,40,39.0,220.0,30.0,3,0
1984,31,31,13,14,38,40,39.0,240.0,30.0,3,0
1984,31,32,13,14,39,40,39.5,250.0,20.0,2,0
1984,31,33,14,15,39,40,39.5,240.0,20.0,2,0
1984,31,34,12,13,38,40,39.0,250.0,30.0,3,0
1984,31,35,14,15,38,39,38.5,230.0,20.0,2,0
1984,31,36,15,16,39,40,39.5,230.0,20.0,2,0
1984,31,37,14,15,38,40,39.0,230.0,30.0,3,0
1984,31,38,14,15,38,40,39.0,230.0,30.0,3,0
1984,31,39,14,15,38,39,38.5,230.0,20.0,2,0
1984,31,40,15,16,38,40,39.0,220.0,30.0,3,0
1984,31,41,15,16,38,40,39.0,220.0,30.0,3,0
1984,31,42,15,16,38,39,38.5,220.0,20.0,2,0
1984,31,43,15,16,37,39,38.0,210.0,30.0,3,0
1984,31,44,15,16,38,40,39.0,220.0,30.0,3,0
1984,31,45,15,16,38,39,38.5,220.0,20.0,2,0
1984,31,46,15,16,37,39,38.0,210.0,30.0,3,0
1984,31,47,13,14,37,39,38.0,230.0,30.0,3,0
1984,31,48,14,15,38,39,38.5,230.0,20.0,2,0
1984,31,49,14,15,38,39,38.5,230.0,20.0,2,0
1984,32,0,14,15,38,40,39.0,230.0,30.0,3,0
1984,32,1,15,16,38,39,38.5,220.0,20.0,2,0
1984,32,2,15,16,38,39,38.5,220.0,20.0,2,0
1984,32,3,15,16,37,39,38.0,210.0,30.0,3,0
1984,32,4,15,16,38,39,38.5,220.0,20.0,2,0
1984,32,5,15,16,38,39,38.5,220.0,20.0,2,0
1984,32,6,15,16,37,39,38.0,210.0,30.0,3,0
1984,32,7,15,16,37,39,38.0,210.0,30.0,3,0
1984,32,8,15,16,38,39,38.5,220.0,20.0,2,0
1984,32,9,15,16,37,39,38.0,210.0,30.0,3,0
1984,32,10,15,16,37,39,38.0,210.0,30.0,3,0
1984,32,11,12,13,37,38,37.5,240.0,20.0,2,0
1984,32,12,13,14,37,39,38.0,230.0,30.0,3,0
1984,32,13,14,15,37,39,38.0,220.0,30.0,3,0
1984,32,14,13,14,37,38,37.5,230.0,20.0,2,0
1984,32,15,14,15,36,38,37.0,210.0,30.0,3,0
1984,32,16,15,16,37,39,38.0,210.0,30.0,3,0
1984,32,17,15,16,37,38,37.5,210.0,20.0,2,0
1984,32,18,15,16,36,38,37.0,200.0,30.0,3,0
1984,32,19,12,13,36,38,37.0,230.0,30.0,3,0
1984,32,20,15,16,37,38,37.5,210.0,20.0,2,0
1984,32,21,15,16,37,38,37.5,210.0,20.0,2,0
1984,32,22,15,16,36,38,37.0,200.0,30.0,3,0
1984,32,23,14,15,36,38,37.0,210.0,30.0,3,0
1984,32,24,15,16,37,38,37.5,210.0,20.0,2,0
1984,32,25,15,16,37,38,37.5,210.0,20.0,2,0
1984,32,26,15,16,36,38,37.0,200.0,30.0,3,0
1984,32,27,14,15,36,38,37.0,210.0,30.0,3,0
1984,32,28,15,16,37,38,37.5,210.0,20.0,2,0
1984,32,29,15,16,37,38,37.5,210.0,20.0,2,0
1984,32,30,15,16,37,38,37.5,210.0,20.0,2,0
1984,32,31,12,13,36,38,37.0,230.0,30.0,3,0
1984,32,32,15,16,37,39,38.0,210.0,30.0,3,0
1984,32,33,15,16,37,38,37.5,210.0,20.0,2,0
1984,32,34,15,16,37,38,37.5,210.0,20.0,2,0
1984,32,35,15,16,37,38,37.5,210.0,20.0,2,0
1984,32,36,15,16,38,39,38.5,220.0,20.0,2,0
1984,32,37,14,15,37,39,38.0,220.0,30.0,3,0
1984,32,38,12,13,37,39,38.0,240.0,30.0,3,0
1984,32,39,13,14,37,38,37.5,230.0,20.0,2,0
1984,32,40,14,15,38,39,38.5,230.0,20.0,2,0
1984,32,41,14,15,38,39,38.5,230.0,20.0,2,0
1984,32,42,13,14,38,39,38.5,240.0,20.0,2,0
1984,32,43,14,15,37,39,38.0,220.0,30.0,3,0
1984,32,44,14,15,38,40,39.0,230.0,30.0,3,0
1984,32,45,15,16,38,39,38.5,220.0,20.0,2,0
1984,32,46,13,14,38,39,38.5,240.0,20.0,2,0
1984,32,47,15,16,38,39,38.5,220.0,20.0,2,0
1984,32,48,15,16,38,40,39.0,220.0,30.0,3,0
1984,32,49,15,16,38,40,39.0,220.0,30.0,3,0
1984,33,0,14,15,39,41,40.0,240.0,30.0,3,0
1984,33,1,14,15,39,41,40.0,240.0,30.0,3,0
1984,33,2,15,16,40,41,40.5,240.0,20.0,2,0
1984,33,3,15,16,40,41,40.5,240.0,20.0,2,0
1984,33,4,15,16,40,41,40.5,240.0,20.0,2,0
1984,33,5,11,12,39,41,40.0,270.0,30.0,3,0
1984,33,6,11,12,40,42,41.0,280.0,30.0,3,0
1984,33,7,15,16,40,41,40.5,240.0,20.0,2,0
1984,33,8,15,16,40,41,40.5,240.0,20.0,2,0
1984,33,9,15,16,40,41,40.5,240.0,20.0,2,0
1984,33,10,15,16,40,41,40.5,240.0,20.0,2,0
1984,33,11,15,16,40,42,41.0,240.0,30.0,3,0
1984,33,12,15,16,40,42,41.0,240.0,30.0,3,0
1984,33,13,15,16,40,41,40.5,240.0,20.0,2,0
1984,33,14,14,15,40,41,40.5,250.0,20.0,2,0
1984,33,15,15,16,41,42,41.5,250.0,20.0,2,0
1984,33,16,15,16,40,42,41.0,240.0,30.0,3,0
1984,33,17,14,15,40,42,41.0,250.0,30.0,3,0
1984,33,18,14,15,40,41,40.5,250.0,20.0,2,0
1984,33,19,15,16,41,42,41.5,250.0,20.0,2,0
1984,33,20,14,15,41,42,41.5,260.0,20.0,2,0
1984,33,21,14,15,41,42,41.5,260.0,20.0,2,0
1984,33,22,14,15,40,42,41.0,250.0,30.0,3,0
1984,33,23,15,16,41,43,42.0,250.0,30.0,3,0
1984,33,24,15,16,41,42,41.5,250.0,20.0,2,0
1984,33,25,14,15,41,42,41.5,260.0,20.0,2,0
1984,33,26,14,15,41,42,41.5,260.0,20.0,2,0
1984,33,27,15,16,41,43,42.0,250.0,30.0,3,0
1984,33,28,15,16,41,43,42.0,250.0,30.0,3,0
1984,33,29,15,16,41,43,42.0,250.0,30.0,3,0
1984,33,30,15,16,41,42,41.5,250.0,20.0,2,0
1984,33,31,15,16,42,43,42.5,260.0,20.0,2,0
1984,33,32,12,13,42,43,42.5,290.0,20.0,2,0
1984,33,33,12,13,41,43,42.0,280.0,30.0,3,0
1984,33,34,15,16,41,43,42.0,250.0,30.0,3,0
1984,33,35,15,16,42,43,42.5,260.0,20.0,2,0
1984,33,36,15,16,42,43,42.5,260.0,20.0,2,0
1984,33,37,14,15,42,43,42.5,270.0,20.0,2,0
1984,33,38,12,13,41,43,42.0,280.0,30.0,3,0
1984,33,39,14,15,42,44,43.0,270.0,30.0,3,0
1984,33,40,14,15,42,43,42.5,270.0,20.0,2,0
1984,33,41,12,13,42,43,42.5,290.0,20.0,2,0
1984,33,42,13,14,42,43,42.5,280.0,20.0,2,0
1984,33,43,13,14,43,44,43.5,290.0,20.0,2,0
1984,33,44,12,13,42,44,43.0,290.0,30.0,3,0
1984,33,45,12,13,42,44,43.0,290.0,30.0,3,0
1984,33,46,12,13,42,43,42.5,290.0,20.0,2,0
1984,33,47,13,14,43,44,43.5,290.0,20.0,2,0
1984,33,48,12,13,43,44,43.5,300.0,20.0,2,0
1984,33,49,10,11,43,44,43.5,320.0,20.0,2,0
1984,34,0,9,10,41,43,42.0,310.0,30.0,3,0
1984,34,1,10,11,42,44,43.0,310.0,30.0,3,0
1984,34,2,9,10,42,43,42.5,320.0,20.0,2,0
1984,34,3,9,10,42,43,42.5,320.0,20.0,2,0
1984,34,4,9,10,42,43,42.5,320.0,20.0,2,0
1984,34,5,10,11,42,44,43.0,310.0,30.0,3,0
1984,34,6,10,11,42,44,43.0,310.0,30.0,3,0
1984,34,7,10,11,42,43,42.5,310.0,20.0,2,0
1984,34,8,9,10,42,43,42.5,320.0,20.0,2,0
1984,34,9,10,11,43,44,43.5,320.0,20.0,2,0
1984,34,10,10,11,43,44,43.5,320.0,20.0,2,0
1984,34,11,10,11,42,44,43.0,310.0,30.0,3,0
1984,34,12,10,11,42,44,43.0,310.0,30.0,3,0
1984,34,13,9,10,42,43,42.5,320.0,20.0,2,0
1984,34,14,10,11,43,44,43.5,320.0,20.0,2,0
1984,34,15,10,11,43,44,43.5,320.0,20.0,2,0
1984,34,16,10,11,42,44,43.0,310.0,30.0,3,0
1984,34,17,9,10,42,44,43.0,320.0,30.0,3,0
1984,34,18,10,11,43,44,43.5,320.0,20.0,2,0
1984,34,19,11,12,43,44,43.5,310.0,20.0,2,0
1984,34,20,10,11,43,44,43.5,320.0,20.0,2,0
1984,34,21,11,12,43,44,43.5,310.0,20.0,2,0
1984,34,22,11,12,43,45,44.0,310.0,30.0,3,0
1984,34,23,9,10,43,45,44.0,330.0,30.0,3,0
1984,34,24,10,11,43,44,43.5,320.0,20.0,2,0
1984,34,25,10,11,43,44,43.5,320.0,20.0,2,0
1984,34,26,10,11,44,45,44.5,330.0,20.0,2,0
1984,34,27,11,12,43,45,44.0,310.0,30.0,3,0
1984,34,28,11,12,43,45,44.0,310.0,30.0,3,0
1984,34,29,11,12,43,44,43.5,310.0,20.0,2,0
1984,34,30,10,11,43,44,43.5,320.0,20.0,2,0
1984,34,31,11,12,43,45,44.0,310.0,30.0,3,0
1984,34,32,11,12,43,45,44.0,310.0,30.0,3,0
1984,34,33,11,12,43,44,43.5,310.0,20.0,2,0
1984,34,34,10,11,43,44,43.5,320.0,20.0,2,0
1984,34,35,11,12,44,45,44.5,320.0,20.0,2,0
1984,34,36,11,12,43,45,44.0,310.0,30.0,3,0
1984,34,37,10,11,43,45,44.0,320.0,30.0,3,0
1984,34,38,10,11,43,44,43.5,320.0,20.0,2,0
1984,34,39,11,12,44,45,44.5,320.0,20.0,2,0
1984,34,40,11,12,43,45,44.0,310.0,30.0,3,0
1984,34,41,11,12,43,45,44.0,310.0,30.0,3,0
1984,34,42,11,12,43,44,43.5,310.0,20.0,2,0
1984,34,43,8,9,44,45,44.5,350.0,20.0,2,0
1984,34,44,8,9,43,45,44.0,340.0,30.0,3,0
1984,34,45,9,10,43,45,44.0,330.0,30.0,3,0
1984,34,46,8,9,43,44,43.5,340.0,20.0,2,0
1984,34,47,9,10,44,45,44.5,340.0,20.0,2,0
1984,34,48,8,9,44,45,44.5,350.0,20.0,2,0
1984,34,49,10,11,43,45,44.0,320.0,30.0,3,0
1984,35,0,11,12,44,45,44.5,320.0,20.0,2,0
1984,35,1,11,12,43,45,44.0,310.0,30.0,3,0
1984,35,2,10,11,43,45,44.0,320.0,30.0,3,0
1984,35,3,10,11,43,44,43.5,320.0,20.0,2,0
1984,35,4,10,11,43,44,43.5,320.0,20.0,2,0
1984,35,5,11,12,44,45,44.5,320.0,20.0,2,0
1984,35,6,10,11,43,45,44.0,320.0,30.0,3,0
1984,35,7,10,11,43,45,44.0,320.0,30.0,3,0
1984,35,8,10,11,43,44,43.5,320.0,20.0,2,0
1984,35,9,10,11,43,44,43.5,320.0,20.0,2,0
1984,35,10,10,11,42,44,43.0,310.0,30.0,3,0
1984,35,11,11,12,43,45,44.0,310.0,30.0,3,0
1984,35,12,11,12,43,44,43.5,310.0,20.0,2,0
1984,35,13,11,12,43,44,43.5,310.0,20.0,2,0
1984,35,14,11,12,42,44,43.0,300.0,30.0,3,0
1984,35,15,11,12,42,44,43.0,300.0,30.0,3,0
1984,35,16,8,9,43,44,43.5,340.0,20.0,2,0
1984,35,17,9,10,43,44,43.5,330.0,20.0,2,0
1984,35,18,9,10,43,44,43.5,330.0,20.0,2,0
1984,35,19,8,9,42,44,43.0,330.0,30.0,3,0
1984,35,20,10,11,42,44,43.0,310.0,30.0,3,0
1984,35,21,9,10,43,44,43.5,330.0,20.0,2,0
1984,35,22,11,12,43,44,43.5,310.0,20.0,2,0
1984,35,23,10,11,42,44,43.0,310.0,30.0,3,0
1984,35,24,10,11,42,44,43.0,310.0,30.0,3,0
1984,35,25,10,11,42,43,42.5,310.0,20.0,2,0
1984,35,26,10,11,43,44,43.5,320.0,20.0,2,0
1984,35,27,10,11,42,44,43.0,310.0,30.0,3,0
1984,35,28,9,10,42,44,43.0,320.0,30.0,3,0
1984,35,29,7,8,42,43,42.5,340.0,20.0,2,0
1984,35,30,8,9,42,43,42.5,330.0,20.0,2,0
1984,35,31,8,9,43,44,43.5,340.0,20.0,2,0
1984,35,32,8,9,42,44,43.0,330.0,30.0,3,0
1984,35,33,9,10,42,44,43.0,320.0,30.0,3,0
1984,35,34,9,10,42,43,42.5,320.0,20.0,2,0
1984,35,35,6,7,42,43,42.5,350.0,20.0,2,0
1984,35,36,7,8,41,43,42.0,330.0,30.0,3,0
1984,35,37,8,9,42,44,43.0,330.0,30.0,3,0
